"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.148536025235911,0.198242484104884,0.00113419135812517,0.00195242182431857,1,29.42838636,-3.04668647,1,"Gitega",228.317116723853,393.030081179602,1.40643452215508,4.08040388020524,1,29.42838636,-3.04668647,1,"Gitega",283120.720907397,821401.117477448,2.07961265409246,0.650879007632186,2591.15729159014,1360.20050460879,0.181063459290102,36448.7761901995
"Bugarama",195016.1571555,0.0249212769420081,0.0682983708415274,0.000331279588256416,0.000863784573381516,2,29.4303905,-3.72944816,1,"Gitega",64.6048722458226,168.451948111066,0.129379370330546,1.32290831140935,2,29.4303905,-3.72944816,1,"Gitega",25231.0676170613,257988.495160123,0.610113774537291,0.288001836059591,240.527340279179,440.966347344924,0.177743839845539,34662.9206047396
"Buhiga",277009.19890515,0.0967811556555556,0.173869628966667,0.000765040102118013,0.00158993421747018,3,30.1393365,-3.0502219,1,"Gitega",211.923145818025,440.426403893301,1.08990855305872,3.77422574240984,3,30.1393365,-3.0502219,1,"Gitega",301914.695162667,1045495.24939215,1.40506688896539,0.529853810722503,1990.21793118598,1258.09000005736,0.182711454828772,50612.7537329126
"Bururi",161565.439110322,0.0479633675365556,0.101076548725556,0.00047518202413898,0.0010813055340472,4,29.64527524,-4.00189913,1,"Gitega",76.7729923873459,174.701603420757,0.262150916764584,1.8729180433533,4,29.64527524,-4.00189913,1,"Gitega",42354.5279802435,302598.826092021,0.886290649498308,0.360388712874407,490.76057334931,624.292881106624,0.179213091031098,28954.6417467574
"Busoni",218791.205835172,0.373003368444444,0.279382853333333,0.00317001489021185,0.00411007946889142,5,30.25180248,-2.47173859,1,"Gitega",693.571380344902,899.249243077138,2.9457905602465,5.15733315277879,5,30.25180248,-2.47173859,1,"Gitega",644513.068814199,1128379.13939018,6.01792482283715,1.36993418384521,5586.65007266193,1719.17401313806,0.176134958027525,38536.7798565696
"Butezi",125726.232208091,0.284179370166667,0.250081569277778,0.00221843220275832,0.00310617515647826,6,30.17161805,-3.44652457,1,"Gitega",278.9151222619,390.527699002389,2.27167558445256,4.70588683645703,6,30.17161805,-3.44652457,1,"Gitega",285609.212032333,591653.421145395,4.09297406503052,1.03515538003555,4214.61096522708,1568.62787116151,0.17939492468754,22554.6479582186
"Buye",194429.100944065,0.158306482711111,0.196674657944444,0.00125908033343568,0.0021856835732294,7,29.8634721,-2.84840217,1,"Gitega",244.801857246253,424.960492091203,1.5284913842428,4.08578777914228,7,29.8634721,-2.84840217,1,"Gitega",297183.205639078,794396.044546882,2.36087846237377,0.728436645499231,2859.03993244582,1361.84368678126,0.178223405103012,34651.8164213685
"Cankuzo",179215.356633093,0.173729729422222,0.224583825333333,0.00125374086177716,0.00216059013754445,8,30.52891483,-3.14505865,1,"Gitega",224.689615668874,387.210932037971,1.8637039747364,4.95762564402839,8,30.52891483,-3.14505865,1,"Gitega",334004.372490897,888482.647847916,2.30102793707649,0.720416734512793,3422.82772743279,1652.62566509146,0.181594739855405,32544.5660658801
"Cibitoke",305498.934537512,0.169499713622222,0.206825201277778,0.00127374237867658,0.0020721852731342,9,29.19244319,-2.90271457,1,"Gitega",389.12693956097,633.050393106822,1.40754410835559,4.05057229992864,9,29.19244319,-2.90271457,1,"Gitega",430003.225417185,1237445.52189536,2.39638821007181,0.690704508862365,2632.5420095803,1350.18825329748,0.178019282089548,54384.7010054896
"Fota",170992.624432377,0.0224501537297778,0.0651368802116111,0.000339175271261753,0.000811634310949582,10,29.67894889,-3.45736142,1,"Gitega",57.9964697756106,138.783480908633,0.197723994531138,1.42669505213401,10,29.67894889,-3.45736142,1,"Gitega",33809.3447381323,243954.331229082,0.622557865802005,0.270512911677513,365.989674341733,475.530646509276,0.180995005784862,30948.8110483068
"Gahombo",256161.000799576,0.0911813086444444,0.163990232855556,0.000797538758370361,0.001588777929083,11,29.74184956,-3.01315344,1,"Gitega",204.298326520603,406.98294436218,0.899103128449225,3.42739902996511,11,29.74184956,-3.01315344,1,"Gitega",230315.157205583,877965.965655359,1.50647012380893,0.529641630838168,1692.17554766388,1142.49096194829,0.175982715156697,45079.9084379663
