"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.213755172509333,0.00164473179175007,5,30.25180248,-2.47173859,1,"Gitega",359.852851992441,0.491332523254708,5,30.25180248,-2.47173859,1,"Gitega",107499.235228935,12.951886827889,3896.53056133726,0.04226960230797,9248.21725913393
"Buye",194429.100944065,0.063255947748768,0.000661100875378228,7,29.8634721,-2.84840217,1,"Gitega",128.537248833123,0.171232513646536,7,29.8634721,-2.84840217,1,"Gitega",33292.5836806883,5.38262165005756,1388.70793411681,0.041364575954367,8042.47731374006
"Gashoho",175175.077974295,0.153451787585065,0.00122316405231999,12,30.20685363,-2.81184823,1,"Gitega",214.267858240509,0.431224096114845,12,30.20685363,-2.81184823,1,"Gitega",75539.7146613129,10.1012137950068,3530.03184202838,0.0410763836594381,7195.55871044413
"Gihofi",293350.813541338,0.101198761494332,0.0008549666348137,13,30.11562611,-3.91875872,1,"Gitega",250.805157873299,0.236166475618092,13,30.11562611,-3.91875872,1,"Gitega",69279.6277537578,6.77596454644221,1861.23027815376,0.0422793115523567,12402.6704398515
"Kinyinya",335969.532434028,0.225553236572998,0.0017640062468009,22,30.41267628,-3.52205978,1,"Gitega",592.652353948404,0.569961171892221,22,30.41267628,-3.52205978,1,"Gitega",191489.58842618,14.3657747120996,4661.62416433759,0.0408665396738629,13729.9122264244
"Kiremba",294281.031087941,0.223928640292387,0.00177543367270366,23,30.02654773,-2.83495738,1,"Gitega",522.476451831483,0.539860466323398,23,30.02654773,-2.83495738,1,"Gitega",158870.694673266,14.2453323218601,4299.38373500832,0.0419100434760331,12333.3308070675
"Kirundo",256307.246344997,0.212406681044199,0.00164735743936219,24,30.06174634,-2.49096793,1,"Gitega",422.229649028868,0.552972455763522,24,30.06174634,-2.49096793,1,"Gitega",141730.847441379,13.5195323845685,4496.87522624704,0.0409905886423568,10506.184900983
"Mukenke",165895.919547284,0.196079581277461,0.00149207595871983,29,30.2945314,-2.59545461,1,"Gitega",247.529313206222,0.617968666335875,29,30.2945314,-2.59545461,1,"Gitega",102518.480153199,12.0152356915886,4961.96065570169,0.0414663686384407,6879.10135556077
"Murore",149893.801163942,0.201775827768015,0.00152161690673744,31,30.73189158,-3.13601584,1,"Gitega",228.080942066194,0.483944832950395,31,30.73189158,-3.13601584,1,"Gitega",72540.3305645836,12.3976289537148,3900.27530201466,0.0414169404685397,6208.14263941011
"Muyinga",326814.238908712,0.117325282031667,0.00100172413261678,34,30.3660234,-2.92732926,1,"Gitega",327.377709997643,0.282612875243234,34,30.3660234,-2.92732926,1,"Gitega",92361.9117284203,8.32949872019865,2319.48150528771,0.0408423158227763,13347.8503608899
"Vumbi",220988.71850429,0.23405733175417,0.00184596696750051,43,30.03599031,-2.63887858,1,"Gitega",407.937874549189,0.571949346823404,43,30.03599031,-2.63887858,1,"Gitega",126394.35320387,14.7505903155933,4580.57933188619,0.0416624963800311,9206.9416847127
