"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Bubanza",201303.876182995,0.0622698266835829,0.000610368564991514,1,29.42838636,-3.04668647,1,"Gitega",122.869558033044,0.17116221471394,1,29.42838636,-3.04668647,1,"Gitega",34455.6172779821,4.99182781365772,1397.01850494346,0.0410066933815989,8254.80632716343
"Bugarama",195016.1571555,0.00822462824339374,0.000211461315078946,2,29.4303905,-3.72944816,1,"Gitega",41.2383730537445,0.0136819782096435,2,29.4303905,-3.72944816,1,"Gitega",2668.20681272996,1.79457523278401,113.081318455261,0.0398020314301449,7762.03921648928
"Buhiga",277009.19890515,0.0402440058775556,0.000433484613826028,3,30.1393365,-3.0502219,1,"Gitega",120.079225613656,0.126420615795264,3,30.1393365,-3.0502219,1,"Gitega",35019.6735065419,3.57248618703869,1027.91456718151,0.0409091944984777,11332.2231958783
"Bururi",161565.439110322,0.0181838745665556,0.000438052979765897,4,29.64527524,-4.00189913,1,"Gitega",70.7742220294622,0.0330786149886592,4,29.64527524,-4.00189913,1,"Gitega",5344.360955804,3.52587757320278,256.209952589414,0.0427625690903282,6908.95325256436
"Busoni",218791.205835172,0.267006786488889,0.00169882902915816,5,30.25180248,-2.47173859,1,"Gitega",371.688851797309,0.676135545892971,5,30.25180248,-2.47173859,1,"Gitega",147932.511393945,13.6441989124889,5407.54009165315,0.041671595757927,9117.37868495269
"Butezi",125726.232208091,0.169382180201111,0.00112533594298445,6,30.17161805,-3.44652457,1,"Gitega",141.484248079774,0.407103551467907,6,30.17161805,-3.44652457,1,"Gitega",51183.5956445926,9.34747627555197,3321.86988497617,0.0409044365431003,5142.76068715896
"Buye",194429.100944065,0.071321932945,0.000579651756666158,7,29.8634721,-2.84840217,1,"Gitega",112.701169909249,0.199993765664963,7,29.8634721,-2.84840217,1,"Gitega",38884.6080526568,4.8971904719202,1670.57572259156,0.0399788619916366,7773.05419380075
"Cankuzo",179215.356633093,0.0826334244177778,0.000640045892733014,8,30.52891483,-3.14505865,1,"Gitega",114.706052927694,0.251568257010197,8,30.52891483,-3.14505865,1,"Gitega",45084.894897648,5.32591924454337,2059.19291716733,0.0409718116265977,7342.77783256461
"Cibitoke",305498.934537512,0.07227154524,0.000598187417400243,9,29.19244319,-2.90271457,1,"Gitega",182.74561866952,0.183557015389796,9,29.19244319,-2.90271457,1,"Gitega",56076.4726284684,4.86196049876712,1487.75945588982,0.0411808615413842,12580.7093242297
"Fota",170992.624432377,0.00931850653333333,0.000254521636746606,10,29.67894889,-3.45736142,1,"Gitega",43.5213226421263,0.0227891855314913,10,29.67894889,-3.45736142,1,"Gitega",3896.78264270605,2.16639728270431,191.828014994516,0.0403760764537213,6904.0112771041
"Gahombo",256161.000799576,0.0372851240784444,0.000338439127499895,11,29.74184956,-3.01315344,1,"Gitega",86.6949056101084,0.108909803337099,11,29.74184956,-3.01315344,1,"Gitega",27898.4442197163,2.77274870007138,875.366531651334,0.0415572489004314,10645.3464688116
"Gashoho",175175.077974295,0.200484198988889,0.00131904036706085,12,30.20685363,-2.81184823,1,"Gitega",231.062999151126,0.59994041697378,12,30.20685363,-2.81184823,1,"Gitega",105094.609323313,10.5509214363016,4832.26543399272,0.0415435061453156,7277.38692833126
"Gihofi",293350.813541338,0.12075274314,0.000781928234324783,13,30.11562611,-3.91875872,1,"Gitega",229.379283670117,0.302148231011264,13,30.11562611,-3.91875872,1,"Gitega",88635.4293772305,6.30499630027677,2431.23244971183,0.0412944970647944,12113.7743087378
"Gitega",313416.21747821,0.0527925618966667,0.000421300499216572,14,29.93208819,-3.40581734,1,"Gitega",132.042408886139,0.130365155364809,14,29.93208819,-3.40581734,1,"Gitega",40858.5538853975,3.45381682252555,1064.57359135363,0.0411747204161403,12904.8251285495
"Giteranyi",453301.276677646,0.105472511714444,0.000705785521321606,15,30.39329113,-2.56546547,1,"Gitega",319.933477875682,0.336855385691386,15,30.39329113,-2.56546547,1,"Gitega",152696.976389646,5.80673508694947,2731.95766942748,0.0411840428149622,18668.7791867692
"Isale",265730.978365878,0.00943696788777778,0.00027487547507574,16,29.40701752,-3.32222774,1,"Gitega",73.042928920662,0.0193365930876076,16,29.40701752,-3.32222774,1,"Gitega",5138.33179943285,2.2198746957606,154.338208267985,0.0416646088344367,11071.5772688065
"Kabezi",241409.508399963,0.0114964530715556,0.000284820600185147,17,29.4070419,-3.49595876,1,"Gitega",68.7584010728788,0.0214481641850179,17,29.4070419,-3.49595876,1,"Gitega",5177.79077198686,2.32064527528961,174.411589884665,0.0405939576243904,9799.76735411302
"Kayanza",291321.219954611,0.00579256334233333,0.000205424300751857,18,29.57431919,-2.89999679,1,"Gitega",59.8444579033539,0.0165385106962382,18,29.57431919,-2.89999679,1,"Gitega",4818.01911226049,1.64895089803021,132.380862007434,0.0416879799805127,12144.5931853664
"Kibumbu",188272.989460859,0.0432676891471111,0.000416063981163273,19,29.75815592,-3.52984716,1,"Gitega",78.333609540596,0.120779009482622,19,29.75815592,-3.52984716,1,"Gitega",22739.4251794147,3.47242623269714,986.270992923836,0.0405799589836966,7640.11019005959
"Kibuye",229010.83476279,0.0247171587006667,0.000328882280783583,20,29.97990171,-3.64488773,1,"Gitega",75.3176056609387,0.0741706913818461,20,29.97990171,-3.64488773,1,"Gitega",16985.8919482898,2.74378089929408,609.290578218374,0.0404575421881753,9265.21550896482
"Kiganda",181441.287830066,0.0593142207636667,0.000574702805733938,21,29.7194871,-3.29696221,1,"Gitega",104.274817191918,0.134058930931339,21,29.7194871,-3.29696221,1,"Gitega",24323.8250733041,4.65394608199269,1055.56458627254,0.0421646246237982,7650.40379261325
"Kinyinya",335969.532434028,0.294464160966667,0.00187823968717302,22,30.41267628,-3.52205978,1,"Gitega",631.031309498554,0.804665020619704,22,30.41267628,-3.52205978,1,"Gitega",270342.930743619,15.3339236182155,6580.65868202684,0.0407499472279744,13690.7407168939
"Kiremba",294281.031087941,0.284346477144444,0.00187205115072936,23,30.02654773,-2.83495738,1,"Gitega",550.909142886004,0.74166422997561,23,30.02654773,-2.83495738,1,"Gitega",218257.714318266,14.9887399256909,5925.50242607155,0.0416859032036363,12267.3705765982
"Kirundo",256307.246344997,0.282230433244444,0.00168007197925244,24,30.06174634,-2.49096793,1,"Gitega",430.614622663582,0.77147544005334,24,30.06174634,-2.49096793,1,"Gitega",197734.745662866,14.0102622030653,6333.76771115141,0.0406953924817404,10430.5239859238
"Mabayi",303326.537061169,0.0365565396183333,0.000425924244483057,25,29.25327932,-2.76167182,1,"Gitega",129.19412612944,0.116479598366556,25,29.25327932,-2.76167182,1,"Gitega",35331.3532108031,3.41396876778623,925.581516364881,0.0419813880539011,12734.0690594109
