"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Bubanza",201303.876182995,0.0653546542683457,0.000572545097932458,1,29.42838636,-3.04668647,1,"Gitega",115.255547503376,0.185311638467952,1,29.42838636,-3.04668647,1,"Gitega",37303.9511254205,4.5833866780157,1475.82759605582,0.0420952455992632,8473.93610800684
"Bugarama",195016.1571555,0.00885658600014643,0.000203683139545287,2,29.4303905,-3.72944816,1,"Gitega",39.7215031514894,0.0151881180583978,2,29.4303905,-3.72944816,1,"Gitega",2961.92841817278,1.65923394753374,119.595683224373,0.0414952526570632,8092.24471337702
"Buhiga",277009.19890515,0.0416569872178973,0.00044968179290548,3,30.1393365,-3.0502219,1,"Gitega",124.565993214979,0.132375634860346,3,30.1393365,-3.0502219,1,"Gitega",36669.268567225,3.6996875492221,1077.01383480965,0.0410582016735915,11373.4995540877
"Bururi",161565.439110322,0.0241525857273423,0.000384632353860478,4,29.64527524,-4.00189913,1,"Gitega",62.1432951475049,0.0427394499995628,4,29.64527524,-4.00189913,1,"Gitega",6905.21800651301,3.14184133592757,342.737539352906,0.041331029720228,6677.66596563041
"Busoni",218791.205835172,0.270044628237335,0.00168628140854458,5,30.25180248,-2.47173859,1,"Gitega",368.943542752902,0.683660432565769,5,30.25180248,-2.47173859,1,"Gitega",149578.89042286,13.4464093311064,5462.15492365332,0.0418824534965005,9163.51250383485
"Butezi",125726.232208091,0.169353051850497,0.00113798699242174,6,30.17161805,-3.44652457,1,"Gitega",143.074816859003,0.415467479906312,6,30.17161805,-3.44652457,1,"Gitega",52235.1608536114,9.15147359980175,3352.64422337567,0.0416394051854915,5235.16552535789
"Buye",194429.100944065,0.078307721990323,0.000604971045691659,7,29.8634721,-2.84840217,1,"Gitega",117.62397651102,0.226633484203128,7,29.8634721,-2.84840217,1,"Gitega",44064.144577435,4.88532309360166,1833.38710049985,0.0410561012249272,7982.50084943112
"Cankuzo",179215.356633093,0.0832381319433629,0.000670929238663447,8,30.52891483,-3.14505865,1,"Gitega",120.240822782639,0.263443008302555,8,30.52891483,-3.14505865,1,"Gitega",47213.0326854373,5.44311439325445,2133.79370295117,0.0410627317740785,7359.07211922052
"Cibitoke",305498.934537512,0.0739442715946446,0.000620499999740909,9,29.19244319,-2.90271457,1,"Gitega",189.562088801374,0.189684041965707,9,29.19244319,-2.90271457,1,"Gitega",57948.2727192923,5.02313719545046,1529.26810564588,0.0414939428758407,12676.3553383297
"Fota",170992.624432377,0.0129347512669192,0.000296575936815809,10,29.67894889,-3.45736142,1,"Gitega",50.712297779626,0.0319709915799494,10,29.67894889,-3.45736142,1,"Gitega",5466.80375596098,2.43889599258417,260.805612678135,0.0411060403138959,7028.82971329615
"Gahombo",256161.000799576,0.0392478746955552,0.000372006912464433,11,29.74184956,-3.01315344,1,"Gitega",95.2936630012494,0.112771255001005,11,29.74184956,-3.01315344,1,"Gitega",28887.5975424815,3.06429027503622,917.366426485426,0.0409486790347358,10489.4546029585
"Gashoho",175175.077974295,0.203332067910597,0.00116958965159477,12,30.20685363,-2.81184823,1,"Gitega",204.882958416043,0.599249603914846,12,30.20685363,-2.81184823,1,"Gitega",104973.596091849,9.55367644073354,4881.66134919396,0.041033596482246,7188.06346334319
