"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1395870.67077309,4329.85863302422,3184.63540478494,4275.6238174741,13.2625801840231,9.75470240314494,11.508641293584,0.189839629007449
2,1683883.01454171,5072.7423019281,3689.90111679965,5210.98150068918,15.6982201642465,11.4188493458071,13.5585347550268,0.238878063836988
4,1717689.64823168,3640.86618568845,2869.79770267949,5364.83307551824,11.3714601218129,8.96319405035187,10.1673270860824,0.244768359993335
6,1544223.87678526,4034.96137255577,3084.56346230583,4717.19135140103,12.3257289153444,9.42251723080956,10.874123073077,0.204401792517501
8,1863909.79573251,4979.24045572608,3709.3491230332,5698.54835386521,15.2230770863704,11.3406267767723,13.2818519315713,0.270068380503125
10,1403327.42954198,3504.67998130419,2710.93736480352,4239.01028141093,10.5865346611605,8.18888815236356,9.38771140676204,0.177628211007028
12,1669809.06213692,4533.58665912307,3414.56615430751,5313.37001114484,14.4259747678478,10.8652263403994,12.6456005541236,0.24842312208332
14,1738843.22742532,4451.02725633418,3222.9872722948,5417.28063734547,13.8669567168163,10.0410584860293,11.9540076014228,0.247959540522196
16,1640489.74624978,4148.85863890449,3193.56643075597,5091.36098504761,12.8762383641134,9.91143014814861,11.393834256131,0.234965204237452
18,1810701.5613949,5638.61491467873,3782.53450517674,5771.21741536733,17.9718586916526,12.0560060674421,15.0139323795474,0.264168396013097
20,1389381.59194695,3101.68985070405,2486.08044950632,4429.99093707084,9.88962140269103,7.92677398633802,8.90819769451452,0.203849114054017
22,1703882.81879375,5399.55648279328,3621.39984137569,5301.83304845663,16.8013590440147,11.2684142060155,14.0348866250151,0.243182978392431
24,1748157.32744056,5287.93036164866,3897.4899265151,5419.2835265736,16.3925714515105,12.0822094340179,14.2373904427642,0.245741686664781
26,1562522.01843097,4051.32396672196,2839.13518553503,4762.05044587455,12.3470958325974,8.6527452520328,10.4999205423151,0.21520091718851
28,1865312.66240686,4591.30964520935,3391.03541485942,5633.71001696303,13.8669015980513,10.2417737088212,12.0543376534362,0.251326255168647
30,1332191.80971248,3913.38881452106,2895.57640459975,4192.53870105277,12.3158196421337,9.11266384437522,10.7142417432545,0.188255734452975
32,1744705.26121894,5046.20657804738,3576.67977127217,5120.61432427801,14.8103397526081,10.4973591111521,12.6538494318801,0.249605265307858
34,1698410.63474664,4887.63193361485,3242.38327367874,5300.27188442687,15.2529533136315,10.118585312897,12.6857693132642,0.246305281948319
36,1548227.96357773,4177.98803802761,3008.41136724928,4799.49794744315,12.9517393334104,9.32605825618304,11.1388987947967,0.217231555212147
38,1741085.80425744,3765.19943458257,3059.76203778163,5561.91981751018,12.0279754741981,9.77444711408759,10.9012112941428,0.258983276507589
40,1412847.98177487,3957.89775853223,2948.23571723473,4306.39072563766,12.0637566250784,8.98628522917508,10.5250209271268,0.196953974163944
42,1723616.63175404,4542.89343865688,3248.43523482862,5286.65533095434,13.933905819296,9.96355983986426,11.9487328295801,0.252821926977167
44,1807856.41671817,4430.05017955384,3486.62725560777,5512.95508937576,13.5091854959899,10.6322710674404,12.0707282817151,0.248611790212454
46,1535780.44626112,4008.87636494968,3129.9449861332,4769.74447008118,12.4505530198076,9.72081512407071,11.0856840719392,0.215591032433238
48,1776260.09081769,4882.14258103187,3501.62942383069,5460.42989386801,15.0082735255963,10.7644156855042,12.8863446055502,0.246820075883275
