"Run_Number","cases_all_sum","cases_U5_sum","deaths_1_all_sum","deaths_2_all_sum","deaths_1_U5_sum","deaths_2_U5_sum","mLBW_sum","mStill_sum","incidence_all","incidence_U5","death_rate_1_all","death_rate_2_all","death_rate_mean_all","death_rate_1_U5","death_rate_2_U5","death_rate_mean_U5","average_PfPR_all","average_PfPR_U5","annual_num_mLBW","annual_num_mStill"
0,2446343.16155645,1203592.76292404,1239.19313085072,971.921683842999,935.155477334927,760.921085861313,2884.30942487538,414.095408653985,994.573355393984,2711.61131817105,0.503800321025787,0.395139743871783,0.449470032448785,2.10684066463689,1.71430262146463,1.91057164305076,0.130148722295218,0.11379310297312,961.436474958461,138.031802884662
2,2360122.51064199,797724.538791242,1893.30993550721,1120.43777503755,751.402238571421,580.766132320076,3330.81090015092,480.938175401575,959.51990768811,1902.18059348009,0.769734861792702,0.455519722229107,0.612627292010905,1.7917246951859,1.38484152427312,1.58828310972951,0.128991454909104,0.0843221906778255,1110.27030005031,160.312725133858
4,2518802.07400873,1173841.93205413,2358.97914986247,1272.49636668253,1489.78784351256,847.771966840428,3174.54089337301,454.672288290764,1024.03189776791,2611.8986313672,0.959055068500874,0.517339922307911,0.738197495404393,3.31490528941039,1.88636508837877,2.60063518889458,0.139446474773398,0.112992458831859,1058.180297791,151.557429430255
6,2065316.88091418,775716.041092957,1080.25987438732,667.211764788185,390.95675753228,390.956756199629,2992.93486953781,432.277040984939,839.665167374049,1719.25068142059,0.439185190716791,0.271258363949859,0.355221777333325,0.866493196204011,0.866493193250402,0.866493194727207,0.108121221972754,0.0740265292480788,997.644956512604,144.09234699498
8,2851885.81480296,1233370.70956822,1427.73623468677,1120.93506811619,735.374592798089,735.374591672941,3313.72019095314,477.261665499762,1159.44880039825,2656.8082722187,0.580453486601835,0.455721899279982,0.518087692940909,1.58407304970732,1.58407304728364,1.58407304849548,0.151739296992727,0.12630757379813,1104.57339698438,159.087221833254
10,2303931.27643999,1084209.96131603,1239.82399307497,855.22471590225,775.585242146321,601.090272832062,2355.32451952089,339.88999783057,936.675073315626,2369.1496099607,0.504056801297655,0.347695993218546,0.425876397258101,1.69476166008647,1.31346587491476,1.50411376750061,0.119969656749155,0.102284022920189,785.108173173631,113.296665943523
12,2774957.32207955,1084534.14781827,1708.02625266516,1060.86733695837,868.862417170646,698.627914726405,3370.20635225261,485.964231195955,1128.17312724836,2334.54460128505,0.6944068305337,0.431301055194262,0.562853942863981,1.87029432807227,1.50385124333112,1.68707278570169,0.147409301444349,0.105240650662925,1123.40211741754,161.988077065318
14,2542619.22413001,1160355.17625671,1788.8321322034,1046.45497902908,718.574976992715,563.702325812819,3219.37437582371,459.957586949422,1033.71488226668,2579.60408504849,0.727258875173574,0.425441637182052,0.576350256177813,1.59747548336351,1.25317562430245,1.42532555383298,0.147764565502771,0.123484194291432,1073.12479194124,153.319195649807
16,1947753.9318595,681570.044048314,1509.4921901896,777.564332886572,803.380590614206,466.247299373405,2944.57509924317,419.830542291747,791.869347658823,1672.88060710937,0.61369178949641,0.316122766317729,0.464907277907069,1.97185868408164,1.14438137657293,1.55812003032729,0.106519094059071,0.0722619111849999,981.525033081055,139.943514097249
18,2403289.22192495,1056423.17389286,1662.54158881534,927.112671763485,570.456309374168,429.826507806572,3097.95900210031,446.933694276408,977.0695554876,2408.61196996757,0.675914807233378,0.376922410262929,0.526418608748154,1.3006226378384,0.979991065414916,1.14030685162666,0.131231899505229,0.0989542477049041,1032.6530007001,148.977898092136
