"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.113764898937091,0.173189925887733,0.000838819583015695,0.00147729867237346,1,29.42838636,-3.04668647,1,"Gitega",168.857633479263,297.385949028771,1.24483503833165,3.69135682380332,1,29.42838636,-3.04668647,1,"Gitega",250590.118424569,743084.437006157,1.56590651818824,0.492449665487725,2313.98896420358,1230.46518139638,0.179435589471125,36121.0796857182
"Bugarama",195016.1571555,0.00235569718333815,0.0107536088563027,3.60460096802947e-05,0.000120709336578586,2,29.4303905,-3.72944816,1,"Gitega",7.02955428864103,23.5402709523456,0.0288652735707884,0.275820505855842,2,29.4303905,-3.72944816,1,"Gitega",5629.19472701737,53789.4551166924,0.0662869098432898,0.0402199569793766,53.0011661456266,91.9174019973475,0.17998430045963,35099.8466239579
"Buhiga",277009.19890515,0.0805868939611354,0.149760778165091,0.000632916167207005,0.00130645068090253,3,30.1393365,-3.0502219,1,"Gitega",175.32360045213,361.898856525899,0.917504359410931,3.30286444111,3,30.1393365,-3.0502219,1,"Gitega",254157.147592405,914923.832924186,1.17799568351458,0.435455444315374,1709.59202999595,1100.82605610624,0.179184844983959,49635.8503649499
"Busoni",218791.205835172,0.325046801486234,0.263949382201509,0.00241449711551904,0.00312608593574797,5,30.25180248,-2.47173859,1,"Gitega",528.270735389956,683.960111426671,3.10364628047058,5.26756643763275,5,30.25180248,-2.47173859,1,"Gitega",679050.512190005,1152497.21270655,4.50858673462013,1.04218599663778,5809.52287497934,1755.90453470969,0.178657696149838,39088.7327723569
"Butezi",125726.232208091,0.224300940330734,0.225347566354785,0.00177380922601191,0.00241657446882479,6,30.17161805,-3.44652457,1,"Gitega",223.014350642427,303.82680281561,2.27620208696561,4.60940733909513,6,30.17161805,-3.44652457,1,"Gitega",286178.31213838,579523.417456754,3.26064869018275,0.80538720896306,4183.15364547068,1536.56743538638,0.18132396829905,22797.1793432589
"Cankuzo",179215.356633093,0.155602055401428,0.210748071733952,0.00107205671901317,0.00185643538895609,8,30.52891483,-3.14505865,1,"Gitega",192.129027228849,332.701730298061,1.70381543482809,4.62086532544247,8,30.52891483,-3.14505865,1,"Gitega",305349.890789685,828130.027252666,1.99425842807947,0.618689614197314,3155.06503538899,1540.31170053479,0.179984411819444,32255.9705526191
"Cibitoke",305498.934537512,0.114434910776768,0.1729730047827,0.000763936592793338,0.00142179928952,9,29.19244319,-2.90271457,1,"Gitega",233.381815152582,434.358168074552,1.24868788459678,3.61607574246422,9,29.19244319,-2.90271457,1,"Gitega",381472.818314217,1104707.28652976,1.43140854436271,0.474033258727014,2327.23378589934,1205.39932834419,0.179236184926452,54756.4635255995
"Gahombo",256161.000799576,0.063701299303695,0.126463856253995,0.00051910200787081,0.00103800125694507,11,29.74184956,-3.01315344,1,"Gitega",132.973689853256,265.895440810267,0.728064445529984,2.76622837329796,11,29.74184956,-3.01315344,1,"Gitega",186501.717013549,708599.828544187,0.963946640818976,0.345997926299637,1346.06424342968,922.189333668509,0.1792839101789,45925.5458586883
"Gihofi",293350.813541338,0.178490338012467,0.212034668975137,0.00135514133131464,0.00210483486051682,13,30.11562611,-3.91875872,1,"Gitega",397.531812004641,617.455018702777,1.88395716727069,4.49691480526145,13,30.11562611,-3.91875872,1,"Gitega",552660.36769589,1319173.61654953,2.49157426796028,0.701430296606357,3446.32034117275,1499.00148341709,0.182502080356517,53537.133745571
"Gitega",313416.21747821,0.0808215968829808,0.145256700654053,0.000649235990037491,0.00117465509531141,14,29.93208819,-3.40581734,1,"Gitega",203.481088248271,368.15595681401,0.910959152814925,3.10721460267439,14,29.93208819,-3.40581734,1,"Gitega",285509.371952409,973851.447663266,1.21311088959322,0.391672619711732,1686.8855379561,1035.6876143759,0.180395948498058,56539.0158266552
"Kayanza",291321.219954611,0.00827020461339816,0.0321526724111015,0.000133070388403446,0.000378471865342326,18,29.57431919,-2.89999679,1,"Gitega",38.7662278895257,110.256885530024,0.0990033928568694,0.776729860024909,18,29.57431919,-2.89999679,1,"Gitega",28841.7891867088,226277.890397631,0.251766559425286,0.126191366931342,185.737079443125,258.871477423281,0.178683705789187,52054.3551565167
"Kibuye",229010.83476279,0.053257102134826,0.119364517341138,0.000473468021237107,0.000998574054297475,20,29.97990171,-3.64488773,1,"Gitega",108.429306776996,228.684277747128,0.619481977419429,2.63606433096923,20,29.97990171,-3.64488773,1,"Gitega",141868.084769327,603687.292923679,0.885654184799663,0.33286063114308,1148.31439628851,878.656322646551,0.180220073895593,41272.3495638414
"Kinyinya",335969.532434028,0.36074140475679,0.276907698035598,0.00289657297563781,0.00369549127312519,22,30.41267628,-3.52205978,1,"Gitega",973.160268286075,1241.5724751459,3.53600261201607,5.70615343805686,22,30.41267628,-3.52205978,1,"Gitega",1187989.14424454,1917093.70258079,5.37180463676073,1.23189155474765,6590.70849274562,1902.12641633084,0.178922322906757,60112.4491689935
