"Run_Number","cases_all_sum","cases_U5_sum","deaths_1_all_sum","deaths_2_all_sum","deaths_1_U5_sum","deaths_2_U5_sum","mLBW_sum","mStill_sum","incidence_all","incidence_U5","death_rate_1_all","death_rate_2_all","death_rate_mean_all","death_rate_1_U5","death_rate_2_U5","death_rate_mean_U5","average_PfPR_all","average_PfPR_U5","annual_num_mLBW","annual_num_mStill"
1,1373692.92902173,489111.878449616,653.283327126112,442.356712480034,240.23368135886,240.23368135886,2270.05308360766,326.658667284124,558.481903589062,1134.05066479135,0.265595686203475,0.179842389541295,0.222719037872385,0.557003781862461,0.557003781862461,0.557003781862461,0.0803195357748049,0.0502008076367958,756.684361202553,108.886222428041
3,1618491.98666898,740358.631552277,951.63882336543,587.371766003631,562.535390677366,398.969179718201,2157.89979386301,310.444529153483,658.006215626548,1683.92380901364,0.386893642948914,0.238799003082725,0.31284632301582,1.27947010732935,0.907443598491607,1.09345685291048,0.0989518428790464,0.0885233089956139,719.299931287671,103.481509717828
5,1916526.2950667,892741.050255561,1370.05551690166,812.74420373659,884.596538845968,552.508821309142,2462.21063779273,356.768930183541,779.173591808171,1860.32294427495,0.557003095041654,0.330425323188519,0.443714209115087,1.84335114552005,1.15133591863113,1.49734353207559,0.118298099397458,0.105497299804589,820.736879264242,118.922976727847
7,1472547.69452297,540160.502861756,1630.8606303162,897.090688925928,634.469302324626,492.96073132514,2784.76351922246,401.013336684361,598.671815358717,1170.97440139859,0.663034751118705,0.364716819209492,0.513875785164099,1.37541954207915,1.06865347284416,1.22203650746165,0.080256898897922,0.0532283009646148,928.254506407486,133.67111222812
9,2244291.34275802,945695.968287708,1442.07141683286,846.334892956814,627.807584799367,470.934291340133,3065.55488894891,443.253925662369,912.428152487147,2151.70094746564,0.586281528403685,0.344081790119552,0.465181659261618,1.42842332032439,1.07149633164382,1.2499598259841,0.135407637011263,0.104345415552677,1021.85162964964,147.751308554123
11,1109049.1264614,431648.370247226,962.591629313285,578.442515365995,552.792890556882,375.232853874941,2222.95200585188,320.095867085181,450.88960875779,981.326454988044,0.391346562365014,0.23516877045331,0.313257666409162,1.25674119265661,0.853069191659967,1.05490519215829,0.0668220039362607,0.0455480417167603,740.984001950627,106.698622361727
13,2208340.26809223,933992.198611794,1420.55256042464,1131.85789821993,790.714675734035,790.714646387193,3117.14807629746,448.96585498442,897.812058750884,2089.33507044924,0.577532926997923,0.460162631862965,0.518847779430444,1.76882409209147,1.76882402644275,1.76882405926711,0.13058592897709,0.113794424192585,1039.04935876582,149.655284994807
15,1684767.69022807,746316.58786722,1064.5291811943,714.073624741478,446.964824045371,446.964814749458,2010.96974475868,294.024533606899,684.95094272196,1574.13146218887,0.432789796743648,0.290310293387304,0.361550045065476,0.942738515342646,0.942738495735699,0.942738505539172,0.0933267571719421,0.0711565076944488,670.323248252893,98.0081778689664
17,1891005.45031361,699743.037514506,1159.63163072016,868.636422540171,648.380402603511,648.380388087285,3142.15817013246,453.264373910841,768.797961521526,1612.16423754064,0.471454185214373,0.353148591317641,0.412301388266007,1.49382793591271,1.49382790246823,1.49382791919047,0.109433161013419,0.0825006356069806,1047.38605671082,151.088124636947
19,1888442.45724693,869219.768768631,923.081218572565,674.85296024674,443.747356018109,443.747343756666,2677.03100784775,380.15094265211,767.755963549109,2050.37941865717,0.375283402297809,0.274364931142011,0.32482416671991,1.04674384839636,1.04674381947316,1.04674383393476,0.114838695764367,0.101930994687033,892.343669282582,126.716980884037
21,1392970.18483567,532157.898615079,1051.1065273502,668.63470971749,813.711058152316,493.103529863421,2387.05501320487,344.999053791643,566.319170779926,1252.13777857242,0.427332748001749,0.271836869506691,0.34958480875422,1.91461661925201,1.16024503271726,1.53743082598464,0.0843859466094591,0.0648609786323997,795.685004401622,114.999684597214
23,1719644.73364169,725476.297228673,1127.65040927314,612.551419322251,756.957139400332,427.045326903246,2039.67777753277,293.486208471279,699.1303835458,1675.6950336497,0.458452055658711,0.249035920242304,0.353743987950508,1.74840904385744,0.986383340391236,1.36739619212434,0.10620229438711,0.0982691332051605,679.892592510925,97.8287361570932
25,1884706.53157906,899450.060423439,788.196092237522,597.355100964061,406.862727302041,406.862722662104,2050.12483219052,296.610426509497,766.237103813734,1920.16461461158,0.320445162593764,0.242857779098147,0.281651470845955,0.868578975470798,0.868578965565365,0.868578970518082,0.112001475113398,0.105596815938011,683.374944063506,98.8701421698325
27,1726609.6121051,664888.201092527,1200.75961648848,759.955829862777,550.525155045904,383.41675438485,2954.21033311208,426.694318948958,701.961990595916,1463.63069824731,0.488174978702791,0.308963939129846,0.398569458916318,1.21188120913942,0.844022395070174,1.0279518021048,0.0988775221033309,0.0720625637717716,984.736777704028,142.231439649653
29,2253608.59478205,978939.475014501,1641.89418580478,1028.47738150513,815.819898009728,651.828677086154,3161.29797289759,455.361642544824,916.216129069587,2204.88947239633,0.667520499674615,0.418132752732686,0.54282662620365,1.83749123454895,1.4681297716511,1.65281050310002,0.140635768286485,0.116815359581402,1053.76599096586,151.787214181608
31,1210818.38853207,403574.019749576,556.955214439827,366.24672856909,221.898316611682,221.898316611682,2049.09745070896,292.855129576649,492.264424051161,911.78947366938,0.226432998090572,0.148899485345823,0.187666241718198,0.501331947574406,0.501331947574406,0.501331947574406,0.0705741562761887,0.0387712431165282,683.032483569652,97.6183765255497
33,2182679.26777293,946066.546694402,1806.66197838743,1073.08629216015,681.534577005253,515.240133905094,3034.03552707005,439.8714451496,887.379447500183,2054.30540550511,0.734507690558138,0.436268734081435,0.585388212319786,1.47989607123566,1.11880141615061,1.29934874369313,0.129748317965781,0.105783907931177,1011.34517569002,146.623815049867
35,1926573.00397606,878137.79879128,2104.46948996776,1226.65992865994,1121.27407049053,774.373343176633,2136.30343349505,309.337599165714,783.258132827465,1887.43202319277,0.855582861330798,0.498704883414007,0.677143872372403,2.41001878103023,1.66440511709007,2.03721194906015,0.112448525829025,0.107810556005091,712.101144498349,103.112533055238
37,1947762.96465451,734737.211460454,1466.61661286645,986.824171371306,561.179232737684,561.1792157391,3290.21482402904,474.035859484657,791.873019987948,1668.30749171998,0.596260503701,0.401198426585501,0.498729465143251,1.27422363202893,1.27422359343164,1.27422361273029,0.122991082214759,0.0876690405896315,1096.73827467635,158.011953161552
39,1741003.4303336,833419.230066485,1393.92478167546,859.959391868374,1052.09460761858,712.692929947435,2090.8136040908,301.073937175336,707.813871197714,1859.34615502443,0.56670726701962,0.349620900008538,0.458164083514079,2.34720773510529,1.59000753906908,1.96860763708718,0.111332596177374,0.0994812652645265,696.937868030266,100.357979058445
41,1422550.84665605,563173.406257015,754.508837883215,559.166533672712,411.310802728417,411.310771648931,2099.5420662036,299.635254328836,578.345340511058,1283.79711114758,0.306749436612354,0.227332021262733,0.267040728937543,0.93761462181961,0.937614550971528,0.937614586395569,0.0857700539225791,0.059745278810112,699.8473554012,99.878418109612
43,1901091.85755303,824467.756103901,1398.81647900493,995.110306808253,688.311068587323,688.311056925157,2710.39391704631,389.656826976387,772.898642100448,1726.43840276099,0.568696011649971,0.40456719743265,0.486631604541311,1.4413258166337,1.44132579221309,1.44132580442339,0.10866675591731,0.0833791035139511,903.464639015437,129.885608992129
45,1857392.22374618,855389.241576117,1321.68028782949,779.384421469596,927.544454020462,583.432165653579,2130.56845618455,308.315589206501,755.132331916431,1911.40940967936,0.537335897629477,0.316862732663244,0.42709931514636,2.07264378734047,1.30370792282244,1.68817585508146,0.11514655488079,0.0962339844992798,710.189485394849,102.771863068834
47,1575848.11034341,558734.437058795,950.34437116128,694.345203726762,370.080469019858,370.080462596232,2761.40336135378,397.025385985474,640.669129059695,1212.36579538657,0.38636737676831,0.282289602670819,0.334328489719565,0.80301637490277,0.803016360964513,0.803016367933642,0.0923834952125546,0.0581675498109937,920.467787117925,132.341795328491
49,1965843.2195989,825719.512867978,1016.60110993577,763.862273008512,452.570677876918,452.570662930281,2725.90818989828,388.288551129206,799.223640337949,1960.2716641038,0.413304393633304,0.310552123620136,0.36192825862672,1.07441021075666,1.0744101752731,1.07441019301488,0.122769337267374,0.0944037339222882,908.636063299428,129.429517043069
