"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.204675279319943,0.00153082340694276,5,30.25180248,-2.47173859,1,"Gitega",334.930699125713,0.481580404459081,5,30.25180248,-2.47173859,1,"Gitega",105365.557398192,12.0367096638377,3765.45084128913,0.0427530516782475,9353.9917298172
"Buye",194429.100944065,0.0619948699798642,0.000672028402386582,7,29.8634721,-2.84840217,1,"Gitega",130.661878084899,0.172197995928693,7,29.8634721,-2.84840217,1,"Gitega",33480.3015327855,5.36857787432427,1357.46506103302,0.0422802815505123,8220.51712952805
"Gashoho",175175.077974295,0.150294581261755,0.00115335758067363,12,30.20685363,-2.81184823,1,"Gitega",202.039504126748,0.419226072484658,12,30.20685363,-2.81184823,1,"Gitega",73437.9599363575,9.41733291357472,3422.16782552192,0.0414220040051119,7256.10278144703
"Gihofi",293350.813541338,0.0928579825686254,0.000927680082944384,13,30.11562611,-3.91875872,1,"Gitega",272.135707037831,0.213738454927117,13,30.11562611,-3.91875872,1,"Gitega",62700.3496379385,7.48173579119214,1723.45739526096,0.0413021705110742,12116.0253204467
"Kinyinya",335969.532434028,0.220506350479162,0.00174406671442872,22,30.41267628,-3.52205978,1,"Gitega",585.953278580369,0.548358528285868,22,30.41267628,-3.52205978,1,"Gitega",184231.758354415,14.2486681745812,4479.31099767628,0.0407931044368197,13705.2402241708
"Kiremba",294281.031087941,0.22470605163804,0.00180376705271461,23,30.02654773,-2.83495738,1,"Gitega",530.814428115312,0.547202526114601,23,30.02654773,-2.83495738,1,"Gitega",161031.323598931,13.9298373390993,4257.25299006098,0.0428955298079296,12623.340740941
"Kirundo",256307.246344997,0.201620300390757,0.00156113846392416,24,30.06174634,-2.49096793,1,"Gitega",400.131100851659,0.534571778134818,24,30.06174634,-2.49096793,1,"Gitega",137014.620427484,12.7995229553811,4361.24193820109,0.0408483314380199,10469.7233486666
"Mukenke",165895.919547284,0.18868491610342,0.00129406127316791,29,30.2945314,-2.59545461,1,"Gitega",214.679484862719,0.580762486422714,29,30.2945314,-2.59545461,1,"Gitega",96346.1267236632,10.6800698393147,4741.83228360688,0.0407950828306045,6767.73777919075
"Murore",149893.801163942,0.196958801882794,0.00150043570613151,31,30.73189158,-3.13601584,1,"Gitega",224.906011394155,0.458839427607752,31,30.73189158,-3.13601584,1,"Gitega",68777.1859280133,12.3232315151953,3753.40570658383,0.0407744568750612,6111.83833139815
"Muyinga",326814.238908712,0.119498247045177,0.00110298346148676,34,30.3660234,-2.92732926,1,"Gitega",360.470700494693,0.282880497082509,34,30.3660234,-2.92732926,1,"Gitega",92449.3743561384,9.21538665714104,2327.0534479201,0.0405129314236958,13240.202849196
"Vumbi",220988.71850429,0.233729525309145,0.00171590691561928,43,30.03599031,-2.63887858,1,"Gitega",379.196070355353,0.548465529278711,43,30.03599031,-2.63887858,1,"Gitega",121204.694459079,13.8585074388067,4454.70426028831,0.0411270753958873,9088.61968756645
