"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.188754871392322,0.00143401721725039,5,30.25180248,-2.47173859,1,"Gitega",313.750356150611,0.492406989162691,5,30.25180248,-2.47173859,1,"Gitega",107734.318920572,11.7085882662712,3974.16839942736,0.0412521143664887,9025.59984549449
"Buye",194429.100944065,0.0507538168856889,0.000608656513146611,7,29.8634721,-2.84840217,1,"Gitega",118.340538634845,0.151595517872277,7,29.8634721,-2.84840217,1,"Gitega",29474.5802470568,5.02974778442555,1240.99100724557,0.0409328597426573,7958.53911883436
"Gashoho",175175.077974295,0.136125194502516,0.00111561514834819,12,30.20685363,-2.81184823,1,"Gitega",195.427970601199,0.430248759496736,12,30.20685363,-2.81184823,1,"Gitega",75368.8599931845,9.18658769172382,3487.67960580157,0.0411053970560473,7200.64113445744
"Gihofi",293350.813541338,0.0845007248480172,0.000679997072479899,13,30.11562611,-3.91875872,1,"Gitega",199.477694417707,0.228414607120942,13,30.11562611,-3.91875872,1,"Gitega",67005.6108236533,5.43388939711963,1805.16390901919,0.0420399293107006,12332.4474645144
"Kinyinya",335969.532434028,0.20459887224955,0.00162266880139456,22,30.41267628,-3.52205978,1,"Gitega",545.167278499813,0.579832902096463,22,30.41267628,-3.52205978,1,"Gitega",194806.189007214,13.2920280432344,4772.2180325375,0.0407162821128069,13679.4302638917
"Kiremba",294281.031087941,0.201023925167796,0.00152914938570388,23,30.02654773,-2.83495738,1,"Gitega",449.999657912428,0.537408862900165,23,30.02654773,-2.83495738,1,"Gitega",158149.234290058,12.5082507827856,4406.26449694774,0.0406913043282542,11974.6789940319
"Kirundo",256307.246344997,0.192416316273516,0.00153401832906638,24,30.06174634,-2.49096793,1,"Gitega",393.180013765757,0.562114677396974,24,30.06174634,-2.49096793,1,"Gitega",144074.065093725,12.4268832028349,4549.14339102923,0.0412056009051844,10561.2941019987
"Mukenke",165895.919547284,0.181299317119473,0.00130577821347665,29,30.2945314,-2.59545461,1,"Gitega",216.623277449518,0.599063886172703,29,30.2945314,-2.59545461,1,"Gitega",99382.25426419,10.9378724374011,4996.68289853198,0.0400804362692026,6649.18083073568
"Murore",149893.801163942,0.182859488596312,0.00133884256326223,31,30.73189158,-3.13601584,1,"Gitega",200.684200967451,0.485551389889863,31,30.73189158,-3.13601584,1,"Gitega",72781.1434910267,11.1162743120078,4010.1371006816,0.0403749496824556,6051.95467970616
"Muyinga",326814.238908712,0.0983207232601329,0.000874667720000951,34,30.3660234,-2.92732926,1,"Gitega",285.853865210129,0.276571527402353,34,30.3660234,-2.92732926,1,"Gitega",90387.5132318199,7.09562461499653,2234.66815280983,0.041293574635356,13495.328166274
"Vumbi",220988.71850429,0.213281305233083,0.0015737951680051,43,30.03599031,-2.63887858,1,"Gitega",347.79097736569,0.593727942395254,43,30.03599031,-2.63887858,1,"Gitega",131207.177130116,12.6614422196449,4764.59015437273,0.0415291934067687,9177.48323147863
