"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.127516002631837,0.177177891489219,0.00104863187917289,0.00187892806578229,1,29.42838636,-3.04668647,1,"Gitega",211.093661966561,378.235502710992,1.36880067465229,3.93347219142729,1,29.42838636,-3.04668647,1,"Gitega",275544.881529405,791823.198992334,1.92526992681358,0.626238014025191,2510.70565920521,1311.15711531555,0.182171140605343,36671.7567325329
"Bugarama",195016.1571555,0.0212870668619096,0.0638939581638537,0.00036988636935405,0.000937749876093292,2,29.4303905,-3.72944816,1,"Gitega",72.1338183356267,182.87637720876,0.131378155345143,1.18686918932114,2,29.4303905,-3.72944816,1,"Gitega",25620.8629895881,231458.668347672,0.684070506305934,0.312537891149356,244.450564948882,395.649830766058,0.178986738521097,34905.3059281807
"Buhiga",277009.19890515,0.0902283339671614,0.170103515061438,0.000840624534794965,0.00168466851381133,3,30.1393365,-3.0502219,1,"Gitega",232.860728963568,466.668675431607,1.1221797265829,3.74419855825188,3,30.1393365,-3.0502219,1,"Gitega",310854.107088328,1037177.44316317,1.54287325403979,0.561427054377694,2064.51531864971,1248.09690754409,0.181286386334516,50217.9966509338
"Busoni",218791.205835172,0.346858609496165,0.269336440899293,0.00286093030259031,0.00381097296185989,5,30.25180248,-2.47173859,1,"Gitega",625.946390714118,833.807369730561,3.22761607790033,5.45496789066446,5,30.25180248,-2.47173859,1,"Gitega",706174.013656801,1193499.00259062,5.25198669860982,1.27051864554199,5924.32211492721,1818.31992152192,0.181983063941077,39816.2940012474
"Butezi",125726.232208091,0.253303789935302,0.234906682722819,0.00213413493658973,0.00292222021606027,6,30.17161805,-3.44652457,1,"Gitega",268.31674460108,367.399737447571,2.33514942963051,4.79781477286081,6,30.17161805,-3.44652457,1,"Gitega",293589.539430316,603211.174224107,3.96919177798253,0.974139107512835,4336.38055238755,1599.30215302091,0.179600488982311,22580.4927824767
"Cankuzo",179215.356633093,0.154229912563846,0.207242371425528,0.00118946805933953,0.00210122625557402,8,30.52891483,-3.14505865,1,"Gitega",213.170942458206,376.572012759517,1.87294918952308,4.95249170815036,8,30.52891483,-3.14505865,1,"Gitega",335661.256956042,887562.567698603,2.19421521844873,0.700466414918936,3454.60317045472,1650.84880190153,0.180697403260145,32383.7495679407
"Cibitoke",305498.934537512,0.141240322812851,0.184722251504642,0.00112543456450273,0.0018925545113173,9,29.19244319,-2.90271457,1,"Gitega",343.819060347273,578.173386761597,1.37756153422051,3.90457377329563,9,29.19244319,-2.90271457,1,"Gitega",420843.580964225,1192843.12756493,2.0789259331208,0.630809834808716,2543.43601513471,1301.47185080068,0.180774104260782,55226.2962436421
"Gahombo",256161.000799576,0.0806195906163907,0.156441241879491,0.0007126163069303,0.00145760859906349,11,29.74184956,-3.01315344,1,"Gitega",182.544506369363,373.382477510173,0.901422812051765,3.26287684290944,11,29.74184956,-3.01315344,1,"Gitega",230909.369678748,835821.797565442,1.33808453016369,0.485861760510488,1692.91060430927,1087.59636123326,0.177875659501693,45564.8069558384
"Gihofi",293350.813541338,0.214678123526465,0.224745466291657,0.00176264603159498,0.00275424021448431,13,30.11562611,-3.91875872,1,"Gitega",517.073647353797,807.958607607241,2.01810242067428,4.7729546716145,13,30.11562611,-3.91875872,1,"Gitega",592011.986914543,1400150.13591404,3.20753155871704,0.918106973500658,3685.7162900216,1591.04328385254,0.18220344195228,53449.5279267333
"Gitega",313416.21747821,0.107033592637402,0.159959715079268,0.000927701206047465,0.00167617269813959,14,29.93208819,-3.40581734,1,"Gitega",290.75660294937,525.339706891156,1.05968041068165,3.51157644233817,14,29.93208819,-3.40581734,1,"Gitega",332121.026051598,1100585.00594322,1.68939291928229,0.558725434018241,1934.21001225844,1170.51110948014,0.182803528110419,57293.5903220393
"Kayanza",291321.219954611,0.0148741166136969,0.0579322007021691,0.00028802298228702,0.000747867562316293,18,29.57431919,-2.89999679,1,"Gitega",83.9072065748201,217.869690618464,0.178855785932767,1.34845593055911,18,29.57431919,-2.89999679,1,"Gitega",52104.4857538743,392833.826745511,0.534416021498515,0.24930529702056,332.79634597163,449.452364098444,0.180578923336787,52606.472244563
"Kibuye",229010.83476279,0.0613019957792434,0.125463948132886,0.000572130685476243,0.00117942681401022,20,29.97990171,-3.64488773,1,"Gitega",131.024125874322,270.101519218099,0.708304470725483,2.96950205973528,20,29.97990171,-3.64488773,1,"Gitega",162209.398107059,680048.145529801,1.05544643688029,0.393248885883085,1303.51639972332,989.909771186569,0.181142301249281,41483.5496199505
"Kinyinya",335969.532434028,0.358170331808739,0.276181735799518,0.00308529339761721,0.0039456098809702,22,30.41267628,-3.52205978,1,"Gitega",1036.56458021925,1325.60470687664,3.69530209838474,5.98754594479297,22,30.41267628,-3.52205978,1,"Gitega",1241508.9181968,2011633.01149935,5.80101458144969,1.31529063664879,6920.08838747209,1995.85414297697,0.178101566778932,59836.7001164857
"Kirundo",256307.246344997,0.344789252968344,0.271110178009972,0.0027476102837795,0.0035255231719324,24,30.06174634,-2.49096793,1,"Gitega",704.23242586472,903.617136123473,3.54386624726998,5.72882069469526,24,30.06174634,-2.49096793,1,"Gitega",908318.599252747,1468338.25706157,5.17390552987647,1.17521338616693,6664.37281202927,1909.58747105171,0.177521584202134,45500.0684136506
"Mabayi",303326.537061169,0.0805710722366756,0.14467764874785,0.000792291287904469,0.00160512950026151,25,29.25327932,-2.76167182,1,"Gitega",240.322972703796,486.878372849048,0.996742788086179,3.41814250706666,25,29.25327932,-2.76167182,1,"Gitega",302338.538250875,1036813.32985011,1.43921714805047,0.535054344595471,1801.93905563925,1139.39104055973,0.18434504086904,55916.7428712055
"Makamba",295318.120745996,0.104964217257349,0.154733044744161,0.000879308763438749,0.00168076690246381,26,29.92731052,-4.1790986,1,"Gitega",259.675811574217,496.360923047681,0.916068580383551,3.24295947681219,26,29.92731052,-4.1790986,1,"Gitega",270531.651633323,957704.698347593,1.61074647963097,0.560257770385383,1685.27166658004,1080.88506852964,0.181152707902719,53497.6772658792
"Mpanda",237180.714274938,0.100617384589013,0.153444252038404,0.000948116119125132,0.00177386853960387,28,29.3715791,-3.19732191,1,"Gitega",224.874858349681,420.727407253087,0.955470677580299,3.32621304020677,28,29.3715791,-3.19732191,1,"Gitega",226619.217777254,788913.584706854,1.73997720283724,0.591213702974946,1747.41996175992,1108.7436811178,0.181394317637037,43023.2338225675
"Mukenke",165895.919547284,0.317579664077106,0.263741726430333,0.0022176318135418,0.0030454748033996,29,30.2945314,-2.59545461,1,"Gitega",367.896068924829,505.231842968061,3.87133238868722,6.06748454135594,29,30.2945314,-2.59545461,1,"Gitega",642238.24649445,1006570.92732717,4.10160480320426,1.01540215210441,7154.78591522103,2022.64796594195,0.180263237036338,29904.9354687133
"Murore",149893.801163942,0.334782590890278,0.267364597885618,0.00275649805866612,0.00360658183416464,31,30.73189158,-3.13601584,1,"Gitega",413.181971914491,540.604260331759,3.29796285401621,5.73247710728629,31,30.73189158,-3.13601584,1,"Gitega",494344.188285973,859262.78369642,5.06704983721794,1.20213291476848,6034.89083267042,1910.88511134076,0.182265245566677,27320.4304780685
