"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
1,1491072.12344557,5567.63659325063,3913.29762313115,4597.17418263222,17.1657660298983,12.0652183882581,14.6154922090782,0.241566107972318
2,1662993.26176727,4838.30349565603,3470.12126103189,5144.19072360634,14.9664803415356,10.734238082131,12.8503592118333,0.259127858992011
3,1654244.62611579,6085.82838881177,4055.42074076195,5120.48715370397,18.8378463454512,12.5529981951307,15.695422270291,0.274293723488333
4,1589943.29633469,5733.98125971509,4068.72617935457,5015.7313963716,18.088764484155,12.8354499736397,15.4621072288974,0.263115648391456
5,1248835.94344731,3289.73123239519,2742.1442332256,3924.9425400398,10.3392332091939,8.61823252956847,9.47873286938118,0.198112845727946
6,1501529.52419101,4197.0219404164,3002.92620674795,4547.99768008753,12.7124014152,9.09559299483107,10.9039972050155,0.219527528340257
7,1514260.68960681,4363.19462905754,3412.06514914822,4811.14470854237,13.8628446845447,10.8408937114975,12.3518691980211,0.229312648697823
8,1700860.34416181,5107.0887218846,3770.61124135794,5324.06717984444,15.9863115993448,11.8028429711902,13.8945772852675,0.280183214306756
9,1631380.55644985,4777.71669586511,3577.69057590579,4862.21523803036,14.2396492527656,10.6630556349049,12.4513524438352,0.251321835268105
10,1429406.33341199,4166.58649632187,3129.7508126997,4221.74639439177,12.3059980263137,9.24370761483913,10.7748528205764,0.200808696628375
11,1554212.3165026,4855.72200100343,3433.26942490365,4573.96409476651,14.2901313102034,10.1039291160081,12.1970302131057,0.227997352020724
12,1749235.79774319,5386.69581326276,3580.44232597879,5279.22177368892,16.2571346083272,10.8058325304864,13.5314835694068,0.263951059722206
13,1746458.55434632,4992.04144501979,3495.56850364849,5253.86737026987,15.017547134888,10.5157109260665,12.7666290304772,0.269523681621215
14,1635744.28284897,4921.4182727575,3648.04615438722,4971.30769283693,14.9570350179769,11.0870385434224,13.0220367806997,0.254754828367619
15,1222070.04972038,4806.88230911828,3375.98625225666,3693.59308705448,14.5283547954605,10.2036045201986,12.3659796578296,0.18303030564269
16,1452847.92427987,4902.64845290035,3108.20804547437,4560.55308492253,15.3896276083045,9.75680080032832,12.5732142043164,0.23158648357173
17,1640356.49556012,5312.820401878,3710.6226550951,4975.57097947417,16.1149817629833,11.2551548693483,13.6850683161658,0.2546755326415
18,1691617.65282733,4771.83997631801,3706.5235031827,5259.04803466104,14.8351109999523,11.5231625256796,13.179136762816,0.27258908717459
19,1546503.05236358,6310.55523026843,3867.2433765923,4789.46767437277,19.543576222835,11.9767220069906,15.7601491149128,0.241791225294516
20,1344207.10532358,4734.74112043264,3251.40391409101,4094.83812664073,14.4233715049841,9.90470341943611,12.1640374622101,0.210431608469942
21,1459215.10973631,4732.9832129554,3411.00794713998,4464.48278319603,14.4806080518271,10.4360119023872,12.4583099771071,0.231060261417541
22,1660021.15744138,4608.9560401632,3622.28449596371,4904.60774937095,13.6173695195163,10.7022037217361,12.1597866206262,0.256388956403586
23,1702421.2496993,5041.87191816695,3522.19656833741,5152.20586551864,15.2587158287421,10.6595719608781,12.9591438948101,0.258535064716558
24,1733443.31273924,5504.53958929392,3926.9716434727,5262.23982467231,16.7102132676577,11.9211666287408,14.3156899481992,0.269109145235711
25,1327685.24034957,4543.75360692276,3177.57011757328,3962.48895368728,13.5608749186423,9.4834875825958,11.5221812506191,0.20074252597826
26,1429498.5751259,4173.67446656883,3216.72443375588,4633.02317691654,13.5269323614507,10.4254450579163,11.9761887096835,0.238503099012658
27,1562008.98401456,6231.05212115126,4095.89996269202,4777.85848859873,19.0594840200139,12.5285005435134,15.7939922817637,0.262323769190961
28,1760239.9377529,5123.27355072163,3642.58400777886,5482.86303201688,15.9581694243462,11.3460607096339,13.6521150669901,0.275674674671721
29,1653917.34995785,5549.79846967337,3942.49732406015,5007.5195180614,16.8029703291431,11.9365893952556,14.3697798621993,0.254837744298079
30,1288150.85698063,3941.77424721272,2917.92967445542,4006.44051491776,12.259809446317,9.07542125525655,10.6676153507868,0.207276555063408
31,1401666.63515446,4074.48251322021,3137.35384911224,4196.24062693517,12.1979853318171,9.39245563283701,10.7952204823271,0.212738607673712
32,1695307.09238844,5969.9854287597,4100.69493825525,5044.52375206176,17.7641758416832,12.2019503775239,14.9830631096036,0.275789125825174
33,1693094.48761069,5762.32739444781,3916.41424683876,5149.14506691765,17.5247512139488,11.9108444606506,14.7177978372997,0.273407870520258
34,1605272.66199606,5012.04635576772,3632.56915451736,5046.91844864232,15.7576901527254,11.4206643618451,13.5891772572853,0.264622134258852
35,1228380.38590033,3771.51907457413,2833.03084497745,3786.77677754261,11.6266109517765,8.73349618486418,10.1800535683204,0.190179466590474
36,1541072.03951585,4336.62964342528,3364.25499891644,4705.57523208184,13.2416503041771,10.2725600045811,11.7571051543791,0.238652152598745
37,1583168.5147792,4560.28452220233,3548.21499703641,4771.643503444,13.7446215049684,10.694260832867,12.2194411689177,0.257727545016449
38,1748856.85001566,6318.35077504393,4332.91126741607,5337.47914159378,19.2834910820562,13.2239659935591,16.2537285378077,0.278288729063778
39,1571824.78106439,4794.36680147818,3449.83346562461,4758.38334248867,14.5139810752225,10.4436768620431,12.4788289686328,0.247709406829513
40,1284460.43798306,4689.35945546548,3127.85302583061,4115.25134384871,15.0241239280182,10.0212517157188,12.5226878218685,0.209960917635062
41,1472068.58341935,5999.33418614562,4073.24717056547,4464.54111426855,18.1949906641367,12.3534865606103,15.2742386123735,0.242462543088425
42,1661553.23606643,6131.7104912287,4082.47533452809,4959.67049742114,18.3029125771922,12.1860269256512,15.2444697514217,0.267034864745468
43,1616935.54383772,5073.58351728194,3727.64381764337,4972.23960971918,15.601780184739,11.4628800830365,13.5323301338878,0.265394117335524
44,1629917.70062134,4558.25987802193,3341.11182008553,5232.64684702866,14.6337230214607,10.7262214676705,12.6799722445656,0.262152551358802
45,1217744.43379099,3232.4924758744,2534.07162730142,3777.96007280631,10.0285636054867,7.86176570708865,8.94516465628766,0.192975929329101
46,1481077.70439275,3641.86735436991,2876.76315102895,4581.16703512342,11.264772010711,8.89820464940091,10.081488330056,0.232158267129657
47,1595102.0959107,5859.60897275999,3995.99209897727,4860.46072025669,17.8549067932251,12.1762504640471,15.0155786286361,0.257823709033034
