"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.285535636946514,0.00185878855860776,5,30.25180248,-2.47173859,1,"Gitega",406.686590130413,0.612734589089164,5,30.25180248,-2.47173859,1,"Gitega",134060.939603737,15.2159061992361,5033.32657450025,0.0406445060472568,8892.66048865426
"Buye",194429.100944065,0.0883696766049678,0.000672660855508497,7,29.8634721,-2.84840217,1,"Gitega",130.784845376783,0.23228017253419,7,29.8634721,-2.84840217,1,"Gitega",45162.0251129548,5.42992315919018,1848.3875141943,0.0418891020545327,8144.46045181698
"Gashoho",175175.077974295,0.215607951635078,0.00142000589642796,12,30.20685363,-2.81184823,1,"Gitega",248.749643630727,0.57767309678013,12,30.20685363,-2.81184823,1,"Gitega",101193.929772112,11.5542583160133,4710.30271515512,0.040999453334784,7182.08243482426
"Gihofi",293350.813541338,0.130899512328544,0.000877143152158865,13,30.11562611,-3.91875872,1,"Gitega",257.310657278017,0.288512784591666,13,30.11562611,-3.91875872,1,"Gitega",84635.4600770422,7.15638978107523,2330.7873543812,0.0413952536511475,12143.3313353142
"Kinyinya",335969.532434028,0.309545036019406,0.00221260268466374,22,30.41267628,-3.52205978,1,"Gitega",743.367089428751,0.768429468687864,22,30.41267628,-3.52205978,1,"Gitega",258168.88930359,17.5737938035196,6120.80614845977,0.0418114564661638,14047.3754793228
"Kiremba",294281.031087941,0.313000435158929,0.00199377558983661,23,30.02654773,-2.83495738,1,"Gitega",586.730336335085,0.718203750811082,23,30.02654773,-2.83495738,1,"Gitega",211353.740319912,15.9870964385993,5765.16660717695,0.0414581454742184,12200.3457971469
"Kirundo",256307.246344997,0.293157478410302,0.00196478442756388,24,30.06174634,-2.49096793,1,"Gitega",503.58848629043,0.728805714601264,24,30.06174634,-2.49096793,1,"Gitega",186798.185829948,16.0884676163095,5902.338337036,0.0411210823812957,10539.6313918757
"Mukenke",165895.919547284,0.267580074496255,0.00163095721099826,29,30.2945314,-2.59545461,1,"Gitega",270.56914626083,0.82305638010516,29,30.2945314,-2.59545461,1,"Gitega",136541.695016804,12.9531311008531,6525.28476514889,0.0418590208587851,6944.24075671709
"Murore",149893.801163942,0.279205652962567,0.00180253598348898,31,30.73189158,-3.13601584,1,"Gitega",270.188970299948,0.643554244816772,31,30.73189158,-3.13601584,1,"Gitega",96464.792010776,14.4042574388041,5089.33156876759,0.0421184155410498,6313.2894044504
"Muyinga",326814.238908712,0.16456061250741,0.00109788978632885,34,30.3660234,-2.92732926,1,"Gitega",358.806014924712,0.375980881631615,34,30.3660234,-2.92732926,1,"Gitega",122875.905674663,9.08930914362392,3101.50172361755,0.0402631797383807,13158.5804422435
"Vumbi",220988.71850429,0.330471006137348,0.00206592146509876,43,30.03599031,-2.63887858,1,"Gitega",456.54533710268,0.757232296808349,43,30.03599031,-2.63887858,1,"Gitega",167339.794881737,16.6935328413374,6083.7944343671,0.0414889469098777,9168.58920970639
