"Run_Number","cases_all_sum","cases_U5_sum","deaths_1_all_sum","deaths_2_all_sum","deaths_1_U5_sum","deaths_2_U5_sum","mLBW_sum","mStill_sum","incidence_all","incidence_U5","death_rate_1_all","death_rate_2_all","death_rate_mean_all","death_rate_1_U5","death_rate_2_U5","death_rate_mean_U5","average_PfPR_all","average_PfPR_U5","annual_num_mLBW","annual_num_mStill"
0,4960873.17332314,2525904.60041635,3892.08890198067,2577.95067967745,2754.04956630065,1987.06815573647,4150.62885504452,598.910717917198,1669.14839098651,4698.82830356369,1.30954243362881,0.867384042826426,1.08846323822762,5.1232362653038,3.69645476307601,4.40984551418991,0.251247077827755,0.283914646824235,1383.54295168151,199.636905972399
1,4656289.35681594,2198469.85281814,3717.3741081904,2419.05673034168,2579.40352026092,1788.85888708281,4150.36637761179,598.854704292155,1566.66732173092,4103.74174993157,1.25075743616007,0.813922168151323,1.0323398021557,4.81480603540977,3.33914740302109,4.07697671921543,0.228424462547675,0.239975793858421,1383.45545920393,199.618234764052
2,4901233.59835602,2546271.70959837,3193.87683158375,2017.54323899477,2136.81466343655,1506.08363794504,4150.61524879999,598.904024410187,1649.08190327003,4879.21130394235,1.07462017031893,0.678827886433949,0.876724028376437,4.09460240278673,2.88598435243313,3.49029337760993,0.253204398253263,0.304164722858924,1383.53841626666,199.634674803396
3,5240902.822228,2756485.57546724,4699.60417653558,2707.10616299897,3620.3247325376,2188.2149257902,4150.81737063061,598.935649961317,1763.36790065096,5381.09203914377,1.58124113950753,0.91084003527801,1.24604058739277,7.0674415171105,4.27173863048759,5.66959007379905,0.260490423081042,0.309783084845116,1383.6057902102,199.645216653772
4,4760590.5137271,2478577.87507674,4412.5341660351,2907.4837847655,3415.14258829398,2420.58887567609,4150.5144395056,598.891270001958,1601.76076237207,4627.97032004517,1.48465281132692,0.978259615113242,1.23145621322008,6.37671250771469,4.51969396899163,5.44820323835316,0.243006967852049,0.279876621767092,1383.50481316854,199.630423333986
5,4970330.30315933,2469450.32422758,3793.79409034096,2701.68865935059,2909.91222417664,2188.5196653918,4150.39022489499,598.867546374991,1672.33036167955,4674.11922249949,1.2764699036611,0.9090172478005,1.0927435757308,5.50781545567824,4.14238008210416,4.8250977688912,0.2512783572885,0.281940458777502,1383.46340829833,199.62251545833
6,4582026.99661973,2188357.25718499,3528.3519305046,2323.41315435576,2429.55382525153,1793.2518212937,4150.26805369061,598.843629389684,1541.68081336805,4100.91640874553,1.18715853880433,0.781741679880916,0.984450109342622,4.55291160307205,3.3605005740315,3.95670608855178,0.22163349121898,0.229389439263164,1383.42268456354,199.614543129895
7,5030630.00462788,2631974.42608748,3526.64969418952,2553.2127012515,2309.73312295761,1899.12397092559,4150.62421320478,598.90124784034,1692.61895728898,5007.40322163694,1.18658579991197,0.859060637763791,1.02282321883788,4.39433034241612,3.61313521744101,4.00373277992856,0.249719912738271,0.28964080598969,1383.54140440159,199.633749280114
8,5024347.77355145,2737693.95938001,3970.74170403497,2667.60806196584,3012.47446193822,2117.51428146696,4150.74182643507,598.924201842134,1690.50522135446,5095.82913992071,1.33600616156717,0.897550400674773,1.11677828112097,5.607294085526,3.94145260200716,4.77437334376658,0.260617923715715,0.31318435585908,1383.58060881169,199.641400614045
9,4818394.38766564,2424119.02641469,4445.70520558457,2824.60573161421,2890.87400361981,2140.26504065776,4150.74919208751,598.924876362078,1621.20960530886,4666.95797294712,1.49581362623932,0.95037424811586,1.22309393717759,5.56556313158159,4.12047712462821,4.8430201281049,0.251749064341917,0.289235493914061,1383.58306402917,199.641625454026
10,5116392.60896761,2567900.7616445,4953.61149784402,3189.46156820576,2931.42009058303,2341.74813495312,4150.53529743263,598.895724248719,1721.47486794,4680.58139342158,1.66670510862101,1.07313459922979,1.3699198539254,5.34317779613037,4.26836695259281,4.80577237436159,0.249525476718148,0.264153560145506,1383.51176581088,199.631908082906
11,4831112.57417344,2233289.15770874,4319.29361252794,2854.73661889443,3000.12442547442,2088.91192075409,4150.42899283244,598.875787534931,1625.48879967729,4176.7686415213,1.45328085029835,0.960512165427116,1.20689650786273,5.61092842712754,3.90674972624553,4.75883907668653,0.23716825664067,0.249033364545615,1383.47633094415,199.625262511644
12,4840699.86479714,2512550.76882179,4607.31478186716,2949.94196224999,3151.81929204493,2294.97534048238,4150.46329490066,598.88303017257,1628.71456461006,4985.30484641544,1.55018920787496,0.992545204798045,1.2713672063365,6.25371641705193,4.55360020154968,5.4036583093008,0.2463930681146,0.294980769047317,1383.48776496689,199.62767672419
13,4928021.779645,2692571.7088346,4031.81080280996,2582.51505250515,2950.27578585454,2050.32621857495,4150.72643237091,598.922529543217,1658.09512496181,5173.22562235333,1.35655363061101,0.868919783671845,1.11273670714143,5.66835127856156,3.93928232006329,4.80381679931243,0.259018051784281,0.322847520814815,1383.57547745697,199.640843181072
14,4896992.35706924,2521587.58491445,3213.46153954877,2175.05162331682,2021.22294215132,1508.23275285845,4150.5502210432,598.896269168978,1647.65488410984,4762.95816418527,1.08120969249489,0.731823570272792,0.906516631383841,3.81783300788452,2.84885980034777,3.33334640411614,0.24943554320778,0.291337360746524,1383.51674034773,199.632089722993
15,4870446.90035713,2422873.53190318,3908.20857292537,2714.299954408,2772.63939960651,2135.49933613793,4150.52099620131,598.891768427508,1638.72333016541,4697.1315184965,1.31496610036661,0.91326047719135,1.11411328877898,5.37520912331193,4.14001024297074,4.75760968314133,0.243473235827538,0.266285397005467,1383.50699873377,199.630589475836
16,4664082.6312017,2264722.80771346,3144.08841198418,2128.54577086617,2147.65189172805,1610.88584098971,4150.30098539031,598.850636070966,1569.28946725793,4086.55378743161,1.05786822815857,0.716176089259393,0.88702215870898,3.87530648003982,2.90674497214201,3.39102572609092,0.236688229181029,0.254625078085523,1383.43366179677,199.616878690322
17,4926987.06674563,2567258.12388957,4057.52035872435,2690.14109254546,3222.62620721934,2162.21893599964,4150.43678479438,598.882483944101,1657.74698274757,4949.19635566057,1.36520393518203,0.905131923205579,1.13516792919381,6.21262417363073,4.16835610669979,5.19049014016526,0.248242055616304,0.288506492542738,1383.47892826479,199.627494648034
18,5172040.1331264,2878689.94858531,3802.7530872964,2426.26761782299,2423.30264922313,1754.40065534207,4150.75657166709,598.925931627135,1740.19817977783,5337.38804403675,1.27948427125942,0.816348362253951,1.04791631675668,4.49305302691677,3.25283974638351,3.87294638665014,0.254689541600644,0.299654555625117,1383.58552388903,199.641977209045
19,4826503.36935037,2377808.2136588,4313.61116602818,2634.67362792364,3230.30281822178,2104.391094332,4150.61534242529,598.903380939671,1623.93797454119,4573.58968683466,1.45136891945461,0.886469194671525,1.16891905706307,6.21331845432511,4.04768616359258,5.13050230895884,0.246326231152838,0.268651690755084,1383.5384474751,199.634460313224
20,5006987.05059664,2629300.22351891,3807.32921759047,2561.48931555858,2632.41542740372,1915.51623558757,4150.57149158338,598.893655320881,1684.66398700439,4673.67872443443,1.28102396805279,0.861845409107626,1.07143468858021,4.6792161149494,3.40490119633155,4.04205865564048,0.250378832410456,0.287620511310628,1383.52383052779,199.631218440294
21,4558881.7698268,2034896.28773955,3126.99825191935,2215.14161635041,1922.87309652468,1569.67380472949,4150.53060323668,598.890443430154,1533.89330969467,3958.73237057605,1.05211802810763,0.74531235440993,0.898715191258783,3.74079996979992,3.0536782338576,3.39723910182876,0.230978086805134,0.230789489569591,1383.51020107889,199.630147810051
22,4954832.97750414,2636476.78826252,3580.65915838787,2565.64680790662,2409.73407638799,2008.51166112826,4150.44149868377,598.872719917525,1667.11609086911,4839.70406898147,1.20475796580194,0.863244249880372,1.03400110784116,4.42347904088471,3.68696667546434,4.05522285817453,0.247374506159832,0.283971531882043,1383.48049956126,199.624239972508
23,5004667.07744322,2570603.47204692,3844.37122236516,2591.86192374707,2487.8959004482,1950.34290457217,4150.82990622161,598.937503607889,1683.88340275624,5044.85098231616,1.29348721807117,0.872064656469262,1.08277593727022,4.88253603239797,3.82757956447849,4.35505779843823,0.25940194231913,0.308880778944283,1383.60996874054,199.645834535963
24,5024168.79382586,2706068.83226555,4487.92111495265,2816.52906734432,3058.70760181457,2035.64102259088,4150.64044270376,598.908264359431,1690.44500136686,4870.04497092152,1.51001770175866,0.947656752485633,1.22883722712215,5.50468021955869,3.66349266746864,4.58408644351366,0.24775328767692,0.289037812686875,1383.54681423459,199.63608811981
