"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.301159613187545,0.348204973928828,0.255472014130928,0.080183946034852,0,"to-present"
2013,0.246476244349817,0.275672070798218,0.216950380954982,0.0881487212330012,0,"to-present"
2014,0.426399924806677,0.4804162557672,0.365529535888752,0.78001157155457,0,"to-present"
2015,0.561296588903665,0.637489544619915,0.476037055729156,0.103655147755732,0,"to-present"
2016,0.413519414872865,0.45764913285405,0.359375176107079,0.11175472030677,0.0306469272486198,"to-present"
2017,0.44048956223661,0.48346205955084,0.389889125858857,0.819004946719227,0.0849162023151606,"to-present"
2018,0.625178978317835,0.697446132116045,0.542955902447455,0.117074631471306,0.19041933488527,"to-present"
2019,0.470695049205455,0.515529365357408,0.419565085475741,0.836952031141474,0.130839666372871,"to-present"
2020,0.688440375384743,0.756803777381666,0.606765735920847,0.118564026789672,0.0715066712194814,"to-present"
2021,0.513324888951085,0.560057231311467,0.459302313150385,0.117673809884749,0.0532337373558038,"BAU"
2022,0.462992867975657,0.501755518585591,0.417097060648576,0.837085023586213,0.0533777527703159,"BAU"
2023,0.654277266709853,0.722272848152766,0.573352874616889,0.117685482276713,0.053247904102071,"BAU"
2024,0.481337880613272,0.524376667453658,0.431167482603648,0.118226062757421,0.0533175316389141,"BAU"
2025,0.44660046411577,0.481868791261433,0.404183445246363,0.837226408337147,0.0533819394888522,"BAU"
2026,0.651758493247512,0.72092509942491,0.570785883467875,0.117730287307972,0.0531851903651866,"BAU"
2027,0.480282604562857,0.522361185394324,0.429373776565314,0.118255222340134,0.0533366334175649,"BAU"
2028,0.446156179944687,0.48142408736411,0.40250528711161,0.83612326113929,0.0533321677660436,"BAU"
2029,0.650573270929767,0.720955665865891,0.571608248364537,0.117769981259072,0.053333514789176,"BAU"
2030,0.4787566080532,0.523378821171766,0.429202711153685,0.117465330747596,0.0533606274373431,"BAU"
2021,0.533686641314146,0.578174857543781,0.481820483327085,0.176137580257015,0.0532297132422175,"GF"
2022,0.474865904376426,0.510745851275717,0.43248179867957,0.772112812364329,0.0534443895989985,"GF"
2023,0.626255878578772,0.684359548555631,0.555532109131646,0.176283458207098,0.0533869166812568,"GF"
2024,0.479281983512224,0.516576657251345,0.432338140060842,0.176638357869904,0.0532411096647531,"GF"
2025,0.448070948425775,0.477717672772617,0.408832255250009,0.771746593574377,0.0534660237859679,"GF"
2026,0.616497750912331,0.675879632504506,0.547036519658363,0.176276456325457,0.0533707113969651,"GF"
2027,0.473414577937568,0.511811036383101,0.427329001596915,0.176339270768207,0.0532603047242405,"GF"
2028,0.444466608977566,0.476601560442096,0.406257490898404,0.771994389759004,0.0534025288431465,"GF"
2029,0.614710789490606,0.673506910047273,0.547163055957974,0.17605224792916,0.0533679364163022,"GF"
2030,0.471797211089631,0.509493372390616,0.429683048944319,0.176012269073804,0.0532461155926028,"GF"
2021,0.533767755851848,0.578378684300607,0.482044008884923,0.17612779519752,0.0532326233987947,"GF with PBO"
2022,0.474711005939169,0.510954783110241,0.432070185248025,0.772057943729526,0.0534514945043518,"GF with PBO"
2023,0.625822690311308,0.683946866681186,0.555861057852871,0.175885518975593,0.0532073272121971,"GF with PBO"
