"month","year","date","mean_burden","max_burden","min_burden","scenario"
8,2020,"2020-08-01",0.139871933775061,0.19912757262442,0.098659510902011,"to-present"
9,2012,"2012-09-01",0.372494745188624,0.430922698204458,0.305012475148346,"to-present"
9,2013,"2013-09-01",0.357973077914164,0.409595782062579,0.29552601169103,"to-present"
9,2014,"2014-09-01",0.269297160167912,0.31224506873047,0.22548812783343,"to-present"
9,2015,"2015-09-01",0.296270895934326,0.344657113154257,0.212999259974471,"to-present"
9,2016,"2016-09-01",0.257988769029679,0.316870204714774,0.196218070669938,"to-present"
9,2017,"2017-09-01",0.224707155060727,0.280636851345108,0.159245402826203,"to-present"
9,2018,"2018-09-01",0.196123252978298,0.260188967949763,0.146938885772469,"to-present"
9,2019,"2019-09-01",0.1893966733361,0.249203042232379,0.133308754725009,"to-present"
9,2020,"2020-09-01",0.162139523766274,0.221943037190219,0.116142018466268,"to-present"
10,2012,"2012-10-01",0.460584102724881,0.511109468498913,0.377005880479093,"to-present"
10,2013,"2013-10-01",0.441420796327398,0.501617913415634,0.367909095110896,"to-present"
10,2014,"2014-10-01",0.331025737086624,0.386442472366316,0.260136260799505,"to-present"
10,2015,"2015-10-01",0.378921250822768,0.442269982513221,0.303446079227282,"to-present"
10,2016,"2016-10-01",0.345907103864137,0.393195898410298,0.290614296918212,"to-present"
10,2017,"2017-10-01",0.308783987504188,0.354243440100109,0.228010347258878,"to-present"
10,2018,"2018-10-01",0.292426976553345,0.362140269583913,0.211524693715377,"to-present"
10,2019,"2019-10-01",0.284688036035146,0.366561347656387,0.196871014938945,"to-present"
10,2020,"2020-10-01",0.244713415174121,0.315572125442481,0.172059469651619,"to-present"
11,2012,"2012-11-01",0.502383832060113,0.553119867818373,0.4502533543138,"to-present"
11,2013,"2013-11-01",0.478182525413735,0.54343433930052,0.414711824554017,"to-present"
11,2014,"2014-11-01",0.366586340085102,0.412196284020644,0.30905624833135,"to-present"
11,2015,"2015-11-01",0.417257423124024,0.46379910319561,0.355878354838562,"to-present"
11,2016,"2016-11-01",0.379344468586347,0.446397699874171,0.320696613830244,"to-present"
11,2017,"2017-11-01",0.313266199872239,0.367980480113641,0.244231797062579,"to-present"
11,2018,"2018-11-01",0.344183380342459,0.395553960980128,0.267123205860017,"to-present"
11,2019,"2019-11-01",0.335366630559633,0.40124824739485,0.238048245808986,"to-present"
11,2020,"2020-11-01",0.293739620187252,0.356833428995785,0.216845419660813,"to-present"
12,2012,"2012-12-01",0.483484402614508,0.539355011143275,0.421535361672199,"to-present"
12,2013,"2013-12-01",0.458737348615018,0.504026884708641,0.414023791081008,"to-present"
12,2014,"2014-12-01",0.364212134417226,0.414616128395941,0.307345599395136,"to-present"
12,2015,"2015-12-01",0.406064937160073,0.442459629346779,0.352891752513388,"to-present"
12,2016,"2016-12-01",0.373377996535624,0.419861154754839,0.31605540839056,"to-present"
12,2017,"2017-12-01",0.28316867871424,0.345523841309878,0.209063490069713,"to-present"
12,2018,"2018-12-01",0.350788170260644,0.398042887499862,0.286799053018426,"to-present"
12,2019,"2019-12-01",0.318250518692248,0.371068452371125,0.22686487370807,"to-present"
12,2020,"2020-12-01",0.309626472489342,0.382783018623368,0.241432548048963,"to-present"
1,2021,"2021-01-01",0.321844734802937,0.37667148586702,0.255526357760177,"BAU"
1,2022,"2022-01-01",0.363597549067835,0.40314168074481,0.31398025461657,"BAU"
1,2023,"2023-01-01",0.308391722678369,0.361654038806981,0.26781200778743,"BAU"
1,2024,"2024-01-01",0.358850940901144,0.396230538009522,0.303411940050169,"BAU"
1,2025,"2025-01-01",0.36532193649135,0.406125262624624,0.315973988175738,"BAU"
1,2026,"2026-01-01",0.307089717368475,0.347396721747865,0.256036544850132,"BAU"
1,2027,"2027-01-01",0.363487044735779,0.400646693690405,0.322196835004851,"BAU"
1,2028,"2028-01-01",0.370063160749832,0.416581387103077,0.303712891793901,"BAU"
1,2029,"2029-01-01",0.310967482465236,0.355566388904851,0.26523737968479,"BAU"
1,2030,"2030-01-01",0.360666954855222,0.404066068792437,0.309005938253844,"BAU"
2,2021,"2021-02-01",0.267931491631713,0.331177423204326,0.213007573213763,"BAU"
2,2022,"2022-02-01",0.295468480305104,0.334002943211411,0.246607372863661,"BAU"
2,2023,"2023-02-01",0.249371669683122,0.311558595011523,0.208917860250392,"BAU"
2,2024,"2024-02-01",0.290418589265933,0.333467685851972,0.235237796241778,"BAU"
2,2025,"2025-02-01",0.296362732694935,0.34123740912724,0.250531381134286,"BAU"
2,2026,"2026-02-01",0.249494116342302,0.29927852271232,0.199638532316422,"BAU"
2,2027,"2027-02-01",0.294867217665065,0.341077062334463,0.258496663563742,"BAU"
2,2028,"2028-02-01",0.300144369366975,0.349329965499509,0.24843167822749,"BAU"
2,2029,"2029-02-01",0.249366828501225,0.29347042152258,0.208613634519442,"BAU"
2,2030,"2030-02-01",0.291725722433944,0.336612807336268,0.229850355918722,"BAU"
3,2021,"2021-03-01",0.209212064298151,0.26553966381489,0.152617236091455,"BAU"
3,2022,"2022-03-01",0.227746675429372,0.270393758935758,0.186637589284263,"BAU"
3,2023,"2023-03-01",0.185976661666742,0.243355569446977,0.144012958519243,"BAU"
3,2024,"2024-03-01",0.225438404470105,0.270311884335894,0.178717101798089,"BAU"
3,2025,"2025-03-01",0.226739686504617,0.272266057333215,0.180078161081349,"BAU"
3,2026,"2026-03-01",0.190151685158234,0.245829688122166,0.141802361851559,"BAU"
3,2027,"2027-03-01",0.228713848172351,0.285610341184684,0.184843619413455,"BAU"
3,2028,"2028-03-01",0.22838084541794,0.284315029332569,0.188242157882498,"BAU"
3,2029,"2029-03-01",0.193806735160592,0.261408411778843,0.150326014555228,"BAU"
3,2030,"2030-03-01",0.22582903971401,0.270921550600566,0.178115202575082,"BAU"
4,2021,"2021-04-01",0.229217572255695,0.287897130538134,0.173082829236157,"BAU"
4,2022,"2022-04-01",0.243252518633027,0.28589199515855,0.187130866418349,"BAU"
4,2023,"2023-04-01",0.210977540380322,0.27772606151487,0.148646237034598,"BAU"
4,2024,"2024-04-01",0.243230390547535,0.300490731648397,0.186272540918185,"BAU"
4,2025,"2025-04-01",0.246157204677588,0.304479268545343,0.18291705416925,"BAU"
4,2026,"2026-04-01",0.215080212463311,0.272008585631842,0.170637679298449,"BAU"
4,2027,"2027-04-01",0.246227176269186,0.315232578017934,0.186966748251851,"BAU"
4,2028,"2028-04-01",0.249369366689447,0.303211455803949,0.199022286519993,"BAU"
4,2029,"2029-04-01",0.216602950177818,0.269337259434528,0.163596762910446,"BAU"
4,2030,"2030-04-01",0.247062640226169,0.304930095176374,0.183089405085149,"BAU"
5,2021,"2021-05-01",0.251832399131666,0.320298127633164,0.184878494883213,"BAU"
5,2022,"2022-05-01",0.261986915297559,0.318353057991905,0.205723603852563,"BAU"
5,2023,"2023-05-01",0.229245899458258,0.300588510341245,0.160286958051933,"BAU"
5,2024,"2024-05-01",0.261660513017415,0.322957497673824,0.198494160142877,"BAU"
5,2025,"2025-05-01",0.262334458346401,0.334981664258172,0.199568972214334,"BAU"
5,2026,"2026-05-01",0.231842395430917,0.287441794813269,0.178039846180284,"BAU"
5,2027,"2027-05-01",0.265286433409766,0.32503355686923,0.195913544624207,"BAU"
5,2028,"2028-05-01",0.269356398261044,0.329717528296256,0.199584825365448,"BAU"
5,2029,"2029-05-01",0.232008575578262,0.28225822280264,0.170227944039613,"BAU"
5,2030,"2030-05-01",0.267212350048149,0.323713898157544,0.202699810250472,"BAU"
6,2021,"2021-06-01",0.290200075745832,0.34546883840596,0.227841709483647,"BAU"
6,2022,"2022-06-01",0.295945954908438,0.354561663183434,0.230712515566739,"BAU"
6,2023,"2023-06-01",0.268310149232036,0.329111605439873,0.200287614929954,"BAU"
6,2024,"2024-06-01",0.298050376371162,0.35137285969888,0.235058394377044,"BAU"
6,2025,"2025-06-01",0.299606611219912,0.368646215371823,0.224085645961485,"BAU"
6,2026,"2026-06-01",0.268603457617867,0.322776629370871,0.209485878433202,"BAU"
6,2027,"2027-06-01",0.301951443155945,0.362328520075909,0.217313947928303,"BAU"
6,2028,"2028-06-01",0.304843750486576,0.346071529316414,0.224491332072231,"BAU"
6,2029,"2029-06-01",0.269364036718511,0.327274041655971,0.201528963213249,"BAU"
6,2030,"2030-06-01",0.303433581484112,0.369421007774128,0.228569685145216,"BAU"
7,2021,"2021-07-01",0.266295425873436,0.331563380870256,0.198469352124876,"BAU"
