"month","year","date","mean_burden","max_burden","min_burden","scenario"
6,2024,"2024-06-01",0.360336309392756,1.34888077173499,0.0540407501171586,"GF with PBO"
6,2025,"2025-06-01",0.444403859445295,1.77529538849485,0.0544924768776848,"GF with PBO"
6,2026,"2026-06-01",0.481416671757896,1.75622215974341,0.0550210473985013,"GF with PBO"
6,2027,"2027-06-01",0.418894796479595,1.46829343787755,0.0544625257848245,"GF with PBO"
6,2028,"2028-06-01",0.363428554540862,1.63268185896746,0.0545082470668149,"GF with PBO"
6,2029,"2029-06-01",0.435952070634002,1.48572270007625,0.0533903928425452,"GF with PBO"
6,2030,"2030-06-01",0.45576565461565,1.86396429129357,0.0547079022959292,"GF with PBO"
7,2021,"2021-07-01",0.317623443731892,2.0968272018141,0.0524378425807778,"GF with PBO"
7,2022,"2022-07-01",0.287764652150663,1.0112316569447,0.0531252143915801,"GF with PBO"
7,2023,"2023-07-01",0.261465424716754,1.65427181472111,0.0532897735933099,"GF with PBO"
7,2024,"2024-07-01",0.338850567971614,1.12311033947671,0.0548254704518882,"GF with PBO"
7,2025,"2025-07-01",0.303284006743403,1.47339974459741,0.0536588060529028,"GF with PBO"
7,2026,"2026-07-01",0.287533136124333,1.03641101517065,0.053760304320019,"GF with PBO"
7,2027,"2027-07-01",0.33100940262716,1.92687091611475,0.0523776242750808,"GF with PBO"
7,2028,"2028-07-01",0.249458327634269,1.26845097500689,0.0533588804034941,"GF with PBO"
7,2029,"2029-07-01",0.291090576654024,1.14625264082616,0.0525618192643592,"GF with PBO"
7,2030,"2030-07-01",0.246823041100856,0.95220979448122,0.0539068424646047,"GF with PBO"
8,2021,"2021-08-01",0.238810690020133,1.12839159529507,0.0518920226071765,"GF with PBO"
8,2022,"2022-08-01",0.235418145916323,1.10674029316604,0.0524742055819942,"GF with PBO"
8,2023,"2023-08-01",0.213052558919182,1.47727752846234,0.0510537657628098,"GF with PBO"
8,2024,"2024-08-01",0.307838874935102,1.68809222950785,0.0533020735466601,"GF with PBO"
8,2025,"2025-08-01",0.206022261847912,1.00874243625063,0.0533120571950721,"GF with PBO"
8,2026,"2026-08-01",0.219559864438218,1.0428361065984,0.0536149559456082,"GF with PBO"
8,2027,"2027-08-01",0.218439247431032,1.11986092303772,0.0530415812533012,"GF with PBO"
8,2028,"2028-08-01",0.178432979348382,1.03306857374125,0.0532157366364958,"GF with PBO"
8,2029,"2029-08-01",0.239287017848558,1.21870284823671,0.0524216735903064,"GF with PBO"
8,2030,"2030-08-01",0.272222957038953,1.8823047524012,0.0531842846931684,"GF with PBO"
9,2021,"2021-09-01",0.277649229464235,2.18386031616488,0.0515358341674273,"GF with PBO"
9,2022,"2022-09-01",0.177613750421147,0.91435160128699,0.0519259260054396,"GF with PBO"
9,2023,"2023-09-01",0.278871791511217,1.1785637222441,0.0511222916616393,"GF with PBO"
9,2024,"2024-09-01",0.260118121854995,1.17859097017526,0.0507197668206686,"GF with PBO"
9,2025,"2025-09-01",0.291746148169735,1.51070154242089,0.0535476308280501,"GF with PBO"
9,2026,"2026-09-01",0.238090457959006,1.1802349042871,0.0535629891119731,"GF with PBO"
9,2027,"2027-09-01",0.248155586720854,1.38687315938778,0.0539450239365836,"GF with PBO"
9,2028,"2028-09-01",0.291112560592056,1.29770023650842,0.0528403815514771,"GF with PBO"
9,2029,"2029-09-01",0.258409413779234,1.79421310280375,0.0524762493519614,"GF with PBO"
9,2030,"2030-09-01",0.306604052915004,1.7309661266087,0.0525821337036242,"GF with PBO"
10,2021,"2021-10-01",0.585241023783542,2.26790006430389,0.0517184607442287,"GF with PBO"
10,2022,"2022-10-01",0.700528810194792,2.91233597173792,0.0543580982825223,"GF with PBO"
10,2023,"2023-10-01",0.764382156361112,2.49759869087173,0.0543639811059446,"GF with PBO"
10,2024,"2024-10-01",0.650500029972876,1.91626811030299,0.0545575913901014,"GF with PBO"
10,2025,"2025-10-01",0.592427248914247,1.97192986721924,0.0554385624675509,"GF with PBO"
10,2026,"2026-10-01",0.486197473572129,1.56717993557644,0.0546820280664313,"GF with PBO"
10,2027,"2027-10-01",0.448823185844027,1.97150884534012,0.0543535341073665,"GF with PBO"
10,2028,"2028-10-01",0.638983703266561,2.32188601757829,0.0553274646292933,"GF with PBO"
10,2029,"2029-10-01",0.672425874018548,2.05450479664818,0.0552643866443025,"GF with PBO"
10,2030,"2030-10-01",0.577575948440848,2.10384639988439,0.0536904901504788,"GF with PBO"
