"year","mean_burden","max_burden","min_burden","scenario"
2012,6.10372987912594,18.6765734261703,2.11308580370406,"to-present"
2013,5.02439896679149,11.1879775124658,1.85321558176879,"to-present"
2014,3.52817988234059,7.27898192637193,1.28054237432616,"to-present"
2015,3.27200527543131,9.14507198795058,1.03493182955771,"to-present"
2016,3.4812298740367,7.66620779702032,0.756821933598337,"to-present"
2017,3.25787793874579,7.81132444462427,0.999757478602747,"to-present"
2018,2.73563474208077,7.21203865134056,0.919808852851104,"to-present"
2019,3.78132895872084,9.02617627689098,1.15795258992966,"to-present"
2020,2.64494129760948,7.40973291039308,0.928622491173103,"to-present"
2021,4.18082995427912,13.8567372486932,1.21220909036625,"BAU"
2022,4.04399100525171,7.30774155511191,1.14001493413965,"BAU"
2023,3.09120255523988,8.67424160697962,1.02726534343033,"BAU"
2024,3.84956249344013,7.84133991991147,1.16601217660882,"BAU"
2025,3.8784736574724,8.36247374487441,0.924397592104418,"BAU"
2026,3.39700213436977,8.8588740367644,0.953152672392486,"BAU"
2027,3.85594246061455,7.09090502073281,1.1526381567758,"BAU"
2028,3.79202342084629,8.25627766440682,0.716592396414355,"BAU"
2029,3.15999788738861,7.48863345595521,0.695644112231779,"BAU"
2030,4.11125619255354,11.6091855952938,1.45521817544497,"BAU"
2021,2.64510247084505,7.6840980679174,0.700240175285284,"GF"
2022,3.33368588495084,8.07917647003918,0.882451655344563,"GF"
2023,2.63659718151627,7.14849765288207,0.660523926192843,"GF"
2024,2.79404765937682,8.6193421933473,0.637409875516658,"GF"
2025,2.88821326892404,5.89285451236672,0.668964792670164,"GF"
2026,2.62260528001048,5.3837058982897,0.902482078781234,"GF"
2027,3.14620156280787,8.49720838039145,0.852178498901804,"GF"
2028,2.60037082849594,6.41785468080095,0.654662109158386,"GF"
2029,2.8852080347499,6.04572534381967,0.964560729909983,"GF"
2030,3.28734929278881,6.41725230486721,0.67746923149016,"GF"
2021,1.7483716325285,4.73759624763365,0.602142661450018,"GF with PBO"
2022,1.62117318940092,5.97670451291814,0.413815582762115,"GF with PBO"
2023,1.62353310587386,3.29126654149339,0.413441848986447,"GF with PBO"
2024,2.09151642197594,6.39914531752109,0.362408744659982,"GF with PBO"
2025,1.91444551273103,5.56012353732583,0.388855879280751,"GF with PBO"
2026,2.16773079993942,5.55502186340423,0.381712104690238,"GF with PBO"
2027,2.11384583354852,6.05148923017872,0.553863882880395,"GF with PBO"
2028,2.07686527161232,6.7980679393107,0.389325412495216,"GF with PBO"
2029,2.37563527671866,7.83601116394561,0.635926772664758,"GF with PBO"
2030,2.31441579000789,6.49169355293635,0.628016480575313,"GF with PBO"
2021,2.46636844876714,7.47663469232681,0.657978047868034,"GF at 80%"
2022,2.65342801842696,6.94646809322175,0.623913783089194,"GF at 80%"
2023,2.35652590959815,5.23899885298346,0.41343111258262,"GF at 80%"
2024,2.6319180691237,6.4121495348437,0.691130079130254,"GF at 80%"
2025,2.53154914874247,7.39919972467604,0.406707405925045,"GF at 80%"
2026,2.84442034550654,8.10447041981944,0.386818271562459,"GF at 80%"
2027,2.33665744201843,6.09543090256611,0.404618405214117,"GF at 80%"
2028,2.57447822471207,6.54860782950458,0.39085887142838,"GF at 80%"
2029,2.59759658237271,6.39384999894198,0.61781169512328,"GF at 80%"
2030,2.54282034997398,5.61086272567414,0.622963235770392,"GF at 80%"
2021,1.82638747545577,6.13071363500918,0.350879604501046,"GF at 80% with PBO"
2022,1.65707228365269,5.57106252339728,0.217915660834985,"GF at 80% with PBO"
2023,1.38149114115599,4.77440302722776,0.245406667770169,"GF at 80% with PBO"
2024,1.53568668765945,5.74609240091796,0.218671692258184,"GF at 80% with PBO"
2025,1.8335664703078,5.4405478138351,0.209676120841818,"GF at 80% with PBO"
2026,2.16812021839854,6.93972191544054,0.203922961274653,"GF at 80% with PBO"
2027,1.65417856600945,6.46725685786159,0.314915319846876,"GF at 80% with PBO"
2028,1.6617572379407,4.99396235030001,0.375412123039073,"GF at 80% with PBO"
2029,1.65457318568321,4.9115075641352,0.358126188465012,"GF at 80% with PBO"
2030,1.88355501606934,4.56448828133946,0.37040560184718,"GF at 80% with PBO"
2020,2.64494129760948,7.40973291039308,0.928622491173103,"BAU"
2020,2.64494129760948,7.40973291039308,0.928622491173103,"GF"
2020,2.64494129760948,7.40973291039308,0.928622491173103,"GF with PBO"
2020,2.64494129760948,7.40973291039308,0.928622491173103,"GF at 80%"
2020,2.64494129760948,7.40973291039308,0.928622491173103,"GF at 80% with PBO"
