"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.14036015750096,0.18386621731158,0.110594205090673,0.0805134922695149,0,"to-present"
2013,0.117428820486746,0.146619475398394,0.096483742798257,0.0881203213331825,0,"to-present"
2014,0.341074422582074,0.404396271699425,0.280684268309982,0.78563532437417,0,"to-present"
2015,0.373088544260109,0.469101709765621,0.297441410928189,0.103726752452644,0,"to-present"
2016,0.208193089029202,0.267513138545973,0.166814018921333,0.111518780540171,0,"to-present"
2017,0.30337288288358,0.360842117943098,0.254852915935321,0.825352596094111,0,"to-present"
2018,0.448990425614278,0.554819985193238,0.363758591484463,0.11864162163048,0.211265346225951,"to-present"
2019,0.254776681953939,0.321901922869048,0.205959191523857,0.834190859023284,0.0310232711420583,"to-present"
2020,0.542009259207203,0.646190069534326,0.441477348562825,0.1191764646811,0.0298313942419354,"to-present"
2021,0.276770882133088,0.352435529764275,0.223775655943308,0.118608540622045,0,"BAU"
2022,0.289689037926734,0.349364594465572,0.245500018839248,0.83425456581082,0,"BAU"
2023,0.480672903015411,0.583268486045424,0.394534799766885,0.118507326143623,0,"BAU"
2024,0.251151888824021,0.319083051395232,0.203591072343656,0.118320755152036,0,"BAU"
2025,0.281620856085738,0.336308878868781,0.24029878673238,0.834388291560468,0,"BAU"
2026,0.479494266831873,0.585917290279459,0.391200174397767,0.118633604343311,0,"BAU"
2027,0.250499300909486,0.317015505353043,0.200324951512339,0.118456834814702,0,"BAU"
2028,0.281633287195393,0.336128255283434,0.237906049799767,0.833323202958227,0,"BAU"
2029,0.478507347098123,0.585857562463722,0.389056714044822,0.118273138250401,0,"BAU"
2030,0.249999512644272,0.323716158621568,0.203783159154603,0.118680559930148,0,"BAU"
2021,0.276711321573881,0.353680239893359,0.224056856026777,0.118427679716895,0,"GF"
2022,0.289469394052264,0.352681781164689,0.243626199360995,0.833580202666645,0,"GF"
2023,0.479671969545506,0.582970507651967,0.387507316317441,0.11829398253402,0,"GF"
2024,0.25069225879513,0.319137332740718,0.199571639741075,0.11866541707118,0,"GF"
2025,0.281582010916474,0.334289542811182,0.237735481207812,0.833563020114414,0,"GF"
2026,0.479190405279655,0.580828102756703,0.39254846642064,0.118837659549284,0,"GF"
2027,0.250570637674917,0.314870565147677,0.199629948580172,0.118292895395324,0,"GF"
2028,0.28147933701431,0.336093584225005,0.236673511734315,0.833237676891873,0,"GF"
2029,0.478820074748656,0.584694654868476,0.385294664328658,0.118312510453261,0,"GF"
2030,0.25074650177496,0.316210666564409,0.200763997015201,0.118638270360158,0,"GF"
2021,0.276711321573881,0.353680239893359,0.224056856026777,0.118427679716895,0,"GF with PBO"
2022,0.289469394052264,0.352681781164689,0.243626199360995,0.833580202666645,0,"GF with PBO"
2023,0.479671969545506,0.582970507651967,0.387507316317441,0.11829398253402,0,"GF with PBO"
2024,0.25069225879513,0.319137332740718,0.199571639741075,0.11866541707118,0,"GF with PBO"
2025,0.281582010916474,0.334289542811182,0.237735481207812,0.833563020114414,0,"GF with PBO"
2026,0.479190405279655,0.580828102756703,0.39254846642064,0.118837659549284,0,"GF with PBO"
2027,0.250570637674917,0.314870565147677,0.199629948580172,0.118292895395324,0,"GF with PBO"
2028,0.28147933701431,0.336093584225005,0.236673511734315,0.833237676891873,0,"GF with PBO"
2029,0.478820074748656,0.584694654868476,0.385294664328658,0.118312510453261,0,"GF with PBO"
2030,0.25074650177496,0.316210666564409,0.200763997015201,0.118638270360158,0,"GF with PBO"
2021,0.278386969766223,0.354476290937469,0.224851599036869,0.122443447253322,0,"GF at 80%"
2022,0.305549726258363,0.352857383853376,0.270617290897706,0.929195669748757,0,"GF at 80%"
2023,0.523918602481393,0.589329809520405,0.461189291950907,0.122362608321259,0,"GF at 80%"
2024,0.267702606147564,0.325181233174544,0.212801743703479,0.12226619087042,0,"GF at 80%"
2025,0.302582672328773,0.338665054503235,0.269552105426073,0.929135475951812,0,"GF at 80%"
2026,0.523695769186484,0.589476669716348,0.46206107588969,0.122483177269866,0,"GF at 80%"
2027,0.268231936491636,0.321988568027972,0.214092122159111,0.123247767080389,0,"GF at 80%"
2028,0.303188640908494,0.338818696055024,0.268226867092198,0.929533610132026,0,"GF at 80%"
2029,0.523780118085116,0.583183890403656,0.463543908856005,0.122836379925413,0,"GF at 80%"
2030,0.267405138533642,0.319535070407553,0.213166822358549,0.12232010599194,0,"GF at 80%"
2021,0.278386969766223,0.354476290937469,0.224851599036869,0.122443447253322,0,"GF at 80% with PBO"
2022,0.305549726258363,0.352857383853376,0.270617290897706,0.929195669748757,0,"GF at 80% with PBO"
2023,0.523918602481393,0.589329809520405,0.461189291950907,0.122362608321259,0,"GF at 80% with PBO"
