"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.302011862089621,0.363083950976145,0.25101023044278,0.0802883228601071,0,"to-present"
2013,0.246665660759199,0.288302555721388,0.216986977558341,0.0882132366489814,0,"to-present"
2014,0.430669263230885,0.487402404595467,0.364797496681018,0.792367233678396,0,"to-present"
2015,0.567933344308176,0.648491247274604,0.481763393429742,0.101777389201731,0,"to-present"
2016,0.417214799484771,0.463894800201717,0.364647458547208,0.110946097882901,0.345206868489782,"to-present"
2017,0.444263783868975,0.487507633059017,0.389990852752331,0.832991135466274,0.956495770276009,"to-present"
2018,0.632836618952386,0.711174495259289,0.542655498835918,0.113822697739982,0.59110777352599,"to-present"
2019,0.473129007302594,0.524451583039814,0.408400623477336,0.874762259797083,1.26398262848477,"to-present"
2020,0.707734044502969,0.77791738802155,0.606212394709812,0.114361669232819,0.60057656597166,"to-present"
2021,0.52368250003587,0.578314378274182,0.45928805923458,0.114086926862175,0.599624609068505,"BAU"
2022,0.47216343249908,0.51373281565185,0.416676364909496,0.876546320312761,0.601246798133486,"BAU"
2023,0.674667360094715,0.740309669295314,0.593319825633873,0.114967822414909,0.599784183242971,"BAU"
2024,0.493092327211127,0.534105148402802,0.436496984157238,0.114873319777421,0.600568467545253,"BAU"
2025,0.456932699955315,0.494476169012551,0.409764930767017,0.876776354462834,0.601293957314681,"BAU"
2026,0.672538690810009,0.741228508209078,0.585135531824019,0.114041071944031,0.599077775956344,"BAU"
2027,0.490571405365864,0.534403955051618,0.434530765300676,0.116921976847882,0.600783629905156,"BAU"
2028,0.454757769124672,0.498225870806445,0.406663628333261,0.873658884956941,0.600733328823912,"BAU"
2029,0.670841250779987,0.737038564489824,0.587934909387032,0.116222854741423,0.600748501687199,"BAU"
2030,0.489833746436195,0.538940962314054,0.436390342621427,0.116051444942368,0.601053898449958,"BAU"
2021,0.524084793827583,0.577517337541212,0.457688317776183,0.115532190130192,0.599536128935434,"GF"
2022,0.389719775458598,0.422102685150599,0.343603325037694,0.114107496941432,0.599588558229543,"GF"
2023,0.313679939567381,0.335601823762291,0.284826162440098,0.115076849516919,0.600760118259157,"GF"
2024,0.272371572642704,0.286404427150655,0.253331149815665,0.113659652559806,0.600313038031085,"GF"
2025,0.247453491765879,0.262406403634828,0.230247203547593,0.115920472646697,0.601512436587998,"GF"
2026,0.232920989465942,0.245928216607038,0.222408791716393,0.114045307900653,0.600224667510176,"GF"
2027,0.224521384659486,0.235612758628776,0.212066549528783,0.116165288471322,0.599899465510468,"GF"
2028,0.219143115351164,0.234132181190311,0.207344343337871,0.114173821538726,0.600494987911723,"GF"
2029,0.215441692228386,0.230656632116022,0.20333326293764,0.115703950047959,0.597966973006508,"GF"
2030,0.213218839171019,0.232300276468022,0.196026002477485,0.1146983984844,0.600754454201857,"GF"
2021,0.523743396716014,0.576011055458289,0.457992697994636,0.114042071916746,0.599595067878339,"GF with PBO"
2022,0.389553960458541,0.421117562390209,0.348371957027858,0.113555491672023,0.602053361970419,"GF with PBO"
2023,0.312986577079029,0.340716898085244,0.291019228519303,0.115286858887387,0.601047836326895,"GF with PBO"
2024,0.271423481926094,0.292854230885841,0.25473797834453,0.1141810888909,0.601360165885404,"GF with PBO"
2025,0.246190333600613,0.260631099937366,0.232417490123082,0.113933178480669,0.603297087134487,"GF with PBO"
2026,0.232311313584663,0.24450870683936,0.220321782418647,0.113844153560862,0.600917123620115,"GF with PBO"
2027,0.224035211179034,0.238837406147796,0.205977161733152,0.116182959676649,0.600373556697288,"GF with PBO"
2028,0.218425464207561,0.24018304120651,0.199991260444926,0.114272047261408,0.600581993035637,"GF with PBO"
