"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.301847411455059,0.348166164254117,0.255183424134449,0.0803193490937962,0,"to-present"
2013,0.247039385527548,0.276464413312361,0.216621834350755,0.0880180296660879,0,"to-present"
2014,0.428040281304761,0.483048543375476,0.367198061452659,0.785080096748308,0,"to-present"
2015,0.564074750754238,0.640621513379306,0.478945762087934,0.103862742420403,0,"to-present"
2016,0.415037198661698,0.460978906046919,0.361720179566027,0.111745850511812,0,"to-present"
2017,0.442338588702491,0.48751326032251,0.391238699145546,0.825734448201431,0,"to-present"
2018,0.62911905077974,0.700360755671888,0.546086206303313,0.11878955241699,0.210897065174871,"to-present"
2019,0.47372996965763,0.519663962376751,0.422420416334932,0.833928727886828,0.0308622619063226,"to-present"
2020,0.687774327878588,0.757028949592091,0.604477498770298,0.119419751648741,0.0301384134394912,"to-present"
2021,0.513278991429498,0.560683213783543,0.457034464149372,0.118081228784561,0,"BAU"
2022,0.462934312486983,0.502062375428068,0.416869877418356,0.834424566915397,0,"BAU"
2023,0.653247333016571,0.722673634372308,0.571294962979709,0.118487413124361,0,"BAU"
2024,0.481027706701328,0.524973578631414,0.428566666957004,0.118746279612331,0,"BAU"
2025,0.446256369831367,0.483364036539235,0.400662100057839,0.834551599119419,0,"BAU"
2026,0.650262863542149,0.719632287821309,0.567176026012322,0.118457274966795,0,"BAU"
2027,0.479857911277679,0.523084770978682,0.426467165578439,0.118779378756682,0,"BAU"
2028,0.445962000219319,0.481612099762834,0.401234666989231,0.834155054552632,0,"BAU"
2029,0.649742573295418,0.719501802578113,0.568295528555305,0.118206519841858,0,"BAU"
2030,0.478589378331325,0.522696067786008,0.429305142830518,0.118024020445659,0,"BAU"
2021,0.513504722098598,0.561549733733083,0.456791762330212,0.118286829858492,0,"GF"
2022,0.46292048629101,0.503618521758278,0.415864064353533,0.834003823883551,0,"GF"
2023,0.653105561944401,0.722730948071793,0.571465088310328,0.118218415735123,0,"GF"
2024,0.481222380607371,0.527337777659484,0.428511111750435,0.118557454416541,0,"GF"
2025,0.446327511047415,0.483743332049104,0.398620340011712,0.833061265072277,0,"GF"
2026,0.65000920784538,0.719640603447311,0.564802131107775,0.118786997021853,0,"GF"
2027,0.47912967131251,0.52373920716652,0.423562202066559,0.118132713462569,0,"GF"
2028,0.444811701971677,0.484937402358176,0.400175281605053,0.833806188335628,0,"GF"
2029,0.649833536258808,0.720685005185118,0.570605133365914,0.118455515515619,0,"GF"
