"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1287340.01434108,3434.23330507991,2362.85100606182,4017.27768842278,10.7168802955274,7.37352099831839,9.04520064692291,0.187889741936677
2,1668386.91071162,3773.43910360929,2778.61277136552,4910.72743353265,11.1067347782987,8.17856450197684,9.64264964013775,0.229264787215117
4,1710656.1895771,4349.00863439425,3061.59534581123,5180.01327007888,13.1691701553537,9.27077259331374,11.2199713743337,0.236124520275382
6,1439140.44319146,3531.07151931615,2460.23816190922,4382.82148653222,10.7536802252745,7.49251730712965,9.12309876620208,0.205026457380242
8,1741083.46700167,4719.4884461105,3269.87812872533,5468.08438283577,14.8221274604326,10.2694499536259,12.5457887070293,0.254056195090413
10,1272029.79647557,2619.52619302185,2014.14384511571,3929.25568071936,8.09162505724519,6.2216200965846,7.1566225769149,0.17768767777285
12,1707819.58316658,4777.98201265955,3014.4324574111,5187.35247200586,14.5127020727877,9.15607468948956,11.8343883811386,0.24633271048713
14,1647228.4387997,4896.04855395498,3277.34612536098,5028.80869406706,14.9471020259001,10.0053801285095,12.4762410772048,0.238134183134613
16,1490546.97648739,4278.79360823562,2873.46886333474,4689.90938344739,13.4629465623344,9.04118340299183,11.2520649826631,0.21764916291858
18,1752814.22478827,3317.666407149,2465.94089897928,5463.84382144119,10.3417754397182,7.68679062183822,9.01428303077823,0.25808353343838
20,1214040.86744801,3044.5927740913,2204.42240544465,3855.31003730404,9.66841347452431,7.00036716559099,8.33439032005765,0.184419152006918
22,1493100.87409627,3471.45905496387,2723.11726765763,4807.73225271161,11.1779759506333,8.76834173950755,9.9731588450704,0.232036657993495
24,1593837.07318103,3637.50790448596,2726.25171554862,5128.43365491178,11.7042816177828,8.77216453616302,10.2382230769729,0.242996665264405
26,1362498.46746619,3718.43427302745,2634.92261656033,4280.16170755106,11.6811140470898,8.2773633549365,9.97923870101314,0.206365966246756
28,1748391.9499915,4821.02827519291,3329.47663285926,5409.52588137697,14.9162647595312,10.301402964581,12.6088338620561,0.252882816667357
30,1263535.40310308,4130.16910496585,2690.04295848427,3807.84564423982,12.4468585507731,8.10683130613212,10.2768449284526,0.178677806754838
32,1693159.26147247,4414.77697124044,3137.27194639187,5047.85054357757,13.1618654199543,9.35321340425623,11.2575394121052,0.240305733351059
34,1542636.56429989,3861.57379469838,2944.87962880122,4974.05959145347,12.4512141201204,9.49543599724183,10.9733250586811,0.233675975754295
36,1490020.68935264,4295.63274160792,3012.08440819473,4565.35473919241,13.1616207981985,9.22888784435184,11.1952543212752,0.213502174697313
38,1856111.93220108,3784.15256412608,3226.50847914434,5420.75998481135,11.0515871592456,9.42299208952308,10.2372896243843,0.255736681105208
40,1252557.80898227,3291.91439560243,2382.05906211502,3915.44840294658,10.2904000681384,7.44622666003812,8.86831336408826,0.187955110757946
42,1594694.0000325,4914.52699829782,3156.66566467063,4803.5193857746,14.8034831182378,9.50847291978612,12.155978019012,0.232630972857546
44,1719998.4922121,3694.78975892292,2849.98931203968,5134.1695925441,11.0288917792645,8.50717516974743,9.76803347450598,0.23830448080792
46,1419312.00072862,3910.44885198627,2753.86752855002,4397.38480421258,12.1155520072735,8.53217278275924,10.3238623950164,0.210388424977462
48,1787273.71042917,5302.07311411866,3421.02172301373,5429.60937380378,16.1073179295514,10.3928186862892,13.2500683079203,0.257419770836647
