"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.254298459388889,0.00142300414471344,5,30.25180248,-2.47173859,1,"Gitega",311.340792730301,0.630885192833314,5,30.25180248,-2.47173859,1,"Gitega",138032.132083556,11.4004426615121,5077.69114878209,0.041421248378026,9062.60487982647
"Buye",194429.100944065,0.0810525848344444,0.000688000713015952,7,29.8634721,-2.84840217,1,"Gitega",133.767360080567,0.236051528727442,7,29.8634721,-2.84840217,1,"Gitega",45895.2865069487,5.48270888644423,1863.59033462784,0.0422882705197238,8222.07041762931
"Gashoho",175175.077974295,0.204152418966667,0.00121329226155149,12,30.20685363,-2.81184823,1,"Gitega",212.53856652289,0.617252638425559,12,30.20685363,-2.81184823,1,"Gitega",108127.279066037,9.85934458424227,4956.71122824495,0.041641087059433,7294.48067257058
"Gihofi",293350.813541338,0.108604834262222,0.00078299460878195,13,30.11562611,-3.91875872,1,"Gitega",229.692105484667,0.277716542517994,13,30.11562611,-3.91875872,1,"Gitega",81468.3736815412,6.2839259755818,2203.38614773935,0.0421934337767809,12377.4781245213
"Kinyinya",335969.532434028,0.281690647277778,0.00169653585816381,22,30.41267628,-3.52205978,1,"Gitega",569.984359024858,0.759062251918505,22,30.41267628,-3.52205978,1,"Gitega",255021.789865381,13.9416525482925,6210.58680986288,0.0409576816640946,13760.5331582676
"Kiremba",294281.031087941,0.295734638833333,0.00192182850112348,23,30.02654773,-2.83495738,1,"Gitega",565.55767288481,0.734636505878919,23,30.02654773,-2.83495738,1,"Gitega",216189.588424891,15.8243337841092,6017.20666915062,0.0406402263540104,11959.6477151055
"Kirundo",256307.246344997,0.26422809835,0.00157501073376943,24,30.06174634,-2.49096793,1,"Gitega",403.686664136257,0.729800759412062,24,30.06174634,-2.49096793,1,"Gitega",187053.223025393,13.1615114216939,6045.4798117994,0.0403369501869051,10338.652628361
"Mukenke",165895.919547284,0.244095561344444,0.00143574664288325,29,30.2945314,-2.59545461,1,"Gitega",238.184509558042,0.783273106692476,29,30.2945314,-2.59545461,1,"Gitega",129941.812291406,11.8691725950485,6423.94124022259,0.0409436622273376,6792.38649483757
"Murore",149893.801163942,0.249693771821111,0.0017623705882192,31,30.73189158,-3.13601584,1,"Gitega",264.168426527708,0.649797051571399,31,30.73189158,-3.13601584,1,"Gitega",97400.550045159,13.9204398981349,5163.35187684573,0.0421295588449667,6314.95971663204
"Muyinga",326814.238908712,0.151559935061111,0.0010271524499465,34,30.3660234,-2.92732926,1,"Gitega",335.688046172485,0.388646323532342,34,30.3660234,-2.92732926,1,"Gitega",127015.152429891,8.37238816912991,3161.24660967462,0.04062892905814,13278.1125278121
"Vumbi",220988.71850429,0.2926179494,0.00168394427981758,43,30.03599031,-2.63887858,1,"Gitega",372.132688429517,0.771153863746957,43,30.03599031,-2.63887858,1,"Gitega",170416.304119072,13.5817495157836,6206.99324295559,0.0413687445051351,9142.0258343212
