"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.187526063323807,0.00141902708588331,5,30.25180248,-2.47173859,1,"Gitega",310.470647233181,0.496992633203735,5,30.25180248,-2.47173859,1,"Gitega",108737.617509843,11.3494945395593,3960.06754795134,0.0416959707286757,9122.71171419499
"Buye",194429.100944065,0.0554153273661922,0.000540603766168539,7,29.8634721,-2.84840217,1,"Gitega",105.109104223124,0.165281750732867,7,29.8634721,-2.84840217,1,"Gitega",32135.5821974524,4.49553123175502,1361.54091925105,0.0404067723446978,7856.2524190311
"Gashoho",175175.077974295,0.139369503959777,0.00101114696852501,12,30.20685363,-2.81184823,1,"Gitega",177.12774905484,0.423396883449826,12,30.20685363,-2.81184823,1,"Gitega",74168.5820723967,8.34688939877045,3517.66688690448,0.0404853456591675,7092.02358266096
"Gihofi",293350.813541338,0.0830711886519687,0.000759244238458599,13,30.11562611,-3.91875872,1,"Gitega",222.724915028404,0.220685922156955,13,30.11562611,-3.91875872,1,"Gitega",64738.394801863,6.05202747932476,1752.03182386146,0.0422576541347421,12396.3172187751
"Kinyinya",335969.532434028,0.200205196128296,0.00160544543425289,22,30.41267628,-3.52205978,1,"Gitega",539.380751894289,0.575127916753079,22,30.41267628,-3.52205978,1,"Gitega",193225.457281288,13.1382027783486,4674.52035613648,0.0409716055360443,13765.2111550162
"Kiremba",294281.031087941,0.20629858255403,0.00169090084586949,23,30.02654773,-2.83495738,1,"Gitega",497.600044389946,0.559115358645006,23,30.02654773,-2.83495738,1,"Gitega",164537.044239156,13.5038984469942,4509.4438114294,0.041233503547387,12134.2379392933
"Kirundo",256307.246344997,0.194056448229163,0.0015088547292573,24,30.06174634,-2.49096793,1,"Gitega",386.730400790565,0.568712916594221,24,30.06174634,-2.49096793,1,"Gitega",145765.241613097,12.1969176733245,4563.53573022785,0.0415758451952241,10656.1903964538
"Mukenke",165895.919547284,0.179605868957353,0.0013420389555579,29,30.2945314,-2.59545461,1,"Gitega",222.638786600555,0.60706445025662,29,30.2945314,-2.59545461,1,"Gitega",100709.515199788,10.9971306752676,4946.27117728469,0.0408190525099143,6771.71425118111
"Murore",149893.801163942,0.177510486649074,0.00145036899216755,31,30.73189158,-3.13601584,1,"Gitega",217.40132132631,0.486425882875583,31,30.73189158,-3.13601584,1,"Gitega",72912.2245687476,11.5520455063255,3874.87851199398,0.0420253257192066,6299.33581720465
"Muyinga",326814.238908712,0.106212784439654,0.00102882354364521,34,30.3660234,-2.92732926,1,"Gitega",336.234183387773,0.29933963324204,34,30.3660234,-2.92732926,1,"Gitega",97828.4544132101,8.35942254304193,2381.68746108217,0.0418354301323644,13672.4142581273
"Vumbi",220988.71850429,0.210887744189944,0.0018771353439184,43,30.03599031,-2.63887858,1,"Gitega",414.825734111637,0.571817705422941,43,30.03599031,-2.63887858,1,"Gitega",126365.261939479,15.3510342934607,4682.94388965193,0.04072604898492,8999.99737492041
