"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.124528679967437,0.17831629951552,0.00138265554334498,0.00210634297918895,1,29.42838636,-3.04668647,1,"Gitega",278.33392030125,424.015006281573,1.35239053871327,3.99861570638966,1,29.42838636,-3.04668647,1,"Gitega",272241.457556191,804936.841062443,2.55955109053666,0.701896206789307,2490.45578185706,1332.88118018917,0.180895038344537,36414.8724010269
"Bugarama",195016.1571555,0.0219752895009941,0.0695993812294274,0.000306514226812853,0.000746024151500734,2,29.4303905,-3.72944816,1,"Gitega",59.775226626532,145.486763170866,0.136911004587895,1.3489394448454,2,29.4303905,-3.72944816,1,"Gitega",26699.8579870303,263064.986769223,0.583198740591945,0.248680928230103,259.065667150253,449.638550573566,0.176074136095585,34337.3013958354
"Buhiga",277009.19890515,0.0878740843447808,0.169127532882426,0.000816081273442229,0.00179236568035466,3,30.1393365,-3.0502219,1,"Gitega",226.062019797727,496.501781260128,1.10171868290487,3.74609803170079,3,30.1393365,-3.0502219,1,"Gitega",305186.209770316,1037703.61478159,1.48231255542683,0.597471310314536,2005.74936677804,1248.72352995864,0.183796936019694,50913.4420080367
"Bururi",161565.439110322,0.0376795827344941,0.0976430925100923,0.000419611588325438,0.00113533268597647,4,29.64527524,-4.00189913,1,"Gitega",67.794730523579,183.43052394609,0.249452322469674,1.8354283800389,4,29.64527524,-4.00189913,1,"Gitega",40302.8740169025,296541.792176532,0.784305212011637,0.378511672043003,467.221200721565,611.835876308417,0.177932604126392,28747.7593177236
"Busoni",218791.205835172,0.343142623182703,0.269491121678676,0.00298761566693158,0.0037873538827993,5,30.25180248,-2.47173859,1,"Gitega",653.664034340011,828.63972294218,3.13676879240718,5.41900956428108,5,30.25180248,-2.47173859,1,"Gitega",686297.426516903,1185631.63700139,5.59337221349497,1.26213983256834,5869.04962963983,1806.31212868244,0.178457983389681,39045.0373767414
"Butezi",125726.232208091,0.252559958815573,0.235581825061345,0.00203060376924564,0.00289216626520216,6,30.17161805,-3.44652457,1,"Gitega",255.300161014802,363.621167443213,2.31491670472526,4.79346026402063,6,30.17161805,-3.44652457,1,"Gitega",291045.755160677,602663.698234515,3.80250497746506,0.964090005928346,4316.39191716244,1597.83891441574,0.178799921882256,22479.8404973571
"Buye",194429.100944065,0.135689840193755,0.179696449507027,0.00128123137663538,0.00214823546005215,7,29.8634721,-2.84840217,1,"Gitega",249.108664660544,417.679489114099,1.49449608412132,4.07229902956821,7,29.8634721,-2.84840217,1,"Gitega",290573.530000133,791773.439094335,2.37468613792467,0.716400305828797,2791.96993373494,1357.38539104006,0.17867782430266,34740.1687378079
"Cankuzo",179215.356633093,0.154061454210205,0.207919657392879,0.00125638081267492,0.00220669714659078,8,30.52891483,-3.14505865,1,"Gitega",225.16273541051,395.474016107495,1.81898707203458,4.97448149058233,8,30.52891483,-3.14505865,1,"Gitega",325990.416825664,891503.474399433,2.33768106607097,0.735599251811958,3396.60618282997,1658.15875928607,0.178753110278941,32035.302407915
"Cibitoke",305498.934537512,0.142257406312065,0.188584993538163,0.00122649561310489,0.00213965513413175,9,29.19244319,-2.90271457,1,"Gitega",374.693103018475,653.662363754968,1.38843152157529,4.00570625293421,9,29.19244319,-2.90271457,1,"Gitega",424164.350519547,1223738.99234165,2.29793872242983,0.713091066754844,2591.45888541895,1335.17229786289,0.178644667875121,54575.7556966572
"Fota",170992.624432377,0.0180391830490827,0.0615497451401607,0.000293507839694791,0.000748029654941932,10,29.67894889,-3.45736142,1,"Gitega",50.1876758008898,127.907553851766,0.186683093398142,1.36639350064831,10,29.67894889,-3.45736142,1,"Gitega",31921.4320773028,233643.210683198,0.535572915088545,0.249263890217331,341.822166559585,455.382622841164,0.182919344623641,31277.8587966468
"Gahombo",256161.000799576,0.0804045332821765,0.161069861576358,0.000560828609985506,0.00125045555418653,11,29.74184956,-3.01315344,1,"Gitega",143.662418010922,320.31794621581,0.912297312466024,3.4144313966855,11,29.74184956,-3.01315344,1,"Gitega",233694.99258806,874644.16373645,1.05139532111961,0.416775091680464,1706.18738551954,1138.0991136936,0.177837252190628,45554.9685005977
"Gashoho",175175.077974295,0.272212689491754,0.245490819482667,0.00201458884354206,0.00288555074692586,12,30.20685363,-2.81184823,1,"Gitega",352.905757753625,505.476577091522,3.09724354463592,5.59010941630883,12,30.20685363,-2.81184823,1,"Gitega",542559.879436979,979247.852886741,3.6516929891036,0.961903190552435,5622.03969848557,1863.38133412145,0.183121717472826,32078.3611370891
"Gihofi",293350.813541338,0.209903224206704,0.22377038468263,0.00174715322235568,0.00258077919417088,13,30.11562611,-3.91875872,1,"Gitega",512.528819159408,757.073676180585,1.97507634191608,4.78577860692938,13,30.11562611,-3.91875872,1,"Gitega",579390.251707332,1403912.04777146,3.22491654216891,0.860577247523362,3612.22358563801,1595.29508098498,0.181765383541706,53321.0231356129
