"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.199277464948069,0.237376739351493,0.00156601244725726,0.002387373533041,1,29.42838636,-3.04668647,1,"Gitega",315.244375783704,480.587546097845,1.72486521180067,4.73056185670889,1,29.42838636,-3.04668647,1,"Gitega",347222.053028677,952280.438278925,2.87736548469747,0.795983477329319,3162.13121630441,1576.87234169161,0.18215012435705,36667.5260802888
"Bugarama",195016.1571555,0.0565287596935126,0.118437705093284,0.000626821743285346,0.00144205292635189,2,29.4303905,-3.72944816,1,"Gitega",122.240367597019,281.223620111988,0.258697000195786,2.20471665229809,2,29.4303905,-3.72944816,1,"Gitega",50450.0948458378,429955.369147912,1.15842857711275,0.480868498529861,475.150884344819,734.895311598812,0.181323414600916,35360.9955177841
"Buhiga",277009.19890515,0.135915226252711,0.212093408750812,0.00112883886956757,0.00200802893440383,3,30.1393365,-3.0502219,1,"Gitega",312.698750951909,556.242486497568,1.4049827645097,4.57643162943968,3,30.1393365,-3.0502219,1,"Gitega",389193.150072376,1267713.65951528,2.11151486529926,0.669312924203334,2624.00044257565,1525.4297357173,0.178863293440799,49546.7776295725
"Bururi",161565.439110322,0.0825405627252379,0.154898191789366,0.000711499427116542,0.0015087643406553,4,29.64527524,-4.00189913,1,"Gitega",114.953717368827,243.76417321197,0.40643821943747,2.81690903747245,4,29.64527524,-4.00189913,1,"Gitega",65666.3693946322,455115.145573071,1.34118577420971,0.502885213705002,762.32684838493,938.945340841561,0.178014088647551,28760.9244001653
"Busoni",218791.205835172,0.413170748141451,0.297133483799089,0.00371755474383728,0.00463284344724665,5,30.25180248,-2.47173859,1,"Gitega",813.368285162422,1013.62540426867,3.14570487183702,5.37798899946289,5,30.25180248,-2.47173859,1,"Gitega",688252.562110796,1176656.69816078,6.84419736472843,1.54422136876094,5811.17853105591,1792.69283990785,0.180611916198351,39516.2989332383
"Butezi",125726.232208091,0.328704455428378,0.276858505695199,0.00264949660142084,0.00368744153012267,6,30.17161805,-3.44652457,1,"Gitega",333.111224944785,463.608130069962,2.55462517653922,5.15584724926708,6,30.17161805,-3.44652457,1,"Gitega",321183.398150205,648225.2484908,4.86979466352397,1.22927895572369,4660.46115168204,1718.58601734773,0.182538126671439,22949.8309007233
"Buye",194429.100944065,0.174821754752386,0.20691798002741,0.00136597432141068,0.00231913372252956,7,29.8634721,-2.84840217,1,"Gitega",265.585159224558,450.907084640484,1.63462827409061,4.17145950528149,7,29.8634721,-2.84840217,1,"Gitega",317819.305709185,811053.121236454,2.48118772580762,0.772906280122944,2984.97287878156,1390.50700201016,0.182488654036881,35481.1049368833
"Cankuzo",179215.356633093,0.216024858821916,0.257662358180422,0.00190214518805438,0.00282873470096437,8,30.52891483,-3.14505865,1,"Gitega",340.893628245087,506.952698253735,2.20866136877321,5.5725043958805,8,30.52891483,-3.14505865,1,"Gitega",395826.034886426,998678.362647203,3.56023672681796,0.942924776349992,4127.03263948071,1857.49494192609,0.178387797691323,31969.8327822425
"Cibitoke",305498.934537512,0.217273676123686,0.242833811681122,0.00185368548428752,0.00266093756936302,9,29.19244319,-2.90271457,1,"Gitega",566.29894041749,812.91359231124,1.70283195566662,4.58336190624287,9,29.19244319,-2.90271457,1,"Gitega",520213.348152581,1400212.17895702,3.40117299919198,0.886932185433482,3126.99203155374,1527.72776236972,0.181490515755009,55445.1591918187
"Fota",170992.624432377,0.0461955622344512,0.117174234844299,0.000475198741629234,0.00119945407133788,10,29.67894889,-3.45736142,1,"Gitega",81.2554799581458,205.097799544164,0.369830754765204,2.55971244653289,10,29.67894889,-3.45736142,1,"Gitega",63238.3313531091,437691.94902488,0.886602351471399,0.399828533068513,688.079358452408,853.206624906965,0.178647528733302,30547.4097864658
"Gahombo",256161.000799576,0.132932522488889,0.205273639522222,0.000941786354474622,0.00178286527672265,11,29.74184956,-3.01315344,1,"Gitega",241.248935101604,456.700553576088,1.19466132538582,4.20642720965024,11,29.74184956,-3.01315344,1,"Gitega",306025.640727378,1077522.60381457,1.76625746222476,0.594216861989641,2256.6669892083,1402.13623007353,0.176272536600497,45154.1493890631
"Gashoho",175175.077974295,0.304453417222222,0.257377164,0.00259257102243076,0.00341486815948774,12,30.20685363,-2.81184823,1,"Gitega",454.153831008207,598.199796110203,2.9763001597157,5.28644046878444,12,30.20685363,-2.81184823,1,"Gitega",521373.612553104,926052.621325784,4.76458270033387,1.13793053237329,5472.75799786794,1762.01011343292,0.181945091598961,31872.2456078882
"Gihofi",293350.813541338,0.295671343111111,0.274564007111111,0.00232202281255933,0.00318726493095688,13,30.11562611,-3.91875872,1,"Gitega",681.167281125826,934.986760467979,2.21993571909933,5.16930747716745,13,30.11562611,-3.91875872,1,"Gitega",651219.949207265,1516420.55387239,4.21216064333857,1.06230901521779,4060.14462557452,1723.09384254097,0.182267445978242,53468.3035598191
