"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.255879187667805,0.00169896000244974,5,30.25180248,-2.47173859,1,"Gitega",371.717507601705,0.64260964386048,5,30.25180248,-2.47173859,1,"Gitega",140597.338861545,13.7752636793022,5169.05261677349,0.041490770829156,9077.81578074181
"Buye",194429.100944065,0.0738447602046881,0.000605442900860072,7,29.8634721,-2.84840217,1,"Gitega",117.715718887191,0.211323776083067,7,29.8634721,-2.84840217,1,"Gitega",41087.4917919356,4.99966904949324,1723.88365873836,0.0409454088431618,7960.97902916311
"Gashoho",175175.077974295,0.196939907606691,0.0012133922623505,12,30.20685363,-2.81184823,1,"Gitega",212.556084170654,0.58819478458176,12,30.20685363,-2.81184823,1,"Gitega",103037.067253183,10.0052209300476,4784.82945098892,0.0410348344468423,7188.28032388788
"Gihofi",293350.813541338,0.112722774471591,0.0007276506723077,13,30.11562611,-3.91875872,1,"Gitega",213.456916695365,0.287376208567787,13,30.11562611,-3.91875872,1,"Gitega",84302.0445757856,5.88951601754104,2295.22439668961,0.0415192343458025,12179.7011729546
"Kinyinya",335969.532434028,0.284355264800688,0.00178354921732948,22,30.41267628,-3.52205978,1,"Gitega",599.218196619263,0.769649009476172,22,30.41267628,-3.52205978,1,"Gitega",258578.617852022,14.5159325290536,6294.06802407034,0.0408939700526373,13739.1279979557
"Kiremba",294281.031087941,0.284810782672723,0.00181489787957598,23,30.02654773,-2.83495738,1,"Gitega",534.090019320938,0.729708704279557,23,30.02654773,-2.83495738,1,"Gitega",214739.429889234,14.6887897813451,5908.15600106678,0.0411728331298881,12116.3837862752
"Kirundo",256307.246344997,0.268076368431994,0.00175933393829608,24,30.06174634,-2.49096793,1,"Gitega",450.930037125967,0.745673899798982,24,30.06174634,-2.49096793,1,"Gitega",191121.623928812,14.4436564036582,6080.60529493579,0.0408904661689145,10480.5227855177
"Mukenke",165895.919547284,0.250310576788818,0.0015044162008424,29,30.2945314,-2.59545461,1,"Gitega",249.576509020582,0.792380563897357,29,30.2945314,-2.59545461,1,"Gitega",131452.702279147,12.4717801964595,6553.28480201786,0.040344355738555,6692.96399379032
"Murore",149893.801163942,0.250907634034187,0.00156661321755105,31,30.73189158,-3.13601584,1,"Gitega",234.8256101324,0.640398372364937,31,30.73189158,-3.13601584,1,"Gitega",95991.746292982,12.8252520190997,5244.0916940535,0.0406490449241994,6093.03985737209
"Muyinga",326814.238908712,0.143339697533525,0.000972720717398107,34,30.3660234,-2.92732926,1,"Gitega",317.898980927199,0.377784113436295,34,30.3660234,-2.92732926,1,"Gitega",123465.227504485,7.92522612707094,3060.93875524732,0.0411317332317328,13442.4360911249
"Vumbi",220988.71850429,0.30198700415965,0.00193691024592581,43,30.03599031,-2.63887858,1,"Gitega",428.035313104974,0.796107718968538,43,30.03599031,-2.63887858,1,"Gitega",175930.824606231,15.5717480205674,6384.16924137242,0.0415522331207644,9182.57474834924
