"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Bubanza",201303.876182995,0.0702381166644189,0.000627644861551951,1,29.42838636,-3.04668647,1,"Gitega",126.347343496747,0.172980874013135,1,29.42838636,-3.04668647,1,"Gitega",34821.7204443664,5.19218272835203,1408.8655224112,0.0410052478217882,8254.51533037028
"Bugarama",195016.1571555,0.0102586324391888,0.000193648718091454,2,29.4303905,-3.72944816,1,"Gitega",37.7646288402841,0.0133947986953675,2,29.4303905,-3.72944816,1,"Gitega",2612.20216744208,1.5798523340131,108.682020320667,0.0413686318364964,8067.5516075342
"Buhiga",277009.19890515,0.0416812407017819,0.000441157647613042,3,30.1393365,-3.0502219,1,"Gitega",122.204726556169,0.121776159282313,3,30.1393365,-3.0502219,1,"Gitega",33733.1163285394,3.60795318204491,979.501112323103,0.0414933203689243,11494.0314353105
"Bururi",161565.439110322,0.0261105349273906,0.000393531649736483,4,29.64527524,-4.00189913,1,"Gitega",63.5811137934843,0.0387866858130902,4,29.64527524,-4.00189913,1,"Gitega",6266.58792502602,3.2703627858707,313.693450410674,0.0410714584375896,6635.7282173705
"Busoni",218791.205835172,0.287638834673659,0.00185103833062369,5,30.25180248,-2.47173859,1,"Gitega",404.99090840428,0.636768129863272,5,30.25180248,-2.47173859,1,"Gitega",139319.266970193,14.8502222762855,5070.36230382633,0.041826795234087,9151.33496548673
"Butezi",125726.232208091,0.180109965469275,0.00121863862385361,6,30.17161805,-3.44652457,1,"Gitega",153.214842600368,0.391158846085793,6,30.17161805,-3.44652457,1,"Gitega",49178.9279132314,9.94181256139307,3174.35684432668,0.0412037867173398,5180.39685667691
"Buye",194429.100944065,0.0900726366459576,0.000650450591557879,7,29.8634721,-2.84840217,1,"Gitega",126.466523725134,0.231455173132656,7,29.8634721,-2.84840217,1,"Gitega",45001.6212210353,5.24827337021988,1859.4455608416,0.0415017957071515,8069.15682690571
"Cankuzo",179215.356633093,0.0869369808140326,0.000592018331324687,8,30.52891483,-3.14505865,1,"Gitega",106.098776381682,0.251267413064609,8,30.52891483,-3.14505865,1,"Gitega",45030.9790426486,4.86961058722238,2017.69457128399,0.0415244744949147,7441.82350560792
"Cibitoke",305498.934537512,0.0797704994357305,0.000693519069023037,9,29.19244319,-2.90271457,1,"Gitega",211.869336667985,0.180817152986531,9,29.19244319,-2.90271457,1,"Gitega",55239.4475834915,5.62980886131544,1454.02881196025,0.0415967180261069,12707.753037233
"Fota",170992.624432377,0.0143636879854647,0.000290208444129576,10,29.67894889,-3.45736142,1,"Gitega",49.623503494153,0.0322558138906739,10,29.67894889,-3.45736142,1,"Gitega",5515.50627036866,2.39454576560447,260.191022631579,0.0412568804247089,7054.62225971374
