"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.289692364949264,0.0017516572064633,5,30.25180248,-2.47173859,1,"Gitega",383.247192411975,0.649859920789954,5,30.25180248,-2.47173859,1,"Gitega",142183.635693583,13.7842155164655,5081.21917503505,0.0427530516782475,9353.9917298172
"Buye",194429.100944065,0.089260371348648,0.000739392315939406,7,29.8634721,-2.84840217,1,"Gitega",143.759383233049,0.235733892731587,7,29.8634721,-2.84840217,1,"Gitega",45833.5288258471,5.92030002112689,1858.32896230075,0.0422802815505123,8220.51712952805
"Gashoho",175175.077974295,0.218691863416041,0.00130950837517397,12,30.20685363,-2.81184823,1,"Gitega",229.393231729093,0.57901077740245,12,30.20685363,-2.81184823,1,"Gitega",101428.258079431,10.6473662143991,4726.50005118566,0.0414220040051119,7256.10278144703
"Gihofi",293350.813541338,0.133143781692965,0.00105781952948148,13,30.11562611,-3.91875872,1,"Gitega",310.312219553308,0.291584821125192,13,30.11562611,-3.91875872,1,"Gitega",85536.6444933805,8.51457574677688,2351.16332475321,0.0413021705110742,12116.0253204467
"Kinyinya",335969.532434028,0.315639169019429,0.00207980626015007,22,30.41267628,-3.52205978,1,"Gitega",698.751536775985,0.747020243768375,22,30.41267628,-3.52205978,1,"Gitega",250976.042017614,16.9771665154086,6102.09529130202,0.0407931044368197,13705.2402241708
"Kiremba",294281.031087941,0.315746208390689,0.00207962812720326,23,30.02654773,-2.83495738,1,"Gitega",611.995109552858,0.733920547846012,23,30.02654773,-2.83495738,1,"Gitega",215978.895556751,15.9770313979431,5709.92511487468,0.0428955298079296,12623.340740941
"Kirundo",256307.246344997,0.291067618554119,0.0017952437123515,24,30.06174634,-2.49096793,1,"Gitega",460.133972430982,0.733449405356479,24,30.06174634,-2.49096793,1,"Gitega",187988.397420294,14.7248985639115,5983.76202602788,0.0408483314380199,10469.7233486666
"Mukenke",165895.919547284,0.267595185771786,0.00146102688628052,29,30.2945314,-2.59545461,1,"Gitega",242.378398782811,0.785020158812855,29,30.2945314,-2.59545461,1,"Gitega",130231.641109414,12.0612093657665,6409.56332298567,0.0407950828306045,6767.73777919075
"Murore",149893.801163942,0.282744167791072,0.00169815318536175,31,30.73189158,-3.13601584,1,"Gitega",254.542635912529,0.626580157188395,31,30.73189158,-3.13601584,1,"Gitega",93920.4814948688,13.9268512527421,5125.561135591,0.0407744568750612,6111.83833139815
"Muyinga",326814.238908712,0.173037912726133,0.00126038875674992,34,30.3660234,-2.92732926,1,"Gitega",411.912992266322,0.389111335000895,34,30.3660234,-2.92732926,1,"Gitega",127167.12479907,10.5591831154776,3200.93779202643,0.0405129314236958,13240.202849196
"Vumbi",220988.71850429,0.337713362372347,0.00201102019120057,43,30.03599031,-2.63887858,1,"Gitega",444.412774939666,0.753057165029575,43,30.03599031,-2.63887858,1,"Gitega",166417.137860359,16.2199945523534,6116.4226174068,0.0411270753054754,9088.61966758643
