"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Bubanza",201303.876182995,0.0707465344211,0.000640388623165687,1,29.42838636,-3.04668647,1,"Gitega",128.912712106744,0.180120569454671,1,29.42838636,-3.04668647,1,"Gitega",36258.9688115137,5.14444440762411,1443.20323834898,0.0417740410735417,8409.27639193159
"Bugarama",195016.1571555,0.00938527875408609,0.000215482981849395,2,29.4303905,-3.72944816,1,"Gitega",42.0226630526775,0.0127905734656138,2,29.4303905,-3.72944816,1,"Gitega",2494.36848507911,1.74643441977394,102.671350538849,0.0408445093754089,7965.33925929404
"Buhiga",277009.19890515,0.0412807417470583,0.000373701959479633,3,30.1393365,-3.0502219,1,"Gitega",103.518880424738,0.12082748667628,3,30.1393365,-3.0502219,1,"Gitega",33470.325289919,3.12856022082445,984.529811191126,0.0407373001674787,11284.6068849519
"Bururi",161565.439110322,0.023953539287533,0.000439776915231031,4,29.64527524,-4.00189913,1,"Gitega",71.0527504198844,0.0381193079501487,4,29.64527524,-4.00189913,1,"Gitega",6158.76272754736,3.46559880636006,297.797926130905,0.0422215828049311,6821.54856581151
"Busoni",218791.205835172,0.289692364949264,0.0017516572064633,5,30.25180248,-2.47173859,1,"Gitega",383.247192411975,0.649859920789954,5,30.25180248,-2.47173859,1,"Gitega",142183.635693583,13.7842155164655,5081.21917503505,0.0427530516782475,9353.9917298172
"Butezi",125726.232208091,0.178603288529313,0.00116195058072402,6,30.17161805,-3.44652457,1,"Gitega",146.087668526434,0.38778283997637,6,30.17161805,-3.44652457,1,"Gitega",48754.4753851821,9.76940446842056,3230.53135309184,0.0405772321584311,5101.62251271253
"Buye",194429.100944065,0.089260371348648,0.000739392315939406,7,29.8634721,-2.84840217,1,"Gitega",143.759383233049,0.235733892731587,7,29.8634721,-2.84840217,1,"Gitega",45833.5288258471,5.92030002112689,1858.32896230075,0.0422802815505123,8220.51712952805
"Cankuzo",179215.356633093,0.0896666868116825,0.000735234880277046,8,30.52891483,-3.14505865,1,"Gitega",131.76538127794,0.259128041902342,8,30.52891483,-3.14505865,1,"Gitega",46439.7244431633,5.81603783365705,2057.93809862374,0.0420191035989216,7530.46863688362
"Cibitoke",305498.934537512,0.0847802314765363,0.000682492293601691,9,29.19244319,-2.90271457,1,"Gitega",208.500668525379,0.183986169277771,9,29.19244319,-2.90271457,1,"Gitega",56207.5786839974,5.67092184038599,1531.19951792876,0.0399937112123198,12218.0361635647
"Fota",170992.624432377,0.0141837845236928,0.00029238524218683,10,29.67894889,-3.45736142,1,"Gitega",49.9957199068223,0.0317239545263174,10,29.67894889,-3.45736142,1,"Gitega",5424.56224182839,2.44696815277673,261.252388522497,0.041080431722887,7024.45083311152
