"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.161768885633296,0.205822294319609,0.00123670649747437,0.00206318251823861,1,29.42838636,-3.04668647,1,"Gitega",248.953811642286,415.326638194425,1.48724449646693,4.22581086091747,1,29.42838636,-3.04668647,1,"Gitega",299388.08197062,850672.106318885,2.3381679123893,0.687744303676889,2793.20419494327,1408.64517557712,0.178133034478023,35858.8703166651
"Bugarama",195016.1571555,0.030187413759006,0.0769687286584947,0.000269163886233545,0.00080418535545191,2,29.4303905,-3.72944816,1,"Gitega",52.4913067383062,156.829137660961,0.153527683144736,1.43279766631654,2,29.4303905,-3.72944816,1,"Gitega",29940.3787838736,279418.694866421,0.504421858340437,0.268032616618404,287.039405936061,477.563099842531,0.178204329190096,34752.7234671263
"Buhiga",277009.19890515,0.109313923389903,0.18281747366196,0.0010338291952379,0.00185797878376702,3,30.1393365,-3.0502219,1,"Gitega",286.380197177606,514.677214474067,1.21851342367333,3.98116881027848,3,30.1393365,-3.0502219,1,"Gitega",337539.427346921,1102820.38284141,1.88701848172728,0.619478430970451,2215.26078586429,1327.05168395156,0.183187913688631,50744.7372199934
"Bururi",161565.439110322,0.0629007228607661,0.12882094091382,0.00059265136769255,0.00144096680128113,4,29.64527524,-4.00189913,1,"Gitega",95.7519784605797,232.810433992382,0.3371994255283,2.35146404446879,4,29.64527524,-4.00189913,1,"Gitega",54479.7732532281,379915.320896734,1.11509557258031,0.480411381503909,633.087265735369,783.844730699608,0.177579126719572,28690.6495852752
"Busoni",218791.205835172,0.387097272683187,0.285167220416473,0.00297120153991741,0.00386302647224136,5,30.25180248,-2.47173859,1,"Gitega",650.072767697849,845.196220034878,3.11150759578313,5.2886090368356,5,30.25180248,-2.47173859,1,"Gitega",680770.498846688,1157101.14836005,5.47816002631732,1.28804391304525,5741.32537412692,1762.88140218025,0.181005734397981,39602.4628920152
"Butezi",125726.232208091,0.292361001164477,0.25455636702923,0.00244612860186271,0.00318453138414759,6,30.17161805,-3.44652457,1,"Gitega",307.542532608644,400.379132277293,2.32863936951533,4.73981887980363,6,30.17161805,-3.44652457,1,"Gitega",292771.054100587,595919.569106485,4.55711000127133,1.0612060078695,4321.30614454694,1579.95183443335,0.179942980849877,22623.5529945477
"Buye",194429.100944065,0.163804893485363,0.200063056776595,0.00134087002261802,0.00214148077070584,7,29.8634721,-2.84840217,1,"Gitega",260.70415298047,416.36618093734,1.60888510359481,4.14384408208368,7,29.8634721,-2.84840217,1,"Gitega",312814.084214237,805683.879331913,2.4679623468845,0.713934369723002,2944.31399889344,1381.26140319569,0.182590306153503,35500.8690665271
"Cankuzo",179215.356633093,0.187003578768618,0.229678925382538,0.00148447493754802,0.00223723379796984,8,30.52891483,-3.14505865,1,"Gitega",266.040705345557,400.946652974774,1.99064665883471,5.03535542828117,8,30.52891483,-3.14505865,1,"Gitega",356754.450893537,902413.01885379,2.71890203255056,0.745554463659969,3651.71079116798,1678.42887755049,0.181908168250289,32600.7372474483
"Cibitoke",305498.934537512,0.181170859837266,0.214774873582365,0.00144491686639091,0.00226777341347542,9,29.19244319,-2.90271457,1,"Gitega",441.420563177703,692.802361589237,1.51808177339368,4.16725279625685,9,29.19244319,-2.90271457,1,"Gitega",463772.364312587,1273091.28920493,2.67183167711619,0.755881025560576,2807.54572655526,1388.99823644286,0.180266154751902,55071.1182098802
"Fota",170992.624432377,0.028265417750662,0.0802362847516199,0.000340884162191528,0.000993938619544844,10,29.67894889,-3.45736142,1,"Gitega",58.2886775205614,169.956173080667,0.246898283250348,1.76905237572051,10,29.67894889,-3.45736142,1,"Gitega",42217.7854208254,302494.908482781,0.64161878085629,0.331235735545493,462.637825320241,589.62673683964,0.178004693843465,30437.4897615759
"Gahombo",256161.000799576,0.0996983034912902,0.171399474687869,0.000900393219340266,0.00167392546771053,11,29.74184956,-3.01315344,1,"Gitega",230.645628179355,428.794423072628,0.974925843739474,3.52261216614279,11,29.74184956,-3.01315344,1,"Gitega",249737.979837675,902355.8579079,1.71358932050716,0.557863630808324,1840.23438385797,1174.21130201432,0.176228655809457,45142.9088417146
"Gashoho",175175.077974295,0.298877169667189,0.255152382541187,0.0025711844044692,0.00349358240981969,12,30.20685363,-2.81184823,1,"Gitega",450.407428539183,611.988571049789,3.06174073167613,5.42235364012074,12,30.20685363,-2.81184823,1,"Gitega",536340.67140844,949861.221712352,4.70468532818966,1.16469201156736,5580.63287892439,1807.53522313581,0.183016773028631,32059.9774858943
"Gihofi",293350.813541338,0.254650941067801,0.247803305332461,0.00213458436470018,0.0029755427908313,13,30.11562611,-3.91875872,1,"Gitega",626.182059957418,872.877898417425,2.07399495438645,4.82963522667592,13,30.11562611,-3.91875872,1,"Gitega",608408.107149896,1416777.42285329,3.89153405873388,0.991875766457359,3788.32568760472,1609.9564956955,0.182573360104311,53558.0437175753
