"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.307568434962885,0.00186374925195941,5,30.25180248,-2.47173859,1,"Gitega",407.7719462106,0.660332253179945,5,30.25180248,-2.47173859,1,"Gitega",144474.889925096,14.8476363203855,5308.49020221169,0.0418193158907261,9149.69855093392
"Buye",194429.100944065,0.08805130884159,0.000697595146105741,7,29.8634721,-2.84840217,1,"Gitega",135.632797080283,0.227275398250223,7,29.8634721,-2.84840217,1,"Gitega",44188.9513484951,5.56712476738235,1823.04374378493,0.0419647354977417,8159.1657941814
"Gashoho",175175.077974295,0.221692141774139,0.00154790651634802,12,30.20685363,-2.81184823,1,"Gitega",271.154644698184,0.597708281951304,12,30.20685363,-2.81184823,1,"Gitega",104703.594896702,12.6763476416223,4862.11970327671,0.0413590518984059,7245.07514124617
"Gihofi",293350.813541338,0.151445170318716,0.000997678608008971,13,30.11562611,-3.91875872,1,"Gitega",292.669831312221,0.334976096646806,13,30.11562611,-3.91875872,1,"Gitega",98265.5104682424,8.02136181261982,2685.51262637813,0.0416521448989518,12218.6905918492
"Kinyinya",335969.532434028,0.324225456254008,0.00202759170355477,22,30.41267628,-3.52205978,1,"Gitega",681.20903661041,0.784963259119073,22,30.41267628,-3.52205978,1,"Gitega",263723.739144126,16.8048955398018,6498.39820399942,0.040318942825652,13545.9363693686
"Kiremba",294281.031087941,0.308660235356988,0.00195463052977356,23,30.02654773,-2.83495738,1,"Gitega",575.210687697733,0.715696666922809,23,30.02654773,-2.83495738,1,"Gitega",210615.953088247,15.7210792511739,5716.87385823591,0.0418416517618219,12313.2044228915
"Kirundo",256307.246344997,0.314995172765165,0.00192647680965757,24,30.06174634,-2.49096793,1,"Gitega",493.769966230828,0.763558700541708,24,30.06174634,-2.49096793,1,"Gitega",195705.627958609,16.1395220947144,6303.76689322193,0.0403196350386966,10334.2146304036
"Mukenke",165895.919547284,0.281179908880867,0.00180492586543039,29,30.2945314,-2.59545461,1,"Gitega",299.429836160251,0.850159244196676,29,30.2945314,-2.59545461,1,"Gitega",141037.949577632,14.6454281322396,6856.2386929187,0.0413115017206925,6853.40956583349
"Murore",149893.801163942,0.296534361193681,0.00190617713681184,31,30.73189158,-3.13601584,1,"Gitega",285.724136728526,0.676930482532906,31,30.73189158,-3.13601584,1,"Gitega",101467.683150599,15.4240204722091,5433.85684610691,0.0418142857915296,6267.70224024778
"Muyinga",326814.238908712,0.166058954316152,0.00114557702368348,34,30.3660234,-2.92732926,1,"Gitega",374.390883106426,0.390560706159915,34,30.3660234,-2.92732926,1,"Gitega",127640.799931302,9.46112832716823,3165.14739727243,0.0413575624646453,13516.2403000026
"Vumbi",220988.71850429,0.342373020289159,0.00211203858800523,43,30.03599031,-2.63887858,1,"Gitega",466.736700994887,0.798629825825949,43,30.03599031,-2.63887858,1,"Gitega",176488.181768581,16.8960374999016,6395.82924088856,0.0417062065013065,9216.60112839902
