"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.293435387944444,0.00180983518109386,5,30.25180248,-2.47173859,1,"Gitega",395.976021634442,0.628600727820225,5,30.25180248,-2.47173859,1,"Gitega",137532.311228654,14.9763615242066,5178.11508052718,0.0404938942941054,8859.70796156931
"Buye",194429.100944065,0.0870786587888889,0.000613571434569842,7,29.8634721,-2.84840217,1,"Gitega",119.296142388375,0.223421919339367,7,29.8634721,-2.84840217,1,"Gitega",43439.7229083506,5.02858964869269,1808.73161563977,0.0412081094346288,8012.05566897952
"Gashoho",175175.077974295,0.214971044566667,0.00134418967045889,12,30.20685363,-2.81184823,1,"Gitega",235.468530334878,0.572089910018552,12,30.20685363,-2.81184823,1,"Gitega",100215.894595807,10.9943400713361,4707.98220739137,0.0405264525113492,7099.22447869716
"Gihofi",293350.813541338,0.139477574798889,0.000829747642614969,13,30.11562611,-3.91875872,1,"Gitega",243.407145995109,0.298720913131135,13,30.11562611,-3.91875872,1,"Gitega",87630.0228888299,6.91875396284357,2459.03709251809,0.0406871593821994,11935.6113054543
"Kinyinya",335969.532434028,0.313872043033333,0.00219329473153761,22,30.41267628,-3.52205978,1,"Gitega",736.880205444707,0.785272681373464,22,30.41267628,-3.52205978,1,"Gitega",263827.695594258,17.4337316294428,6258.11146548728,0.0418176261536935,14049.4483063574
"Kiremba",294281.031087941,0.311800436033333,0.00198346525176957,23,30.02654773,-2.83495738,1,"Gitega",583.69619941785,0.737405485898509,23,30.02654773,-2.83495738,1,"Gitega",217004.446720117,15.5880040403361,5799.24545587094,0.0424040490055459,12478.7072636556
"Kirundo",256307.246344997,0.305392509344444,0.00204769880519989,24,30.06174634,-2.49096793,1,"Gitega",524.840042104725,0.746308431132592,24,30.06174634,-2.49096793,1,"Gitega",191284.258907649,16.6315697985817,6051.23880710107,0.0410097991214531,10511.1086859811
"Mukenke",165895.919547284,0.273460282133333,0.0016492523469783,29,30.2945314,-2.59545461,1,"Gitega",273.604234667481,0.839170023271411,29,30.2945314,-2.59545461,1,"Gitega",139214.882667126,13.4014235938273,6772.92762494466,0.0411889120302385,6833.0724364086
"Murore",149893.801163942,0.291136736611111,0.00175410048167673,31,30.73189158,-3.13601584,1,"Gitega",262.928788822026,0.658123379213412,31,30.73189158,-3.13601584,1,"Gitega",98648.6149451568,14.0936364991724,5246.01466710887,0.0417825363952243,6262.94320255092
"Muyinga",326814.238908712,0.16219857682,0.00107873416703485,34,30.3660234,-2.92732926,1,"Gitega",352.545685784318,0.371557698016015,34,30.3660234,-2.92732926,1,"Gitega",121430.346287777,9.09429957597598,3106.38405053678,0.0396486542539701,12957.7447637659
"Vumbi",220988.71850429,0.33453944,0.00216988433564058,43,30.03599031,-2.63887858,1,"Gitega",479.519958635744,0.781517636500751,43,30.03599031,-2.63887858,1,"Gitega",172706.580978803,17.7223757493986,6295.18912550083,0.0414081897003578,9150.74277746461
