"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Bubanza",201303.876182995,0.0769847371924198,0.000601476417375085,1,29.42838636,-3.04668647,1,"Gitega",121.079534250265,0.190456097262117,1,29.42838636,-3.04668647,1,"Gitega",38339.5506215497,4.91304816635982,1552.83421815414,0.041035963366716,8260.69848862331
"Bugarama",195016.1571555,0.00872129245309039,0.000209812398010556,2,29.4303905,-3.72944816,1,"Gitega",40.916807583599,0.0121803657372965,2,29.4303905,-3.72944816,1,"Gitega",2375.36811883607,1.73337835663295,98.1947581786321,0.0405255196947231,7903.13111759444
"Buhiga",277009.19890515,0.0454151890603581,0.000387029328855728,3,30.1393365,-3.0502219,1,"Gitega",107.210684339123,0.133112074960554,3,30.1393365,-3.0502219,1,"Gitega",36873.2692494254,3.20884065701322,1086.70737899144,0.0408496796548034,11315.7370367091
"Bururi",161565.439110322,0.0204876252992569,0.000376956767159737,4,29.64527524,-4.00189913,1,"Gitega",60.9031856117703,0.0290177164293272,4,29.64527524,-4.00189913,1,"Gitega",4688.26009688305,3.01376308339426,229.711587822681,0.0420785729805432,6798.44312073719
"Busoni",218791.205835172,0.293435387944444,0.00180983518109386,5,30.25180248,-2.47173859,1,"Gitega",395.976021634442,0.628600727820225,5,30.25180248,-2.47173859,1,"Gitega",137532.311228654,14.9763615242066,5178.11508052718,0.0404938942941054,8859.70796156931
"Butezi",125726.232208091,0.1900414939,0.00125721951937771,6,30.17161805,-3.44652457,1,"Gitega",158.065473229827,0.407355872264239,6,30.17161805,-3.44652457,1,"Gitega",51215.3189876232,10.2554624999669,3319.20231474935,0.0411311466673814,5171.26409688825
"Buye",194429.100944065,0.0870786587888889,0.000613571434569842,7,29.8634721,-2.84840217,1,"Gitega",119.296142388375,0.223421919339367,7,29.8634721,-2.84840217,1,"Gitega",43439.7229083506,5.02858964869269,1808.73161563977,0.0412081094346288,8012.05566897952
"Cankuzo",179215.356633093,0.0940929069977778,0.000657921605911328,8,30.52891483,-3.14505865,1,"Gitega",117.909655240016,0.262521773002464,8,30.52891483,-3.14505865,1,"Gitega",47047.9331725885,5.34175606640854,2088.61722435239,0.0418569941500342,7501.41613418767
"Cibitoke",305498.934537512,0.0883306617055555,0.000708652714187846,9,29.19244319,-2.90271457,1,"Gitega",216.492649141503,0.197794306663887,9,29.19244319,-2.90271457,1,"Gitega",60425.9499434033,5.77635015723647,1596.6406285025,0.0415431837573247,12691.3983751588
"Fota",170992.624432377,0.010105326613,0.000264884125014809,10,29.67894889,-3.45736142,1,"Gitega",45.293231706756,0.0238680981812932,10,29.67894889,-3.45736142,1,"Gitega",4081.26874822896,2.15062480628694,193.216966078881,0.0418211132024403,7151.10190316879
