"Run_Number","cases_all_sum","cases_U5_sum","deaths_1_all_sum","deaths_2_all_sum","deaths_1_U5_sum","deaths_2_U5_sum","mLBW_sum","mStill_sum","incidence_all","incidence_U5","death_rate_1_all","death_rate_2_all","death_rate_mean_all","death_rate_1_U5","death_rate_2_U5","death_rate_mean_U5","average_PfPR_all","average_PfPR_U5","annual_num_mLBW","annual_num_mStill"
0,2864604.78302746,1235412.37381252,1488.92163087856,1186.33851169553,769.942900929662,769.942882940214,3267.93252765111,471.019514511975,1164.61976214351,2673.29978884444,0.605328723137687,0.482312004608312,0.543820363872999,1.66607380507741,1.66607376615018,1.6660737856138,0.162939259228923,0.139013421677622,1089.31084255037,157.006504837325
1,1456312.37144001,587100.168837855,628.028188809794,410.716833026737,203.570622347575,203.570622347575,2339.89221089166,334.269250089169,592.071261516447,1305.53284866026,0.255328080231049,0.166979034323336,0.211153557277192,0.452679369898751,0.452679369898751,0.452679369898751,0.0781588642739583,0.0546040684721543,779.964070297222,111.423083363056
2,2388984.65075782,868333.399334733,2236.47059908564,1359.79344946775,1179.35783118498,877.890262055207,3360.42026560568,484.508402641773,971.253958736201,2051.52460647416,0.90924858904807,0.552830998909999,0.731039793979035,2.78635097114502,2.07410365162752,2.43022731138627,0.143605047781188,0.101750041799324,1120.14008853523,161.502800880591
3,1762191.86376084,726676.360611924,1528.27827937753,978.531821394666,1276.05104925222,796.466614492083,2481.38074494094,356.712061113782,716.42813744639,1582.78409325547,0.621329370377126,0.397827129185377,0.509578249781251,2.77938489871557,1.7347952356198,2.25709006716768,0.10346440001538,0.083542397441662,827.126914980312,118.904020371261
4,3136736.28362733,1457975.73764116,1341.84381010602,881.892411927856,724.511136819518,571.478829164677,3366.41706314055,485.284636470632,1275.25621900421,3173.28164907862,0.545533480994834,0.358537881770249,0.452035681382541,1.57689722515006,1.24382267455231,1.41035994985118,0.177825515217237,0.157511020957475,1122.13902104685,161.761545490211
5,1847577.99945378,862216.245244478,1011.59735223744,630.629175094659,589.874919039,422.154935435825,2346.9143666821,342.117648182961,751.142308710171,1921.07105864893,0.411270090285427,0.256385524541122,0.333827807413274,1.31427775971373,0.940587275181315,1.12743251744753,0.113665164142489,0.109973767295683,782.304788894035,114.039216060987
6,2324622.61826466,863280.490578266,1493.06127134597,1071.05455706464,516.187084486108,516.187076394028,3167.74100096458,455.035110605263,945.087244424554,2007.54820833502,0.607011715194766,0.435442721761102,0.521227218477934,1.20038674328389,1.20038672446586,1.20038673387488,0.130264404705823,0.103440660539253,1055.91366698819,151.678370201754
7,1673488.26004913,613879.789497465,1672.25341047826,917.464354640574,833.92981242605,503.912180087836,2935.16257394495,425.413436934021,680.365232550019,1276.86361291007,0.679863198125575,0.372999837467078,0.526431517796326,1.73456538466501,1.0481321227126,1.39134875368881,0.0938148175841238,0.0617990255056521,978.387524648316,141.804478978007
8,3091177.88011718,1342543.48107342,1271.10216143552,959.217739172443,814.384244946544,642.20215802542,3368.84277998598,485.336245299447,1256.7342164669,2851.6444471697,0.516773101016271,0.389974890029407,0.453373995522839,1.7298019339437,1.36407665279441,1.54693929336906,0.176870531603104,0.150668195348373,1122.94759332866,161.778748433149
9,2437445.99064451,1086215.99877156,968.767056135222,685.468822380423,633.237959017022,470.179107144791,3058.51740455163,439.082911341622,990.956164941532,2384.42543395904,0.393857213802556,0.278680864322856,0.336269039062706,1.39006302331775,1.03212162485187,1.21109232408481,0.139614567684094,0.109771115707665,1019.50580151721,146.360970447207
10,2558995.07462804,1148055.94022153,1414.17832665353,849.914917311049,867.7569973231,593.167796946026,3167.58390692053,457.563244544114,1040.37256825007,2521.63484394619,0.574941449575856,0.34553726737652,0.460239358476188,1.90597531345539,1.30285688413169,1.60441609879354,0.144418023610025,0.119150637937851,1055.86130230684,152.521081514705
11,1116491.68655777,441820.254517536,905.050104223765,562.770599583825,302.469229450234,302.469223444978,1956.21144037598,281.299633612956,453.915419724987,1051.73902636284,0.367952760308904,0.228797272737917,0.29837501652341,0.720018355052756,0.720018340757436,0.720018347905096,0.0652958166688903,0.0492035138444038,652.070480125328,93.7665445376522
12,2723831.03738046,955686.438874974,1939.61614803357,1194.61874143296,1061.58572400999,757.380131074415,3371.33646334069,486.396324570405,1107.38747406564,2331.52680287429,0.788560889919773,0.485678374463043,0.637119632191408,2.58988248487829,1.84773164474657,2.21880706481243,0.162522079176502,0.120663332690557,1123.77882111356,162.132108190135
13,2283223.73277634,1015009.37073593,2223.19786790832,1334.232527934,1875.10686959809,1091.18862964574,2892.23039526257,416.613985074834,928.256315265989,2143.93373580436,0.90385249213505,0.542439075202693,0.723145783668872,3.96065789329124,2.30484188882653,3.13274989105889,0.12683563995372,0.115096554919726,964.076798420858,138.871328358278
14,2769327.11593168,1161418.94552276,1997.73559058417,1243.41410674847,1065.66571535715,742.879627001425,3271.30160432064,471.854824359015,1125.88413807135,2912.06912129991,0.812189647282825,0.505516380419102,0.658853013850963,2.67198346925772,1.86264984825087,2.2673166587543,0.163550964396306,0.150364623920665,1090.43386810688,157.284941453005
15,1624737.15273629,709247.230066218,954.138031932588,610.105889424736,392.652093809849,392.652074109761,1972.82284344676,285.146127232085,660.545219911869,1573.36168545464,0.387909709006011,0.248041677523577,0.317975693264794,0.871041484442991,0.871041440741215,0.871041462592103,0.0944262075684848,0.0711358763673481,657.607614482252,95.0487090773616
