"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.203224406139958,0.00161840582668237,5,30.25180248,-2.47173859,1,"Gitega",354.092962350504,0.471878698340783,5,30.25180248,-2.47173859,1,"Gitega",103242.909417911,12.9462553841992,3757.4053283092,0.041826795234087,9151.33496548673
"Buye",194429.100944065,0.0625590204615956,0.00061898930047009,7,29.8634721,-2.84840217,1,"Gitega",120.349533184395,0.16907249313595,7,29.8634721,-2.84840217,1,"Gitega",32872.6128347944,4.98931379876353,1358.28070968143,0.0415017957071515,8069.15682690571
"Gashoho",175175.077974295,0.153545261579967,0.00116540085842603,12,30.20685363,-2.81184823,1,"Gitega",204.14918624609,0.425853728011186,12,30.20685363,-2.81184823,1,"Gitega",74598.9600100037,9.40060400584817,3437.19629475752,0.0412361691731603,7223.54915026958
"Gihofi",293350.813541338,0.0926795259183542,0.000834549306774475,13,30.11562611,-3.91875872,1,"Gitega",244.815718082652,0.215208311181998,13,30.11562611,-3.91875872,1,"Gitega",63131.5331660966,6.62185394168741,1703.88439503654,0.0418661263199533,12281.4622157827
"Kinyinya",335969.532434028,0.217165190709667,0.0017366967052996,22,30.41267628,-3.52205978,1,"Gitega",583.477180059223,0.559247337007024,22,30.41267628,-3.52205978,1,"Gitega",187890.066329225,14.0949580655098,4510.21009483024,0.0413767800015012,13901.33743073
"Kiremba",294281.031087941,0.225690484323147,0.00185509567576928,23,30.02654773,-2.83495738,1,"Gitega",545.919468232165,0.539014913710063,23,30.02654773,-2.83495738,1,"Gitega",158621.864578375,14.7855486632757,4289.33765700403,0.041839157943611,12312.4705394971
"Kirundo",256307.246344997,0.204191961342016,0.00148897687490558,24,30.06174634,-2.49096793,1,"Gitega",381.635562678429,0.542812401266615,24,30.06174634,-2.49096793,1,"Gitega",139126.751850562,11.9611954498663,4351.12704350956,0.041551410639635,10649.9276427951
"Mukenke",165895.919547284,0.189733053506664,0.00137823127029279,29,30.2945314,-2.59545461,1,"Gitega",228.642943934043,0.596069966052961,29,30.2945314,-2.59545461,1,"Gitega",98885.5751328743,11.0738035594152,4772.04095536736,0.0415855908453985,6898.8798332145
"Murore",149893.801163942,0.193701472966221,0.00156549261949172,31,30.73189158,-3.13601584,1,"Gitega",234.657639429711,0.452528635256069,31,30.73189158,-3.13601584,1,"Gitega",67831.2372740632,12.851954126454,3707.63305880172,0.0407850030616184,6113.419139389
"Muyinga",326814.238908712,0.118002990504161,0.00106413538806878,34,30.3660234,-2.92732926,1,"Gitega",347.774596947524,0.280132669906579,34,30.3660234,-2.92732926,1,"Gitega",91551.3453089842,8.79354883212864,2297.62845462919,0.0406347722399689,13280.0221628343
"Vumbi",220988.71850429,0.229618773203208,0.00182321213345867,43,30.03599031,-2.63887858,1,"Gitega",402.909312934505,0.548113382388239,43,30.03599031,-2.63887858,1,"Gitega",121126.873969029,15.0210436447157,4490.28755166887,0.0406950096620009,8993.13803472527
