"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.301810613782252,0.346534135918856,0.256634520461021,0.080023833783755,0,"to-present"
2013,0.246843326724572,0.272768107469113,0.216621834350755,0.0880764918137371,0,"to-present"
2014,0.428352845312613,0.481837014784495,0.368777567196089,0.785517801596697,0,"to-present"
2015,0.56471730718896,0.640621513379306,0.478945762087934,0.10426248028527,0,"to-present"
2016,0.41516524406546,0.460365495859735,0.361720179566027,0.111811826125189,0,"to-present"
2017,0.442405560907895,0.48751326032251,0.391238699145546,0.825881342879287,0,"to-present"
2018,0.629678122037803,0.700360755671888,0.546086206303313,0.118288486679044,0.211108076999488,"to-present"
2019,0.473693689071381,0.519663962376751,0.42260518557875,0.833468716478527,0.0309321380282141,"to-present"
2020,0.687511719289002,0.756410718725882,0.604477498770298,0.119133400166781,0.0299657355082665,"to-present"
2021,0.512885569706635,0.560683213783543,0.457034464149372,0.118135216699608,0,"BAU"
2022,0.462715180995327,0.501748169309215,0.416869877418356,0.834642790344672,0,"BAU"
2023,0.6535724886179,0.722673634372308,0.572578108865475,0.118097854746733,0,"BAU"
2024,0.481128600246985,0.524973578631414,0.432626554141405,0.118905149942076,0,"BAU"
2025,0.446054544808303,0.483364036539235,0.403379930637708,0.834292323045813,0,"BAU"
2026,0.650146379611309,0.719632287821308,0.567176026012322,0.11830659162708,0,"BAU"
2027,0.479745001151296,0.523084770978682,0.426467165578439,0.118924721112136,0,"BAU"
2028,0.446546569840821,0.481612099762834,0.402896432472592,0.834075470758828,0,"BAU"
2029,0.649669719743597,0.719501802578113,0.571477118132393,0.118449917593408,0,"BAU"
2030,0.478650562380979,0.522696067786008,0.42949316177566,0.118052501483858,0,"BAU"
2021,0.513105492069787,0.561549725020259,0.456791758390566,0.118127482179842,0,"GF"
2022,0.462632264249489,0.503618520918544,0.415864066802139,0.833612739580009,0,"GF"
2023,0.652939336013991,0.722730953448676,0.571465099441097,0.118187024262588,0,"GF"
2024,0.481119793725746,0.524533328448025,0.428511104574977,0.118646167080846,0,"GF"
2025,0.446385380401329,0.483324898529223,0.398620338636202,0.833574781807353,0,"GF"
2026,0.650265823733863,0.719640605819221,0.564802128832997,0.118821003861129,0,"GF"
2027,0.479009879775862,0.522635083571147,0.423562201672373,0.117885601954686,0,"GF"
2028,0.444563963447964,0.48299057300197,0.400175283371457,0.833301153135337,0,"GF"
2029,0.649373220852608,0.720042815874775,0.570637835814133,0.118662745283247,0,"GF"
2030,0.478065499777918,0.519941826223627,0.430410734183668,0.118743766932819,0,"GF"
2021,0.513105493104568,0.561549733733083,0.456791762330212,0.118127482319987,0,"GF with PBO"
2022,0.462632264150126,0.503618521758278,0.415864064353533,0.833612739090295,0,"GF with PBO"
2023,0.652939336072923,0.722730948071793,0.571465088310328,0.11818702444691,0,"GF with PBO"
2024,0.481119793930502,0.524533330065987,0.428511111750435,0.118646167069817,0,"GF with PBO"
2025,0.446385379946649,0.483324893233564,0.398620340011712,0.833574779007027,0,"GF with PBO"
2026,0.650265823829486,0.719640603447311,0.564802131107775,0.118821003933787,0,"GF with PBO"
2027,0.479009879971246,0.522635089214537,0.423562202066559,0.117885602032708,0,"GF with PBO"
2028,0.444563963450909,0.48299056878597,0.400175281605053,0.833301151017554,0,"GF with PBO"
2029,0.649373219868803,0.720042818081481,0.570637830680064,0.118662744954276,0,"GF with PBO"
2030,0.47806550008321,0.51994182611182,0.430410733156374,0.118743767003585,0,"GF with PBO"
2021,0.514234012630035,0.56175962623087,0.45778410717308,0.122141871167888,0,"GF at 80%"
2022,0.475631140195743,0.504903398914646,0.446764563759745,0.930212499483296,0,"GF at 80%"
2023,0.699774585700497,0.723195833860023,0.691710227498453,0.121159605906556,0,"GF at 80%"
2024,0.511515280613494,0.525621971219984,0.504408674073063,0.122440693062931,0,"GF at 80%"
