"year","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,0.139671902932964,0.162384694119016,0.11704823180245,0.0799750548873051,0,"to-present"
2013,0.116767118218443,0.128270071779342,0.0971895399738506,0.0882083791354405,0,"to-present"
2014,0.339348605616556,0.391017168796266,0.284894854345938,0.780610953025118,0,"to-present"
2015,0.370888643561182,0.436772874584251,0.310138224552847,0.103751462708641,0,"to-present"
2016,0.207287653897494,0.233636498810645,0.177096568489006,0.111514332497129,0.0304090296368508,"to-present"
2017,0.301625606646628,0.339623082099264,0.262918358369183,0.81927309298012,0.0848848725177292,"to-present"
2018,0.445622490530921,0.516940103361848,0.378260667041173,0.117019852097716,0.190719648404727,"to-present"
2019,0.252453741052263,0.287510370635266,0.223625187181897,0.836689296338918,0.131119285494482,"to-present"
2020,0.543163691622079,0.62131529698296,0.458670621597655,0.118521420460719,0.0717060575595174,"to-present"
2021,0.276220232191268,0.313807735784637,0.238763590517554,0.117884397773884,0.0534685941159638,"BAU"
2022,0.289741926536772,0.326070806696069,0.255575770631393,0.83662164285283,0.0533114288310427,"BAU"
2023,0.480851109642572,0.554863284995065,0.407714373333884,0.118023106185896,0.0532646341625377,"BAU"
2024,0.250530708928567,0.284756333886638,0.212932303878599,0.117853288503461,0.0535016526154667,"BAU"
2025,0.281292209936284,0.313481337330377,0.250150990330836,0.836329042813538,0.0533760320732767,"BAU"
2026,0.479926487809397,0.553928025471865,0.409557024745983,0.118025422970205,0.053208484207534,"BAU"
2027,0.250044750935418,0.284115882003056,0.216294620586941,0.117975523552553,0.0532110420653597,"BAU"
2028,0.281817690352198,0.315709219180524,0.250286041051305,0.83632381500967,0.0534906481561386,"BAU"
2029,0.479237601939204,0.554763191350566,0.409865513584352,0.11733371710809,0.0535071409324638,"BAU"
2030,0.24937443953344,0.284617708594908,0.213218878653218,0.118094691766566,0.0532992259938801,"BAU"
2021,0.31035176036575,0.344434399916677,0.275414383164052,0.176065010814544,0.0534744787265811,"GF"
2022,0.310742889726963,0.342135537969383,0.281024271955845,0.7729357368807,0.0532691567515107,"GF"
2023,0.466114662475063,0.52640844332852,0.405558421347562,0.176027628194957,0.0533611052759457,"GF"
2024,0.27372823165492,0.300405461363607,0.241229620106409,0.176833781170279,0.0532066388391629,"GF"
2025,0.299194789839699,0.327385248717363,0.273456166174379,0.772801553796509,0.0533170526331029,"GF"
2026,0.463476813689582,0.527218724582978,0.401335512696927,0.17664103136311,0.0533386239529587,"GF"
2027,0.27254708364703,0.300563713697923,0.241066088972547,0.176943770524507,0.0533951450859509,"GF"
2028,0.298619922498503,0.32707006917121,0.269487512262561,0.771489770839611,0.0531575398708295,"GF"
2029,0.462912431791511,0.525548208358222,0.400264565973922,0.175920725821334,0.0534169347893426,"GF"
2030,0.272009566898717,0.302028200450069,0.241660907413493,0.17634882259142,0.0528584650928405,"GF"
2021,0.310333357759627,0.34459844249849,0.275549967496962,0.17585428704633,0.0534708852707448,"GF with PBO"
2022,0.310407313524192,0.342564669346011,0.280880260915439,0.772482702891265,0.053384424429459,"GF with PBO"
2023,0.465852749306356,0.526385572237264,0.404412596609392,0.175817068264761,0.0531562058870921,"GF with PBO"
2024,0.273618777070551,0.301211988571547,0.240479749917031,0.177179149595969,0.0532081068260481,"GF with PBO"
2025,0.299373135405915,0.327989602951155,0.272698482358553,0.772717676250844,0.0533192245652841,"GF with PBO"
2026,0.463503132142038,0.527054480594854,0.402381278387096,0.17675236908797,0.0533522614124194,"GF with PBO"
2027,0.272412074839146,0.301143868463569,0.242954770488284,0.176665651340725,0.0533382154806377,"GF with PBO"
2028,0.29877219769991,0.328491102089349,0.270674503957856,0.771415686673487,0.0533150877949237,"GF with PBO"
2029,0.462635530242811,0.525282470690598,0.400384024128926,0.176121226030533,0.0532743385471313,"GF with PBO"
2030,0.272014144894967,0.300701312270743,0.244011790178028,0.175890825556051,0.0530904415293829,"GF with PBO"
2021,0.312212767044532,0.346650443077772,0.278106462420887,0.181008733257045,0.0699374573150154,"GF at 80%"
2022,0.325732865949176,0.345907471776635,0.302942326935326,0.857624819549119,0.0701311215637593,"GF at 80%"
