"month","year","date","mean_burden","max_burden","min_burden","scenario"
2,2027,"2027-02-01",0.089436540235142,0.340920982422302,0.0514941111922544,"GF"
2,2028,"2028-02-01",0.210793215758802,1.38705435930023,0.0524852566868897,"GF"
2,2029,"2029-02-01",0.159294082501411,0.374407813991716,0.0516947929493604,"GF"
2,2030,"2030-02-01",0.280215861243079,1.83032496061459,0.0496015854841091,"GF"
3,2021,"2021-03-01",0.174353192285128,1.58105933033566,0.0498343018360741,"GF"
3,2022,"2022-03-01",0.174686613294724,0.702788019844622,0.0496410933177723,"GF"
3,2023,"2023-03-01",0.183479652950215,2.38649234184308,0.0502058673594083,"GF"
3,2024,"2024-03-01",0.135681004286301,0.673244269569822,0.049464821452761,"GF"
3,2025,"2025-03-01",0.21155069562203,2.24311114943718,0.0501056693383112,"GF"
3,2026,"2026-03-01",0.168640665743203,1.64468698689164,0.0529009444736641,"GF"
3,2027,"2027-03-01",0.0554732576739483,0.0601993595965738,0.0513228578574417,"GF"
3,2028,"2028-03-01",0.163760477153787,1.66248317793411,0.0526295733167664,"GF"
3,2029,"2029-03-01",0.0794796485308607,0.359962481243985,0.0516700772146781,"GF"
3,2030,"2030-03-01",0.167045574744887,2.0048442953412,0.0496468640826005,"GF"
4,2021,"2021-04-01",0.104553543260602,0.393233115773378,0.0501120886103991,"GF"
4,2022,"2022-04-01",0.374002311588082,1.94663089948399,0.0502763479142648,"GF"
4,2023,"2023-04-01",0.202642753429802,1.80632280198791,0.0500326301736149,"GF"
4,2024,"2024-04-01",0.188630048059647,1.7801976046944,0.0490158821122531,"GF"
4,2025,"2025-04-01",0.239538003385987,1.71712185312968,0.0504359859502081,"GF"
4,2026,"2026-04-01",0.110418105264631,1.447267557118,0.0522261830893632,"GF"
4,2027,"2027-04-01",0.224603347440393,1.79253060365886,0.0524154921369756,"GF"
4,2028,"2028-04-01",0.0887282822303363,0.385053020274361,0.0522981848225572,"GF"
4,2029,"2029-04-01",0.191743425669372,1.59915826137972,0.0515994228338382,"GF"
4,2030,"2030-04-01",0.375382778231663,1.81094753861741,0.0489867498034186,"GF"
5,2021,"2021-05-01",0.210437852804531,2.05585283619075,0.050570410941065,"GF"
5,2022,"2022-05-01",0.409204027134314,3.21358704323485,0.0495924006806439,"GF"
5,2023,"2023-05-01",0.206869561548563,1.43006446944504,0.049645758535153,"GF"
5,2024,"2024-05-01",0.0898565457328819,0.365012617662754,0.0496062003161569,"GF"
5,2025,"2025-05-01",0.252730318328745,1.68933053486605,0.0501515191213345,"GF"
5,2026,"2026-05-01",0.330456569743748,2.16870891353744,0.0525082838036914,"GF"
5,2027,"2027-05-01",0.366145239432271,1.74594035016153,0.0528974759636585,"GF"
5,2028,"2028-05-01",0.250106099873479,3.62553627746042,0.0510120719643571,"GF"
5,2029,"2029-05-01",0.136760388830354,0.659903833156393,0.0511483753338527,"GF"
5,2030,"2030-05-01",0.182354796268607,1.30990532917896,0.0509916119807725,"GF"
6,2021,"2021-06-01",0.454594723865575,3.61409741995961,0.0518849604924587,"GF"
6,2022,"2022-06-01",0.211606492335457,2.23673820647568,0.0498940588392653,"GF"
6,2023,"2023-06-01",0.213722394280622,2.05819356028889,0.0498455279971398,"GF"
6,2024,"2024-06-01",0.146571811861087,0.650323402183467,0.0514276749664896,"GF"
6,2025,"2025-06-01",0.154232763651883,0.577756144932958,0.0526013910584337,"GF"
6,2026,"2026-06-01",0.322253510286129,1.75526075307513,0.0521469231129338,"GF"
6,2027,"2027-06-01",0.145983976370922,1.73903950006411,0.0518805646455243,"GF"
6,2028,"2028-06-01",0.359942846243557,2.23072833954519,0.0512755956411511,"GF"
6,2029,"2029-06-01",0.149743864101645,0.653481658901246,0.0506360190880802,"GF"
6,2030,"2030-06-01",0.220242940679373,1.76561676241945,0.051142566296222,"GF"
7,2021,"2021-07-01",0.157633587815051,1.73865265473322,0.0505711997535773,"GF"
7,2022,"2022-07-01",0.116650951322417,0.630364782273677,0.049222482647701,"GF"
7,2023,"2023-07-01",0.112053420463973,0.375016484699497,0.0493829086553981,"GF"
7,2024,"2024-07-01",0.144658052361841,1.53742265740194,0.050833226886879,"GF"
7,2025,"2025-07-01",0.248046460478802,1.86452735708177,0.0530117548623946,"GF"
7,2026,"2026-07-01",0.253059360576382,1.8338759092479,0.0526124408349222,"GF"
7,2027,"2027-07-01",0.167737820297279,1.74310646907572,0.052197430022754,"GF"
7,2028,"2028-07-01",0.0990931239622285,0.337983483942519,0.0515223195169463,"GF"
