"year","date","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,2012-01-01,0.339924488800378,0.399592631980481,0.283856029981768,0.00668532699518086,0,"to-present"
2012,2012-02-01,0.331781031757251,0.388551298315797,0.278580504237637,0.00616366858377109,0,"to-present"
2012,2012-03-01,0.32393668872718,0.378029412076219,0.272926006925039,0.00648115342611645,0,"to-present"
2012,2012-04-01,0.316381021092717,0.368286172670962,0.267896142349995,0.00645444767301129,0,"to-present"
2012,2012-05-01,0.309105701806,0.358313427342408,0.262787816185999,0.00679375346919232,0,"to-present"
2012,2012-06-01,0.302292785204729,0.349191537240913,0.257965684275866,0.00671255066947875,0,"to-present"
2012,2012-07-01,0.295986461663362,0.340262111713032,0.25311680013467,0.00676046525849314,0,"to-present"
2012,2012-08-01,0.289950771839425,0.333259870798527,0.248704064192734,0.00674540443347757,0,"to-present"
2012,2012-09-01,0.284304910187388,0.326592714569682,0.244866691144268,0.00669969394892222,0,"to-present"
2012,2012-10-01,0.279145310044053,0.319702623872998,0.240998073885716,0.00697320716377844,0,"to-present"
2012,2012-11-01,0.274080459455816,0.311242089131407,0.237588342931198,0.00649731279235391,0,"to-present"
2012,2012-12-01,0.26920338234068,0.305435797433508,0.233543679598894,0.00698878248133254,0,"to-present"
2013,2013-01-01,0.264752832843305,0.299226166074727,0.229984494421131,0.00757322862204666,0,"to-present"
2013,2013-02-01,0.260915625793789,0.293760255946387,0.228247492640261,0.00666473542320483,0,"to-present"
2013,2013-03-01,0.257281991182749,0.289999869913867,0.225549795412861,0.00751995492405269,0,"to-present"
2013,2013-04-01,0.253589858817998,0.283743762268898,0.222590014666276,0.00730020803753467,0,"to-present"
2013,2013-05-01,0.250238448140761,0.278357929175981,0.219914838762299,0.00760875954033848,0,"to-present"
2013,2013-06-01,0.247174385149776,0.273852497808762,0.216806411186568,0.00719228941996137,0,"to-present"
2013,2013-07-01,0.244315789377513,0.26971771881999,0.215280827822084,0.00753821146348721,0,"to-present"
2013,2013-08-01,0.241456444115185,0.266302305390679,0.213403479344115,0.00757796099492796,0,"to-present"
2013,2013-09-01,0.238785800175955,0.2622314116986,0.211595301200216,0.00716305576263027,0,"to-present"
2013,2013-10-01,0.236141224897498,0.25947023945075,0.209805764303161,0.00736492334417277,0,"to-present"
2013,2013-11-01,0.233661957034373,0.255913896182754,0.207596436406913,0.00724567755478579,0,"to-present"
2013,2013-12-01,0.231312856183088,0.254312623404456,0.205768361615443,0.0072736525452249,0,"to-present"
2014,2014-01-01,0.228974654663476,0.250665848344979,0.204152118921751,0.00807600122206601,0,"to-present"
2014,2014-02-01,0.227406933151364,0.247714759184798,0.203124072690374,0.00726409958145309,0,"to-present"
2014,2014-03-01,0.22577677705867,0.24571567231375,0.202260590167773,0.00803533982282587,0,"to-present"
2014,2014-04-01,0.224153908285976,0.243316463705812,0.202299981829674,0.00788729603867727,0,"to-present"
2014,2014-05-01,0.222544342181142,0.240738144701891,0.202008167584219,0.00806508498625922,0,"to-present"
2014,2014-06-01,0.221320637021369,0.23837622672818,0.201925740153732,0.00800137785611416,0,"to-present"
2014,2014-07-01,0.466350609500668,0.525843454620766,0.398133959725117,0.692728386646988,0,"to-present"
2014,2014-08-01,0.668172962525175,0.763336589145036,0.558066570150904,0.00814085182236588,0,"to-present"
2014,2014-09-01,0.666183389783161,0.760900742224101,0.556719393300459,0.00784900117583765,0,"to-present"
2014,2014-10-01,0.662753845014517,0.756436832892133,0.554256003517681,0.00835247672952377,0,"to-present"
2014,2014-11-01,0.656982560616099,0.749942938951334,0.54916147316135,0.00790216896803693,0,"to-present"
2014,2014-12-01,0.648711806427099,0.740368453244167,0.542915345967303,0.00820269764428739,0,"to-present"
2015,2015-01-01,0.638330504586944,0.728710942944008,0.535467580265414,0.00894790531217235,0,"to-present"
2015,2015-02-01,0.626815411627457,0.715641333115534,0.526328918194604,0.00782824449309876,0,"to-present"
2015,2015-03-01,0.614007592361134,0.699584751823339,0.51611706140706,0.00914387496964814,0,"to-present"
2015,2015-04-01,0.599590215986771,0.68150153252167,0.503780081215436,0.00867986764631202,0,"to-present"
2015,2015-05-01,0.584887276953955,0.664694178931716,0.493274174045702,0.00877999679207937,0,"to-present"
2015,2015-06-01,0.569630014288957,0.64749854637915,0.48138069593603,0.00852281529904935,0,"to-present"
2015,2015-07-01,0.554341802134323,0.628430848170813,0.469604645465011,0.00866492052313451,0,"to-present"
2015,2015-08-01,0.539508904959083,0.610556117229089,0.458384575975658,0.00893726586337112,0,"to-present"
2015,2015-09-01,0.525201758714211,0.593822448853325,0.448459061544438,0.00850776922360748,0,"to-present"
2015,2015-10-01,0.510804632442494,0.576995963733556,0.437061479998659,0.00874027803606059,0,"to-present"
2015,2015-11-01,0.497034073971616,0.560511174919016,0.426188618372992,0.00850816675615936,0,"to-present"
2015,2015-12-01,0.483605871880604,0.541926696817761,0.414802727208954,0.00884107242120746,0,"to-present"
2016,2016-01-01,0.470604541028138,0.526225761013329,0.404081953919638,0.00942616206560466,0,"to-present"
2016,2016-02-01,0.458867382331313,0.511518613811088,0.394738033765921,0.00837230370883317,0,"to-present"
2016,2016-03-01,0.447373898647578,0.49865107499225,0.384918714472112,0.00923935912995768,0,"to-present"
2016,2016-04-01,0.436444407173128,0.485767879937754,0.376234054475155,0.00942854569560603,0.0305323186430697,"to-present"
2016,2016-05-01,0.425926638081726,0.473285611225268,0.368475001391029,0.00947170625543929,0,"to-present"
