"month","year","date","mean_burden","max_burden","min_burden","scenario"
1,2026,"2026-01-01",168.001683885786,181.779982572848,150.446569884517,"GF with PBO"
1,2027,"2027-01-01",168.992243604926,180.96637919191,157.002498963626,"GF with PBO"
1,2028,"2028-01-01",172.105765720939,192.960794675083,161.457217701226,"GF with PBO"
1,2029,"2029-01-01",171.431937533878,180.350857974119,154.771211442505,"GF with PBO"
1,2030,"2030-01-01",171.127857638029,188.715140904949,157.45231673082,"GF with PBO"
2,2021,"2021-02-01",82.4974264401989,94.5675346520705,70.837331243239,"GF with PBO"
2,2022,"2022-02-01",90.3871144900017,104.33667910199,77.7768981794393,"GF with PBO"
2,2023,"2023-02-01",92.8015785095476,105.179776507575,80.7105200594406,"GF with PBO"
2,2024,"2024-02-01",91.5460708643111,105.380210039236,76.7417207633119,"GF with PBO"
2,2025,"2025-02-01",93.2438118598454,106.807203543838,81.0221308453359,"GF with PBO"
2,2026,"2026-02-01",93.9140917180254,107.280524648445,82.3151605943095,"GF with PBO"
2,2027,"2027-02-01",92.5983006643726,102.024590310385,83.2179160640155,"GF with PBO"
2,2028,"2028-02-01",93.1028839127776,102.525810307554,82.0401221914281,"GF with PBO"
2,2029,"2029-02-01",94.2002966675561,111.695695821538,81.7067134175733,"GF with PBO"
2,2030,"2030-02-01",93.036830160589,111.501824110689,81.9872327088104,"GF with PBO"
3,2021,"2021-03-01",73.5191707968078,93.9298791528834,61.2255670329522,"GF with PBO"
3,2022,"2022-03-01",79.4554518039343,93.2699679140455,64.9593728586818,"GF with PBO"
3,2023,"2023-03-01",79.5318113554201,98.5847133460825,67.1768589863674,"GF with PBO"
3,2024,"2024-03-01",77.9942860571046,93.3448401749297,64.3148343026757,"GF with PBO"
3,2025,"2025-03-01",80.3668331079711,99.5613371417943,64.0252912847237,"GF with PBO"
3,2026,"2026-03-01",81.3407776361339,97.5067670132655,68.9439349036987,"GF with PBO"
3,2027,"2027-03-01",82.0532016141146,94.8041646089895,70.8657673950997,"GF with PBO"
3,2028,"2028-03-01",81.6836220549738,95.0117488608444,68.2626371931117,"GF with PBO"
3,2029,"2029-03-01",81.0406306940656,97.0031122512934,68.0058869388634,"GF with PBO"
3,2030,"2030-03-01",81.8327715322022,91.3399654586606,71.4998882717303,"GF with PBO"
4,2021,"2021-04-01",112.193363422307,130.737427569572,89.1850929555031,"GF with PBO"
4,2022,"2022-04-01",118.349649959242,134.210455704605,95.1979366716011,"GF with PBO"
4,2023,"2023-04-01",120.514479438534,143.763996606608,100.438734121293,"GF with PBO"
