"year","mean_burden","max_burden","min_burden","scenario"
2012,5.72599274153319,10.3179259873469,1.75028995050568,"to-present"
2013,5.02466354014626,10.4346906639059,1.98474710547625,"to-present"
2014,3.52689499767208,6.91984403959111,1.53093565591637,"to-present"
2015,2.79152080339738,5.20926702503857,0.663860057948829,"to-present"
2016,3.78544728879514,7.23401552068083,1.25780905300197,"to-present"
2017,3.04969312942437,5.57660560724035,0.966042625293513,"to-present"
2018,2.3177553287262,4.68531348893795,0.980188462707527,"to-present"
2019,3.62818752253829,7.6377399869163,1.22730640629568,"to-present"
2020,2.26808974791486,4.83909488341873,0.966222373892687,"to-present"
2021,3.29916288272071,6.29186717430244,0.924397561452633,"BAU"
2022,3.79547173448294,7.72315923009705,0.925159655383053,"BAU"
2023,2.78032725375856,5.162676126387,0.958764386902482,"BAU"
2024,3.55884657765237,9.3533129053692,1.23417749936897,"BAU"
2025,3.39783987676916,7.00965070159902,1.3019015248404,"BAU"
2026,3.15847591667845,6.29209511190195,0.859989435180183,"BAU"
2027,3.6359062062316,7.03849397304632,0.947234815337408,"BAU"
2028,4.00714075633525,10.8086720679474,1.55563872713693,"BAU"
2029,3.05756141734475,5.47050381477429,0.989709991811976,"BAU"
2030,3.66053059307611,8.03301396839528,1.40775193274758,"BAU"
2021,2.73613788196679,6.91274981147484,0.894345140962133,"GF"
2022,2.90871322762085,5.37731968751648,1.26443939951464,"GF"
2023,2.43988360271794,4.9919151077558,0.900738093285889,"GF"
2024,2.16438255406501,4.9604421700538,0.64462539030237,"GF"
2025,2.38547160894679,7.04229981857187,0.92745890773241,"GF"
2026,2.98155292678233,10.4106725642626,0.647667069666437,"GF"
2027,2.51946057277148,5.34023961571561,0.92563044512134,"GF"
2028,2.31933927633013,5.20532308069374,0.911282006933284,"GF"
2029,2.38186102645041,4.88963885880108,1.016194150075,"GF"
2030,3.33758374750008,6.74800691650234,0.95498332683429,"GF"
2021,1.55634916755909,2.96391984534785,0.602349497219144,"GF with PBO"
2022,1.83096197580406,4.84594970468065,0.601483420607863,"GF with PBO"
2023,2.29318057028042,5.39520851804588,0.684919652041964,"GF with PBO"
2024,2.12107987872326,5.20360974423909,0.922453720627499,"GF with PBO"
2025,2.16247571394824,5.69422519340694,0.686424609670842,"GF with PBO"
2026,2.0504315388145,4.80300521877031,0.595605225935659,"GF with PBO"
2027,1.98967124967155,3.97066688304933,0.874270146540211,"GF with PBO"
2028,2.94383261648239,7.5120184838073,0.689191258066455,"GF with PBO"
2029,2.56980673070595,5.30339448961392,0.627279455333603,"GF with PBO"
2030,2.33170099785361,4.54775098265831,0.66573166364351,"GF with PBO"
2021,2.03672302115439,5.70104179596142,0.392701796712718,"GF at 80%"
2022,2.27630262507701,5.13957667171149,0.389330788964519,"GF at 80%"
2023,2.3583921575063,7.55394352925324,0.701980258309887,"GF at 80%"
2024,2.49558107692748,5.13015925070504,0.401178116851543,"GF at 80%"
2025,2.45177856419189,4.38949582022334,0.614523537175634,"GF at 80%"
2026,2.16252141122031,4.33234689707071,0.634873984610744,"GF at 80%"
2027,1.93674890264801,4.66299988209104,0.58228576328181,"GF at 80%"
2028,2.87634217810443,6.67570841719926,0.960386814536996,"GF at 80%"
2029,2.27378236120443,5.35782408384708,0.406018352884735,"GF at 80%"
2030,2.08003273534295,5.04989296415347,0.64863921197858,"GF at 80%"
2021,1.7708766120562,6.54291542466064,0.38387688084062,"GF at 80% with PBO"
2022,1.41594799695904,2.89988277828344,0.345984736255621,"GF at 80% with PBO"
2023,2.03495261770186,4.23461164185679,0.260609981660045,"GF at 80% with PBO"
2024,1.52176305983234,3.74179719338516,0.416946668288695,"GF at 80% with PBO"
2025,2.51127837183158,7.04316869525703,0.366238061444732,"GF at 80% with PBO"
2026,2.34346663466305,6.58459034476837,0.412019285346155,"GF at 80% with PBO"
2027,2.08058466088436,5.64290722591412,0.66030255405823,"GF at 80% with PBO"
2028,2.36105329276878,4.58802375445815,0.391393859639334,"GF at 80% with PBO"
2029,2.31890843114381,5.85860622098755,0.368269702360196,"GF at 80% with PBO"
2030,1.92183898349202,4.42707595471754,0.690007828892392,"GF at 80% with PBO"
2020,2.26808974791486,4.83909488341873,0.966222373892687,"BAU"
2020,2.26808974791486,4.83909488341873,0.966222373892687,"GF"
2020,2.26808974791486,4.83909488341873,0.966222373892687,"GF with PBO"
2020,2.26808974791486,4.83909488341873,0.966222373892687,"GF at 80%"
2020,2.26808974791486,4.83909488341873,0.966222373892687,"GF at 80% with PBO"
