"month","year","date","mean_burden","max_burden","min_burden","scenario"
1,2012,"2012-01-01",121.096683639103,131.720298487537,112.591303850996,"to-present"
1,2013,"2013-01-01",126.883103056635,149.851765810926,107.018611346027,"to-present"
1,2014,"2014-01-01",129.911957180734,152.911650803772,110.07978600146,"to-present"
1,2015,"2015-01-01",91.6237351253111,115.412340093301,76.2792320636394,"to-present"
1,2016,"2016-01-01",129.453334473985,140.648443818795,106.980124942339,"to-present"
1,2017,"2017-01-01",147.752600179872,167.752636415176,128.144886496364,"to-present"
1,2018,"2018-01-01",100.177796545392,121.709077205668,85.4196855793816,"to-present"
1,2019,"2019-01-01",141.577025440246,159.092364622605,124.289152179767,"to-present"
1,2020,"2020-01-01",134.21100670421,148.437347670731,108.115280355946,"to-present"
2,2012,"2012-02-01",99.021206247178,111.323014143147,84.3889113475135,"to-present"
2,2013,"2013-02-01",100.919631315018,116.517022802411,86.0286935523563,"to-present"
2,2014,"2014-02-01",103.686485940892,118.812877460398,88.955105921231,"to-present"
2,2015,"2015-02-01",72.4239806231646,86.4655457243923,64.9038429068576,"to-present"
2,2016,"2016-02-01",102.15079532364,115.537964094463,90.1804829859249,"to-present"
2,2017,"2017-02-01",114.516166897394,128.802810878212,100.382363662329,"to-present"
2,2018,"2018-02-01",75.8506232241733,94.7151612183371,66.4658526700431,"to-present"
2,2019,"2019-02-01",109.265476415002,127.555221680753,88.2020519119042,"to-present"
2,2020,"2020-02-01",79.7479400065769,91.2323339699101,67.6311313149694,"to-present"
3,2012,"2012-03-01",89.46995230298,106.672468298652,76.639289923926,"to-present"
3,2013,"2013-03-01",91.0547993967325,103.994684085211,66.0388770730515,"to-present"
3,2014,"2014-03-01",96.3785358904462,113.127990666265,83.3389036791678,"to-present"
3,2015,"2015-03-01",63.8660886016665,82.3177543941406,52.3424005869749,"to-present"
3,2016,"2016-03-01",91.2446040521415,109.902888544857,78.8369522000438,"to-present"
3,2017,"2017-03-01",101.587496154053,118.620688625011,86.2216215896143,"to-present"
3,2018,"2018-03-01",62.9098946627601,80.5926297677493,51.5323113599499,"to-present"
3,2019,"2019-03-01",100.02508820664,125.866379215817,85.5154187314941,"to-present"
3,2020,"2020-03-01",60.9314844670208,77.1674495991464,47.450153126879,"to-present"
4,2012,"2012-04-01",108.959971512622,122.581192515531,95.4461136574127,"to-present"
4,2013,"2013-04-01",113.397380656355,127.36831372409,97.0228928829125,"to-present"
4,2014,"2014-04-01",115.882765487614,129.243996993103,102.430448912678,"to-present"
4,2015,"2015-04-01",84.9329399301598,96.2712979884707,68.8032582797046,"to-present"
4,2016,"2016-04-01",115.680004045981,132.920824464353,97.7866196760959,"to-present"
4,2017,"2017-04-01",128.7997036676,154.731884994224,105.824157788179,"to-present"
4,2018,"2018-04-01",89.1277465976145,105.0083942448,68.1024257351955,"to-present"
4,2019,"2019-04-01",124.827745439501,146.867031701881,109.454614881673,"to-present"
4,2020,"2020-04-01",84.3415848737835,98.821156936657,70.6572941836502,"to-present"
5,2012,"2012-05-01",112.580034229649,134.940899885353,98.4592782620294,"to-present"
5,2013,"2013-05-01",117.544537444081,131.492962299267,101.349358976301,"to-present"
5,2014,"2014-05-01",124.304458063903,137.716352767233,106.088606956182,"to-present"
5,2015,"2015-05-01",87.012893328617,103.464655357482,71.2841495491677,"to-present"
5,2016,"2016-05-01",123.055838478765,140.932192745179,110.496783613599,"to-present"
5,2017,"2017-05-01",128.516921908503,143.159272578613,113.965817444569,"to-present"
5,2018,"2018-05-01",88.9318338622754,102.574802438579,77.0934916518748,"to-present"
5,2019,"2019-05-01",129.097138834268,151.730172886023,108.449286983205,"to-present"
5,2020,"2020-05-01",84.9491471970613,109.678977017984,57.4936365563417,"to-present"
6,2012,"2012-06-01",119.566009934953,132.79329090236,103.417915927251,"to-present"
6,2013,"2013-06-01",126.237146233966,137.836055821819,113.66240321498,"to-present"
6,2014,"2014-06-01",129.320694095814,148.626628626374,112.215224589368,"to-present"
6,2015,"2015-06-01",100.968837046403,114.45001577428,81.5687664464245,"to-present"
6,2016,"2016-06-01",134.729400069645,160.390437088538,105.619207609586,"to-present"
6,2017,"2017-06-01",141.596852877239,166.633784079712,117.147954421576,"to-present"
6,2018,"2018-06-01",106.578835409065,120.005552563601,92.7186831545698,"to-present"
6,2019,"2019-06-01",140.045365988018,161.468498650429,119.38430037512,"to-present"
6,2020,"2020-06-01",99.7740185510063,119.952900946587,81.1944455985619,"to-present"
7,2012,"2012-07-01",86.9356214772545,103.004633357779,76.3118233744487,"to-present"
7,2013,"2013-07-01",94.3328073360856,106.070748546536,77.4246554053371,"to-present"
7,2014,"2014-07-01",97.5362336539639,111.107557011255,82.093538463085,"to-present"
7,2015,"2015-07-01",72.9291469557053,90.2543650856915,57.8401111021441,"to-present"
7,2016,"2016-07-01",102.218624145808,114.039122116784,77.4975211151752,"to-present"
7,2017,"2017-07-01",105.176437439318,126.455918501487,87.9834454231038,"to-present"
7,2018,"2018-07-01",76.6479880441542,100.416267998944,62.2152628177363,"to-present"
7,2019,"2019-07-01",104.666655749881,121.773053734517,86.4822509297996,"to-present"
7,2020,"2020-07-01",71.4009444462737,90.4567514017475,54.3613430542417,"to-present"
8,2012,"2012-08-01",64.8089647041649,84.3272417063982,44.0100231062508,"to-present"
8,2013,"2013-08-01",71.163421459675,82.9174872643092,58.5859425281187,"to-present"
8,2014,"2014-08-01",58.0243043012263,67.5575675470444,43.0664303160602,"to-present"
8,2015,"2015-08-01",54.3713529102658,64.2566764227409,41.3783306927166,"to-present"
