"","year","admin_name","seed","coverage","birthday_age","net_life_lognormal_mu","net_life_lognormal_sigma","simday","duration","bio_mortality","indoor_net_protection","net_type_PBO","block_initial","kill_initial"
"95",2021,"Bubanza",8,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"96",2021,"Bubanza",22,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"97",2021,"Bubanza",26,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"98",2021,"Bubanza",39,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"99",2021,"Bubanza",17,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"100",2021,"Bubanza",10,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"101",2021,"Bubanza",48,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"102",2021,"Bubanza",18,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"103",2021,"Bugarama",38,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"104",2021,"Bugarama",21,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"105",2021,"Bugarama",30,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"106",2021,"Bugarama",45,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"107",2021,"Bugarama",6,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"108",2021,"Bugarama",10,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"109",2021,"Bugarama",30,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"110",2021,"Bugarama",32,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"111",2021,"Bugarama",1,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"112",2021,"Bugarama",6,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"113",2021,"Bugarama",11,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"114",2021,"Bugarama",3,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"115",2021,"Bugarama",42,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"116",2021,"Bugarama",35,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"117",2021,"Bugarama",34,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"118",2021,"Bugarama",18,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"119",2021,"Bugarama",27,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"120",2021,"Bugarama",40,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"121",2021,"Bugarama",46,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"122",2021,"Bugarama",4,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"123",2021,"Bugarama",9,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"124",2021,"Bugarama",20,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"125",2021,"Bugarama",11,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"126",2021,"Bugarama",44,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"127",2021,"Bugarama",28,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"128",2021,"Bugarama",16,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"129",2021,"Bugarama",19,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"130",2021,"Bugarama",13,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"131",2021,"Bugarama",43,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"132",2021,"Bugarama",34,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"133",2021,"Bugarama",51,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"134",2021,"Bugarama",48,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"135",2021,"Bugarama",10,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"136",2021,"Bugarama",41,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"137",2021,"Bugarama",3,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"138",2021,"Bugarama",48,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"139",2021,"Bugarama",27,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"140",2021,"Bugarama",37,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"141",2021,"Bugarama",31,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"142",2021,"Bugarama",5,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"143",2021,"Bugarama",28,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"144",2021,"Bugarama",20,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"145",2021,"Bugarama",15,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"146",2021,"Bugarama",36,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"147",2021,"Bugarama",50,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"148",2021,"Bugarama",49,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"149",2021,"Bugarama",36,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"150",2021,"Bugarama",7,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"151",2021,"Bugarama",37,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"152",2021,"Bugarama",50,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"153",2021,"Bugarama",41,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"154",2021,"Bugarama",9,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"155",2021,"Bugarama",42,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"156",2021,"Bugarama",25,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"157",2021,"Bugarama",12,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"158",2021,"Bugarama",24,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"159",2021,"Bugarama",25,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"160",2021,"Bugarama",51,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"161",2021,"Bugarama",26,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"162",2021,"Bugarama",29,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"163",2021,"Bugarama",39,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"164",2021,"Bugarama",47,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"165",2021,"Bugarama",15,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"166",2021,"Bugarama",2,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"167",2021,"Bugarama",46,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"168",2021,"Bugarama",47,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"169",2021,"Bugarama",8,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"170",2021,"Bugarama",22,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"171",2021,"Bugarama",33,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"172",2021,"Bugarama",33,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"173",2021,"Bugarama",17,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"174",2021,"Bugarama",40,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"175",2021,"Bugarama",44,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"176",2021,"Bugarama",35,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"177",2021,"Bugarama",22,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"178",2021,"Bugarama",23,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"179",2021,"Bugarama",1,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"180",2021,"Bugarama",39,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"181",2021,"Bugarama",18,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"182",2021,"Bugarama",45,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"183",2021,"Bugarama",2,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"184",2021,"Bugarama",12,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"185",2021,"Bugarama",32,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"186",2021,"Bugarama",31,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"187",2021,"Bugarama",38,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"188",2021,"Bugarama",5,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"189",2021,"Bugarama",24,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"190",2021,"Bugarama",14,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"191",2021,"Bugarama",7,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"192",2021,"Bugarama",17,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"193",2021,"Bugarama",13,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"194",2021,"Bugarama",21,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"195",2021,"Bugarama",14,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"196",2021,"Bugarama",26,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
"197",2021,"Bugarama",8,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"198",2021,"Bugarama",19,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"199",2021,"Bugarama",49,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"200",2021,"Bugarama",43,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"201",2021,"Bugarama",29,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"202",2021,"Bugarama",16,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"203",2021,"Bugarama",4,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"204",2021,"Bugarama",23,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"205",2021,"Buhiga",1,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"206",2021,"Buhiga",13,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"207",2021,"Buhiga",36,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"208",2021,"Buhiga",37,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"209",2021,"Buhiga",1,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"210",2021,"Buhiga",24,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"211",2021,"Buhiga",5,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"212",2021,"Buhiga",48,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"213",2021,"Buhiga",31,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"214",2021,"Buhiga",27,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"215",2021,"Buhiga",15,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"216",2021,"Buhiga",43,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"217",2021,"Buhiga",39,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"218",2021,"Buhiga",3,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"219",2021,"Buhiga",39,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.849844325325269,0.506566652462825
"220",2021,"Buhiga",41,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"221",2021,"Buhiga",25,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"222",2021,"Buhiga",49,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"223",2021,"Buhiga",17,0.8235,1,6.594,0.8,0,-1,0.4,0.75,1,0.732295084910494,0.506566652462825
"224",2021,"Buhiga",32,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"225",2021,"Buhiga",8,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.914624737339336,0.702855803114514
"226",2021,"Buhiga",2,0.6588,3,6.594,0.8,0,-1,0.4,0.75,1,0.792587530912632,0.702855803114514
