"X","admin_name","year","seed","U5_coverage","adult_coverage","severe_coverage","simday","duration"
4549,"Rwibaga",2021,9,0.415,0.175,0.7,0,-1
4550,"Ryansoro",2021,9,0.5824,0.32656,0.9,0,-1
4551,"Vumbi",2021,9,0.7606,0.41764,0.9,0,-1
4552,"Zone Centre",2021,9,0.506,0.253,0.9,0,-1
4553,"Zone Nord",2021,9,0.513,0.2565,0.9,0,-1
4554,"Zone Sud",2021,9,0.372,0.186,0.744,0,-1
5015,"Bubanza",2021,10,0.6769,0.37486,0.9,0,-1
5016,"Bugarama",2021,10,0.2197,0.0665,0.6,0,-1
5017,"Buhiga",2021,10,0.7606,0.367,0.9,0,-1
5018,"Bururi",2021,10,0.2773,0.0985,0.6,0,-1
5019,"Busoni",2021,10,0.7714,0.42316,0.9,0,-1
5020,"Butezi",2021,10,0.667,0.3698,0.9,0,-1
5021,"Buye",2021,10,0.7849,0.43006,0.9,0,-1
5022,"Cankuzo",2021,10,0.8245,0.4503,0.9,0,-1
5023,"Cibitoke",2021,10,0.6922,0.38268,0.9,0,-1
5024,"Fota",2021,10,0.6607,0.3115,0.9,0,-1
5025,"Gahombo",2021,10,0.7696,0.372,0.9,0,-1
5026,"Gashoho",2021,10,0.8497,0.46318,0.9,0,-1
5027,"Gihofi",2021,10,0.6418,0.35692,0.9,0,-1
5028,"Gitega",2021,10,0.6733,0.37302,0.9,0,-1
5029,"Giteranyi",2021,10,0.838,0.4572,0.9,0,-1
5030,"Isale",2021,10,0.4996,0.222,0.888,0,-1
5031,"Kabezi",2021,10,0.4582,0.199,0.796,0,-1
5032,"Kayanza",2021,10,0.7039,0.3355,0.9,0,-1
5033,"Kibumbu",2021,10,0.7597,0.3665,0.9,0,-1
5034,"Kibuye",2021,10,0.748,0.4112,0.9,0,-1
5035,"Kiganda",2021,10,0.5932,0.274,0.9,0,-1
5036,"Kinyinya",2021,10,0.8344,0.45536,0.9,0,-1
5037,"Kiremba",2021,10,0.7417,0.40798,0.9,0,-1
5038,"Kirundo",2021,10,0.8146,0.44524,0.9,0,-1
5039,"Mabayi",2021,10,0.7966,0.43604,0.9,0,-1
5040,"Makamba",2021,10,0.5302,0.29988,0.9,0,-1
5041,"Matana",2021,10,0.4285,0.1825,0.73,0,-1
5042,"Mpanda",2021,10,0.6499,0.36106,0.9,0,-1
5043,"Mukenke",2021,10,0.8173,0.44662,0.9,0,-1
5044,"Muramvya",2021,10,0.3718,0.151,0.604,0,-1
5045,"Murore",2021,10,0.7012,0.38728,0.9,0,-1
5046,"Musema",2021,10,0.7192,0.344,0.9,0,-1
5047,"Mutaho",2021,10,0.7696,0.42224,0.9,0,-1
5048,"Muyinga",2021,10,0.6499,0.36106,0.9,0,-1
5049,"Ngozi",2021,10,0.7165,0.3951,0.9,0,-1
5050,"Nyabikere",2021,10,0.9136,0.452,0.9,0,-1
5051,"Nyanza-Lac",2021,10,0.3385,0.2019,0.6,0,-1
5052,"Rumonge",2021,10,0.3934,0.163,0.652,0,-1
5053,"Rutana",2021,10,0.7363,0.40522,0.9,0,-1
5054,"Ruyigi",2021,10,0.721,0.3974,0.9,0,-1
5055,"Rwibaga",2021,10,0.3871,0.1595,0.638,0,-1
5056,"Ryansoro",2021,10,0.6094,0.34036,0.9,0,-1
5057,"Vumbi",2021,10,0.712,0.3928,0.9,0,-1
5058,"Zone Centre",2021,10,0.394,0.197,0.788,0,-1
5059,"Zone Nord",2021,10,0.577,0.2885,0.9,0,-1
5060,"Zone Sud",2021,10,0.477,0.2385,0.9,0,-1
5521,"Bubanza",2021,11,0.7093,0.39142,0.9,0,-1
5522,"Bugarama",2021,11,0.2215,0.0675,0.6,0,-1
5523,"Buhiga",2021,11,0.7867,0.3815,0.9,0,-1
5524,"Bururi",2021,11,0.2755,0.0975,0.6,0,-1
5525,"Busoni",2021,11,0.6832,0.37808,0.9,0,-1
5526,"Butezi",2021,11,0.7534,0.41396,0.9,0,-1
5527,"Buye",2021,11,0.7678,0.42132,0.9,0,-1
5528,"Cankuzo",2021,11,0.7831,0.42914,0.9,0,-1
5529,"Cibitoke",2021,11,0.7021,0.38774,0.9,0,-1
5530,"Fota",2021,11,0.622,0.29,0.9,0,-1
5531,"Gahombo",2021,11,0.6805,0.3225,0.9,0,-1
5532,"Gashoho",2021,11,0.8254,0.45076,0.9,0,-1
5533,"Gihofi",2021,11,0.6661,0.36934,0.9,0,-1
5534,"Gitega",2021,11,0.5977,0.33438,0.9,0,-1
5535,"Giteranyi",2021,11,0.8434,0.45996,0.9,0,-1
5536,"Isale",2021,11,0.4843,0.2135,0.854,0,-1
5537,"Kabezi",2021,11,0.4285,0.1825,0.73,0,-1
5538,"Kayanza",2021,11,0.7453,0.3585,0.9,0,-1
5539,"Kibumbu",2021,11,0.7183,0.3435,0.9,0,-1
5540,"Kibuye",2021,11,0.6985,0.3859,0.9,0,-1
5541,"Kiganda",2021,11,0.6517,0.3065,0.9,0,-1
5542,"Kinyinya",2021,11,0.7993,0.43742,0.9,0,-1
5543,"Kiremba",2021,11,0.7948,0.43512,0.9,0,-1
5544,"Kirundo",2021,11,0.7921,0.43374,0.9,0,-1
5545,"Mabayi",2021,11,0.7975,0.4365,0.9,0,-1
5546,"Makamba",2021,11,0.6112,0.34128,0.9,0,-1
5547,"Matana",2021,11,0.4123,0.1735,0.694,0,-1
5548,"Mpanda",2021,11,0.6643,0.36842,0.9,0,-1
5549,"Mukenke",2021,11,0.901,0.4894,0.9,0,-1
5550,"Muramvya",2021,11,0.4051,0.1695,0.678,0,-1
5551,"Murore",2021,11,0.7984,0.43696,0.9,0,-1
5552,"Musema",2021,11,0.7561,0.3645,0.9,0,-1
5553,"Mutaho",2021,11,0.8497,0.46318,0.9,0,-1
5554,"Muyinga",2021,11,0.7624,0.41856,0.9,0,-1
5555,"Ngozi",2021,11,0.6886,0.38084,0.9,0,-1
5556,"Nyabikere",2021,11,0.883,0.435,0.9,0,-1
5557,"Nyanza-Lac",2021,11,0.5041,0.28654,0.898,0,-1
5558,"Rumonge",2021,11,0.4609,0.2005,0.802,0,-1
5559,"Rutana",2021,11,0.7075,0.3905,0.9,0,-1
5560,"Ruyigi",2021,11,0.6589,0.36566,0.9,0,-1
5561,"Rwibaga",2021,11,0.4114,0.173,0.692,0,-1
5562,"Ryansoro",2021,11,0.5383,0.30402,0.9,0,-1
5563,"Vumbi",2021,11,0.8011,0.43834,0.9,0,-1
5564,"Zone Centre",2021,11,0.481,0.2405,0.9,0,-1
5565,"Zone Nord",2021,11,0.488,0.244,0.9,0,-1
5566,"Zone Sud",2021,11,0.429,0.2145,0.858,0,-1
6027,"Bubanza",2021,12,0.694,0.3836,0.9,0,-1
6028,"Bugarama",2021,12,0.2134,0.063,0.6,0,-1
6029,"Buhiga",2021,12,0.8182,0.399,0.9,0,-1
6030,"Bururi",2021,12,0.2485,0.0825,0.6,0,-1
6031,"Busoni",2021,12,0.7147,0.39418,0.9,0,-1
6032,"Butezi",2021,12,0.6301,0.35094,0.9,0,-1
6033,"Buye",2021,12,0.7705,0.4227,0.9,0,-1
6034,"Cankuzo",2021,12,0.8236,0.44984,0.9,0,-1
6035,"Cibitoke",2021,12,0.6103,0.34082,0.9,0,-1
6036,"Fota",2021,12,0.6841,0.3245,0.9,0,-1
6037,"Gahombo",2021,12,0.7354,0.353,0.9,0,-1
6038,"Gashoho",2021,12,0.7516,0.41304,0.9,0,-1
6039,"Gihofi",2021,12,0.6562,0.36428,0.9,0,-1
6040,"Gitega",2021,12,0.6823,0.37762,0.9,0,-1
6041,"Giteranyi",2021,12,0.8074,0.44156,0.9,0,-1
6042,"Isale",2021,12,0.3817,0.1565,0.626,0,-1
6043,"Kabezi",2021,12,0.4384,0.188,0.752,0,-1
6044,"Kayanza",2021,12,0.7318,0.351,0.9,0,-1
6045,"Kibumbu",2021,12,0.7957,0.3865,0.9,0,-1
6046,"Kibuye",2021,12,0.7264,0.40016,0.9,0,-1
6047,"Kiganda",2021,12,0.523,0.235,0.9,0,-1
6048,"Kinyinya",2021,12,0.7921,0.43374,0.9,0,-1
6049,"Kiremba",2021,12,0.7561,0.41534,0.9,0,-1
6050,"Kirundo",2021,12,0.7804,0.42776,0.9,0,-1
6051,"Mabayi",2021,12,0.7552,0.41488,0.9,0,-1
6052,"Makamba",2021,12,0.5275,0.2985,0.9,0,-1
6053,"Matana",2021,12,0.4096,0.172,0.688,0,-1
6054,"Mpanda",2021,12,0.6706,0.37164,0.9,0,-1
6055,"Mukenke",2021,12,0.8677,0.47238,0.9,0,-1
6056,"Muramvya",2021,12,0.415,0.175,0.7,0,-1
6057,"Murore",2021,12,0.7012,0.38728,0.9,0,-1
6058,"Musema",2021,12,0.7696,0.372,0.9,0,-1
6059,"Mutaho",2021,12,0.7966,0.43604,0.9,0,-1
6060,"Muyinga",2021,12,0.7012,0.38728,0.9,0,-1
6061,"Ngozi",2021,12,0.7318,0.40292,0.9,0,-1
6062,"Nyabikere",2021,12,0.8641,0.4245,0.9,0,-1
6063,"Nyanza-Lac",2021,12,0.4951,0.28194,0.878,0,-1
6064,"Rumonge",2021,12,0.5248,0.236,0.9,0,-1
6065,"Rutana",2021,12,0.793,0.4342,0.9,0,-1
6066,"Ruyigi",2021,12,0.7444,0.40936,0.9,0,-1
6067,"Rwibaga",2021,12,0.4015,0.1675,0.67,0,-1
6068,"Ryansoro",2021,12,0.595,0.333,0.9,0,-1
6069,"Vumbi",2021,12,0.8056,0.44064,0.9,0,-1
6070,"Zone Centre",2021,12,0.475,0.2375,0.9,0,-1
6071,"Zone Nord",2021,12,0.482,0.241,0.9,0,-1
6072,"Zone Sud",2021,12,0.492,0.246,0.9,0,-1
6533,"Bubanza",2021,13,0.7399,0.40706,0.9,0,-1
6534,"Bugarama",2021,13,0.2746,0.097,0.6,0,-1
6535,"Buhiga",2021,13,0.8083,0.3935,0.9,0,-1
6536,"Bururi",2021,13,0.3565,0.1425,0.6,0,-1
6537,"Busoni",2021,13,0.7453,0.40982,0.9,0,-1
6538,"Butezi",2021,13,0.6913,0.38222,0.9,0,-1
6539,"Buye",2021,13,0.8209,0.44846,0.9,0,-1
6540,"Cankuzo",2021,13,0.7417,0.40798,0.9,0,-1
6541,"Cibitoke",2021,13,0.6562,0.36428,0.9,0,-1
6542,"Fota",2021,13,0.6013,0.2785,0.9,0,-1
6543,"Gahombo",2021,13,0.7444,0.358,0.9,0,-1
6544,"Gashoho",2021,13,0.8362,0.45628,0.9,0,-1
6545,"Gihofi",2021,13,0.6805,0.3767,0.9,0,-1
6546,"Gitega",2021,13,0.7012,0.38728,0.9,0,-1
6547,"Giteranyi",2021,13,0.8155,0.4457,0.9,0,-1
6548,"Isale",2021,13,0.4537,0.1965,0.786,0,-1
6549,"Kabezi",2021,13,0.3232,0.124,0.6,0,-1
6550,"Kayanza",2021,13,0.7219,0.3455,0.9,0,-1
6551,"Kibumbu",2021,13,0.748,0.36,0.9,0,-1
6552,"Kibuye",2021,13,0.7669,0.42086,0.9,0,-1
6553,"Kiganda",2021,13,0.5923,0.2735,0.9,0,-1
6554,"Kinyinya",2021,13,0.829,0.4526,0.9,0,-1
6555,"Kiremba",2021,13,0.7165,0.3951,0.9,0,-1
6556,"Kirundo",2021,13,0.8254,0.45076,0.9,0,-1
6557,"Mabayi",2021,13,0.7786,0.42684,0.9,0,-1
6558,"Makamba",2021,13,0.577,0.3238,0.9,0,-1
6559,"Matana",2021,13,0.3691,0.1495,0.6,0,-1
6560,"Mpanda",2021,13,0.5941,0.33254,0.9,0,-1
6561,"Mukenke",2021,13,0.8497,0.46318,0.9,0,-1
6562,"Muramvya",2021,13,0.3484,0.138,0.6,0,-1
6563,"Murore",2021,13,0.6742,0.37348,0.9,0,-1
6564,"Musema",2021,13,0.7291,0.3495,0.9,0,-1
6565,"Mutaho",2021,13,0.7984,0.43696,0.9,0,-1
6566,"Muyinga",2021,13,0.7183,0.39602,0.9,0,-1
6567,"Ngozi",2021,13,0.6931,0.38314,0.9,0,-1
6568,"Nyabikere",2021,13,0.9172,0.454,0.9,0,-1
6569,"Nyanza-Lac",2021,13,0.4384,0.25296,0.752,0,-1
6570,"Rumonge",2021,13,0.4852,0.214,0.856,0,-1
6571,"Rutana",2021,13,0.7345,0.4043,0.9,0,-1
6572,"Ruyigi",2021,13,0.6463,0.35922,0.9,0,-1
6573,"Rwibaga",2021,13,0.4906,0.217,0.868,0,-1
6574,"Ryansoro",2021,13,0.5779,0.32426,0.9,0,-1
6575,"Vumbi",2021,13,0.7192,0.39648,0.9,0,-1
6576,"Zone Centre",2021,13,0.44,0.22,0.88,0,-1
6577,"Zone Nord",2021,13,0.559,0.2795,0.9,0,-1
6578,"Zone Sud",2021,13,0.341,0.1705,0.682,0,-1
7039,"Bubanza",2021,14,0.7696,0.42224,0.9,0,-1
7040,"Bugarama",2021,14,0.2593,0.0885,0.6,0,-1
7041,"Buhiga",2021,14,0.8353,0.4085,0.9,0,-1
7042,"Bururi",2021,14,0.2692,0.094,0.6,0,-1
7043,"Busoni",2021,14,0.7408,0.40752,0.9,0,-1
7044,"Butezi",2021,14,0.7111,0.39234,0.9,0,-1
7045,"Buye",2021,14,0.7579,0.41626,0.9,0,-1
7046,"Cankuzo",2021,14,0.8686,0.47284,0.9,0,-1
7047,"Cibitoke",2021,14,0.6607,0.36658,0.9,0,-1
7048,"Fota",2021,14,0.6517,0.3065,0.9,0,-1
7049,"Gahombo",2021,14,0.7552,0.364,0.9,0,-1
7050,"Gashoho",2021,14,0.8146,0.44524,0.9,0,-1
7051,"Gihofi",2021,14,0.6562,0.36428,0.9,0,-1
7052,"Gitega",2021,14,0.6742,0.37348,0.9,0,-1
7053,"Giteranyi",2021,14,0.775,0.425,0.9,0,-1
7054,"Isale",2021,14,0.4555,0.1975,0.79,0,-1
7055,"Kabezi",2021,14,0.2818,0.101,0.6,0,-1
7056,"Kayanza",2021,14,0.7606,0.367,0.9,0,-1
7057,"Kibumbu",2021,14,0.7291,0.3495,0.9,0,-1
7058,"Kibuye",2021,14,0.7561,0.41534,0.9,0,-1
7059,"Kiganda",2021,14,0.523,0.235,0.9,0,-1
7060,"Kinyinya",2021,14,0.8389,0.45766,0.9,0,-1
7061,"Kiremba",2021,14,0.7318,0.40292,0.9,0,-1
7062,"Kirundo",2021,14,0.8272,0.45168,0.9,0,-1
7063,"Mabayi",2021,14,0.7345,0.4043,0.9,0,-1
7064,"Makamba",2021,14,0.5176,0.29344,0.9,0,-1
7065,"Matana",2021,14,0.3808,0.156,0.624,0,-1
7066,"Mpanda",2021,14,0.6148,0.34312,0.9,0,-1
7067,"Mukenke",2021,14,0.883,0.4802,0.9,0,-1
7068,"Muramvya",2021,14,0.3979,0.1655,0.662,0,-1
7069,"Murore",2021,14,0.7606,0.41764,0.9,0,-1
7070,"Musema",2021,14,0.7849,0.3805,0.9,0,-1
7071,"Mutaho",2021,14,0.7723,0.42362,0.9,0,-1
7072,"Muyinga",2021,14,0.6787,0.37578,0.9,0,-1
7073,"Ngozi",2021,14,0.7552,0.41488,0.9,0,-1
7074,"Nyabikere",2021,14,0.8713,0.4285,0.9,0,-1
7075,"Nyanza-Lac",2021,14,0.4258,0.24652,0.724,0,-1
7076,"Rumonge",2021,14,0.5086,0.227,0.9,0,-1
7077,"Rutana",2021,14,0.7678,0.42132,0.9,0,-1
7078,"Ruyigi",2021,14,0.7462,0.41028,0.9,0,-1
7079,"Rwibaga",2021,14,0.442,0.19,0.76,0,-1
7080,"Ryansoro",2021,14,0.5608,0.31552,0.9,0,-1
7081,"Vumbi",2021,14,0.7093,0.39142,0.9,0,-1
7082,"Zone Centre",2021,14,0.387,0.1935,0.774,0,-1
7083,"Zone Nord",2021,14,0.513,0.2565,0.9,0,-1
7084,"Zone Sud",2021,14,0.247,0.1235,0.6,0,-1
7545,"Bubanza",2021,15,0.7993,0.43742,0.9,0,-1
7546,"Bugarama",2021,15,0.2359,0.0755,0.6,0,-1
7547,"Buhiga",2021,15,0.7804,0.378,0.9,0,-1
7548,"Bururi",2021,15,0.3241,0.1245,0.6,0,-1
7549,"Busoni",2021,15,0.7741,0.42454,0.9,0,-1
7550,"Butezi",2021,15,0.7183,0.39602,0.9,0,-1
7551,"Buye",2021,15,0.6949,0.38406,0.9,0,-1
7552,"Cankuzo",2021,15,0.802,0.4388,0.9,0,-1
7553,"Cibitoke",2021,15,0.6364,0.35416,0.9,0,-1
7554,"Fota",2021,15,0.5824,0.268,0.9,0,-1
7555,"Gahombo",2021,15,0.7165,0.3425,0.9,0,-1
7556,"Gashoho",2021,15,0.7768,0.42592,0.9,0,-1
7557,"Gihofi",2021,15,0.676,0.3744,0.9,0,-1
7558,"Gitega",2021,15,0.6256,0.34864,0.9,0,-1
7559,"Giteranyi",2021,15,0.8137,0.44478,0.9,0,-1
7560,"Isale",2021,15,0.4699,0.2055,0.822,0,-1
7561,"Kabezi",2021,15,0.3844,0.158,0.632,0,-1
7562,"Kayanza",2021,15,0.694,0.33,0.9,0,-1
7563,"Kibumbu",2021,15,0.7183,0.3435,0.9,0,-1
7564,"Kibuye",2021,15,0.7345,0.4043,0.9,0,-1
7565,"Kiganda",2021,15,0.5932,0.274,0.9,0,-1
7566,"Kinyinya",2021,15,0.7849,0.43006,0.9,0,-1
7567,"Kiremba",2021,15,0.7408,0.40752,0.9,0,-1
7568,"Kirundo",2021,15,0.8047,0.44018,0.9,0,-1
7569,"Mabayi",2021,15,0.7948,0.43512,0.9,0,-1
7570,"Makamba",2021,15,0.5725,0.3215,0.9,0,-1
7571,"Matana",2021,15,0.4627,0.2015,0.806,0,-1
7572,"Mpanda",2021,15,0.685,0.379,0.9,0,-1
7573,"Mukenke",2021,15,0.8659,0.47146,0.9,0,-1
7574,"Muramvya",2021,15,0.4231,0.1795,0.718,0,-1
7575,"Murore",2021,15,0.6922,0.38268,0.9,0,-1
7576,"Musema",2021,15,0.8119,0.3955,0.9,0,-1
7577,"Mutaho",2021,15,0.8353,0.45582,0.9,0,-1
7578,"Muyinga",2021,15,0.7318,0.40292,0.9,0,-1
7579,"Ngozi",2021,15,0.7066,0.39004,0.9,0,-1
7580,"Nyabikere",2021,15,0.928,0.46,0.9,0,-1
7581,"Nyanza-Lac",2021,15,0.5176,0.29344,0.9,0,-1
7582,"Rumonge",2021,15,0.505,0.225,0.9,0,-1
7583,"Rutana",2021,15,0.721,0.3974,0.9,0,-1
7584,"Ruyigi",2021,15,0.6229,0.34726,0.9,0,-1
7585,"Rwibaga",2021,15,0.4708,0.206,0.824,0,-1
7586,"Ryansoro",2021,15,0.595,0.333,0.9,0,-1
7587,"Vumbi",2021,15,0.7327,0.40338,0.9,0,-1
7588,"Zone Centre",2021,15,0.488,0.244,0.9,0,-1
7589,"Zone Nord",2021,15,0.493,0.2465,0.9,0,-1
7590,"Zone Sud",2021,15,0.446,0.223,0.892,0,-1
8051,"Bubanza",2021,16,0.7741,0.42454,0.9,0,-1
8052,"Bugarama",2021,16,0.2341,0.0745,0.6,0,-1
8053,"Buhiga",2021,16,0.7984,0.388,0.9,0,-1
8054,"Bururi",2021,16,0.2521,0.0845,0.6,0,-1
8055,"Busoni",2021,16,0.7633,0.41902,0.9,0,-1
8056,"Butezi",2021,16,0.7579,0.41626,0.9,0,-1
8057,"Buye",2021,16,0.7525,0.4135,0.9,0,-1
8058,"Cankuzo",2021,16,0.7543,0.41442,0.9,0,-1
8059,"Cibitoke",2021,16,0.6373,0.35462,0.9,0,-1
8060,"Fota",2021,16,0.6175,0.2875,0.9,0,-1
8061,"Gahombo",2021,16,0.7489,0.3605,0.9,0,-1
8062,"Gashoho",2021,16,0.829,0.4526,0.9,0,-1
8063,"Gihofi",2021,16,0.7129,0.39326,0.9,0,-1
8064,"Gitega",2021,16,0.6598,0.36612,0.9,0,-1
8065,"Giteranyi",2021,16,0.8281,0.45214,0.9,0,-1
8066,"Isale",2021,16,0.3988,0.166,0.664,0,-1
8067,"Kabezi",2021,16,0.3898,0.161,0.644,0,-1
8068,"Kayanza",2021,16,0.685,0.325,0.9,0,-1
8069,"Kibumbu",2021,16,0.6391,0.2995,0.9,0,-1
8070,"Kibuye",2021,16,0.7651,0.41994,0.9,0,-1
8071,"Kiganda",2021,16,0.6058,0.281,0.9,0,-1
8072,"Kinyinya",2021,16,0.7759,0.42546,0.9,0,-1
8073,"Kiremba",2021,16,0.7732,0.42408,0.9,0,-1
8074,"Kirundo",2021,16,0.7525,0.4135,0.9,0,-1
8075,"Mabayi",2021,16,0.7885,0.4319,0.9,0,-1
8076,"Makamba",2021,16,0.5473,0.30862,0.9,0,-1
8077,"Matana",2021,16,0.325,0.125,0.6,0,-1
8078,"Mpanda",2021,16,0.5923,0.33162,0.9,0,-1
8079,"Mukenke",2021,16,0.8947,0.48618,0.9,0,-1
8080,"Muramvya",2021,16,0.3628,0.146,0.6,0,-1
8081,"Murore",2021,16,0.7093,0.39142,0.9,0,-1
8082,"Musema",2021,16,0.7471,0.3595,0.9,0,-1
8083,"Mutaho",2021,16,0.7894,0.43236,0.9,0,-1
8084,"Muyinga",2021,16,0.7309,0.40246,0.9,0,-1
8085,"Ngozi",2021,16,0.6715,0.3721,0.9,0,-1
8086,"Nyabikere",2021,16,0.8056,0.392,0.9,0,-1
8087,"Nyanza-Lac",2021,16,0.451,0.2594,0.78,0,-1
8088,"Rumonge",2021,16,0.4951,0.2195,0.878,0,-1
8089,"Rutana",2021,16,0.7417,0.40798,0.9,0,-1
8090,"Ruyigi",2021,16,0.7174,0.39556,0.9,0,-1
8091,"Rwibaga",2021,16,0.4366,0.187,0.748,0,-1
8092,"Ryansoro",2021,16,0.5905,0.3307,0.9,0,-1
8093,"Vumbi",2021,16,0.7498,0.41212,0.9,0,-1
8094,"Zone Centre",2021,16,0.449,0.2245,0.898,0,-1
8095,"Zone Nord",2021,16,0.438,0.219,0.876,0,-1
8096,"Zone Sud",2021,16,0.402,0.201,0.804,0,-1
8557,"Bubanza",2021,17,0.7561,0.41534,0.9,0,-1
8558,"Bugarama",2021,17,0.2359,0.0755,0.6,0,-1
8559,"Buhiga",2021,17,0.8119,0.3955,0.9,0,-1
8560,"Bururi",2021,17,0.271,0.095,0.6,0,-1
8561,"Busoni",2021,17,0.7156,0.39464,0.9,0,-1
8562,"Butezi",2021,17,0.7696,0.42224,0.9,0,-1
8563,"Buye",2021,17,0.7174,0.39556,0.9,0,-1
8564,"Cankuzo",2021,17,0.8227,0.44938,0.9,0,-1
8565,"Cibitoke",2021,17,0.6634,0.36796,0.9,0,-1
8566,"Fota",2021,17,0.6238,0.291,0.9,0,-1
8567,"Gahombo",2021,17,0.7921,0.3845,0.9,0,-1
8568,"Gashoho",2021,17,0.7489,0.41166,0.9,0,-1
8569,"Gihofi",2021,17,0.676,0.3744,0.9,0,-1
8570,"Gitega",2021,17,0.6652,0.36888,0.9,0,-1
8571,"Giteranyi",2021,17,0.811,0.4434,0.9,0,-1
8572,"Isale",2021,17,0.4114,0.173,0.692,0,-1
8573,"Kabezi",2021,17,0.3835,0.1575,0.63,0,-1
8574,"Kayanza",2021,17,0.7273,0.3485,0.9,0,-1
8575,"Kibumbu",2021,17,0.7345,0.3525,0.9,0,-1
8576,"Kibuye",2021,17,0.7435,0.4089,0.9,0,-1
8577,"Kiganda",2021,17,0.6076,0.282,0.9,0,-1
8578,"Kinyinya",2021,17,0.8173,0.44662,0.9,0,-1
8579,"Kiremba",2021,17,0.7264,0.40016,0.9,0,-1
8580,"Kirundo",2021,17,0.7858,0.43052,0.9,0,-1
8581,"Mabayi",2021,17,0.8128,0.44432,0.9,0,-1
8582,"Makamba",2021,17,0.5878,0.32932,0.9,0,-1
8583,"Matana",2021,17,0.3799,0.1555,0.622,0,-1
8584,"Mpanda",2021,17,0.6769,0.37486,0.9,0,-1
8585,"Mukenke",2021,17,0.8542,0.46548,0.9,0,-1
8586,"Muramvya",2021,17,0.4474,0.193,0.772,0,-1
8587,"Murore",2021,17,0.8047,0.44018,0.9,0,-1
8588,"Musema",2021,17,0.7678,0.371,0.9,0,-1
8589,"Mutaho",2021,17,0.7633,0.41902,0.9,0,-1
8590,"Muyinga",2021,17,0.7597,0.41718,0.9,0,-1
8591,"Ngozi",2021,17,0.7228,0.39832,0.9,0,-1
8592,"Nyabikere",2021,17,0.8857,0.4365,0.9,0,-1
8593,"Nyanza-Lac",2021,17,0.5365,0.3031,0.9,0,-1
8594,"Rumonge",2021,17,0.3961,0.1645,0.658,0,-1
8595,"Rutana",2021,17,0.8056,0.44064,0.9,0,-1
8596,"Ruyigi",2021,17,0.7327,0.40338,0.9,0,-1
8597,"Rwibaga",2021,17,0.4708,0.206,0.824,0,-1
8598,"Ryansoro",2021,17,0.5329,0.30126,0.9,0,-1
8599,"Vumbi",2021,17,0.748,0.4112,0.9,0,-1
8600,"Zone Centre",2021,17,0.424,0.212,0.848,0,-1
8601,"Zone Nord",2021,17,0.462,0.231,0.9,0,-1
8602,"Zone Sud",2021,17,0.424,0.212,0.848,0,-1
9063,"Bubanza",2021,18,0.6778,0.37532,0.9,0,-1
9064,"Bugarama",2021,18,0.2629,0.0905,0.6,0,-1
9065,"Buhiga",2021,18,0.8344,0.408,0.9,0,-1
9066,"Bururi",2021,18,0.3358,0.131,0.6,0,-1
9067,"Busoni",2021,18,0.7354,0.40476,0.9,0,-1
9068,"Butezi",2021,18,0.7975,0.4365,0.9,0,-1
9069,"Buye",2021,18,0.8164,0.44616,0.9,0,-1
9070,"Cankuzo",2021,18,0.8596,0.46824,0.9,0,-1
9071,"Cibitoke",2021,18,0.6328,0.35232,0.9,0,-1
9072,"Fota",2021,18,0.6841,0.3245,0.9,0,-1
9073,"Gahombo",2021,18,0.7561,0.3645,0.9,0,-1
9074,"Gashoho",2021,18,0.7831,0.42914,0.9,0,-1
9075,"Gihofi",2021,18,0.6364,0.35416,0.9,0,-1
9076,"Gitega",2021,18,0.6697,0.37118,0.9,0,-1
9077,"Giteranyi",2021,18,0.802,0.4388,0.9,0,-1
9078,"Isale",2021,18,0.4312,0.184,0.736,0,-1
9079,"Kabezi",2021,18,0.3295,0.1275,0.6,0,-1
9080,"Kayanza",2021,18,0.6301,0.2945,0.9,0,-1
9081,"Kibumbu",2021,18,0.6544,0.308,0.9,0,-1
9082,"Kibuye",2021,18,0.7345,0.4043,0.9,0,-1
9083,"Kiganda",2021,18,0.523,0.235,0.9,0,-1
9084,"Kinyinya",2021,18,0.8182,0.44708,0.9,0,-1
9085,"Kiremba",2021,18,0.7669,0.42086,0.9,0,-1
9086,"Kirundo",2021,18,0.8155,0.4457,0.9,0,-1
9087,"Mabayi",2021,18,0.7786,0.42684,0.9,0,-1
9088,"Makamba",2021,18,0.5545,0.3123,0.9,0,-1
9089,"Matana",2021,18,0.3664,0.148,0.6,0,-1
9090,"Mpanda",2021,18,0.6598,0.36612,0.9,0,-1
9091,"Mukenke",2021,18,0.8335,0.4549,0.9,0,-1
9092,"Muramvya",2021,18,0.4078,0.171,0.684,0,-1
9093,"Murore",2021,18,0.7939,0.43466,0.9,0,-1
9094,"Musema",2021,18,0.7318,0.351,0.9,0,-1
9095,"Mutaho",2021,18,0.7354,0.40476,0.9,0,-1
9096,"Muyinga",2021,18,0.7372,0.40568,0.9,0,-1
9097,"Ngozi",2021,18,0.685,0.379,0.9,0,-1
9098,"Nyabikere",2021,18,0.8884,0.438,0.9,0,-1
9099,"Nyanza-Lac",2021,18,0.3988,0.23272,0.664,0,-1
9100,"Rumonge",2021,18,0.4654,0.203,0.812,0,-1
9101,"Rutana",2021,18,0.7597,0.41718,0.9,0,-1
9102,"Ruyigi",2021,18,0.7579,0.41626,0.9,0,-1
9103,"Rwibaga",2021,18,0.4087,0.1715,0.686,0,-1
