"","year","admin_name","seed","access","simday","duration","coverage","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","block_initial","kill_initial","net_type_PBO"
"508",2021,"Fota",49,0.7703048,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"509",2021,"Fota",50,0.7703048,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"510",2021,"Fota",51,0.7703048,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"511",2021,"Gahombo",1,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"512",2021,"Gahombo",2,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"513",2021,"Gahombo",3,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"514",2021,"Gahombo",4,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"515",2021,"Gahombo",5,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"516",2021,"Gahombo",6,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"517",2021,"Gahombo",7,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"518",2021,"Gahombo",8,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"519",2021,"Gahombo",9,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"520",2021,"Gahombo",10,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"521",2021,"Gahombo",11,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"522",2021,"Gahombo",12,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"523",2021,"Gahombo",13,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"524",2021,"Gahombo",14,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"525",2021,"Gahombo",15,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"526",2021,"Gahombo",16,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"527",2021,"Gahombo",17,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"528",2021,"Gahombo",18,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"529",2021,"Gahombo",19,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"530",2021,"Gahombo",20,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"531",2021,"Gahombo",21,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"532",2021,"Gahombo",22,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"533",2021,"Gahombo",23,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"534",2021,"Gahombo",24,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"535",2021,"Gahombo",25,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"536",2021,"Gahombo",26,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"537",2021,"Gahombo",27,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"538",2021,"Gahombo",28,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"539",2021,"Gahombo",29,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"540",2021,"Gahombo",30,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"541",2021,"Gahombo",31,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"542",2021,"Gahombo",32,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"543",2021,"Gahombo",33,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"544",2021,"Gahombo",34,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"545",2021,"Gahombo",35,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"546",2021,"Gahombo",36,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"547",2021,"Gahombo",37,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"548",2021,"Gahombo",38,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"549",2021,"Gahombo",39,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"550",2021,"Gahombo",40,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"551",2021,"Gahombo",41,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"552",2021,"Gahombo",42,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"553",2021,"Gahombo",43,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"554",2021,"Gahombo",44,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"555",2021,"Gahombo",45,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"556",2021,"Gahombo",46,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"557",2021,"Gahombo",47,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"558",2021,"Gahombo",48,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"559",2021,"Gahombo",49,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"560",2021,"Gahombo",50,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"561",2021,"Gahombo",51,0.8609038,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"562",2021,"Gashoho",1,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"563",2021,"Gashoho",2,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"564",2021,"Gashoho",3,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"565",2021,"Gashoho",4,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"566",2021,"Gashoho",5,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"567",2021,"Gashoho",6,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"568",2021,"Gashoho",7,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"569",2021,"Gashoho",8,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"570",2021,"Gashoho",9,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"571",2021,"Gashoho",10,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"572",2021,"Gashoho",11,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"573",2021,"Gashoho",12,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"574",2021,"Gashoho",13,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"575",2021,"Gashoho",14,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"576",2021,"Gashoho",15,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"577",2021,"Gashoho",16,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"578",2021,"Gashoho",17,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"579",2021,"Gashoho",18,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"580",2021,"Gashoho",19,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"581",2021,"Gashoho",20,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"582",2021,"Gashoho",21,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"583",2021,"Gashoho",22,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"584",2021,"Gashoho",23,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"585",2021,"Gashoho",24,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"586",2021,"Gashoho",25,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"587",2021,"Gashoho",26,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"588",2021,"Gashoho",27,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"589",2021,"Gashoho",28,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"590",2021,"Gashoho",29,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"591",2021,"Gashoho",30,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"592",2021,"Gashoho",31,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"593",2021,"Gashoho",32,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"594",2021,"Gashoho",33,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"595",2021,"Gashoho",34,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"596",2021,"Gashoho",35,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"597",2021,"Gashoho",36,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"598",2021,"Gashoho",37,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"599",2021,"Gashoho",38,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"600",2021,"Gashoho",39,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"601",2021,"Gashoho",40,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"602",2021,"Gashoho",41,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"603",2021,"Gashoho",42,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"604",2021,"Gashoho",43,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"605",2021,"Gashoho",44,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"606",2021,"Gashoho",45,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"607",2021,"Gashoho",46,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"608",2021,"Gashoho",47,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"609",2021,"Gashoho",48,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"610",2021,"Gashoho",49,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"611",2021,"Gashoho",50,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"612",2021,"Gashoho",51,0.7398909,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"613",2021,"Gihofi",1,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"614",2021,"Gihofi",2,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"615",2021,"Gihofi",3,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"616",2021,"Gihofi",4,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"617",2021,"Gihofi",5,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"618",2021,"Gihofi",6,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"619",2021,"Gihofi",7,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"620",2021,"Gihofi",8,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"621",2021,"Gihofi",9,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"622",2021,"Gihofi",10,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"623",2021,"Gihofi",11,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"624",2021,"Gihofi",12,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"625",2021,"Gihofi",13,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"626",2021,"Gihofi",14,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"627",2021,"Gihofi",15,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"628",2021,"Gihofi",16,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"629",2021,"Gihofi",17,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"630",2021,"Gihofi",18,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"631",2021,"Gihofi",19,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"632",2021,"Gihofi",20,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"633",2021,"Gihofi",21,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"634",2021,"Gihofi",22,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"635",2021,"Gihofi",23,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"636",2021,"Gihofi",24,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"637",2021,"Gihofi",25,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"638",2021,"Gihofi",26,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"639",2021,"Gihofi",27,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"640",2021,"Gihofi",28,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"641",2021,"Gihofi",29,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"642",2021,"Gihofi",30,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"643",2021,"Gihofi",31,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"644",2021,"Gihofi",32,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"645",2021,"Gihofi",33,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"646",2021,"Gihofi",34,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"647",2021,"Gihofi",35,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"648",2021,"Gihofi",36,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"649",2021,"Gihofi",37,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"650",2021,"Gihofi",38,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"651",2021,"Gihofi",39,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"652",2021,"Gihofi",40,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"653",2021,"Gihofi",41,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"654",2021,"Gihofi",42,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"655",2021,"Gihofi",43,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"656",2021,"Gihofi",44,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"657",2021,"Gihofi",45,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"658",2021,"Gihofi",46,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"659",2021,"Gihofi",47,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"660",2021,"Gihofi",48,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"661",2021,"Gihofi",49,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"662",2021,"Gihofi",50,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"663",2021,"Gihofi",51,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"664",2021,"Gitega",1,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"665",2021,"Gitega",2,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"666",2021,"Gitega",3,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"667",2021,"Gitega",4,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"668",2021,"Gitega",5,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"669",2021,"Gitega",6,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"670",2021,"Gitega",7,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"671",2021,"Gitega",8,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"672",2021,"Gitega",9,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"673",2021,"Gitega",10,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"674",2021,"Gitega",11,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"675",2021,"Gitega",12,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"676",2021,"Gitega",13,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"677",2021,"Gitega",14,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"678",2021,"Gitega",15,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"679",2021,"Gitega",16,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"680",2021,"Gitega",17,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"681",2021,"Gitega",18,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"682",2021,"Gitega",19,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"683",2021,"Gitega",20,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"684",2021,"Gitega",21,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"685",2021,"Gitega",22,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"686",2021,"Gitega",23,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"687",2021,"Gitega",24,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"688",2021,"Gitega",25,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"689",2021,"Gitega",26,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"690",2021,"Gitega",27,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"691",2021,"Gitega",28,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"692",2021,"Gitega",29,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"693",2021,"Gitega",30,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"694",2021,"Gitega",31,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"695",2021,"Gitega",32,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"696",2021,"Gitega",33,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"697",2021,"Gitega",34,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"698",2021,"Gitega",35,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"699",2021,"Gitega",36,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"700",2021,"Gitega",37,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"701",2021,"Gitega",38,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"702",2021,"Gitega",39,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"703",2021,"Gitega",40,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"704",2021,"Gitega",41,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"705",2021,"Gitega",42,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"706",2021,"Gitega",43,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"707",2021,"Gitega",44,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"708",2021,"Gitega",45,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"709",2021,"Gitega",46,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"710",2021,"Gitega",47,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"711",2021,"Gitega",48,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"712",2021,"Gitega",49,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"713",2021,"Gitega",50,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"714",2021,"Gitega",51,0.6617369,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"715",2021,"Giteranyi",1,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"716",2021,"Giteranyi",2,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"717",2021,"Giteranyi",3,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"718",2021,"Giteranyi",4,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"719",2021,"Giteranyi",5,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"720",2021,"Giteranyi",6,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"721",2021,"Giteranyi",7,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"722",2021,"Giteranyi",8,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"723",2021,"Giteranyi",9,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
