"","year","admin_name","seed","access","simday","duration","coverage","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","net_type_PBO","block_initial","kill_initial"
"41",2021,"Bubanza",29,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"42",2021,"Bubanza",47,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"43",2021,"Bubanza",7,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"44",2021,"Bubanza",8,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"45",2021,"Bubanza",1,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"46",2021,"Bubanza",49,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"47",2021,"Bubanza",39,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"48",2021,"Bubanza",37,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"49",2021,"Bubanza",10,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"50",2021,"Bubanza",4,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"51",2021,"Bubanza",11,0.8696819,0,-1,0.78271371,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"52",2021,"Bugarama",40,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"53",2021,"Bugarama",1,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"54",2021,"Bugarama",2,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"55",2021,"Bugarama",20,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"56",2021,"Bugarama",46,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"57",2021,"Bugarama",18,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"58",2021,"Bugarama",50,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"59",2021,"Bugarama",28,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"60",2021,"Bugarama",12,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"61",2021,"Bugarama",9,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"62",2021,"Bugarama",38,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"63",2021,"Bugarama",10,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"64",2021,"Bugarama",42,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"65",2021,"Bugarama",24,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"66",2021,"Bugarama",31,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"67",2021,"Bugarama",35,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"68",2021,"Bugarama",3,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"69",2021,"Bugarama",32,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"70",2021,"Bugarama",8,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"71",2021,"Bugarama",22,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"72",2021,"Bugarama",11,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"73",2021,"Bugarama",30,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"74",2021,"Bugarama",34,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"75",2021,"Bugarama",17,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"76",2021,"Bugarama",36,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"77",2021,"Bugarama",7,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"78",2021,"Bugarama",15,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"79",2021,"Bugarama",13,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"80",2021,"Bugarama",44,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"81",2021,"Bugarama",51,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"82",2021,"Bugarama",49,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"83",2021,"Bugarama",6,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"84",2021,"Bugarama",5,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"85",2021,"Bugarama",39,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"86",2021,"Bugarama",41,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"87",2021,"Bugarama",48,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"88",2021,"Bugarama",14,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"89",2021,"Bugarama",33,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"90",2021,"Bugarama",25,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"91",2021,"Bugarama",4,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"92",2021,"Bugarama",27,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"93",2021,"Bugarama",47,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"94",2021,"Bugarama",37,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"95",2021,"Bugarama",45,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"96",2021,"Bugarama",26,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"97",2021,"Bugarama",19,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"98",2021,"Bugarama",43,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"99",2021,"Bugarama",21,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"100",2021,"Bugarama",16,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"101",2021,"Bugarama",29,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"102",2021,"Bugarama",23,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"103",2021,"Buhiga",1,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"104",2021,"Buhiga",9,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"105",2021,"Buhiga",35,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"106",2021,"Buhiga",4,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"107",2021,"Buhiga",8,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"108",2021,"Buhiga",27,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"109",2021,"Buhiga",43,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"110",2021,"Buhiga",5,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"111",2021,"Buhiga",13,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"112",2021,"Buhiga",10,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"113",2021,"Buhiga",25,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"114",2021,"Buhiga",20,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"115",2021,"Buhiga",24,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"116",2021,"Buhiga",29,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"117",2021,"Buhiga",31,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"118",2021,"Buhiga",12,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"119",2021,"Buhiga",49,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"120",2021,"Buhiga",34,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"121",2021,"Buhiga",18,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"122",2021,"Buhiga",22,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"123",2021,"Buhiga",3,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"124",2021,"Buhiga",40,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"125",2021,"Buhiga",30,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"126",2021,"Buhiga",6,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"127",2021,"Buhiga",44,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"128",2021,"Buhiga",21,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"129",2021,"Buhiga",32,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"130",2021,"Buhiga",51,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"131",2021,"Buhiga",41,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"132",2021,"Buhiga",36,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"133",2021,"Buhiga",38,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"134",2021,"Buhiga",16,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"135",2021,"Buhiga",33,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"136",2021,"Buhiga",50,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"137",2021,"Buhiga",39,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"138",2021,"Buhiga",47,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"139",2021,"Buhiga",42,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"140",2021,"Buhiga",28,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"141",2021,"Buhiga",46,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"142",2021,"Buhiga",26,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"143",2021,"Buhiga",23,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"144",2021,"Buhiga",19,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"145",2021,"Buhiga",2,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"146",2021,"Buhiga",17,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"147",2021,"Buhiga",15,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"148",2021,"Buhiga",48,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"149",2021,"Buhiga",45,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"150",2021,"Buhiga",11,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"151",2021,"Buhiga",14,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"152",2021,"Buhiga",7,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"153",2021,"Buhiga",37,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"154",2021,"Bururi",43,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"155",2021,"Bururi",20,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"156",2021,"Bururi",18,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"157",2021,"Bururi",39,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"158",2021,"Bururi",50,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"159",2021,"Bururi",26,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"160",2021,"Bururi",27,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"161",2021,"Bururi",46,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"162",2021,"Bururi",33,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"163",2021,"Bururi",6,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"164",2021,"Bururi",12,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"165",2021,"Bururi",37,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"166",2021,"Bururi",19,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"167",2021,"Bururi",11,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"168",2021,"Bururi",13,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"169",2021,"Bururi",51,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"170",2021,"Bururi",17,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"171",2021,"Bururi",32,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"172",2021,"Bururi",8,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"173",2021,"Bururi",23,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"174",2021,"Bururi",40,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"175",2021,"Bururi",49,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"176",2021,"Bururi",29,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"177",2021,"Bururi",44,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"178",2021,"Bururi",36,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"179",2021,"Bururi",1,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"180",2021,"Bururi",9,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"181",2021,"Bururi",34,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"182",2021,"Bururi",14,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"183",2021,"Bururi",24,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"184",2021,"Bururi",31,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"185",2021,"Bururi",45,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"186",2021,"Bururi",2,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"187",2021,"Bururi",25,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"188",2021,"Bururi",38,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"189",2021,"Bururi",7,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"190",2021,"Bururi",5,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"191",2021,"Bururi",15,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"192",2021,"Bururi",22,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"193",2021,"Bururi",10,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"194",2021,"Bururi",21,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"195",2021,"Bururi",16,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"196",2021,"Bururi",35,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"197",2021,"Bururi",48,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"198",2021,"Bururi",30,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"199",2021,"Bururi",47,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"200",2021,"Bururi",42,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"201",2021,"Bururi",28,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"202",2021,"Bururi",4,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.921665076391424,0.734136502917537
"203",2021,"Bururi",3,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"204",2021,"Bururi",41,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"205",2021,"Busoni",37,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"206",2021,"Busoni",33,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
"207",2021,"Busoni",23,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.75,1,0.852173113111923,0.511856558449652
"208",2021,"Busoni",14,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"209",2021,"Busoni",34,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.75,1,0.800852749131681,0.734136502917537
"210",2021,"Busoni",21,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.75,1,0.734129743302374,0.511856558449652
