"","year","admin_name","seed","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","net_type_PBO","block_initial","kill_initial"
"45",2021,"Giteranyi",45,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"46",2021,"Giteranyi",46,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"47",2021,"Giteranyi",47,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"48",2021,"Giteranyi",48,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"49",2021,"Giteranyi",49,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"50",2021,"Giteranyi",50,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"51",2021,"Giteranyi",51,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"52",2021,"Ngozi",1,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"53",2021,"Ngozi",2,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"54",2021,"Ngozi",3,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"55",2021,"Ngozi",4,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"56",2021,"Ngozi",5,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"57",2021,"Ngozi",6,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"58",2021,"Ngozi",7,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"59",2021,"Ngozi",8,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"60",2021,"Ngozi",9,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"61",2021,"Ngozi",10,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"62",2021,"Ngozi",11,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"63",2021,"Ngozi",12,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"64",2021,"Ngozi",13,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"65",2021,"Ngozi",14,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"66",2021,"Ngozi",15,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"67",2021,"Ngozi",16,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"68",2021,"Ngozi",17,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"69",2021,"Ngozi",18,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"70",2021,"Ngozi",19,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"71",2021,"Ngozi",20,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"72",2021,"Ngozi",21,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"73",2021,"Ngozi",22,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"74",2021,"Ngozi",23,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"75",2021,"Ngozi",24,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"76",2021,"Ngozi",25,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"77",2021,"Ngozi",26,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"78",2021,"Ngozi",27,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"79",2021,"Ngozi",28,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"80",2021,"Ngozi",29,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"81",2021,"Ngozi",30,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"82",2021,"Ngozi",31,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"83",2021,"Ngozi",32,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"84",2021,"Ngozi",33,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"85",2021,"Ngozi",34,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"86",2021,"Ngozi",35,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"87",2021,"Ngozi",36,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"88",2021,"Ngozi",37,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"89",2021,"Ngozi",38,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"90",2021,"Ngozi",39,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"91",2021,"Ngozi",40,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"92",2021,"Ngozi",41,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"93",2021,"Ngozi",42,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"94",2021,"Ngozi",43,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"95",2021,"Ngozi",44,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"96",2021,"Ngozi",45,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"97",2021,"Ngozi",46,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"98",2021,"Ngozi",47,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"99",2021,"Ngozi",48,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"100",2021,"Ngozi",49,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"101",2021,"Ngozi",50,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"102",2021,"Ngozi",51,1,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"103",2022,"Giteranyi",1,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"104",2022,"Giteranyi",2,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"105",2022,"Giteranyi",3,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"106",2022,"Giteranyi",4,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"107",2022,"Giteranyi",5,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"108",2022,"Giteranyi",6,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"109",2022,"Giteranyi",7,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"110",2022,"Giteranyi",8,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"111",2022,"Giteranyi",9,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"112",2022,"Giteranyi",10,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"113",2022,"Giteranyi",11,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"114",2022,"Giteranyi",12,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"115",2022,"Giteranyi",13,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"116",2022,"Giteranyi",14,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"117",2022,"Giteranyi",15,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"118",2022,"Giteranyi",16,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"119",2022,"Giteranyi",17,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"120",2022,"Giteranyi",18,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"121",2022,"Giteranyi",19,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"122",2022,"Giteranyi",20,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"123",2022,"Giteranyi",21,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"124",2022,"Giteranyi",22,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"125",2022,"Giteranyi",23,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"126",2022,"Giteranyi",24,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"127",2022,"Giteranyi",25,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"128",2022,"Giteranyi",26,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"129",2022,"Giteranyi",27,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"130",2022,"Giteranyi",28,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"131",2022,"Giteranyi",29,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"132",2022,"Giteranyi",30,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"133",2022,"Giteranyi",31,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"134",2022,"Giteranyi",32,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"135",2022,"Giteranyi",33,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"136",2022,"Giteranyi",34,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"137",2022,"Giteranyi",35,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"138",2022,"Giteranyi",36,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"139",2022,"Giteranyi",37,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"140",2022,"Giteranyi",38,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"141",2022,"Giteranyi",39,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"142",2022,"Giteranyi",40,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"143",2022,"Giteranyi",41,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"144",2022,"Giteranyi",42,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"145",2022,"Giteranyi",43,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"146",2022,"Giteranyi",44,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"147",2022,"Giteranyi",45,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"148",2022,"Giteranyi",46,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"149",2022,"Giteranyi",47,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"150",2022,"Giteranyi",48,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"151",2022,"Giteranyi",49,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"152",2022,"Giteranyi",50,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"153",2022,"Giteranyi",51,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"154",2022,"Ngozi",1,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"155",2022,"Ngozi",2,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"156",2022,"Ngozi",3,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"157",2022,"Ngozi",4,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"158",2022,"Ngozi",5,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"159",2022,"Ngozi",6,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"160",2022,"Ngozi",7,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"161",2022,"Ngozi",8,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"162",2022,"Ngozi",9,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"163",2022,"Ngozi",10,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"164",2022,"Ngozi",11,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"165",2022,"Ngozi",12,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"166",2022,"Ngozi",13,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"167",2022,"Ngozi",14,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"168",2022,"Ngozi",15,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"169",2022,"Ngozi",16,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"170",2022,"Ngozi",17,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"171",2022,"Ngozi",18,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"172",2022,"Ngozi",19,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"173",2022,"Ngozi",20,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
