"","year","admin_name","seed","access","simday","duration","coverage","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","net_type_PBO","block_initial","kill_initial"
"540",2021,"Gahombo",1,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"541",2021,"Gahombo",44,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"542",2021,"Gahombo",51,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"543",2021,"Gahombo",42,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"544",2021,"Gahombo",20,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"545",2021,"Gahombo",29,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"546",2021,"Gahombo",43,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"547",2021,"Gahombo",11,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"548",2021,"Gahombo",41,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"549",2021,"Gahombo",39,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"550",2021,"Gahombo",30,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"551",2021,"Gahombo",22,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"552",2021,"Gahombo",28,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"553",2021,"Gahombo",33,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"554",2021,"Gahombo",46,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"555",2021,"Gahombo",7,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"556",2021,"Gahombo",15,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"557",2021,"Gahombo",40,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"558",2021,"Gahombo",26,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"559",2021,"Gahombo",31,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"560",2021,"Gahombo",34,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"561",2021,"Gahombo",8,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"562",2021,"Gashoho",40,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"563",2021,"Gashoho",21,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"564",2021,"Gashoho",17,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"565",2021,"Gashoho",22,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"566",2021,"Gashoho",49,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"567",2021,"Gashoho",41,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"568",2021,"Gashoho",13,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"569",2021,"Gashoho",11,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"570",2021,"Gashoho",18,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"571",2021,"Gashoho",32,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"572",2021,"Gashoho",37,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"573",2021,"Gashoho",50,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"574",2021,"Gashoho",12,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"575",2021,"Gashoho",20,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"576",2021,"Gashoho",26,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"577",2021,"Gashoho",9,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"578",2021,"Gashoho",23,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"579",2021,"Gashoho",39,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"580",2021,"Gashoho",24,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"581",2021,"Gashoho",8,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"582",2021,"Gashoho",31,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"583",2021,"Gashoho",28,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"584",2021,"Gashoho",1,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"585",2021,"Gashoho",7,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"586",2021,"Gashoho",2,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"587",2021,"Gashoho",38,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"588",2021,"Gashoho",43,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"589",2021,"Gashoho",15,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"590",2021,"Gashoho",47,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"591",2021,"Gashoho",25,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"592",2021,"Gashoho",19,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"593",2021,"Gashoho",48,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"594",2021,"Gashoho",14,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"595",2021,"Gashoho",35,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"596",2021,"Gashoho",10,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"597",2021,"Gashoho",29,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"598",2021,"Gashoho",36,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"599",2021,"Gashoho",30,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"600",2021,"Gashoho",16,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"601",2021,"Gashoho",46,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"602",2021,"Gashoho",51,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"603",2021,"Gashoho",3,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"604",2021,"Gashoho",33,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"605",2021,"Gashoho",6,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"606",2021,"Gashoho",27,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"607",2021,"Gashoho",45,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"608",2021,"Gashoho",34,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"609",2021,"Gashoho",42,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"610",2021,"Gashoho",44,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"611",2021,"Gashoho",4,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"612",2021,"Gashoho",5,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"613",2021,"Gihofi",32,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"614",2021,"Gihofi",26,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"615",2021,"Gihofi",27,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"616",2021,"Gihofi",47,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"617",2021,"Gihofi",5,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"618",2021,"Gihofi",23,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"619",2021,"Gihofi",49,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"620",2021,"Gihofi",24,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"621",2021,"Gihofi",43,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"622",2021,"Gihofi",8,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"623",2021,"Gihofi",38,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"624",2021,"Gihofi",51,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"625",2021,"Gihofi",22,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"626",2021,"Gihofi",40,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"627",2021,"Gihofi",12,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"628",2021,"Gihofi",21,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"629",2021,"Gihofi",33,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"630",2021,"Gihofi",20,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"631",2021,"Gihofi",13,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"632",2021,"Gihofi",42,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"633",2021,"Gihofi",36,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"634",2021,"Gihofi",46,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"635",2021,"Gihofi",35,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"636",2021,"Gihofi",7,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"637",2021,"Gihofi",48,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"638",2021,"Gihofi",4,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"639",2021,"Gihofi",6,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"640",2021,"Gihofi",15,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"641",2021,"Gihofi",28,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"642",2021,"Gihofi",9,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"643",2021,"Gihofi",29,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"644",2021,"Gihofi",11,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"645",2021,"Gihofi",19,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"646",2021,"Gihofi",17,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"647",2021,"Gihofi",2,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"648",2021,"Gihofi",30,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"649",2021,"Gihofi",31,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"650",2021,"Gihofi",18,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"651",2021,"Gihofi",10,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"652",2021,"Gihofi",50,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"653",2021,"Gihofi",44,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"654",2021,"Gihofi",14,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"655",2021,"Gihofi",37,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"656",2021,"Gihofi",3,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"657",2021,"Gihofi",1,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"658",2021,"Gihofi",25,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"659",2021,"Gihofi",41,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"660",2021,"Gihofi",16,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"661",2021,"Gihofi",39,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"662",2021,"Gihofi",34,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"663",2021,"Gihofi",45,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"664",2021,"Gitega",20,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"665",2021,"Gitega",25,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"666",2021,"Gitega",43,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"667",2021,"Gitega",40,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"668",2021,"Gitega",30,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"669",2021,"Gitega",47,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"670",2021,"Gitega",21,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"671",2021,"Gitega",45,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"672",2021,"Gitega",42,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"673",2021,"Gitega",3,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"674",2021,"Gitega",17,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"675",2021,"Gitega",13,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"676",2021,"Gitega",46,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"677",2021,"Gitega",11,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"678",2021,"Gitega",2,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"679",2021,"Gitega",37,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"680",2021,"Gitega",32,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"681",2021,"Gitega",12,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"682",2021,"Gitega",14,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"683",2021,"Gitega",23,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"684",2021,"Gitega",10,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"685",2021,"Gitega",51,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"686",2021,"Gitega",4,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"687",2021,"Gitega",41,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"688",2021,"Gitega",38,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"689",2021,"Gitega",24,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"690",2021,"Gitega",29,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"691",2021,"Gitega",15,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"692",2021,"Gitega",39,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"693",2021,"Gitega",48,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"694",2021,"Gitega",16,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"695",2021,"Gitega",8,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"696",2021,"Gitega",19,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"697",2021,"Gitega",28,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"698",2021,"Gitega",33,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"699",2021,"Gitega",9,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"700",2021,"Gitega",7,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"701",2021,"Gitega",18,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"702",2021,"Gitega",31,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"703",2021,"Gitega",44,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"704",2021,"Gitega",34,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"705",2021,"Gitega",36,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"706",2021,"Gitega",22,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"707",2021,"Gitega",35,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"708",2021,"Gitega",27,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"709",2021,"Gitega",50,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"710",2021,"Gitega",5,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"711",2021,"Gitega",26,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"712",2021,"Gitega",6,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"713",2021,"Gitega",49,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"714",2021,"Gitega",1,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"715",2021,"Giteranyi",47,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"716",2021,"Giteranyi",29,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"717",2021,"Giteranyi",17,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"718",2021,"Giteranyi",40,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"719",2021,"Giteranyi",39,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"720",2021,"Giteranyi",41,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"721",2021,"Giteranyi",31,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"722",2021,"Giteranyi",16,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"723",2021,"Giteranyi",43,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"724",2021,"Giteranyi",14,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"725",2021,"Giteranyi",7,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"726",2021,"Giteranyi",37,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"727",2021,"Giteranyi",25,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"728",2021,"Giteranyi",26,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"729",2021,"Giteranyi",9,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"730",2021,"Giteranyi",34,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"731",2021,"Giteranyi",10,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"732",2021,"Giteranyi",24,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"733",2021,"Giteranyi",42,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"734",2021,"Giteranyi",8,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"735",2021,"Giteranyi",28,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"736",2021,"Giteranyi",32,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"737",2021,"Giteranyi",36,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"738",2021,"Giteranyi",45,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"739",2021,"Giteranyi",46,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"740",2021,"Giteranyi",15,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"741",2021,"Giteranyi",51,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"742",2021,"Giteranyi",20,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"743",2021,"Giteranyi",1,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.732295084910494,0.506566652462825
"744",2021,"Giteranyi",3,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"745",2021,"Giteranyi",50,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"746",2021,"Giteranyi",44,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.914624737339336,0.702855803114514
"747",2021,"Giteranyi",6,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"748",2021,"Giteranyi",23,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.849844325325269,0.506566652462825
"749",2021,"Giteranyi",38,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
"750",2021,"Giteranyi",30,0.8911356,0,-1,0.80202204,6.594,0.8,0.4,0.75,1,0.792587530912632,0.702855803114514
