"","year","admin_name","seed","access","simday","duration","coverage","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
"80",2021,"Bugarama",44,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"81",2021,"Bugarama",51,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"82",2021,"Bugarama",49,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"83",2021,"Bugarama",6,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"84",2021,"Bugarama",5,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"85",2021,"Bugarama",39,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"86",2021,"Bugarama",41,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"87",2021,"Bugarama",48,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"88",2021,"Bugarama",14,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"89",2021,"Bugarama",33,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"90",2021,"Bugarama",25,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"91",2021,"Bugarama",4,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"92",2021,"Bugarama",27,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"93",2021,"Bugarama",47,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"94",2021,"Bugarama",37,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"95",2021,"Bugarama",45,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"96",2021,"Bugarama",26,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"97",2021,"Bugarama",19,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"98",2021,"Bugarama",43,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"99",2021,"Bugarama",21,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"100",2021,"Bugarama",16,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"101",2021,"Bugarama",29,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"102",2021,"Bugarama",23,0.7697939,0,-1,0.69281451,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"103",2021,"Buhiga",1,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"104",2021,"Buhiga",9,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"105",2021,"Buhiga",35,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"106",2021,"Buhiga",4,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"107",2021,"Buhiga",8,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"108",2021,"Buhiga",27,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"109",2021,"Buhiga",43,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"110",2021,"Buhiga",5,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"111",2021,"Buhiga",13,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"112",2021,"Buhiga",10,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"113",2021,"Buhiga",25,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"114",2021,"Buhiga",20,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"115",2021,"Buhiga",24,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"116",2021,"Buhiga",29,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"117",2021,"Buhiga",31,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"118",2021,"Buhiga",12,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"119",2021,"Buhiga",49,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"120",2021,"Buhiga",34,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"121",2021,"Buhiga",18,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"122",2021,"Buhiga",22,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"123",2021,"Buhiga",3,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"124",2021,"Buhiga",40,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"125",2021,"Buhiga",30,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"126",2021,"Buhiga",6,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"127",2021,"Buhiga",44,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"128",2021,"Buhiga",21,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"129",2021,"Buhiga",32,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"130",2021,"Buhiga",51,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"131",2021,"Buhiga",41,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"132",2021,"Buhiga",36,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"133",2021,"Buhiga",38,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"134",2021,"Buhiga",16,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"135",2021,"Buhiga",33,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"136",2021,"Buhiga",50,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"137",2021,"Buhiga",39,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"138",2021,"Buhiga",47,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"139",2021,"Buhiga",42,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"140",2021,"Buhiga",28,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"141",2021,"Buhiga",46,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"142",2021,"Buhiga",26,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"143",2021,"Buhiga",23,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"144",2021,"Buhiga",19,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"145",2021,"Buhiga",2,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"146",2021,"Buhiga",17,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"147",2021,"Buhiga",15,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"148",2021,"Buhiga",48,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"149",2021,"Buhiga",45,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"150",2021,"Buhiga",11,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"151",2021,"Buhiga",14,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"152",2021,"Buhiga",7,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"153",2021,"Buhiga",37,0.8801324,0,-1,0.79211916,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"154",2021,"Bururi",43,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"155",2021,"Bururi",20,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"156",2021,"Bururi",18,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"157",2021,"Bururi",39,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"158",2021,"Bururi",50,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"159",2021,"Bururi",26,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"160",2021,"Bururi",27,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"161",2021,"Bururi",46,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"162",2021,"Bururi",33,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"163",2021,"Bururi",6,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"164",2021,"Bururi",12,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"165",2021,"Bururi",37,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"166",2021,"Bururi",19,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"167",2021,"Bururi",11,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"168",2021,"Bururi",13,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"169",2021,"Bururi",51,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"170",2021,"Bururi",17,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"171",2021,"Bururi",32,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"172",2021,"Bururi",8,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"173",2021,"Bururi",23,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"174",2021,"Bururi",40,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"175",2021,"Bururi",49,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"176",2021,"Bururi",29,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"177",2021,"Bururi",44,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"178",2021,"Bururi",36,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"179",2021,"Bururi",1,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"180",2021,"Bururi",9,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"181",2021,"Bururi",34,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"182",2021,"Bururi",14,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"183",2021,"Bururi",24,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"184",2021,"Bururi",31,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"185",2021,"Bururi",45,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"186",2021,"Bururi",2,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"187",2021,"Bururi",25,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"188",2021,"Bururi",38,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"189",2021,"Bururi",7,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"190",2021,"Bururi",5,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"191",2021,"Bururi",15,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"192",2021,"Bururi",22,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"193",2021,"Bururi",10,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"194",2021,"Bururi",21,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"195",2021,"Bururi",16,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"196",2021,"Bururi",35,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"197",2021,"Bururi",48,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"198",2021,"Bururi",30,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"199",2021,"Bururi",47,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"200",2021,"Bururi",42,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"201",2021,"Bururi",28,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"202",2021,"Bururi",4,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"203",2021,"Bururi",3,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"204",2021,"Bururi",41,0.6114771,0,-1,0.55032939,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"205",2021,"Busoni",37,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"206",2021,"Busoni",33,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"207",2021,"Busoni",23,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"208",2021,"Busoni",14,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"209",2021,"Busoni",34,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"210",2021,"Busoni",21,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"211",2021,"Busoni",2,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"212",2021,"Busoni",50,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"213",2021,"Busoni",44,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"214",2021,"Busoni",43,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"215",2021,"Busoni",39,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"216",2021,"Busoni",40,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"217",2021,"Busoni",4,0.899968,0,-1,0.8099712,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
