"","year","admin_name","seed","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","block_initial","kill_initial"
"178",2022,"Ngozi",25,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"179",2022,"Ngozi",26,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"180",2022,"Ngozi",27,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"181",2022,"Ngozi",28,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"182",2022,"Ngozi",29,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"183",2022,"Ngozi",30,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"184",2022,"Ngozi",31,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"185",2022,"Ngozi",32,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"186",2022,"Ngozi",33,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"187",2022,"Ngozi",34,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"188",2022,"Ngozi",35,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"189",2022,"Ngozi",36,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"190",2022,"Ngozi",37,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"191",2022,"Ngozi",38,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"192",2022,"Ngozi",39,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"193",2022,"Ngozi",40,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"194",2022,"Ngozi",41,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"195",2022,"Ngozi",42,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"196",2022,"Ngozi",43,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"197",2022,"Ngozi",44,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"198",2022,"Ngozi",45,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"199",2022,"Ngozi",46,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"200",2022,"Ngozi",47,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"201",2022,"Ngozi",48,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"202",2022,"Ngozi",49,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"203",2022,"Ngozi",50,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"204",2022,"Ngozi",51,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"205",2023,"Giteranyi",1,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"206",2023,"Giteranyi",2,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"207",2023,"Giteranyi",3,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"208",2023,"Giteranyi",4,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"209",2023,"Giteranyi",5,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"210",2023,"Giteranyi",6,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"211",2023,"Giteranyi",7,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"212",2023,"Giteranyi",8,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"213",2023,"Giteranyi",9,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"214",2023,"Giteranyi",10,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"215",2023,"Giteranyi",11,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"216",2023,"Giteranyi",12,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"217",2023,"Giteranyi",13,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"218",2023,"Giteranyi",14,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"219",2023,"Giteranyi",15,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"220",2023,"Giteranyi",16,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"221",2023,"Giteranyi",17,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"222",2023,"Giteranyi",18,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"223",2023,"Giteranyi",19,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"224",2023,"Giteranyi",20,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"225",2023,"Giteranyi",21,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"226",2023,"Giteranyi",22,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"227",2023,"Giteranyi",23,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"228",2023,"Giteranyi",24,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"229",2023,"Giteranyi",25,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"230",2023,"Giteranyi",26,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"231",2023,"Giteranyi",27,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"232",2023,"Giteranyi",28,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"233",2023,"Giteranyi",29,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"234",2023,"Giteranyi",30,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"235",2023,"Giteranyi",31,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"236",2023,"Giteranyi",32,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"237",2023,"Giteranyi",33,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"238",2023,"Giteranyi",34,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"239",2023,"Giteranyi",35,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"240",2023,"Giteranyi",36,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"241",2023,"Giteranyi",37,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"242",2023,"Giteranyi",38,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"243",2023,"Giteranyi",39,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"244",2023,"Giteranyi",40,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"245",2023,"Giteranyi",41,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"246",2023,"Giteranyi",42,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"247",2023,"Giteranyi",43,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"248",2023,"Giteranyi",44,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"249",2023,"Giteranyi",45,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"250",2023,"Giteranyi",46,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"251",2023,"Giteranyi",47,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"252",2023,"Giteranyi",48,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"253",2023,"Giteranyi",49,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"254",2023,"Giteranyi",50,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"255",2023,"Giteranyi",51,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"256",2023,"Ngozi",1,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"257",2023,"Ngozi",2,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"258",2023,"Ngozi",3,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"259",2023,"Ngozi",4,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"260",2023,"Ngozi",5,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"261",2023,"Ngozi",6,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"262",2023,"Ngozi",7,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"263",2023,"Ngozi",8,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"264",2023,"Ngozi",9,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"265",2023,"Ngozi",10,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"266",2023,"Ngozi",11,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"267",2023,"Ngozi",12,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"268",2023,"Ngozi",13,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"269",2023,"Ngozi",14,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"270",2023,"Ngozi",15,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"271",2023,"Ngozi",16,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"272",2023,"Ngozi",17,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"273",2023,"Ngozi",18,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"274",2023,"Ngozi",19,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"275",2023,"Ngozi",20,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"276",2023,"Ngozi",21,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"277",2023,"Ngozi",22,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"278",2023,"Ngozi",23,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"279",2023,"Ngozi",24,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"280",2023,"Ngozi",25,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"281",2023,"Ngozi",26,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"282",2023,"Ngozi",27,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"283",2023,"Ngozi",28,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"284",2023,"Ngozi",29,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"285",2023,"Ngozi",30,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"286",2023,"Ngozi",31,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"287",2023,"Ngozi",32,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"288",2023,"Ngozi",33,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"289",2023,"Ngozi",34,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"290",2023,"Ngozi",35,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"291",2023,"Ngozi",36,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"292",2023,"Ngozi",37,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"293",2023,"Ngozi",38,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"294",2023,"Ngozi",39,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"295",2023,"Ngozi",40,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"296",2023,"Ngozi",41,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"297",2023,"Ngozi",42,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"298",2023,"Ngozi",43,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"299",2023,"Ngozi",44,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"300",2023,"Ngozi",45,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"301",2023,"Ngozi",46,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"302",2023,"Ngozi",47,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"303",2023,"Ngozi",48,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"304",2023,"Ngozi",49,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"305",2023,"Ngozi",50,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"306",2023,"Ngozi",51,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"307",2024,"Giteranyi",1,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"308",2024,"Giteranyi",2,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"309",2024,"Giteranyi",3,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"310",2024,"Giteranyi",4,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"311",2024,"Giteranyi",5,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"312",2024,"Giteranyi",6,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"313",2024,"Giteranyi",7,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"314",2024,"Giteranyi",8,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"315",2024,"Giteranyi",9,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"316",2024,"Giteranyi",10,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"317",2024,"Giteranyi",11,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"318",2024,"Giteranyi",12,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"319",2024,"Giteranyi",13,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"320",2024,"Giteranyi",14,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"321",2024,"Giteranyi",15,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"322",2024,"Giteranyi",16,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"323",2024,"Giteranyi",17,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"324",2024,"Giteranyi",18,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"325",2024,"Giteranyi",19,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"326",2024,"Giteranyi",20,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"327",2024,"Giteranyi",21,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"328",2024,"Giteranyi",22,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"329",2024,"Giteranyi",23,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"330",2024,"Giteranyi",24,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"331",2024,"Giteranyi",25,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"332",2024,"Giteranyi",26,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"333",2024,"Giteranyi",27,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"334",2024,"Giteranyi",28,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"335",2024,"Giteranyi",29,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"336",2024,"Giteranyi",30,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"337",2024,"Giteranyi",31,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"338",2024,"Giteranyi",32,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"339",2024,"Giteranyi",33,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"340",2024,"Giteranyi",34,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"341",2024,"Giteranyi",35,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"342",2024,"Giteranyi",36,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"343",2024,"Giteranyi",37,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"344",2024,"Giteranyi",38,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"345",2024,"Giteranyi",39,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"346",2024,"Giteranyi",40,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"347",2024,"Giteranyi",41,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"348",2024,"Giteranyi",42,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"349",2024,"Giteranyi",43,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"350",2024,"Giteranyi",44,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"351",2024,"Giteranyi",45,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"352",2024,"Giteranyi",46,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"353",2024,"Giteranyi",47,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"354",2024,"Giteranyi",48,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"355",2024,"Giteranyi",49,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
