"","year","admin_name","seed","nets_per_capita","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
"52",2022,"Bugarama",1,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"53",2022,"Bugarama",2,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"54",2022,"Bugarama",3,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"55",2022,"Bugarama",4,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"56",2022,"Bugarama",5,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"57",2022,"Bugarama",6,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"58",2022,"Bugarama",7,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"59",2022,"Bugarama",8,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"60",2022,"Bugarama",9,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"61",2022,"Bugarama",10,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"62",2022,"Bugarama",11,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"63",2022,"Bugarama",12,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"64",2022,"Bugarama",13,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"65",2022,"Bugarama",14,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"66",2022,"Bugarama",15,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"67",2022,"Bugarama",16,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"68",2022,"Bugarama",17,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"69",2022,"Bugarama",18,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"70",2022,"Bugarama",19,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"71",2022,"Bugarama",20,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"72",2022,"Bugarama",21,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"73",2022,"Bugarama",22,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"74",2022,"Bugarama",23,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"75",2022,"Bugarama",24,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"76",2022,"Bugarama",25,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"77",2022,"Bugarama",26,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"78",2022,"Bugarama",27,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"79",2022,"Bugarama",28,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"80",2022,"Bugarama",29,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"81",2022,"Bugarama",30,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"82",2022,"Bugarama",31,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"83",2022,"Bugarama",32,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"84",2022,"Bugarama",33,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"85",2022,"Bugarama",34,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"86",2022,"Bugarama",35,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"87",2022,"Bugarama",36,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"88",2022,"Bugarama",37,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"89",2022,"Bugarama",38,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"90",2022,"Bugarama",39,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"91",2022,"Bugarama",40,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"92",2022,"Bugarama",41,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"93",2022,"Bugarama",42,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"94",2022,"Bugarama",43,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"95",2022,"Bugarama",44,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"96",2022,"Bugarama",45,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"97",2022,"Bugarama",46,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"98",2022,"Bugarama",47,0.541999338,654,0.566908061256759,0.417114929517096,0.387960525974522,0.408421469229588,0.566908061256759,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"99",2022,"Bugarama",48,0.541999338,654,0.645171943443841,0.474699282136513,0.441519998794149,0.464805655546498,0.645171943443841,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"100",2022,"Bugarama",49,0.541999338,654,0.792392195199842,0.583019782639823,0.542269397521593,0.570868552922203,0.792392195199842,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"101",2022,"Bugarama",50,0.541999338,654,0.852183095210616,0.627012237057335,0.583186982932614,0.613944121780448,0.852183095210616,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"102",2022,"Bugarama",51,0.541999338,654,0.732546969303964,0.53898735677141,0.501314634479136,0.527753845693334,0.732546969303964,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"103",2022,"Buhiga",1,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"104",2022,"Buhiga",2,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"105",2022,"Buhiga",3,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"106",2022,"Buhiga",4,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"107",2022,"Buhiga",5,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"108",2022,"Buhiga",6,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"109",2022,"Buhiga",7,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"110",2022,"Buhiga",8,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"111",2022,"Buhiga",9,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"112",2022,"Buhiga",10,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"113",2022,"Buhiga",11,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"114",2022,"Buhiga",12,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"115",2022,"Buhiga",13,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"116",2022,"Buhiga",14,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"117",2022,"Buhiga",15,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"118",2022,"Buhiga",16,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"119",2022,"Buhiga",17,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"120",2022,"Buhiga",18,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"121",2022,"Buhiga",19,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"122",2022,"Buhiga",20,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"123",2022,"Buhiga",21,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"124",2022,"Buhiga",22,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"125",2022,"Buhiga",23,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"126",2022,"Buhiga",24,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"127",2022,"Buhiga",25,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"128",2022,"Buhiga",26,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"129",2022,"Buhiga",27,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"130",2022,"Buhiga",28,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"131",2022,"Buhiga",29,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"132",2022,"Buhiga",30,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"133",2022,"Buhiga",31,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"134",2022,"Buhiga",32,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"135",2022,"Buhiga",33,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"136",2022,"Buhiga",34,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"137",2022,"Buhiga",35,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"138",2022,"Buhiga",36,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"139",2022,"Buhiga",37,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"140",2022,"Buhiga",38,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"141",2022,"Buhiga",39,0.545110579,654,0.794597336545942,0.584642263320579,0.543778474310137,0.572457218051495,0.794597336545942,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"142",2022,"Buhiga",40,0.545110579,654,0.854051836649227,0.628387204193494,0.584465846228061,0.61529043201332,0.854051836649227,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"143",2022,"Buhiga",41,0.545110579,654,0.735066567252569,0.540841205733117,0.503038907976356,0.529569056953086,0.735066567252569,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"144",2022,"Buhiga",42,0.545110579,654,0.569344847632468,0.418907848063886,0.389628127810897,0.410177019978962,0.569344847632468,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"145",2022,"Buhiga",43,0.545110579,654,0.647707651032039,0.476564984115741,0.44325529683781,0.466632472784575,0.647707651032039,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
