"X","admin_name","year","seed","U5_coverage","adult_coverage","severe_coverage","simday","duration"
495,"Ngozi",2021,1,0.774342105263158,0.4975,0.9,0,-1
496,"Nyabikere",2021,1,0.9125,0.4375,0.9,0,-1
497,"Nyanza-Lac",2021,1,0.586363636363636,0.395454545454546,0.818181818181818,0,-1
498,"Rumonge",2021,1,0.591666666666667,0.208333333333334,0.833333333333334,0,-1
499,"Rutana",2021,1,0.79620253164557,0.509367088607595,0.9,0,-1
500,"Ruyigi",2021,1,0.788372093023256,0.505116279069767,0.9,0,-1
501,"Rwibaga",2021,1,0.566666666666667,0.19047619047619,0.761904761904762,0,-1
502,"Ryansoro",2021,1,0.664583333333333,0.437916666666667,0.9,0,-1
503,"Vumbi",2021,1,0.809090909090909,0.516363636363636,0.9,0,-1
504,"Zone Centre",2021,1,0.456896551724138,0.228448275862069,0.9,0,-1
505,"Zone Nord",2021,1,0.507692307692308,0.253846153846154,0.9,0,-1
506,"Zone Sud",2021,1,0.419354838709677,0.209677419354838,0.838709677419354,0,-1
967,"Bubanza",2021,2,0.7704,0.49536,0.9,0,-1
968,"Bugarama",2021,2,0.3987,0.0705,0.6,0,-1
969,"Buhiga",2021,2,0.8341,0.3815,0.9,0,-1
970,"Bururi",2021,2,0.5506,0.179,0.716,0,-1
971,"Busoni",2021,2,0.7641,0.49194,0.9,0,-1
972,"Butezi",2021,2,0.7669,0.49346,0.9,0,-1
973,"Buye",2021,2,0.8229,0.52386,0.9,0,-1
974,"Cankuzo",2021,2,0.8957,0.56338,0.9,0,-1
975,"Cibitoke",2021,2,0.7641,0.49194,0.9,0,-1
976,"Fota",2021,2,0.7732,0.338,0.9,0,-1
977,"Gahombo",2021,2,0.7578,0.327,0.9,0,-1
978,"Gashoho",2021,2,0.8698,0.54932,0.9,0,-1
979,"Gihofi",2021,2,0.7424,0.48016,0.9,0,-1
980,"Gitega",2021,2,0.7431,0.48054,0.9,0,-1
981,"Giteranyi",2021,2,0.881,0.5554,0.9,0,-1
982,"Isale",2021,2,0.5723,0.1945,0.778,0,-1
983,"Kabezi",2021,2,0.5324,0.166,0.664,0,-1
984,"Kayanza",2021,2,0.7557,0.3255,0.9,0,-1
985,"Kibumbu",2021,2,0.8152,0.368,0.9,0,-1
986,"Kibuye",2021,2,0.7571,0.48814,0.9,0,-1
987,"Kiganda",2021,2,0.6465,0.2475,0.9,0,-1
988,"Kinyinya",2021,2,0.7991,0.51094,0.9,0,-1
989,"Kiremba",2021,2,0.7739,0.49726,0.9,0,-1
990,"Kirundo",2021,2,0.8369,0.53146,0.9,0,-1
991,"Mabayi",2021,2,0.8439,0.53526,0.9,0,-1
992,"Makamba",2021,2,0.6892,0.45128,0.9,0,-1
993,"Matana",2021,2,0.5135,0.1525,0.61,0,-1
994,"Mpanda",2021,2,0.7249,0.47066,0.9,0,-1
995,"Mukenke",2021,2,0.8726,0.55084,0.9,0,-1
996,"Muramvya",2021,2,0.5625,0.1875,0.75,0,-1
997,"Murore",2021,2,0.8285,0.5269,0.9,0,-1
998,"Musema",2021,2,0.7956,0.354,0.9,0,-1
999,"Mutaho",2021,2,0.853,0.5402,0.9,0,-1
1000,"Muyinga",2021,2,0.7879,0.50486,0.9,0,-1
1001,"Ngozi",2021,2,0.8488,0.53792,0.9,0,-1
1002,"Nyabikere",2021,2,0.923,0.445,0.9,0,-1
1003,"Nyanza-Lac",2021,2,0.5877,0.39618,0.822,0,-1
1004,"Rumonge",2021,2,0.5604,0.186,0.744,0,-1
1005,"Rutana",2021,2,0.7886,0.50524,0.9,0,-1
1006,"Ruyigi",2021,2,0.7844,0.50296,0.9,0,-1
1007,"Rwibaga",2021,2,0.5569,0.1835,0.734,0,-1
1008,"Ryansoro",2021,2,0.7228,0.46952,0.9,0,-1
1009,"Vumbi",2021,2,0.8124,0.51816,0.9,0,-1
1010,"Zone Centre",2021,2,0.388,0.194,0.776,0,-1
1011,"Zone Nord",2021,2,0.487,0.2435,0.9,0,-1
1012,"Zone Sud",2021,2,0.331,0.1655,0.662,0,-1
1473,"Bubanza",2021,3,0.818,0.5212,0.9,0,-1
1474,"Bugarama",2021,3,0.3917,0.0655,0.6,0,-1
1475,"Buhiga",2021,3,0.8306,0.379,0.9,0,-1
1476,"Bururi",2021,3,0.5247,0.1605,0.642,0,-1
1477,"Busoni",2021,3,0.8005,0.5117,0.9,0,-1
1478,"Butezi",2021,3,0.6787,0.44558,0.9,0,-1
1479,"Buye",2021,3,0.7977,0.51018,0.9,0,-1
1480,"Cankuzo",2021,3,0.8775,0.5535,0.9,0,-1
1481,"Cibitoke",2021,3,0.7361,0.47674,0.9,0,-1
1482,"Fota",2021,3,0.8089,0.3635,0.9,0,-1
1483,"Gahombo",2021,3,0.7886,0.349,0.9,0,-1
1484,"Gashoho",2021,3,0.8747,0.55198,0.9,0,-1
1485,"Gihofi",2021,3,0.7396,0.47864,0.9,0,-1
1486,"Gitega",2021,3,0.713,0.4642,0.9,0,-1
1487,"Giteranyi",2021,3,0.8656,0.54704,0.9,0,-1
1488,"Isale",2021,3,0.5933,0.2095,0.838,0,-1
1489,"Kabezi",2021,3,0.4694,0.121,0.6,0,-1
1490,"Kayanza",2021,3,0.7683,0.3345,0.9,0,-1
1491,"Kibumbu",2021,3,0.804,0.36,0.9,0,-1
1492,"Kibuye",2021,3,0.8138,0.51892,0.9,0,-1
1493,"Kiganda",2021,3,0.6171,0.2265,0.9,0,-1
1494,"Kinyinya",2021,3,0.8593,0.54362,0.9,0,-1
1495,"Kiremba",2021,3,0.755,0.487,0.9,0,-1
1496,"Kirundo",2021,3,0.8313,0.52842,0.9,0,-1
1497,"Mabayi",2021,3,0.7914,0.50676,0.9,0,-1
1498,"Makamba",2021,3,0.6269,0.41746,0.9,0,-1
1499,"Matana",2021,3,0.4722,0.123,0.6,0,-1
1500,"Mpanda",2021,3,0.7158,0.46572,0.9,0,-1
1501,"Mukenke",2021,3,0.9202,0.57668,0.9,0,-1
1502,"Muramvya",2021,3,0.5037,0.1455,0.6,0,-1
1503,"Murore",2021,3,0.7956,0.50904,0.9,0,-1
1504,"Musema",2021,3,0.8355,0.3825,0.9,0,-1
1505,"Mutaho",2021,3,0.8418,0.53412,0.9,0,-1
1506,"Muyinga",2021,3,0.8061,0.51474,0.9,0,-1
1507,"Ngozi",2021,3,0.7298,0.47332,0.9,0,-1
1508,"Nyabikere",2021,3,0.8866,0.419,0.9,0,-1
1509,"Nyanza-Lac",2021,3,0.5576,0.37984,0.736,0,-1
1510,"Rumonge",2021,3,0.5898,0.207,0.828,0,-1
1511,"Rutana",2021,3,0.7354,0.47636,0.9,0,-1
1512,"Ruyigi",2021,3,0.7277,0.47218,0.9,0,-1
1513,"Rwibaga",2021,3,0.5625,0.1875,0.75,0,-1
1514,"Ryansoro",2021,3,0.7018,0.45812,0.9,0,-1
1515,"Vumbi",2021,3,0.8159,0.52006,0.9,0,-1
1516,"Zone Centre",2021,3,0.495,0.2475,0.9,0,-1
1517,"Zone Nord",2021,3,0.492,0.246,0.9,0,-1
1518,"Zone Sud",2021,3,0.354,0.177,0.708,0,-1
1979,"Bubanza",2021,4,0.8061,0.51474,0.9,0,-1
1980,"Bugarama",2021,4,0.3742,0.053,0.6,0,-1
1981,"Buhiga",2021,4,0.8453,0.3895,0.9,0,-1
1982,"Bururi",2021,4,0.4729,0.1235,0.6,0,-1
1983,"Busoni",2021,4,0.7851,0.50334,0.9,0,-1
1984,"Butezi",2021,4,0.8026,0.51284,0.9,0,-1
1985,"Buye",2021,4,0.8404,0.53336,0.9,0,-1
1986,"Cankuzo",2021,4,0.8334,0.52956,0.9,0,-1
1987,"Cibitoke",2021,4,0.7907,0.50638,0.9,0,-1
1988,"Fota",2021,4,0.6304,0.236,0.9,0,-1
1989,"Gahombo",2021,4,0.8159,0.3685,0.9,0,-1
1990,"Gashoho",2021,4,0.86,0.544,0.9,0,-1
1991,"Gihofi",2021,4,0.8082,0.51588,0.9,0,-1
1992,"Gitega",2021,4,0.7557,0.48738,0.9,0,-1
1993,"Giteranyi",2021,4,0.8404,0.53336,0.9,0,-1
1994,"Isale",2021,4,0.5618,0.187,0.748,0,-1
1995,"Kabezi",2021,4,0.4897,0.1355,0.6,0,-1
1996,"Kayanza",2021,4,0.8019,0.3585,0.9,0,-1
1997,"Kibumbu",2021,4,0.7494,0.321,0.9,0,-1
1998,"Kibuye",2021,4,0.8096,0.51664,0.9,0,-1
1999,"Kiganda",2021,4,0.699,0.285,0.9,0,-1
2000,"Kinyinya",2021,4,0.7249,0.47066,0.9,0,-1
2001,"Kiremba",2021,4,0.825,0.525,0.9,0,-1
2002,"Kirundo",2021,4,0.7998,0.51132,0.9,0,-1
2003,"Mabayi",2021,4,0.8292,0.52728,0.9,0,-1
2004,"Makamba",2021,4,0.692,0.4528,0.9,0,-1
2005,"Matana",2021,4,0.5156,0.154,0.616,0,-1
2006,"Mpanda",2021,4,0.6892,0.45128,0.9,0,-1
2007,"Mukenke",2021,4,0.9125,0.5725,0.9,0,-1
2008,"Muramvya",2021,4,0.5562,0.183,0.732,0,-1
2009,"Murore",2021,4,0.7928,0.50752,0.9,0,-1
2010,"Musema",2021,4,0.8313,0.3795,0.9,0,-1
2011,"Mutaho",2021,4,0.8229,0.52386,0.9,0,-1
2012,"Muyinga",2021,4,0.7851,0.50334,0.9,0,-1
2013,"Ngozi",2021,4,0.8047,0.51398,0.9,0,-1
2014,"Nyabikere",2021,4,0.8943,0.4245,0.9,0,-1
2015,"Nyanza-Lac",2021,4,0.6115,0.4091,0.89,0,-1
2016,"Rumonge",2021,4,0.5499,0.1785,0.714,0,-1
2017,"Rutana",2021,4,0.8208,0.52272,0.9,0,-1
2018,"Ruyigi",2021,4,0.7102,0.46268,0.9,0,-1
2019,"Rwibaga",2021,4,0.5401,0.1715,0.686,0,-1
2020,"Ryansoro",2021,4,0.6745,0.4433,0.9,0,-1
2021,"Vumbi",2021,4,0.8026,0.51284,0.9,0,-1
2022,"Zone Centre",2021,4,0.41,0.205,0.82,0,-1
2023,"Zone Nord",2021,4,0.416,0.208,0.832,0,-1
2024,"Zone Sud",2021,4,0.281,0.1405,0.6,0,-1
2485,"Bubanza",2021,5,0.7452,0.48168,0.9,0,-1
2486,"Bugarama",2021,5,0.3994,0.071,0.6,0,-1
2487,"Buhiga",2021,5,0.8635,0.4025,0.9,0,-1
2488,"Bururi",2021,5,0.4722,0.123,0.6,0,-1
2489,"Busoni",2021,5,0.7781,0.49954,0.9,0,-1
2490,"Butezi",2021,5,0.7095,0.4623,0.9,0,-1
2491,"Buye",2021,5,0.8068,0.51512,0.9,0,-1
2492,"Cankuzo",2021,5,0.8257,0.52538,0.9,0,-1
2493,"Cibitoke",2021,5,0.7571,0.48814,0.9,0,-1
2494,"Fota",2021,5,0.7242,0.303,0.9,0,-1
2495,"Gahombo",2021,5,0.7893,0.3495,0.9,0,-1
2496,"Gashoho",2021,5,0.8572,0.54248,0.9,0,-1
2497,"Gihofi",2021,5,0.6934,0.45356,0.9,0,-1
2498,"Gitega",2021,5,0.776,0.4984,0.9,0,-1
2499,"Giteranyi",2021,5,0.8712,0.55008,0.9,0,-1
2500,"Isale",2021,5,0.5506,0.179,0.716,0,-1
2501,"Kabezi",2021,5,0.5184,0.156,0.624,0,-1
2502,"Kayanza",2021,5,0.7802,0.343,0.9,0,-1
2503,"Kibumbu",2021,5,0.8054,0.361,0.9,0,-1
2504,"Kibuye",2021,5,0.7837,0.50258,0.9,0,-1
2505,"Kiganda",2021,5,0.6857,0.2755,0.9,0,-1
2506,"Kinyinya",2021,5,0.8663,0.54742,0.9,0,-1
2507,"Kiremba",2021,5,0.7907,0.50638,0.9,0,-1
2508,"Kirundo",2021,5,0.8194,0.52196,0.9,0,-1
2509,"Mabayi",2021,5,0.7599,0.48966,0.9,0,-1
2510,"Makamba",2021,5,0.7053,0.46002,0.9,0,-1
2511,"Matana",2021,5,0.5149,0.1535,0.614,0,-1
2512,"Mpanda",2021,5,0.734,0.4756,0.9,0,-1
2513,"Mukenke",2021,5,0.8894,0.55996,0.9,0,-1
2514,"Muramvya",2021,5,0.4771,0.1265,0.6,0,-1
2515,"Murore",2021,5,0.8516,0.53944,0.9,0,-1
2516,"Musema",2021,5,0.8558,0.397,0.9,0,-1
2517,"Mutaho",2021,5,0.8446,0.53564,0.9,0,-1
2518,"Muyinga",2021,5,0.7585,0.4889,0.9,0,-1
2519,"Ngozi",2021,5,0.7907,0.50638,0.9,0,-1
2520,"Nyabikere",2021,5,0.9335,0.4525,0.9,0,-1
2521,"Nyanza-Lac",2021,5,0.559,0.3806,0.74,0,-1
2522,"Rumonge",2021,5,0.5744,0.196,0.784,0,-1
2523,"Rutana",2021,5,0.7389,0.47826,0.9,0,-1
2524,"Ruyigi",2021,5,0.7109,0.46306,0.9,0,-1
2525,"Rwibaga",2021,5,0.5562,0.183,0.732,0,-1
2526,"Ryansoro",2021,5,0.6738,0.44292,0.9,0,-1
2527,"Vumbi",2021,5,0.7998,0.51132,0.9,0,-1
2528,"Zone Centre",2021,5,0.436,0.218,0.872,0,-1
2529,"Zone Nord",2021,5,0.476,0.238,0.9,0,-1
2530,"Zone Sud",2021,5,0.386,0.193,0.772,0,-1
2991,"Bubanza",2021,6,0.8292,0.52728,0.9,0,-1
2992,"Bugarama",2021,6,0.4211,0.0865,0.6,0,-1
2993,"Buhiga",2021,6,0.7984,0.356,0.9,0,-1
2994,"Bururi",2021,6,0.4582,0.113,0.6,0,-1
2995,"Busoni",2021,6,0.741,0.4794,0.9,0,-1
2996,"Butezi",2021,6,0.7725,0.4965,0.9,0,-1
2997,"Buye",2021,6,0.8117,0.51778,0.9,0,-1
2998,"Cankuzo",2021,6,0.8131,0.51854,0.9,0,-1
2999,"Cibitoke",2021,6,0.7683,0.49422,0.9,0,-1
3000,"Fota",2021,6,0.6493,0.2495,0.9,0,-1
3001,"Gahombo",2021,6,0.8005,0.3575,0.9,0,-1
3002,"Gashoho",2021,6,0.8159,0.52006,0.9,0,-1
3003,"Gihofi",2021,6,0.769,0.4946,0.9,0,-1
3004,"Gitega",2021,6,0.7298,0.47332,0.9,0,-1
3005,"Giteranyi",2021,6,0.8089,0.51626,0.9,0,-1
3006,"Isale",2021,6,0.5226,0.159,0.636,0,-1
3007,"Kabezi",2021,6,0.4288,0.092,0.6,0,-1
3008,"Kayanza",2021,6,0.8145,0.3675,0.9,0,-1
3009,"Kibumbu",2021,6,0.8061,0.3615,0.9,0,-1
3010,"Kibuye",2021,6,0.7641,0.49194,0.9,0,-1
3011,"Kiganda",2021,6,0.6465,0.2475,0.9,0,-1
3012,"Kinyinya",2021,6,0.8215,0.5231,0.9,0,-1
3013,"Kiremba",2021,6,0.7543,0.48662,0.9,0,-1
3014,"Kirundo",2021,6,0.818,0.5212,0.9,0,-1
3015,"Mabayi",2021,6,0.8306,0.52804,0.9,0,-1
3016,"Makamba",2021,6,0.7186,0.46724,0.9,0,-1
3017,"Matana",2021,6,0.5387,0.1705,0.682,0,-1
3018,"Mpanda",2021,6,0.7011,0.45774,0.9,0,-1
3019,"Mukenke",2021,6,0.888,0.5592,0.9,0,-1
3020,"Muramvya",2021,6,0.615,0.225,0.9,0,-1
3021,"Murore",2021,6,0.8054,0.51436,0.9,0,-1
3022,"Musema",2021,6,0.7767,0.3405,0.9,0,-1
3023,"Mutaho",2021,6,0.8229,0.52386,0.9,0,-1
3024,"Muyinga",2021,6,0.8236,0.52424,0.9,0,-1
3025,"Ngozi",2021,6,0.832,0.5288,0.9,0,-1
3026,"Nyabikere",2021,6,0.9419,0.4585,0.9,0,-1
3027,"Nyanza-Lac",2021,6,0.6598,0.43532,0.9,0,-1
3028,"Rumonge",2021,6,0.5765,0.1975,0.79,0,-1
3029,"Rutana",2021,6,0.8103,0.51702,0.9,0,-1
3030,"Ruyigi",2021,6,0.7571,0.48814,0.9,0,-1
3031,"Rwibaga",2021,6,0.587,0.205,0.82,0,-1
3032,"Ryansoro",2021,6,0.7053,0.46002,0.9,0,-1
3033,"Vumbi",2021,6,0.8481,0.53754,0.9,0,-1
3034,"Zone Centre",2021,6,0.427,0.2135,0.854,0,-1
3035,"Zone Nord",2021,6,0.461,0.2305,0.9,0,-1
3036,"Zone Sud",2021,6,0.538,0.269,0.9,0,-1
3497,"Bubanza",2021,7,0.8068,0.51512,0.9,0,-1
3498,"Bugarama",2021,7,0.3938,0.067,0.6,0,-1
3499,"Buhiga",2021,7,0.8607,0.4005,0.9,0,-1
3500,"Bururi",2021,7,0.44,0.1,0.6,0,-1
3501,"Busoni",2021,7,0.818,0.5212,0.9,0,-1
3502,"Butezi",2021,7,0.727,0.4718,0.9,0,-1
3503,"Buye",2021,7,0.8215,0.5231,0.9,0,-1
3504,"Cankuzo",2021,7,0.8397,0.53298,0.9,0,-1
3505,"Cibitoke",2021,7,0.7018,0.45812,0.9,0,-1
3506,"Fota",2021,7,0.6976,0.284,0.9,0,-1
3507,"Gahombo",2021,7,0.8264,0.376,0.9,0,-1
3508,"Gashoho",2021,7,0.888,0.5592,0.9,0,-1
3509,"Gihofi",2021,7,0.7221,0.46914,0.9,0,-1
3510,"Gitega",2021,7,0.7606,0.49004,0.9,0,-1
3511,"Giteranyi",2021,7,0.8495,0.5383,0.9,0,-1
3512,"Isale",2021,7,0.5702,0.193,0.772,0,-1
3513,"Kabezi",2021,7,0.489,0.135,0.6,0,-1
3514,"Kayanza",2021,7,0.7585,0.3275,0.9,0,-1
3515,"Kibumbu",2021,7,0.7704,0.336,0.9,0,-1
3516,"Kibuye",2021,7,0.8558,0.54172,0.9,0,-1
3517,"Kiganda",2021,7,0.6353,0.2395,0.9,0,-1
3518,"Kinyinya",2021,7,0.8768,0.55312,0.9,0,-1
3519,"Kiremba",2021,7,0.8089,0.51626,0.9,0,-1
3520,"Kirundo",2021,7,0.8544,0.54096,0.9,0,-1
3521,"Mabayi",2021,7,0.7823,0.50182,0.9,0,-1
3522,"Makamba",2021,7,0.6682,0.43988,0.9,0,-1
3523,"Matana",2021,7,0.5107,0.1505,0.602,0,-1
3524,"Mpanda",2021,7,0.6871,0.45014,0.9,0,-1
3525,"Mukenke",2021,7,0.8985,0.5649,0.9,0,-1
3526,"Muramvya",2021,7,0.5611,0.1865,0.746,0,-1
3527,"Murore",2021,7,0.7816,0.50144,0.9,0,-1
3528,"Musema",2021,7,0.8033,0.3595,0.9,0,-1
3529,"Mutaho",2021,7,0.8705,0.5497,0.9,0,-1
3530,"Muyinga",2021,7,0.8243,0.52462,0.9,0,-1
3531,"Ngozi",2021,7,0.7809,0.50106,0.9,0,-1
3532,"Nyabikere",2021,7,0.9398,0.457,0.9,0,-1
3533,"Nyanza-Lac",2021,7,0.5821,0.39314,0.806,0,-1
3534,"Rumonge",2021,7,0.5786,0.199,0.796,0,-1
3535,"Rutana",2021,7,0.7956,0.50904,0.9,0,-1
3536,"Ruyigi",2021,7,0.7249,0.47066,0.9,0,-1
3537,"Rwibaga",2021,7,0.5107,0.1505,0.602,0,-1
3538,"Ryansoro",2021,7,0.6766,0.44444,0.9,0,-1
3539,"Vumbi",2021,7,0.8026,0.51284,0.9,0,-1
3540,"Zone Centre",2021,7,0.46,0.23,0.9,0,-1
3541,"Zone Nord",2021,7,0.42,0.21,0.84,0,-1
3542,"Zone Sud",2021,7,0.302,0.151,0.604,0,-1
4003,"Bubanza",2021,8,0.783,0.5022,0.9,0,-1
4004,"Bugarama",2021,8,0.4288,0.092,0.6,0,-1
4005,"Buhiga",2021,8,0.8152,0.368,0.9,0,-1
4006,"Bururi",2021,8,0.4176,0.084,0.6,0,-1
4007,"Busoni",2021,8,0.8446,0.53564,0.9,0,-1
4008,"Butezi",2021,8,0.7326,0.47484,0.9,0,-1
4009,"Buye",2021,8,0.8446,0.53564,0.9,0,-1
4010,"Cankuzo",2021,8,0.8831,0.55654,0.9,0,-1
4011,"Cibitoke",2021,8,0.7473,0.48282,0.9,0,-1
4012,"Fota",2021,8,0.7319,0.3085,0.9,0,-1
4013,"Gahombo",2021,8,0.8222,0.373,0.9,0,-1
4014,"Gashoho",2021,8,0.8635,0.5459,0.9,0,-1
4015,"Gihofi",2021,8,0.79,0.506,0.9,0,-1
4016,"Gitega",2021,8,0.755,0.487,0.9,0,-1
4017,"Giteranyi",2021,8,0.853,0.5402,0.9,0,-1
4018,"Isale",2021,8,0.5611,0.1865,0.746,0,-1
4019,"Kabezi",2021,8,0.4442,0.103,0.6,0,-1
4020,"Kayanza",2021,8,0.7396,0.314,0.9,0,-1
4021,"Kibumbu",2021,8,0.7676,0.334,0.9,0,-1
4022,"Kibuye",2021,8,0.7634,0.49156,0.9,0,-1
4023,"Kiganda",2021,8,0.6752,0.268,0.9,0,-1
4024,"Kinyinya",2021,8,0.8376,0.53184,0.9,0,-1
4025,"Kiremba",2021,8,0.8299,0.52766,0.9,0,-1
4026,"Kirundo",2021,8,0.8726,0.55084,0.9,0,-1
4027,"Mabayi",2021,8,0.7963,0.50942,0.9,0,-1
4028,"Makamba",2021,8,0.6647,0.43798,0.9,0,-1
4029,"Matana",2021,8,0.5338,0.167,0.668,0,-1
4030,"Mpanda",2021,8,0.7081,0.46154,0.9,0,-1
4031,"Mukenke",2021,8,0.8985,0.5649,0.9,0,-1
4032,"Muramvya",2021,8,0.5289,0.1635,0.654,0,-1
4033,"Murore",2021,8,0.7928,0.50752,0.9,0,-1
4034,"Musema",2021,8,0.7844,0.346,0.9,0,-1
4035,"Mutaho",2021,8,0.8418,0.53412,0.9,0,-1
4036,"Muyinga",2021,8,0.7732,0.49688,0.9,0,-1
4037,"Ngozi",2021,8,0.7431,0.48054,0.9,0,-1
4038,"Nyabikere",2021,8,0.9069,0.4335,0.9,0,-1
4039,"Nyanza-Lac",2021,8,0.5541,0.37794,0.726,0,-1
4040,"Rumonge",2021,8,0.5968,0.212,0.848,0,-1
4041,"Rutana",2021,8,0.7872,0.50448,0.9,0,-1
4042,"Ruyigi",2021,8,0.8229,0.52386,0.9,0,-1
4043,"Rwibaga",2021,8,0.5415,0.1725,0.69,0,-1
4044,"Ryansoro",2021,8,0.7165,0.4661,0.9,0,-1
4045,"Vumbi",2021,8,0.8404,0.53336,0.9,0,-1
4046,"Zone Centre",2021,8,0.491,0.2455,0.9,0,-1
4047,"Zone Nord",2021,8,0.423,0.2115,0.846,0,-1
4048,"Zone Sud",2021,8,0.428,0.214,0.856,0,-1
4509,"Bubanza",2021,9,0.7501,0.48434,0.9,0,-1
4510,"Bugarama",2021,9,0.4162,0.083,0.6,0,-1
4511,"Buhiga",2021,9,0.8369,0.3835,0.9,0,-1
4512,"Bururi",2021,9,0.4414,0.101,0.6,0,-1
4513,"Busoni",2021,9,0.7914,0.50676,0.9,0,-1
4514,"Butezi",2021,9,0.7627,0.49118,0.9,0,-1
4515,"Buye",2021,9,0.7746,0.49764,0.9,0,-1
4516,"Cankuzo",2021,9,0.8047,0.51398,0.9,0,-1
4517,"Cibitoke",2021,9,0.7774,0.49916,0.9,0,-1
4518,"Fota",2021,9,0.7305,0.3075,0.9,0,-1
4519,"Gahombo",2021,9,0.7732,0.338,0.9,0,-1
4520,"Gashoho",2021,9,0.7998,0.51132,0.9,0,-1
4521,"Gihofi",2021,9,0.7529,0.48586,0.9,0,-1
4522,"Gitega",2021,9,0.7928,0.50752,0.9,0,-1
4523,"Giteranyi",2021,9,0.8355,0.5307,0.9,0,-1
4524,"Isale",2021,9,0.6052,0.218,0.872,0,-1
4525,"Kabezi",2021,9,0.5191,0.1565,0.626,0,-1
4526,"Kayanza",2021,9,0.7606,0.329,0.9,0,-1
4527,"Kibumbu",2021,9,0.7501,0.3215,0.9,0,-1
4528,"Kibuye",2021,9,0.7781,0.49954,0.9,0,-1
4529,"Kiganda",2021,9,0.6283,0.2345,0.9,0,-1
4530,"Kinyinya",2021,9,0.8005,0.5117,0.9,0,-1
4531,"Kiremba",2021,9,0.839,0.5326,0.9,0,-1
4532,"Kirundo",2021,9,0.8054,0.51436,0.9,0,-1
4533,"Mabayi",2021,9,0.776,0.4984,0.9,0,-1
4534,"Makamba",2021,9,0.6472,0.42848,0.9,0,-1
4535,"Matana",2021,9,0.5919,0.2085,0.834,0,-1
4536,"Mpanda",2021,9,0.6962,0.45508,0.9,0,-1
4537,"Mukenke",2021,9,0.9237,0.57858,0.9,0,-1
4538,"Muramvya",2021,9,0.4603,0.1145,0.6,0,-1
4539,"Murore",2021,9,0.8159,0.52006,0.9,0,-1
4540,"Musema",2021,9,0.8621,0.4015,0.9,0,-1
4541,"Mutaho",2021,9,0.8404,0.53336,0.9,0,-1
4542,"Muyinga",2021,9,0.7641,0.49194,0.9,0,-1
4543,"Ngozi",2021,9,0.7732,0.49688,0.9,0,-1
4544,"Nyabikere",2021,9,0.8915,0.4225,0.9,0,-1
4545,"Nyanza-Lac",2021,9,0.6087,0.40758,0.882,0,-1
4546,"Rumonge",2021,9,0.5772,0.198,0.792,0,-1
4547,"Rutana",2021,9,0.7725,0.4965,0.9,0,-1
4548,"Ruyigi",2021,9,0.7935,0.5079,0.9,0,-1
4549,"Rwibaga",2021,9,0.545,0.175,0.7,0,-1
