"","year","admin_name","seed","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
"178",2022,"Ngozi",25,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"179",2022,"Ngozi",26,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"180",2022,"Ngozi",27,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"181",2022,"Ngozi",28,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"182",2022,"Ngozi",29,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"183",2022,"Ngozi",30,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"184",2022,"Ngozi",31,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"185",2022,"Ngozi",32,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"186",2022,"Ngozi",33,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"187",2022,"Ngozi",34,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"188",2022,"Ngozi",35,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"189",2022,"Ngozi",36,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"190",2022,"Ngozi",37,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"191",2022,"Ngozi",38,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"192",2022,"Ngozi",39,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"193",2022,"Ngozi",40,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"194",2022,"Ngozi",41,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"195",2022,"Ngozi",42,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"196",2022,"Ngozi",43,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"197",2022,"Ngozi",44,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"198",2022,"Ngozi",45,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"199",2022,"Ngozi",46,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"200",2022,"Ngozi",47,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"201",2022,"Ngozi",48,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"202",2022,"Ngozi",49,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"203",2022,"Ngozi",50,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"204",2022,"Ngozi",51,366,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"205",2023,"Giteranyi",1,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"206",2023,"Giteranyi",2,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"207",2023,"Giteranyi",3,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"208",2023,"Giteranyi",4,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"209",2023,"Giteranyi",5,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"210",2023,"Giteranyi",6,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"211",2023,"Giteranyi",7,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"212",2023,"Giteranyi",8,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"213",2023,"Giteranyi",9,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"214",2023,"Giteranyi",10,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"215",2023,"Giteranyi",11,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"216",2023,"Giteranyi",12,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"217",2023,"Giteranyi",13,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"218",2023,"Giteranyi",14,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"219",2023,"Giteranyi",15,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"220",2023,"Giteranyi",16,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"221",2023,"Giteranyi",17,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"222",2023,"Giteranyi",18,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"223",2023,"Giteranyi",19,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"224",2023,"Giteranyi",20,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"225",2023,"Giteranyi",21,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"226",2023,"Giteranyi",22,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"227",2023,"Giteranyi",23,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"228",2023,"Giteranyi",24,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"229",2023,"Giteranyi",25,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"230",2023,"Giteranyi",26,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"231",2023,"Giteranyi",27,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"232",2023,"Giteranyi",28,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"233",2023,"Giteranyi",29,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"234",2023,"Giteranyi",30,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"235",2023,"Giteranyi",31,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"236",2023,"Giteranyi",32,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"237",2023,"Giteranyi",33,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"238",2023,"Giteranyi",34,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"239",2023,"Giteranyi",35,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"240",2023,"Giteranyi",36,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"241",2023,"Giteranyi",37,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"242",2023,"Giteranyi",38,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"243",2023,"Giteranyi",39,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"244",2023,"Giteranyi",40,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"245",2023,"Giteranyi",41,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"246",2023,"Giteranyi",42,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"247",2023,"Giteranyi",43,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"248",2023,"Giteranyi",44,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"249",2023,"Giteranyi",45,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"250",2023,"Giteranyi",46,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"251",2023,"Giteranyi",47,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"252",2023,"Giteranyi",48,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"253",2023,"Giteranyi",49,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"254",2023,"Giteranyi",50,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"255",2023,"Giteranyi",51,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"256",2023,"Ngozi",1,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"257",2023,"Ngozi",2,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"258",2023,"Ngozi",3,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"259",2023,"Ngozi",4,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"260",2023,"Ngozi",5,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"261",2023,"Ngozi",6,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"262",2023,"Ngozi",7,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"263",2023,"Ngozi",8,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"264",2023,"Ngozi",9,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"265",2023,"Ngozi",10,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"266",2023,"Ngozi",11,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"267",2023,"Ngozi",12,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"268",2023,"Ngozi",13,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"269",2023,"Ngozi",14,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"270",2023,"Ngozi",15,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"271",2023,"Ngozi",16,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"272",2023,"Ngozi",17,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"273",2023,"Ngozi",18,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"274",2023,"Ngozi",19,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"275",2023,"Ngozi",20,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"276",2023,"Ngozi",21,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"277",2023,"Ngozi",22,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"278",2023,"Ngozi",23,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"279",2023,"Ngozi",24,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"280",2023,"Ngozi",25,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"281",2023,"Ngozi",26,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"282",2023,"Ngozi",27,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"283",2023,"Ngozi",28,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"284",2023,"Ngozi",29,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"285",2023,"Ngozi",30,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"286",2023,"Ngozi",31,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"287",2023,"Ngozi",32,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"288",2023,"Ngozi",33,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"289",2023,"Ngozi",34,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"290",2023,"Ngozi",35,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"291",2023,"Ngozi",36,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"292",2023,"Ngozi",37,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"293",2023,"Ngozi",38,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"294",2023,"Ngozi",39,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"295",2023,"Ngozi",40,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"296",2023,"Ngozi",41,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"297",2023,"Ngozi",42,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"298",2023,"Ngozi",43,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"299",2023,"Ngozi",44,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"300",2023,"Ngozi",45,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"301",2023,"Ngozi",46,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"302",2023,"Ngozi",47,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"303",2023,"Ngozi",48,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"304",2023,"Ngozi",49,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"305",2023,"Ngozi",50,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"306",2023,"Ngozi",51,731,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"307",2024,"Giteranyi",1,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"308",2024,"Giteranyi",2,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"309",2024,"Giteranyi",3,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"310",2024,"Giteranyi",4,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"311",2024,"Giteranyi",5,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"312",2024,"Giteranyi",6,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"313",2024,"Giteranyi",7,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"314",2024,"Giteranyi",8,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"315",2024,"Giteranyi",9,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"316",2024,"Giteranyi",10,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"317",2024,"Giteranyi",11,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"318",2024,"Giteranyi",12,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"319",2024,"Giteranyi",13,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"320",2024,"Giteranyi",14,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"321",2024,"Giteranyi",15,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"322",2024,"Giteranyi",16,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"323",2024,"Giteranyi",17,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"324",2024,"Giteranyi",18,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"325",2024,"Giteranyi",19,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"326",2024,"Giteranyi",20,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"327",2024,"Giteranyi",21,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"328",2024,"Giteranyi",22,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"329",2024,"Giteranyi",23,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"330",2024,"Giteranyi",24,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"331",2024,"Giteranyi",25,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"332",2024,"Giteranyi",26,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"333",2024,"Giteranyi",27,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"334",2024,"Giteranyi",28,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"335",2024,"Giteranyi",29,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"336",2024,"Giteranyi",30,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"337",2024,"Giteranyi",31,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"338",2024,"Giteranyi",32,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"339",2024,"Giteranyi",33,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"340",2024,"Giteranyi",34,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"341",2024,"Giteranyi",35,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"342",2024,"Giteranyi",36,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"343",2024,"Giteranyi",37,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"344",2024,"Giteranyi",38,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"345",2024,"Giteranyi",39,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"346",2024,"Giteranyi",40,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"347",2024,"Giteranyi",41,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"348",2024,"Giteranyi",42,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"349",2024,"Giteranyi",43,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"350",2024,"Giteranyi",44,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"351",2024,"Giteranyi",45,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"352",2024,"Giteranyi",46,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"353",2024,"Giteranyi",47,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"354",2024,"Giteranyi",48,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"355",2024,"Giteranyi",49,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
