"year","admin_name","seed","coverage","birthday_age","net_life_lognormal_mu","net_life_lognormal_sigma","simday","duration","bio_mortality","indoor_net_protection","block_initial","kill_initial"
2021,"Fota",8,0.8235,1,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",25,0.8235,1,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",38,0.8235,1,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",29,0.8235,1,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",9,0.8235,1,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",18,0.8235,1,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",16,0.6588,3,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",2,0.8235,1,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",11,0.6588,3,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",21,0.8235,1,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",42,0.6588,3,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",39,0.8235,1,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",33,0.8235,1,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",49,0.6588,3,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",1,0.6588,3,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",8,0.6588,3,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",31,0.8235,1,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",47,0.8235,1,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",16,0.8235,1,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",5,0.8235,1,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",23,0.6588,3,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",23,0.8235,1,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",40,0.8235,1,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",2,0.6588,3,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",25,0.6588,3,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",49,0.8235,1,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",3,0.6588,3,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",7,0.6588,3,6.01510114177637,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",24,0.8235,1,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",41,0.8235,1,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",50,0.8235,1,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",9,0.6588,3,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",43,0.8235,1,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",12,0.6588,3,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",30,0.8235,1,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",14,0.6588,3,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",44,0.8235,1,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",20,0.8235,1,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",10,0.6588,3,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",27,0.8235,1,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",41,0.6588,3,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",15,0.8235,1,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",5,0.6588,3,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",37,0.8235,1,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",4,0.8235,1,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",46,0.8235,1,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",10,0.8235,1,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",36,0.8235,1,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",28,0.8235,1,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",27,0.6588,3,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",14,0.8235,1,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",33,0.6588,3,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",45,0.6588,3,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",24,0.6588,3,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",32,0.8235,1,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",40,0.6588,3,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",18,0.6588,3,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",37,0.6588,3,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",22,0.6588,3,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",35,0.8235,1,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",48,0.6588,3,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Fota",22,0.8235,1,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",39,0.6588,3,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",29,0.6588,3,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",21,0.6588,3,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",13,0.8235,1,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",46,0.6588,3,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",30,0.6588,3,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",45,0.8235,1,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",6,0.6588,3,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",15,0.6588,3,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",3,0.8235,1,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Fota",17,0.6588,3,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Fota",26,0.6588,3,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Fota",38,0.6588,3,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",51,0.6588,3,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",9,0.6588,3,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",16,0.8235,1,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",35,0.6588,3,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",21,0.6588,3,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",33,0.8235,1,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",15,0.8235,1,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",6,0.8235,1,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",48,0.8235,1,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",10,0.6588,3,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",32,0.8235,1,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",28,0.8235,1,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",41,0.8235,1,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",8,0.6588,3,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",6,0.6588,3,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",31,0.6588,3,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",17,0.8235,1,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",4,0.6588,3,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",30,0.6588,3,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",25,0.8235,1,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",42,0.6588,3,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",13,0.8235,1,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",17,0.6588,3,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",19,0.8235,1,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",7,0.6588,3,6.01510114177637,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",10,0.8235,1,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",29,0.8235,1,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",21,0.8235,1,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",12,0.6588,3,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",18,0.8235,1,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",5,0.6588,3,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",26,0.6588,3,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",1,0.6588,3,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",4,0.8235,1,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",11,0.8235,1,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",46,0.8235,1,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",2,0.6588,3,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",29,0.6588,3,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",1,0.8235,1,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",39,0.8235,1,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",49,0.6588,3,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",25,0.6588,3,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",14,0.6588,3,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",36,0.6588,3,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",34,0.8235,1,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",18,0.6588,3,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",51,0.8235,1,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",20,0.8235,1,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",3,0.6588,3,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",30,0.8235,1,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",44,0.8235,1,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",13,0.6588,3,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",49,0.8235,1,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",31,0.8235,1,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",23,0.6588,3,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",2,0.8235,1,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",36,0.8235,1,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",45,0.6588,3,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",9,0.8235,1,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",26,0.8235,1,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",15,0.6588,3,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",47,0.6588,3,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",40,0.8235,1,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",39,0.6588,3,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",33,0.6588,3,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",23,0.8235,1,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",43,0.8235,1,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",27,0.6588,3,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",37,0.8235,1,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",11,0.6588,3,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",41,0.6588,3,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",42,0.8235,1,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",27,0.8235,1,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",38,0.8235,1,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",22,0.8235,1,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",47,0.8235,1,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",34,0.6588,3,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",35,0.8235,1,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",50,0.6588,3,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",46,0.6588,3,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",3,0.8235,1,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",28,0.6588,3,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",37,0.6588,3,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",40,0.6588,3,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",50,0.8235,1,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",14,0.8235,1,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",32,0.6588,3,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",22,0.6588,3,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",19,0.6588,3,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",44,0.6588,3,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",7,0.8235,1,6.01510114177637,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",16,0.6588,3,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",20,0.6588,3,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",43,0.6588,3,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gahombo",45,0.8235,1,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",5,0.8235,1,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gahombo",24,0.8235,1,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",38,0.6588,3,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gahombo",24,0.6588,3,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",48,0.6588,3,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",12,0.8235,1,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gahombo",8,0.8235,1,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",30,0.6588,3,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",43,0.6588,3,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",34,0.8235,1,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",2,0.6588,3,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",36,0.6588,3,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",25,0.6588,3,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",45,0.8235,1,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",18,0.6588,3,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",51,0.8235,1,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",27,0.6588,3,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",39,0.8235,1,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",48,0.6588,3,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",16,0.8235,1,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",31,0.8235,1,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",19,0.6588,3,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",18,0.8235,1,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",29,0.6588,3,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",28,0.8235,1,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",35,0.6588,3,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",13,0.6588,3,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",3,0.6588,3,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",31,0.6588,3,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",14,0.6588,3,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",21,0.8235,1,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",4,0.6588,3,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",37,0.6588,3,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",5,0.8235,1,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",32,0.8235,1,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",23,0.6588,3,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",6,0.6588,3,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",48,0.8235,1,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",50,0.6588,3,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",44,0.8235,1,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",47,0.8235,1,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",37,0.8235,1,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",14,0.8235,1,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",21,0.6588,3,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",38,0.8235,1,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",42,0.6588,3,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",50,0.8235,1,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",11,0.6588,3,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",41,0.8235,1,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",9,0.8235,1,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",46,0.8235,1,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",27,0.8235,1,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",1,0.6588,3,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",2,0.8235,1,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",9,0.6588,3,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",7,0.6588,3,6.01510114177637,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",26,0.6588,3,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Gashoho",39,0.6588,3,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",17,0.8235,1,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",4,0.8235,1,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",49,0.8235,1,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Gashoho",43,0.8235,1,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Gashoho",16,0.6588,3,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Gashoho",46,0.6588,3,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
