"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
0,1406063.28194667,4956.60409214433,3364.51050264199,4202.72512770413,14.8152966040729,10.0565266253886,12.4359116147308,0.227277429961741
1,1577217.43218541,5649.71439887644,4030.6882601224,4721.36379954639,16.9122890074014,12.0657718144986,14.48903041095,0.267583221731152
2,1598328.04568219,4932.73791649041,3700.49532621994,5011.15600623679,15.4653603834265,11.6019733434155,13.533666863421,0.272904666359433
3,1839549.05491718,5118.02505942186,3842.96696371663,5503.61393486178,15.3122494671794,11.4974952563451,13.4048723617622,0.315507709316631
4,1684513.73177255,6357.13104980955,4256.77470824005,5004.78239861392,18.8873839278769,12.6471103991815,15.7672471635292,0.270957622846315
5,1443183.79480259,5267.15458434655,3643.37323555718,4333.68751155223,15.8165592808087,10.9405615194131,13.3785604001109,0.235106897780491
6,1457285.8075169,4298.12574985555,3178.1030276722,4416.96949508586,13.0274310126601,9.63269116672939,11.3300610896947,0.230028273138774
7,1734365.10480346,4550.53606785825,3604.51402916252,5339.41813636324,14.0092848637259,11.0968604746387,12.5530726691823,0.275415341365065
8,1751500.62929789,6052.93428326481,4080.60192398968,5350.78350051811,18.4915382563104,12.4661202410295,15.47882924867,0.303934864358759
9,1719837.93262938,5360.33381660619,3809.09231259225,5285.99534779696,16.4752149488292,11.7074079258785,14.0913114373539,0.288044621411839
10,1325930.59341279,3352.66494620699,2693.02817301442,4222.29601597111,10.676232915646,8.57568426455091,9.62595859009847,0.214318046835291
11,1491856.09427982,5239.49316119087,3545.96646198661,4702.9723214913,16.5171368808323,11.178412038267,13.8477744595496,0.2539509047344
12,1698548.58531349,5936.03372494863,3998.0941758903,5141.74738202895,17.9692156755451,12.1027979062459,15.0360067908955,0.276315735316865
13,1827567.6621202,6846.16291643029,4491.75529797321,5579.31594170255,20.9004058732465,13.7127190744529,17.3065624738497,0.303843420123919
14,1545127.97113537,5041.24054986699,3643.58105392789,4794.47239641834,15.6427746513978,11.3058912358785,13.4743329436381,0.26962799315783
15,1370877.63457616,3678.59479542134,3059.79009335077,4272.43321460681,11.4645904132041,9.53604354964797,10.5003169814261,0.228734009740958
