"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.184326287770631,0.229825097115394,0.00138522303913635,0.00230511977361182,1,29.42838636,-3.04668647,1,"Gitega",278.850767156135,464.029545494127,1.60533380394821,4.59553800521907,1,29.42838636,-3.04668647,1,"Gitega",323159.917302367,925099.613596868,2.56406676527549,0.768349506833725,2978.03064935516,1531.80438131508,0.179596614929144,36153.4947345814
"Bugarama",195016.1571555,0.0429006456227932,0.0977202923773152,0.000396059714558059,0.0011410381176442,2,29.4303905,-3.72944816,1,"Gitega",77.2380435372169,222.520868870918,0.197071042295104,1.84821834946108,2,29.4303905,-3.72944816,1,"Gitega",38432.0373550202,360432.440096182,0.742455426741568,0.380426769627596,369.091891967992,616.075872746716,0.178280119505516,34767.503803189
"Buhiga",277009.19890515,0.121654946331989,0.200801394892152,0.00102491756125433,0.00191173601244844,3,30.1393365,-3.0502219,1,"Gitega",283.911592586883,529.568461326469,1.28813448327567,4.3672263496792,3,30.1393365,-3.0502219,1,"Gitega",356825.101294293,1209761.8725621,1.9061184386728,0.637236194648528,2381.3370752952,1455.68823439275,0.180755588288697,50070.960709481
"Busoni",218791.205835172,0.404895667102264,0.29416907961069,0.00336171253348217,0.00436719495533317,5,30.25180248,-2.47173859,1,"Gitega",735.513138871775,955.503850394624,3.05054761610151,5.3210054813959,5,30.25180248,-2.47173859,1,"Gitega",667432.991384458,1164189.20553017,6.2474230772521,1.45579042731385,5676.40296502617,1773.68782470615,0.179266678570744,39221.9727705593
"Butezi",125726.232208091,0.316812033933944,0.270045170315674,0.00264957876541299,0.00356241521861838,6,30.17161805,-3.44652457,1,"Gitega",333.12155511394,447.889042997652,2.41738506612817,4.97967098118086,6,30.17161805,-3.44652457,1,"Gitega",303928.716160402,626075.270099837,4.86691387699975,1.18759415619569,4436.71861705278,1659.89381037686,0.181568027104072,22827.8639372515
"Cankuzo",179215.356633093,0.205096785998478,0.249937703205515,0.00167324125378009,0.00269604795370333,8,30.52891483,-3.14505865,1,"Gitega",299.870528029403,483.173195522863,2.07048985201044,5.39194756281857,8,30.52891483,-3.14505865,1,"Gitega",371063.577233251,966319.805417466,3.10134465205004,0.898583215995401,3857.42216064994,1797.27403159724,0.179184814960873,32112.6705164477
"Cibitoke",305498.934537512,0.204673822997247,0.236101511584946,0.00158733674311416,0.00246277155641007,9,29.19244319,-2.90271457,1,"Gitega",484.929683773621,752.374086492565,1.5917505531885,4.45837913785416,9,29.19244319,-2.90271457,1,"Gitega",486278.098048582,1362030.07637872,2.92678423629362,0.821010428596604,2935.84287577496,1486.11317364684,0.180820901626906,55240.5927891319
"Gahombo",256161.000799576,0.117734965722756,0.192010983832055,0.000916628485314019,0.00172938833545161,11,29.74184956,-3.01315344,1,"Gitega",234.804470159439,443.001846780398,1.10196496914647,4.00040157788462,11,29.74184956,-3.01315344,1,"Gitega",282280.449342633,1024746.87179113,1.69365910600185,0.576516057780686,2033.1349071827,1333.41046449339,0.180263985577102,46176.6029535507
"Gihofi",293350.813541338,0.281218579545551,0.268208659257396,0.00223745825846367,0.00311733807133939,13,30.11562611,-3.91875872,1,"Gitega",656.360200385104,914.473659310795,2.10969180957411,5.06898094171198,13,30.11562611,-3.91875872,1,"Gitega",618879.808660063,1486989.68307675,4.10377977899098,1.0390408300425,3880.0940154089,1689.67279443325,0.181540834558952,53255.1515088419
"Gitega",313416.21747821,0.166822988336681,0.220017586567188,0.00125523246213306,0.00207519296155382,14,29.93208819,-3.40581734,1,"Gitega",393.410210337603,650.399128547603,1.29524091909871,4.28053672708695,14,29.93208819,-3.40581734,1,"Gitega",405949.509586918,1341589.62978015,2.33522228572033,0.691748335874966,2412.23889232517,1426.79474603745,0.178884202517911,56065.2101197698
