"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
1,1095407.6062032,4489.12046166892,3559.12814057066,3377.28768234708,13.8405568428692,10.9732665365611,12.4069116897152,0.169009543063203
2,1219898.93415267,3912.94824693604,3166.24760609827,3773.55277076263,12.1040491844781,9.79425597679668,10.9491525806374,0.180957178645916
3,1214712.22824191,4790.2481364692,3629.97040916848,3759.97496690793,14.8275555803614,11.2360751392484,13.0318153598049,0.191628513700701
4,1167230.26022819,4550.01336509873,3679.9278270071,3682.21525583645,14.3537476692482,11.6089231462639,12.981335407756,0.18385398154543
5,915630.810567817,2953.93099169913,2631.87218471026,2877.71850272527,9.28385302512337,8.27166058124663,8.777756803185,0.138243757659867
6,1103160.92833272,3553.74087757044,2791.68177786,3341.37510137999,10.7639610686871,8.45575268661456,9.60985687765082,0.153560792207892
7,1110429.08476935,3717.18391113014,3199.92438126452,3528.08138185875,11.8103240717323,10.166874938475,10.9885995051036,0.160031142815153
8,1248916.36411783,4104.30698467062,3441.31186889871,3909.38306975432,12.847384100279,10.772063482025,11.809723791152,0.195685521523
9,1197838.59627808,4016.06390926103,3327.57454550832,3570.07384200542,11.9695965339777,9.91760232067563,10.9435994273267,0.175647612158557
10,1047921.29653858,3549.44824457746,2927.09128558458,3095.03172926925,10.4832824513189,8.64515344165284,9.56421794648589,0.140077757073133
11,1141951.30256015,3994.1248260158,3150.33306846967,3360.70187194064,11.754496666769,9.27126245813342,10.5128795624512,0.159465631730892
12,1283858.69016034,4253.05368340325,3208.1702518697,3874.70618680614,12.8357844568105,9.68230944613887,11.2590469514747,0.184444016000854
13,1281893.64796397,4089.67003283612,3199.24241525938,3856.31783457451,12.3029453419947,9.62427390344535,10.96360962272,0.18830764726428
14,1200898.38816367,4124.57082622827,3386.37267298618,3649.73632547364,12.5352786878939,10.291767794849,11.4135232413714,0.177948473135807
15,896116.193668603,3869.10635669343,3068.03383163917,2708.42788048388,11.6940142395209,9.27284701090038,10.4834306252106,0.127648558535347
16,1067066.35052999,3824.31192928589,2754.09757931212,3349.56787605561,12.004682164319,8.64523258052746,10.3249573724232,0.161960598297082
17,1203486.90909934,4228.42579641367,3354.5227724298,3650.44703499595,12.8257684354625,10.1750236050403,11.5003960202514,0.177830221444099
18,1242509.06118044,4185.71044226671,3514.04679495138,3862.82023277836,13.0129006621316,10.9247742994905,11.9688374808111,0.190569894728355
19,1135537.76326247,4679.75858724339,3331.71275663644,3516.72210091162,14.4930542894554,10.318201881274,12.4056280853647,0.168952472576925
20,985817.45358705,3786.53697430513,2940.02702795341,3003.08108019048,11.5348713959175,8.95616070781599,10.2455160518667,0.146818485312507
