year,admin_name,seed,nets_per_capita,dist_date,simday,itn_u5,itn_5_10,itn_10_15,itn_15_20,itn_o20,net_life_lognormal_mu,net_life_lognormal_sigma,bio_mortality,block_initial,kill_initial,indoor_net_protection
2010,Mabayi,28,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853360044,0.8,0.882223769,0.902963703,0.657131882,0.75
2010,Mabayi,29,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.822590869,0.8,0.882223769,0.729637825,0.498968853,0.75
2010,Mabayi,30,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,6.027406658,0.8,0.882223769,0.779884917,0.657131882,0.75
2010,Mabayi,31,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.901104591,0.8,0.882223769,0.846431378,0.498968853,0.75
2010,Mabayi,32,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.856745599,0.8,0.882223769,0.902963703,0.657131882,0.75
2010,Mabayi,33,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.847876889,0.8,0.882223769,0.729637825,0.498968853,0.75
2010,Mabayi,34,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.830680314,0.8,0.882223769,0.779884917,0.657131882,0.75
2010,Mabayi,35,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.831025723,0.8,0.882223769,0.846431378,0.498968853,0.75
2010,Mabayi,36,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.79598996,0.8,0.882223769,0.902963703,0.657131882,0.75
2010,Mabayi,37,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.897049304,0.8,0.882223769,0.729637825,0.498968853,0.75
2010,Mabayi,38,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.903636553,0.8,0.882223769,0.779884917,0.657131882,0.75
2010,Mabayi,39,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.924796197,0.8,0.882223769,0.846431378,0.498968853,0.75
2010,Mabayi,40,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.983345802,0.8,0.882223769,0.902963703,0.657131882,0.75
2010,Mabayi,41,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.908681355,0.8,0.882223769,0.729637825,0.498968853,0.75
2010,Mabayi,42,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.94389983,0.8,0.882223769,0.779884917,0.657131882,0.75
2010,Mabayi,43,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.938170352,0.8,0.882223769,0.846431378,0.498968853,0.75
2010,Mabayi,44,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.850847514,0.8,0.882223769,0.902963703,0.657131882,0.75
2010,Mabayi,45,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.903564341,0.8,0.882223769,0.729637825,0.498968853,0.75
2010,Mabayi,46,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.816746874,0.8,0.882223769,0.779884917,0.657131882,0.75
2010,Mabayi,47,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.888791043,0.8,0.882223769,0.846431378,0.498968853,0.75
2010,Mabayi,48,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.90698719,0.8,0.882223769,0.902963703,0.657131882,0.75
2010,Mabayi,49,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.707363972,0.8,0.882223769,0.729637825,0.498968853,0.75
2010,Mabayi,50,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.934494018,0.8,0.882223769,0.779884917,0.657131882,0.75
2010,Mabayi,51,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.827744323,0.8,0.882223769,0.846431378,0.498968853,0.75
2010,Makamba,1,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.892646209,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,2,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.806234975,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,3,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.917664346,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,4,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.970402738,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,5,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.880722895,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,6,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.905488976,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,7,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,6.015101142,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,8,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.877182135,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,9,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.893540132,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,10,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.801226207,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,11,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.884071006,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,12,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.903258233,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,13,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853813538,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,14,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.883897999,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,15,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.91964738,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,16,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.682639751,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,17,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.870505073,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,18,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.794010805,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,19,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.898278228,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,20,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.916816913,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,21,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.853097056,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,22,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.903028643,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,23,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.873040661,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,24,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.925287268,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,25,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.742399403,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,26,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.918797448,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,27,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.925991037,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,28,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853360044,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,29,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.822590869,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,30,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,6.027406658,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,31,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.901104591,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,32,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.856745599,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,33,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.847876889,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,34,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.830680314,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,35,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.831025723,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,36,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.79598996,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,37,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.897049304,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,38,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.903636553,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,39,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.924796197,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,40,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.983345802,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,41,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.908681355,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,42,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.94389983,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,43,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.938170352,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,44,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.850847514,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,45,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.903564341,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,46,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.816746874,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,47,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.888791043,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Makamba,48,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.90698719,0.8,0.899671874,0.906691175,0.671025873,0.75
2010,Makamba,49,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.707363972,0.8,0.899671874,0.730445407,0.501270014,0.75
2010,Makamba,50,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.934494018,0.8,0.899671874,0.783824987,0.671025873,0.75
2010,Makamba,51,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.827744323,0.8,0.899671874,0.847473628,0.501270014,0.75
2010,Matana,1,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.892646209,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,2,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.806234975,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,3,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.917664346,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,4,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.970402738,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,5,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.880722895,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,6,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.905488976,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,7,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,6.015101142,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,8,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.877182135,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,9,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.893540132,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,10,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.801226207,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,11,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.884071006,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,12,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.903258233,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,13,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853813538,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,14,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.883897999,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,15,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.91964738,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,16,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.682639751,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,17,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.870505073,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,18,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.794010805,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,19,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.898278228,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,20,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.916816913,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,21,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.853097056,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,22,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.903028643,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,23,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.873040661,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,24,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.925287268,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,25,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.742399403,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,26,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.918797448,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,27,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.925991037,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,28,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853360044,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,29,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.822590869,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,30,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,6.027406658,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,31,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.901104591,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,32,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.856745599,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,33,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.847876889,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,34,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.830680314,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,35,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.831025723,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,36,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.79598996,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,37,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.897049304,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,38,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.903636553,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,39,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.924796197,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,40,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.983345802,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,41,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.908681355,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,42,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.94389983,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,43,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.938170352,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,44,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.850847514,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,45,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.903564341,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,46,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.816746874,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,47,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.888791043,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Matana,48,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.90698719,0.8,0.935055399,0.913535239,0.698285697,0.75
2010,Matana,49,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.707363972,0.8,0.935055399,0.732028979,0.505802397,0.75
2010,Matana,50,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.934494018,0.8,0.935055399,0.791351597,0.698285697,0.75
2010,Matana,51,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.827744323,0.8,0.935055399,0.849504675,0.505802397,0.75
2010,Mpanda,1,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.892646209,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,2,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.806234975,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,3,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.917664346,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,4,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.970402738,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,5,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.880722895,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,6,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.905488976,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,7,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,6.015101142,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,8,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.877182135,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,9,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.893540132,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,10,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.801226207,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,11,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.884071006,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,12,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.903258233,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,13,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853813538,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,14,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.883897999,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,15,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.91964738,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,16,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.682639751,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,17,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.870505073,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,18,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.794010805,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,19,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.898278228,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,20,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.916816913,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,21,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.853097056,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,22,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.903028643,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,23,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.873040661,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,24,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.925287268,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,25,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.742399403,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,26,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.918797448,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,27,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.925991037,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,28,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.853360044,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,29,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.822590869,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,30,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,6.027406658,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,31,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.901104591,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,32,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.856745599,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,33,0.46,1/10/2010,9,0.574325651,0.422572582,0.393036714,0.413765374,0.574325651,5.847876889,0.8,0.922267063,0.731464763,0.504184474,0.75
2010,Mpanda,34,0.46,1/10/2010,9,0.727597511,0.535345685,0.497927499,0.524188073,0.727597511,5.830680314,0.8,0.922267063,0.788702576,0.688580942,0.75
2010,Mpanda,35,0.46,1/10/2010,9,0.795429318,0.585254412,0.544347837,0.573056609,0.795429318,5.831025723,0.8,0.922267063,0.848782953,0.504184474,0.75
2010,Mpanda,36,0.46,1/10/2010,9,0.660740332,0.486154062,0.452174143,0.476021696,0.660740332,5.79598996,0.8,0.922267063,0.911167557,0.688580942,0.75
2010,Mpanda,37,0.46,1/10/2010,9,0.499742589,0.367696473,0.341996191,0.360032987,0.499742589,5.897049304,0.8,0.922267063,0.731464763,0.504184474,0.75
