"","year","admin_name","seed","nets_per_capita","dist_date","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
"2480",2014,"Buhiga",32,0.480590791,"2014-07-14",1655,0.517151230419162,0.380505259614346,0.35390970260153,0.37257481375983,0.517151230419162,6.594,0.8,0.836177188,0.89189266973798,0.619199656169378,0.75
"2481",2014,"Buhiga",33,0.480590791,"2014-07-14",1655,0.592861027254638,0.43621038841561,0.405721300652545,0.427118942820316,0.592861027254638,6.594,0.8,0.836177188,0.727415144289099,0.492670766357591,0.75
"2482",2014,"Buhiga",34,0.480590791,"2014-07-14",1655,0.745135610310946,0.548249723044175,0.50992960420729,0.536823166817957,0.745135610310946,6.594,0.8,0.836177188,0.768758549250283,0.619199656169378,0.75
"2483",2014,"Buhiga",35,0.480590791,"2014-07-14",1655,0.811127046713987,0.596804356899557,0.555090493823115,0.584365830706968,0.811127046713987,6.594,0.8,0.836177188,0.843540299860746,0.492670766357591,0.75
"2484",2014,"Buhiga",36,0.480590791,"2014-07-14",1655,0.679782751869429,0.500164936805392,0.465205722033693,0.489740558036798,0.679782751869429,6.594,0.8,0.836177188,0.89189266973798,0.619199656169378,0.75
"2485",2014,"Buhiga",37,0.480590791,"2014-07-14",1655,0.517151230419162,0.380505259614346,0.35390970260153,0.37257481375983,0.517151230419162,6.594,0.8,0.836177188,0.727415144289099,0.492670766357591,0.75
"2486",2014,"Buhiga",38,0.480590791,"2014-07-14",1655,0.592861027254638,0.43621038841561,0.405721300652545,0.427118942820316,0.592861027254638,6.594,0.8,0.836177188,0.768758549250283,0.619199656169378,0.75
"2487",2014,"Buhiga",39,0.480590791,"2014-07-14",1655,0.745135610310946,0.548249723044175,0.50992960420729,0.536823166817957,0.745135610310946,6.594,0.8,0.836177188,0.843540299860746,0.492670766357591,0.75
"2488",2014,"Buhiga",40,0.480590791,"2014-07-14",1655,0.811127046713987,0.596804356899557,0.555090493823115,0.584365830706968,0.811127046713987,6.594,0.8,0.836177188,0.89189266973798,0.619199656169378,0.75
"2489",2014,"Buhiga",41,0.480590791,"2014-07-14",1655,0.679782751869429,0.500164936805392,0.465205722033693,0.489740558036798,0.679782751869429,6.594,0.8,0.836177188,0.727415144289099,0.492670766357591,0.75
"2490",2014,"Buhiga",42,0.480590791,"2014-07-14",1655,0.517151230419162,0.380505259614346,0.35390970260153,0.37257481375983,0.517151230419162,6.594,0.8,0.836177188,0.768758549250283,0.619199656169378,0.75
"2491",2014,"Buhiga",43,0.480590791,"2014-07-14",1655,0.592861027254638,0.43621038841561,0.405721300652545,0.427118942820316,0.592861027254638,6.594,0.8,0.836177188,0.843540299860746,0.492670766357591,0.75
"2492",2014,"Buhiga",44,0.480590791,"2014-07-14",1655,0.745135610310946,0.548249723044175,0.50992960420729,0.536823166817957,0.745135610310946,6.594,0.8,0.836177188,0.89189266973798,0.619199656169378,0.75
"2493",2014,"Buhiga",45,0.480590791,"2014-07-14",1655,0.811127046713987,0.596804356899557,0.555090493823115,0.584365830706968,0.811127046713987,6.594,0.8,0.836177188,0.727415144289099,0.492670766357591,0.75
"2494",2014,"Buhiga",46,0.480590791,"2014-07-14",1655,0.679782751869429,0.500164936805392,0.465205722033693,0.489740558036798,0.679782751869429,6.594,0.8,0.836177188,0.768758549250283,0.619199656169378,0.75
"2495",2014,"Buhiga",47,0.480590791,"2014-07-14",1655,0.517151230419162,0.380505259614346,0.35390970260153,0.37257481375983,0.517151230419162,6.594,0.8,0.836177188,0.843540299860746,0.492670766357591,0.75
"2496",2014,"Buhiga",48,0.480590791,"2014-07-14",1655,0.592861027254638,0.43621038841561,0.405721300652545,0.427118942820316,0.592861027254638,6.594,0.8,0.836177188,0.89189266973798,0.619199656169378,0.75
"2497",2014,"Buhiga",49,0.480590791,"2014-07-14",1655,0.745135610310946,0.548249723044175,0.50992960420729,0.536823166817957,0.745135610310946,6.594,0.8,0.836177188,0.727415144289099,0.492670766357591,0.75
"2498",2014,"Buhiga",50,0.480590791,"2014-07-14",1655,0.811127046713987,0.596804356899557,0.555090493823115,0.584365830706968,0.811127046713987,6.594,0.8,0.836177188,0.768758549250283,0.619199656169378,0.75
"2499",2014,"Buhiga",51,0.480590791,"2014-07-14",1655,0.679782751869429,0.500164936805392,0.465205722033693,0.489740558036798,0.679782751869429,6.594,0.8,0.836177188,0.843540299860746,0.492670766357591,0.75
"2500",2014,"Bururi",1,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2501",2014,"Bururi",2,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2502",2014,"Bururi",3,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2503",2014,"Bururi",4,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2504",2014,"Bururi",5,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2505",2014,"Bururi",6,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2506",2014,"Bururi",7,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2507",2014,"Bururi",8,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2508",2014,"Bururi",9,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2509",2014,"Bururi",10,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2510",2014,"Bururi",11,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2511",2014,"Bururi",12,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2512",2014,"Bururi",13,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2513",2014,"Bururi",14,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2514",2014,"Bururi",15,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2515",2014,"Bururi",16,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2516",2014,"Bururi",17,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2517",2014,"Bururi",18,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2518",2014,"Bururi",19,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2519",2014,"Bururi",20,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2520",2014,"Bururi",21,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2521",2014,"Bururi",22,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2522",2014,"Bururi",23,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2523",2014,"Bururi",24,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2524",2014,"Bururi",25,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2525",2014,"Bururi",26,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2526",2014,"Bururi",27,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2527",2014,"Bururi",28,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2528",2014,"Bururi",29,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2529",2014,"Bururi",30,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2530",2014,"Bururi",31,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2531",2014,"Bururi",32,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2532",2014,"Bururi",33,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2533",2014,"Bururi",34,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2534",2014,"Bururi",35,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2535",2014,"Bururi",36,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2536",2014,"Bururi",37,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2537",2014,"Bururi",38,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2538",2014,"Bururi",39,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2539",2014,"Bururi",40,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2540",2014,"Bururi",41,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2541",2014,"Bururi",42,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2542",2014,"Bururi",43,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2543",2014,"Bururi",44,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2544",2014,"Bururi",45,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2545",2014,"Bururi",46,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2546",2014,"Bururi",47,0.464706352,"2014-07-14",1655,0.503754401749427,0.370648251700326,0.344741653931382,0.36292324444508,0.503754401749427,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2547",2014,"Bururi",48,0.464706352,"2014-07-14",1655,0.578607542076369,0.425723076853438,0.395967003642775,0.416850206571893,0.578607542076369,6.594,0.8,0.803367999,0.882814928766814,0.591223062523236,0.75
"2548",2014,"Bururi",49,0.464706352,"2014-07-14",1655,0.731685337403344,0.538353392370375,0.50072498125632,0.527133094303759,0.731685337403344,6.594,0.8,0.803367999,0.725744034951122,0.487969315133425,0.75
"2549",2014,"Bururi",50,0.464706352,"2014-07-14",1655,0.799109318242643,0.587962051935384,0.546866225061747,0.575707816022563,0.799109318242643,6.594,0.8,0.803367999,0.760193588831382,0.591223062523236,0.75
"2550",2014,"Bururi",51,0.464706352,"2014-07-14",1655,0.665154936839488,0.48940220391767,0.455195254374628,0.479202140761688,0.665154936839488,6.594,0.8,0.803367999,0.84134492216899,0.487969315133425,0.75
"2551",2014,"Busoni",1,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2552",2014,"Busoni",2,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2553",2014,"Busoni",3,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2554",2014,"Busoni",4,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2555",2014,"Busoni",5,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2556",2014,"Busoni",6,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2557",2014,"Busoni",7,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2558",2014,"Busoni",8,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2559",2014,"Busoni",9,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2560",2014,"Busoni",10,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2561",2014,"Busoni",11,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2562",2014,"Busoni",12,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2563",2014,"Busoni",13,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2564",2014,"Busoni",14,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2565",2014,"Busoni",15,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2566",2014,"Busoni",16,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2567",2014,"Busoni",17,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2568",2014,"Busoni",18,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2569",2014,"Busoni",19,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2570",2014,"Busoni",20,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2571",2014,"Busoni",21,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2572",2014,"Busoni",22,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2573",2014,"Busoni",23,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2574",2014,"Busoni",24,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2575",2014,"Busoni",25,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2576",2014,"Busoni",26,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2577",2014,"Busoni",27,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2578",2014,"Busoni",28,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2579",2014,"Busoni",29,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2580",2014,"Busoni",30,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2581",2014,"Busoni",31,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2582",2014,"Busoni",32,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2583",2014,"Busoni",33,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2584",2014,"Busoni",34,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2585",2014,"Busoni",35,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2586",2014,"Busoni",36,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2587",2014,"Busoni",37,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2588",2014,"Busoni",38,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2589",2014,"Busoni",39,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2590",2014,"Busoni",40,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2591",2014,"Busoni",41,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2592",2014,"Busoni",42,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2593",2014,"Busoni",43,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2594",2014,"Busoni",44,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2595",2014,"Busoni",45,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2596",2014,"Busoni",46,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2597",2014,"Busoni",47,0.501205589,"2014-07-14",1655,0.534211363560608,0.393057623426338,0.365584714264052,0.384865562682036,0.534211363560608,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2598",2014,"Busoni",48,0.501205589,"2014-07-14",1655,0.610909793656248,0.449490160639679,0.418072878244927,0.440121939594053,0.610909793656248,6.594,0.8,0.795109761,0.880363170797197,0.584079227747281,0.75
"2599",2014,"Busoni",49,0.501205589,"2014-07-14",1655,0.761817465932851,0.56052376094817,0.521345743654942,0.548841390667995,0.761817465932851,6.594,0.8,0.795109761,0.725311105851855,0.486755996718957,0.75
"2600",2014,"Busoni",50,0.501205589,"2014-07-14",1655,0.82583329022238,0.607624795245179,0.565154633595581,0.594960750749613,0.82583329022238,6.594,0.8,0.795109761,0.757956136726907,0.584079227747281,0.75
"2601",2014,"Busoni",51,0.501205589,"2014-07-14",1655,0.698154039506773,0.513682011039619,0.477778015323743,0.502975911000116,0.698154039506773,6.594,0.8,0.795109761,0.840773133541173,0.486755996718957,0.75
"2602",2014,"Butezi",1,0.483411279,"2014-07-14",1655,0.682336763574359,0.502044106436401,0.466953546402592,0.491580562235441,0.682336763574359,6.594,0.8,0.807887711,0.725978830995532,0.488628151118649,0.75
"2603",2014,"Butezi",2,0.483411279,"2014-07-14",1655,0.519507021386467,0.382238584028724,0.355521875659601,0.374272012430689,0.519507021386467,6.594,0.8,0.807887711,0.761404393197997,0.595116816847212,0.75
"2604",2014,"Butezi",3,0.483411279,"2014-07-14",1655,0.595360200868853,0.438049209729305,0.407431596864815,0.428919439636528,0.595360200868853,6.594,0.8,0.807887711,0.841654504896132,0.488628151118649,0.75
"2605",2014,"Butezi",4,0.483411279,"2014-07-14",1655,0.74746891843448,0.549966505217518,0.511526391250431,0.538504168019222,0.74746891843448,6.594,0.8,0.807887711,0.884127789038437,0.595116816847212,0.75
"2606",2014,"Butezi",5,0.483411279,"2014-07-14",1655,0.813197450871046,0.598327701764559,0.556507363930716,0.585857426197515,0.813197450871046,6.594,0.8,0.807887711,0.725978830995532,0.488628151118649,0.75
"2607",2014,"Butezi",6,0.483411279,"2014-07-14",1655,0.682336763574359,0.502044106436401,0.466953546402592,0.491580562235441,0.682336763574359,6.594,0.8,0.807887711,0.761404393197997,0.595116816847212,0.75
"2608",2014,"Butezi",7,0.483411279,"2014-07-14",1655,0.519507021386467,0.382238584028724,0.355521875659601,0.374272012430689,0.519507021386467,6.594,0.8,0.807887711,0.841654504896132,0.488628151118649,0.75
"2609",2014,"Butezi",8,0.483411279,"2014-07-14",1655,0.595360200868853,0.438049209729305,0.407431596864815,0.428919439636528,0.595360200868853,6.594,0.8,0.807887711,0.884127789038437,0.595116816847212,0.75
