"","admin_name","year","seed","U5_coverage","adult_coverage","severe_coverage","simday","duration"
"1","Bubanza",2010,"1",0.344827586206897,0.172413793103449,0.689655172413794,0,365
"2","Bubanza",2011,"1",0.509370314842579,0.254685157421289,0.9,365,365
"3","Bubanza",2012,"1",0.673913043478261,0.33695652173913,0.9,730,365
"4","Bubanza",2013,"1",0.680900621118012,0.340450310559006,0.9,1095,365
"5","Bubanza",2014,"1",0.687888198757764,0.343944099378882,0.9,1460,365
"6","Bubanza",2015,"1",0.694875776397516,0.347437888198758,0.9,1825,365
"7","Bubanza",2016,"1",0.701863354037267,0.350931677018633,0.9,2190,365
"8","Bugarama",2010,"1",0.277777777777778,0.138888888888889,0.6,0,365
"9","Bugarama",2011,"1",0.326388888888889,0.163194444444445,0.652777777777778,365,365
"10","Bugarama",2012,"1",0.375,0.1875,0.75,730,365
"11","Bugarama",2013,"1",0.319711538461538,0.159855769230769,0.639423076923076,1095,365
"12","Bugarama",2014,"1",0.264423076923077,0.132211538461538,0.6,1460,365
"13","Bugarama",2015,"1",0.209134615384615,0.104567307692308,0.6,1825,365
"14","Bugarama",2016,"1",0.153846153846154,0.076923076923077,0.6,2190,365
"15","Buhiga",2010,"1",0.256756756756757,0.128378378378379,0.6,0,365
"16","Buhiga",2011,"1",0.359147609147609,0.179573804573805,0.718295218295218,365,365
"17","Buhiga",2012,"1",0.461538461538462,0.230769230769231,0.9,730,365
"18","Buhiga",2013,"1",0.539335664335664,0.269667832167832,0.9,1095,365
"19","Buhiga",2014,"1",0.617132867132867,0.308566433566433,0.9,1460,365
"20","Buhiga",2015,"1",0.69493006993007,0.347465034965035,0.9,1825,365
"21","Buhiga",2016,"1",0.772727272727273,0.386363636363637,0.9,2190,365
"22","Bururi",2010,"1",0.2,0.1,0.6,0,365
"23","Bururi",2011,"1",0.253846153846154,0.126923076923077,0.6,365,365
"24","Bururi",2012,"1",0.307692307692308,0.153846153846154,0.615384615384616,730,365
"25","Bururi",2013,"1",0.291580041580042,0.145790020790021,0.6,1095,365
"26","Bururi",2014,"1",0.275467775467775,0.137733887733888,0.6,1460,365
"27","Bururi",2015,"1",0.259355509355509,0.129677754677754,0.6,1825,365
"28","Bururi",2016,"1",0.243243243243243,0.121621621621622,0.6,2190,365
"29","Busoni",2010,"1",0.0967741935483871,0.0483870967741935,0.6,0,365
"30","Busoni",2011,"1",0.343258891645988,0.171629445822994,0.686517783291976,365,365
"31","Busoni",2012,"1",0.58974358974359,0.294871794871795,0.9,730,365
"32","Busoni",2013,"1",0.615603146853147,0.307801573426573,0.9,1095,365
"33","Busoni",2014,"1",0.641462703962704,0.320731351981352,0.9,1460,365
"34","Busoni",2015,"1",0.667322261072261,0.333661130536131,0.9,1825,365
"35","Busoni",2016,"1",0.693181818181818,0.346590909090909,0.9,2190,365
"36","Butezi",2010,"1",0.222222222222222,0.111111111111111,0.6,0,365
"37","Butezi",2011,"1",0.33968253968254,0.16984126984127,0.67936507936508,365,365
"38","Butezi",2012,"1",0.457142857142857,0.228571428571429,0.9,730,365
"39","Butezi",2013,"1",0.51390977443609,0.256954887218045,0.9,1095,365
"40","Butezi",2014,"1",0.570676691729323,0.285338345864662,0.9,1460,365
"41","Butezi",2015,"1",0.627443609022556,0.313721804511278,0.9,1825,365
"42","Butezi",2016,"1",0.684210526315789,0.342105263157895,0.9,2190,365
"43","Buye",2010,"1",0.368421052631579,0.184210526315789,0.736842105263158,0,365
"44","Buye",2011,"1",0.5,0.25,0.9,365,365
"45","Buye",2012,"1",0.631578947368421,0.315789473684211,0.9,730,365
"46","Buye",2013,"1",0.659168081494058,0.329584040747029,0.9,1095,365
"47","Buye",2014,"1",0.686757215619694,0.343378607809847,0.9,1460,365
"48","Buye",2015,"1",0.714346349745331,0.357173174872665,0.9,1825,365
"49","Buye",2016,"1",0.741935483870968,0.370967741935484,0.9,2190,365
"50","Cankuzo",2010,"1",0.0769230769230769,0.0384615384615384,0.6,0,365
"51","Cankuzo",2011,"1",0.250582750582751,0.125291375291375,0.6,365,365
"52","Cankuzo",2012,"1",0.424242424242424,0.212121212121212,0.848484848484848,730,365
"53","Cankuzo",2013,"1",0.512181818181818,0.256090909090909,0.9,1095,365
"54","Cankuzo",2014,"1",0.600121212121212,0.300060606060606,0.9,1460,365
"55","Cankuzo",2015,"1",0.688060606060606,0.344030303030303,0.9,1825,365
"56","Cankuzo",2016,"1",0.776,0.388,0.9,2190,365
"57","Cibitoke",2010,"1",0.243589743589744,0.121794871794872,0.6,0,365
"58","Cibitoke",2011,"1",0.378205128205128,0.189102564102564,0.756410256410256,365,365
"59","Cibitoke",2012,"1",0.512820512820513,0.256410256410256,0.9,730,365
"60","Cibitoke",2013,"1",0.544836379090523,0.272418189545261,0.9,1095,365
"61","Cibitoke",2014,"1",0.576852245360533,0.288426122680267,0.9,1460,365
"62","Cibitoke",2015,"1",0.608868111630543,0.304434055815271,0.9,1825,365
"63","Cibitoke",2016,"1",0.640883977900553,0.320441988950276,0.9,2190,365
"64","Fota",2010,"1",0.1,0.05,0.6,0,365
"65","Fota",2011,"1",0.216666666666667,0.108333333333334,0.6,365,365
"66","Fota",2012,"1",0.333333333333333,0.166666666666666,0.666666666666666,730,365
"67","Fota",2013,"1",0.397058823529412,0.198529411764706,0.794117647058824,1095,365
"68","Fota",2014,"1",0.46078431372549,0.230392156862745,0.9,1460,365
"69","Fota",2015,"1",0.524509803921569,0.262254901960784,0.9,1825,365
"70","Fota",2016,"1",0.588235294117647,0.294117647058823,0.9,2190,365
"71","Gahombo",2010,"1",0.380165289256198,0.190082644628099,0.760330578512396,0,365
"72","Gahombo",2011,"1",0.354145144628099,0.177072572314049,0.708290289256198,365,365
"73","Gahombo",2012,"1",0.328125,0.1640625,0.65625,730,365
"74","Gahombo",2013,"1",0.425041118421053,0.212520559210527,0.850082236842106,1095,365
"75","Gahombo",2014,"1",0.521957236842105,0.260978618421053,0.9,1460,365
"76","Gahombo",2015,"1",0.618873355263158,0.309436677631579,0.9,1825,365
"77","Gahombo",2016,"1",0.715789473684211,0.357894736842105,0.9,2190,365
"78","Gashoho",2010,"1",0.215686274509804,0.107843137254902,0.6,0,365
"79","Gashoho",2011,"1",0.321078431372549,0.160539215686274,0.642156862745098,365,365
"80","Gashoho",2012,"1",0.426470588235294,0.213235294117647,0.852941176470588,730,365
"81","Gashoho",2013,"1",0.516114623419461,0.258057311709731,0.9,1095,365
"82","Gashoho",2014,"1",0.605758658603628,0.302879329301814,0.9,1460,365
"83","Gashoho",2015,"1",0.695402693787796,0.347701346893898,0.9,1825,365
"84","Gashoho",2016,"1",0.785046728971963,0.392523364485982,0.9,2190,365
"85","Gihofi",2010,"1",0.130952380952381,0.0654761904761905,0.6,0,365
"86","Gihofi",2011,"1",0.349259974259974,0.174629987129987,0.698519948519948,365,365
"87","Gihofi",2012,"1",0.567567567567568,0.283783783783784,0.9,730,365
"88","Gihofi",2013,"1",0.584604247104247,0.292302123552123,0.9,1095,365
"89","Gihofi",2014,"1",0.601640926640927,0.300820463320464,0.9,1460,365
"90","Gihofi",2015,"1",0.618677606177606,0.309338803088803,0.9,1825,365
"91","Gihofi",2016,"1",0.635714285714286,0.317857142857143,0.9,2190,365
"92","Gitega",2010,"1",0.454545454545455,0.227272727272727,0.9,0,365
"93","Gitega",2011,"1",0.509881422924901,0.254940711462451,0.9,365,365
"94","Gitega",2012,"1",0.565217391304348,0.282608695652174,0.9,730,365
"95","Gitega",2013,"1",0.584406870638755,0.292203435319377,0.9,1095,365
"96","Gitega",2014,"1",0.603596349973162,0.301798174986581,0.9,1460,365
"97","Gitega",2015,"1",0.622785829307568,0.311392914653784,0.9,1825,365
"98","Gitega",2016,"1",0.641975308641975,0.320987654320988,0.9,2190,365
"99","Giteranyi",2010,"1",0.264150943396226,0.132075471698113,0.6,0,365
"100","Giteranyi",2011,"1",0.34531076581576,0.17265538290788,0.69062153163152,365,365
"101","Giteranyi",2012,"1",0.426470588235294,0.213235294117647,0.852941176470588,730,365
"102","Giteranyi",2013,"1",0.519493228946255,0.259746614473128,0.9,1095,365
"103","Giteranyi",2014,"1",0.612515869657215,0.306257934828608,0.9,1460,365
"104","Giteranyi",2015,"1",0.705538510368176,0.352769255184088,0.9,1825,365
"105","Giteranyi",2016,"1",0.798561151079137,0.399280575539569,0.9,2190,365
"106","Isale",2010,"1",0.392156862745098,0.196078431372549,0.784313725490196,0,365
"107","Isale",2011,"1",0.293904518329071,0.146952259164535,0.6,365,365
"108","Isale",2012,"1",0.195652173913043,0.0978260869565215,0.6,730,365
"109","Isale",2013,"1",0.244953416149068,0.122476708074534,0.6,1095,365
"110","Isale",2014,"1",0.294254658385093,0.147127329192547,0.6,1460,365
"111","Isale",2015,"1",0.343555900621118,0.171777950310559,0.687111801242236,1825,365
"112","Isale",2016,"1",0.392857142857143,0.196428571428572,0.785714285714286,2190,365
"113","Kabezi",2010,"1",0.330188679245283,0.165094339622642,0.660377358490566,0,365
"114","Kabezi",2011,"1",0.262920426579163,0.131460213289581,0.6,365,365
"115","Kabezi",2012,"1",0.195652173913043,0.0978260869565215,0.6,730,365
"116","Kabezi",2013,"1",0.21381230116649,0.106906150583245,0.6,1095,365
"117","Kabezi",2014,"1",0.231972428419936,0.115986214209968,0.6,1460,365
"118","Kabezi",2015,"1",0.250132555673383,0.125066277836691,0.6,1825,365
"119","Kabezi",2016,"1",0.268292682926829,0.134146341463415,0.6,2190,365
"120","Kayanza",2010,"1",0.391304347826087,0.195652173913043,0.782608695652174,0,365
"121","Kayanza",2011,"1",0.359714673913043,0.179857336956522,0.719429347826086,365,365
"122","Kayanza",2012,"1",0.328125,0.1640625,0.65625,730,365
"123","Kayanza",2013,"1",0.421713584710744,0.210856792355372,0.843427169421488,1095,365
"124","Kayanza",2014,"1",0.515302169421488,0.257651084710744,0.9,1460,365
"125","Kayanza",2015,"1",0.608890754132231,0.304445377066116,0.9,1825,365
"126","Kayanza",2016,"1",0.702479338842975,0.351239669421487,0.9,2190,365
"127","Kibumbu",2010,"1",0.142857142857143,0.0714285714285715,0.6,0,365
"128","Kibumbu",2011,"1",0.238095238095238,0.119047619047619,0.6,365,365
"129","Kibumbu",2012,"1",0.333333333333333,0.166666666666666,0.666666666666666,730,365
"130","Kibumbu",2013,"1",0.422330097087379,0.21116504854369,0.844660194174758,1095,365
"131","Kibumbu",2014,"1",0.511326860841424,0.255663430420712,0.9,1460,365
"132","Kibumbu",2015,"1",0.600323624595469,0.300161812297734,0.9,1825,365
"133","Kibumbu",2016,"1",0.689320388349515,0.344660194174758,0.9,2190,365
"134","Kibuye",2010,"1",0.318181818181818,0.159090909090909,0.636363636363636,0,365
"135","Kibuye",2011,"1",0.441699604743083,0.220849802371542,0.883399209486166,365,365
"136","Kibuye",2012,"1",0.565217391304348,0.282608695652174,0.9,730,365
"137","Kibuye",2013,"1",0.601544622425629,0.300772311212815,0.9,1095,365
"138","Kibuye",2014,"1",0.637871853546911,0.318935926773456,0.9,1460,365
"139","Kibuye",2015,"1",0.674199084668192,0.337099542334096,0.9,1825,365
"140","Kibuye",2016,"1",0.710526315789474,0.355263157894737,0.9,2190,365
"141","Kiganda",2010,"1",0.253333333333333,0.126666666666667,0.6,0,365
"142","Kiganda",2011,"1",0.242051282051282,0.121025641025641,0.6,365,365
"143","Kiganda",2012,"1",0.230769230769231,0.115384615384616,0.6,730,365
"144","Kiganda",2013,"1",0.305769230769231,0.152884615384616,0.611538461538462,1095,365
"145","Kiganda",2014,"1",0.380769230769231,0.190384615384616,0.761538461538462,1460,365
"146","Kiganda",2015,"1",0.455769230769231,0.227884615384615,0.9,1825,365
"147","Kiganda",2016,"1",0.530769230769231,0.265384615384615,0.9,2190,365
"148","Kinyinya",2010,"1",0.157142857142857,0.0785714285714285,0.6,0,365
"149","Kinyinya",2011,"1",0.307142857142857,0.153571428571428,0.614285714285714,365,365
"150","Kinyinya",2012,"1",0.457142857142857,0.228571428571429,0.9,730,365
"151","Kinyinya",2013,"1",0.530357142857143,0.265178571428571,0.9,1095,365
"152","Kinyinya",2014,"1",0.603571428571429,0.301785714285714,0.9,1460,365
"153","Kinyinya",2015,"1",0.676785714285714,0.338392857142857,0.9,1825,365
"154","Kinyinya",2016,"1",0.75,0.375,0.9,2190,365
"155","Kiremba",2010,"1",0.271186440677966,0.135593220338983,0.6,0,365
"156","Kiremba",2011,"1",0.455037664783427,0.227518832391713,0.9,365,365
"157","Kiremba",2012,"1",0.638888888888889,0.319444444444444,0.9,730,365
"158","Kiremba",2013,"1",0.658653846153846,0.329326923076923,0.9,1095,365
"159","Kiremba",2014,"1",0.678418803418803,0.339209401709402,0.9,1460,365
"160","Kiremba",2015,"1",0.698183760683761,0.34909188034188,0.9,1825,365
"161","Kiremba",2016,"1",0.717948717948718,0.358974358974359,0.9,2190,365
"162","Kirundo",2010,"1",0.226415094339623,0.113207547169812,0.6,0,365
"163","Kirundo",2011,"1",0.394457547169811,0.197228773584906,0.788915094339622,365,365
"164","Kirundo",2012,"1",0.5625,0.28125,0.9,730,365
"165","Kirundo",2013,"1",0.614467592592593,0.307233796296296,0.9,1095,365
"166","Kirundo",2014,"1",0.666435185185185,0.333217592592592,0.9,1460,365
"167","Kirundo",2015,"1",0.718402777777778,0.359201388888889,0.9,1825,365
"168","Kirundo",2016,"1",0.77037037037037,0.385185185185185,0.9,2190,365
"169","Mabayi",2010,"1",0.125,0.0625,0.6,0,365
"170","Mabayi",2011,"1",0.298863636363636,0.149431818181818,0.6,365,365
"171","Mabayi",2012,"1",0.472727272727273,0.236363636363636,0.9,730,365
"172","Mabayi",2013,"1",0.546151293961513,0.273075646980756,0.9,1095,365
"173","Mabayi",2014,"1",0.619575315195753,0.309787657597877,0.9,1460,365
"174","Mabayi",2015,"1",0.692999336429993,0.346499668214997,0.9,1825,365
"175","Mabayi",2016,"1",0.766423357664234,0.383211678832117,0.9,2190,365
"176","Makamba",2010,"1",0.434210526315789,0.217105263157894,0.868421052631578,0,365
"177","Makamba",2011,"1",0.527105263157895,0.263552631578947,0.9,365,365
"178","Makamba",2012,"1",0.62,0.31,0.9,730,365
"179","Makamba",2013,"1",0.596720430107527,0.298360215053763,0.9,1095,365
"180","Makamba",2014,"1",0.573440860215054,0.286720430107527,0.9,1460,365
"181","Makamba",2015,"1",0.550161290322581,0.27508064516129,0.9,1825,365
"182","Makamba",2016,"1",0.526881720430108,0.263440860215054,0.9,2190,365
"183","Matana",2010,"1",0.2,0.1,0.6,0,365
"184","Matana",2011,"1",0.253846153846154,0.126923076923077,0.6,365,365
"185","Matana",2012,"1",0.307692307692308,0.153846153846154,0.615384615384616,730,365
"186","Matana",2013,"1",0.310769230769231,0.155384615384616,0.621538461538462,1095,365
"187","Matana",2014,"1",0.313846153846154,0.156923076923077,0.627692307692308,1460,365
"188","Matana",2015,"1",0.316923076923077,0.158461538461538,0.633846153846154,1825,365
"189","Matana",2016,"1",0.32,0.16,0.64,2190,365
"190","Mpanda",2010,"1",0.305555555555556,0.152777777777778,0.611111111111112,0,365
"191","Mpanda",2011,"1",0.489734299516908,0.244867149758454,0.9,365,365
"192","Mpanda",2012,"1",0.673913043478261,0.33695652173913,0.9,730,365
"193","Mpanda",2013,"1",0.653582930756844,0.326791465378422,0.9,1095,365
"194","Mpanda",2014,"1",0.633252818035427,0.316626409017713,0.9,1460,365
"195","Mpanda",2015,"1",0.61292270531401,0.306461352657005,0.9,1825,365
"196","Mpanda",2016,"1",0.592592592592593,0.296296296296297,0.9,2190,365
"197","Mukenke",2010,"1",0.173333333333333,0.0866666666666665,0.6,0,365
"198","Mukenke",2011,"1",0.32,0.16,0.64,365,365
"199","Mukenke",2012,"1",0.466666666666667,0.233333333333334,0.9,730,365
"200","Mukenke",2013,"1",0.564285714285714,0.282142857142857,0.9,1095,365
"201","Mukenke",2014,"1",0.661904761904762,0.330952380952381,0.9,1460,365
"202","Mukenke",2015,"1",0.759523809523809,0.379761904761905,0.9,1825,365
"203","Mukenke",2016,"1",0.857142857142857,0.428571428571428,0.9,2190,365
"204","Muramvya",2010,"1",0.203703703703704,0.101851851851852,0.6,0,365
"205","Muramvya",2011,"1",0.217236467236467,0.108618233618234,0.6,365,365
"206","Muramvya",2012,"1",0.230769230769231,0.115384615384616,0.6,730,365
"207","Muramvya",2013,"1",0.25,0.125,0.6,1095,365
"208","Muramvya",2014,"1",0.269230769230769,0.134615384615384,0.6,1460,365
"209","Muramvya",2015,"1",0.288461538461538,0.144230769230769,0.6,1825,365
"210","Muramvya",2016,"1",0.307692307692308,0.153846153846154,0.615384615384616,2190,365
"211","Murore",2010,"1",0.196078431372549,0.0980392156862745,0.6,0,365
"212","Murore",2011,"1",0.318969448244414,0.159484724122207,0.637938896488828,365,365
"213","Murore",2012,"1",0.441860465116279,0.22093023255814,0.883720930232558,730,365
"214","Murore",2013,"1",0.50968992248062,0.25484496124031,0.9,1095,365
"215","Murore",2014,"1",0.577519379844961,0.288759689922481,0.9,1460,365
"216","Murore",2015,"1",0.645348837209302,0.322674418604651,0.9,1825,365
"217","Murore",2016,"1",0.713178294573643,0.356589147286822,0.9,2190,365
"218","Musema",2010,"1",0.361702127659574,0.180851063829787,0.723404255319148,0,365
"219","Musema",2011,"1",0.344913563829787,0.172456781914893,0.689827127659574,365,365
"220","Musema",2012,"1",0.328125,0.1640625,0.65625,730,365
"221","Musema",2013,"1",0.427253170289855,0.213626585144927,0.85450634057971,1095,365
"222","Musema",2014,"1",0.52638134057971,0.263190670289855,0.9,1460,365
"223","Musema",2015,"1",0.625509510869565,0.312754755434782,0.9,1825,365
"224","Musema",2016,"1",0.72463768115942,0.36231884057971,0.9,2190,365
"225","Mutaho",2010,"1",0.323529411764706,0.161764705882353,0.647058823529412,0,365
"226","Mutaho",2011,"1",0.444373401534527,0.222186700767263,0.888746803069054,365,365
"227","Mutaho",2012,"1",0.565217391304348,0.282608695652174,0.9,730,365
"228","Mutaho",2013,"1",0.617733268197362,0.308866634098681,0.9,1095,365
"229","Mutaho",2014,"1",0.670249145090376,0.335124572545188,0.9,1460,365
"230","Mutaho",2015,"1",0.72276502198339,0.361382510991695,0.9,1825,365
"231","Mutaho",2016,"1",0.775280898876405,0.387640449438202,0.9,2190,365
"232","Muyinga",2010,"1",0.125,0.0625,0.6,0,365
"233","Muyinga",2011,"1",0.175403225806452,0.087701612903226,0.6,365,365
"234","Muyinga",2012,"1",0.225806451612903,0.112903225806451,0.6,730,365
"235","Muyinga",2013,"1",0.343039049235993,0.171519524617996,0.686078098471986,1095,365
"236","Muyinga",2014,"1",0.460271646859083,0.230135823429542,0.9,1460,365
"237","Muyinga",2015,"1",0.577504244482173,0.288752122241086,0.9,1825,365
"238","Muyinga",2016,"1",0.694736842105263,0.347368421052631,0.9,2190,365
"239","Ngozi",2010,"1",0.5,0.25,0.9,0,365
"240","Ngozi",2011,"1",0.565789473684211,0.282894736842105,0.9,365,365
"241","Ngozi",2012,"1",0.631578947368421,0.315789473684211,0.9,730,365
"242","Ngozi",2013,"1",0.643092105263158,0.321546052631579,0.9,1095,365
"243","Ngozi",2014,"1",0.654605263157895,0.327302631578948,0.9,1460,365
"244","Ngozi",2015,"1",0.666118421052632,0.333059210526316,0.9,1825,365
"245","Ngozi",2016,"1",0.677631578947368,0.338815789473684,0.9,2190,365
"246","Nyabikere",2010,"1",0.358208955223881,0.179104477611941,0.716417910447762,0,365
"247","Nyabikere",2011,"1",0.409873708381171,0.204936854190585,0.819747416762342,365,365
"248","Nyabikere",2012,"1",0.461538461538462,0.230769230769231,0.9,730,365
"249","Nyabikere",2013,"1",0.564903846153846,0.282451923076923,0.9,1095,365
"250","Nyabikere",2014,"1",0.668269230769231,0.334134615384615,0.9,1460,365
"251","Nyabikere",2015,"1",0.771634615384615,0.385817307692307,0.9,1825,365
"252","Nyabikere",2016,"1",0.875,0.4375,0.9,2190,365
"253","Nyanza-Lac",2010,"1",0.341463414634146,0.170731707317073,0.682926829268292,0,365
"254","Nyanza-Lac",2011,"1",0.480731707317073,0.240365853658536,0.9,365,365
"255","Nyanza-Lac",2012,"1",0.62,0.31,0.9,730,365
"256","Nyanza-Lac",2013,"1",0.567272727272727,0.283636363636364,0.9,1095,365
"257","Nyanza-Lac",2014,"1",0.514545454545455,0.257272727272727,0.9,1460,365
"258","Nyanza-Lac",2015,"1",0.461818181818182,0.230909090909091,0.9,1825,365
"259","Nyanza-Lac",2016,"1",0.409090909090909,0.204545454545455,0.818181818181818,2190,365
"260","Rumonge",2010,"1",0.323529411764706,0.161764705882353,0.647058823529412,0,365
"261","Rumonge",2011,"1",0.349264705882353,0.174632352941176,0.698529411764706,365,365
"262","Rumonge",2012,"1",0.375,0.1875,0.75,730,365
"263","Rumonge",2013,"1",0.385416666666667,0.192708333333334,0.770833333333334,1095,365
"264","Rumonge",2014,"1",0.395833333333333,0.197916666666666,0.791666666666666,1460,365
"265","Rumonge",2015,"1",0.40625,0.203125,0.8125,1825,365
"266","Rumonge",2016,"1",0.416666666666667,0.208333333333334,0.833333333333334,2190,365
"267","Rutana",2010,"1",0.195652173913043,0.0978260869565215,0.6,0,365
"268","Rutana",2011,"1",0.381609870740306,0.190804935370153,0.763219741480612,365,365
"269","Rutana",2012,"1",0.567567567567568,0.283783783783784,0.9,730,365
"270","Rutana",2013,"1",0.602890865549093,0.301445432774546,0.9,1095,365
"271","Rutana",2014,"1",0.638214163530619,0.319107081765309,0.9,1460,365
"272","Rutana",2015,"1",0.673537461512145,0.336768730756072,0.9,1825,365
"273","Rutana",2016,"1",0.708860759493671,0.354430379746835,0.9,2190,365
"274","Ruyigi",2010,"1",0.222222222222222,0.111111111111111,0.6,0,365
"275","Ruyigi",2011,"1",0.33968253968254,0.16984126984127,0.67936507936508,365,365
"276","Ruyigi",2012,"1",0.457142857142857,0.228571428571429,0.9,730,365
"277","Ruyigi",2013,"1",0.517275747508306,0.258637873754153,0.9,1095,365
"278","Ruyigi",2014,"1",0.577408637873754,0.288704318936877,0.9,1460,365
"279","Ruyigi",2015,"1",0.637541528239203,0.318770764119601,0.9,1825,365
"280","Ruyigi",2016,"1",0.697674418604651,0.348837209302325,0.9,2190,365
"281","Rwibaga",2010,"1",0.330188679245283,0.165094339622642,0.660377358490566,0,365
"282","Rwibaga",2011,"1",0.262920426579163,0.131460213289581,0.6,365,365
"283","Rwibaga",2012,"1",0.195652173913043,0.0978260869565215,0.6,730,365
"284","Rwibaga",2013,"1",0.241977225672878,0.120988612836439,0.6,1095,365
"285","Rwibaga",2014,"1",0.288302277432712,0.144151138716356,0.6,1460,365
"286","Rwibaga",2015,"1",0.334627329192547,0.167313664596274,0.669254658385094,1825,365
"287","Rwibaga",2016,"1",0.380952380952381,0.19047619047619,0.761904761904762,2190,365
"288","Ryansoro",2010,"1",0.318181818181818,0.159090909090909,0.636363636363636,0,365
"289","Ryansoro",2011,"1",0.441699604743083,0.220849802371542,0.883399209486166,365,365
"290","Ryansoro",2012,"1",0.565217391304348,0.282608695652174,0.9,730,365
"291","Ryansoro",2013,"1",0.554121376811594,0.277060688405797,0.9,1095,365
"292","Ryansoro",2014,"1",0.543025362318841,0.271512681159421,0.9,1460,365
"293","Ryansoro",2015,"1",0.531929347826087,0.265964673913044,0.9,1825,365
"294","Ryansoro",2016,"1",0.520833333333333,0.260416666666667,0.9,2190,365
"295","Vumbi",2010,"1",0.210526315789474,0.105263157894737,0.6,0,365
"296","Vumbi",2011,"1",0.383951682484901,0.191975841242451,0.767903364969802,365,365
"297","Vumbi",2012,"1",0.557377049180328,0.278688524590164,0.9,730,365
"298","Vumbi",2013,"1",0.599850968703428,0.299925484351714,0.9,1095,365
"299","Vumbi",2014,"1",0.642324888226528,0.321162444113264,0.9,1460,365
"300","Vumbi",2015,"1",0.684798807749627,0.342399403874813,0.9,1825,365
"301","Vumbi",2016,"1",0.727272727272727,0.363636363636363,0.9,2190,365
"302","Zone Centre",2010,"1",0.531914893617021,0.265957446808511,0.9,0,365
"303","Zone Centre",2011,"1",0.509707446808511,0.254853723404255,0.9,365,365
"304","Zone Centre",2012,"1",0.4875,0.24375,0.9,730,365
"305","Zone Centre",2013,"1",0.479849137931034,0.239924568965517,0.9,1095,365
"306","Zone Centre",2014,"1",0.472198275862069,0.236099137931034,0.9,1460,365
"307","Zone Centre",2015,"1",0.464547413793103,0.232273706896551,0.9,1825,365
"308","Zone Centre",2016,"1",0.456896551724138,0.228448275862069,0.9,2190,365
"309","Zone Nord",2010,"1",0.5,0.25,0.9,0,365
"310","Zone Nord",2011,"1",0.519230769230769,0.259615384615385,0.9,365,365
"311","Zone Nord",2012,"1",0.538461538461538,0.269230769230769,0.9,730,365
"312","Zone Nord",2013,"1",0.530769230769231,0.265384615384615,0.9,1095,365
"313","Zone Nord",2014,"1",0.523076923076923,0.261538461538461,0.9,1460,365
"314","Zone Nord",2015,"1",0.515384615384615,0.257692307692307,0.9,1825,365
"315","Zone Nord",2016,"1",0.507692307692308,0.253846153846154,0.9,2190,365
"316","Zone Sud",2010,"1",0.531914893617021,0.265957446808511,0.9,0,365
"317","Zone Sud",2011,"1",0.509707446808511,0.254853723404255,0.9,365,365
"318","Zone Sud",2012,"1",0.4875,0.24375,0.9,730,365
"319","Zone Sud",2013,"1",0.470463709677419,0.23523185483871,0.9,1095,365
"320","Zone Sud",2014,"1",0.453427419354839,0.226713709677419,0.9,1460,365
"321","Zone Sud",2015,"1",0.436391129032258,0.218195564516129,0.872782258064516,1825,365
"322","Zone Sud",2016,"1",0.419354838709677,0.209677419354838,0.838709677419354,2190,365
"323","Bubanza",2017,"1",0.701863354037267,0.350931677018633,0.9,2555,365
"324","Bugarama",2017,"1",0.153846153846154,0.076923076923077,0.6,2555,365
"325","Buhiga",2017,"1",0.772727272727273,0.386363636363637,0.9,2555,365
"326","Bururi",2017,"1",0.243243243243243,0.121621621621622,0.6,2555,365
"327","Busoni",2017,"1",0.693181818181818,0.346590909090909,0.9,2555,365
"328","Butezi",2017,"1",0.684210526315789,0.342105263157895,0.9,2555,365
"329","Buye",2017,"1",0.741935483870968,0.370967741935484,0.9,2555,365
"330","Cankuzo",2017,"1",0.776,0.388,0.9,2555,365
"331","Cibitoke",2017,"1",0.640883977900553,0.320441988950276,0.9,2555,365
"332","Fota",2017,"1",0.588235294117647,0.294117647058823,0.9,2555,365
"333","Gahombo",2017,"1",0.715789473684211,0.357894736842105,0.9,2555,365
"334","Gashoho",2017,"1",0.785046728971963,0.392523364485982,0.9,2555,365
"335","Gihofi",2017,"1",0.635714285714286,0.317857142857143,0.9,2555,365
"336","Gitega",2017,"1",0.641975308641975,0.320987654320988,0.9,2555,365
"337","Giteranyi",2017,"1",0.798561151079137,0.399280575539569,0.9,2555,365
"338","Isale",2017,"1",0.392857142857143,0.196428571428572,0.785714285714286,2555,365
"339","Kabezi",2017,"1",0.268292682926829,0.134146341463415,0.6,2555,365
"340","Kayanza",2017,"1",0.702479338842975,0.351239669421487,0.9,2555,365
"341","Kibumbu",2017,"1",0.689320388349515,0.344660194174758,0.9,2555,365
"342","Kibuye",2017,"1",0.710526315789474,0.355263157894737,0.9,2555,365
"343","Kiganda",2017,"1",0.530769230769231,0.265384615384615,0.9,2555,365
"344","Kinyinya",2017,"1",0.75,0.375,0.9,2555,365
"345","Kiremba",2017,"1",0.717948717948718,0.358974358974359,0.9,2555,365
"346","Kirundo",2017,"1",0.77037037037037,0.385185185185185,0.9,2555,365
"347","Mabayi",2017,"1",0.766423357664234,0.383211678832117,0.9,2555,365
"348","Makamba",2017,"1",0.526881720430108,0.263440860215054,0.9,2555,365
"349","Matana",2017,"1",0.32,0.16,0.64,2555,365
"350","Mpanda",2017,"1",0.592592592592593,0.296296296296297,0.9,2555,365
