"year","admin_name","seed","nets_per_capita","dist_date","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
2010,"Bubanza",31,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.90110459066499,0.8,0.904395702,0.847751057693719,0.501885340292609,0.75
2010,"Bubanza",32,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.85674559929273,0.8,0.904395702,0.907658992417504,0.674737824464642,0.75
2010,"Bubanza",33,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.84787688919159,0.8,0.904395702,0.730660944143835,0.501885340292609,0.75
2010,"Bubanza",34,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.8306803143143,0.8,0.904395702,0.784865634832106,0.674737824464642,0.75
2010,"Bubanza",35,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.83102572335963,0.8,0.904395702,0.847751057693719,0.501885340292609,0.75
2010,"Bubanza",36,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.79598995950214,0.8,0.904395702,0.907658992417504,0.674737824464642,0.75
2010,"Bubanza",37,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.89704930426872,0.8,0.904395702,0.730660944143835,0.501885340292609,0.75
2010,"Bubanza",38,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.90363655311267,0.8,0.904395702,0.784865634832106,0.674737824464642,0.75
2010,"Bubanza",39,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.9247961967686,0.8,0.904395702,0.847751057693719,0.501885340292609,0.75
2010,"Bubanza",40,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.98334580233576,0.8,0.904395702,0.907658992417504,0.674737824464642,0.75
2010,"Bubanza",41,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.90868135542559,0.8,0.904395702,0.730660944143835,0.501885340292609,0.75
2010,"Bubanza",42,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.94389982959502,0.8,0.904395702,0.784865634832106,0.674737824464642,0.75
2010,"Bubanza",43,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.93817035157111,0.8,0.904395702,0.847751057693719,0.501885340292609,0.75
2010,"Bubanza",44,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.85084751431398,0.8,0.904395702,0.907658992417504,0.674737824464642,0.75
2010,"Bubanza",45,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.90356434063027,0.8,0.904395702,0.730660944143835,0.501885340292609,0.75
2010,"Bubanza",46,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.81674687367759,0.8,0.904395702,0.784865634832106,0.674737824464642,0.75
2010,"Bubanza",47,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.88879104295496,0.8,0.904395702,0.847751057693719,0.501885340292609,0.75
2010,"Bubanza",48,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.9069871899843,0.8,0.904395702,0.907658992417504,0.674737824464642,0.75
2010,"Bubanza",49,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.70736397195627,0.8,0.904395702,0.730660944143835,0.501885340292609,0.75
2010,"Bubanza",50,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.93449401792291,0.8,0.904395702,0.784865634832106,0.674737824464642,0.75
2010,"Bubanza",51,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.82774432343015,0.8,0.904395702,0.847751057693719,0.501885340292609,0.75
2010,"Bugarama",1,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.89264620917119,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",2,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.80623497464404,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",3,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.91766434615871,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",4,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.97040273796984,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",5,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.88072289504645,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",6,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.90548897586635,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",7,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,6.01510114177637,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",8,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.87718213530924,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",9,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.89354013187667,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",10,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.80122620676886,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",11,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.88407100637835,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",12,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.90325823305356,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",13,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.85381353814521,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",14,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.88389799887374,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",15,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.91964738017935,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",16,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.6826397507948,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",17,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.87050507317818,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",18,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.79401080549975,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",19,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.89827822823734,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",20,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.91681691333077,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",21,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.85309705645446,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",22,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.90302864298365,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",23,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.87304066104123,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",24,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.92528726784075,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",25,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.74239940302936,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",26,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.91879744845636,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",27,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.92599103694296,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",28,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.85336004360567,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",29,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.82259086915834,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",30,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,6.0274066576795,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",31,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.90110459066499,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",32,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.85674559929273,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",33,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.84787688919159,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",34,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.8306803143143,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",35,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.83102572335963,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",36,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.79598995950214,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",37,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.89704930426872,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",38,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.90363655311267,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",39,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.9247961967686,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",40,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.98334580233576,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",41,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.90868135542559,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",42,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.94389982959502,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",43,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.93817035157111,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",44,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.85084751431398,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",45,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.90356434063027,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",46,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.81674687367759,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",47,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.88879104295496,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Bugarama",48,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.9069871899843,0.8,0.934621902,0.913456868828746,0.697959547712536,0.75
2010,"Bugarama",49,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.70736397195627,0.8,0.934621902,0.732010000035124,0.50574791749814,0.75
2010,"Bugarama",50,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.93449401792291,0.8,0.934621902,0.791263112586568,0.697959547712536,0.75
2010,"Bugarama",51,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.82774432343015,0.8,0.934621902,0.849480432005314,0.50574791749814,0.75
2010,"Buhiga",1,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.89264620917119,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",2,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.80623497464404,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",3,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.91766434615871,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",4,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.97040273796984,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",5,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.88072289504645,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",6,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.90548897586635,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",7,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,6.01510114177637,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",8,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.87718213530924,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",9,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.89354013187667,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",10,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.80122620676886,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",11,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.88407100637835,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",12,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.90325823305356,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",13,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.85381353814521,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",14,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.88389799887374,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",15,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.91964738017935,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",16,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.6826397507948,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",17,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.87050507317818,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",18,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.79401080549975,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",19,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.89827822823734,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",20,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.91681691333077,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",21,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.85309705645446,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",22,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.90302864298365,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",23,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.87304066104123,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",24,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.92528726784075,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",25,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,5.74239940302936,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",26,0.46,"2010-01-10",9,0.660740331513941,0.486154062084708,0.452174142626328,0.476021696318666,0.660740331513941,5.91879744845636,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
2010,"Buhiga",27,0.46,"2010-01-10",9,0.499742588985889,0.367696473250768,0.341996191137287,0.360032986614691,0.499742588985889,5.92599103694296,0.8,0.929504256,0.849193064420564,0.505102838805014,0.75
2010,"Buhiga",28,0.46,"2010-01-10",9,0.57432565070595,0.422572582197898,0.393036713986017,0.413765374155308,0.57432565070595,5.85336004360567,0.8,0.929504256,0.912521729725533,0.694094140373297,0.75
2010,"Buhiga",29,0.46,"2010-01-10",9,0.727597510855762,0.535345685126818,0.497927498832138,0.524188073340716,0.727597510855762,5.82259086915834,0.8,0.929504256,0.731785168745649,0.505102838805014,0.75
2010,"Buhiga",30,0.46,"2010-01-10",9,0.795429318488804,0.585254412120663,0.544347836741567,0.573056608518307,0.795429318488804,6.0274066576795,0.8,0.929504256,0.790211563741726,0.694094140373297,0.75
