"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.197266964761131,0.00161684358219511,5,30.25180248,-2.47173859,1,"Gitega",353.751156995328,0.458813520984219,5,30.25180248,-2.47173859,1,"Gitega",100384.363509618,13.0687990656823,3656.09569882279,0.0417363749691136,9131.55180668126
"Buye",194429.100944065,0.0663379857377778,0.000656936574676008,7,29.8634721,-2.84840217,1,"Gitega",127.72758759153,0.176949651894039,7,29.8634721,-2.84840217,1,"Gitega",34404.1617301233,5.27904595347585,1415.40815041992,0.041729363051514,8113.40254107435
"Gashoho",175175.077974295,0.154051255577778,0.00119750922885712,12,30.20685363,-2.81184823,1,"Gitega",209.773772539984,0.434380329036598,12,30.20685363,-2.81184823,1,"Gitega",76092.6080094859,9.58053775235508,3465.43597380273,0.0417310123488926,7310.23334216352
"Gihofi",293350.813541338,0.089302194246,0.000804943083805814,13,30.11562611,-3.91875872,1,"Gitega",236.130708488909,0.207043367576638,13,30.11562611,-3.91875872,1,"Gitega",60736.3403169449,6.41260064396442,1646.06375332549,0.0416521411042659,12218.689478675
"Kinyinya",335969.532434028,0.212652573466667,0.0017327914079761,22,30.41267628,-3.52205978,1,"Gitega",582.16511914343,0.537454646725194,22,30.41267628,-3.52205978,1,"Gitega",180568.386364759,14.128460174831,4352.66967027156,0.041207250696252,13844.3807493116
"Kiremba",294281.031087941,0.227627915211111,0.00176874752721931,23,30.02654773,-2.83495738,1,"Gitega",520.508846044346,0.537959805268791,23,30.02654773,-2.83495738,1,"Gitega",158311.366178368,14.0911127800127,4272.89937474029,0.0419463922844204,12344.0275718785
"Kirundo",256307.246344997,0.198260226566667,0.00132242608434001,24,30.06174634,-2.49096793,1,"Gitega",338.947388171984,0.515607242697748,24,30.06174634,-2.49096793,1,"Gitega",132153.872571396,10.9374093112471,4239.92603867599,0.0404987141743796,10380.1139105483
"Mukenke",165895.919547284,0.1863283464,0.00129140631081543,29,30.2945314,-2.59545461,1,"Gitega",214.239037441891,0.582744817124262,29,30.2945314,-2.59545461,1,"Gitega",96674.9872982433,10.1924988818101,4621.46237358952,0.0420280711791625,6972.28551506587
"Murore",149893.801163942,0.1890362325,0.00163216609258213,31,30.73189158,-3.13601584,1,"Gitega",244.651579748033,0.440844517365696,31,30.73189158,-3.13601584,1,"Gitega",66079.8604302277,13.3978177590508,3621.07537349441,0.0406460244759389,6092.58711090111
"Muyinga",326814.238908712,0.12068595955,0.00109283787616561,34,30.3660234,-2.92732926,1,"Gitega",357.154978749677,0.288732837095769,34,30.3660234,-2.92732926,1,"Gitega",94362.0024034067,8.9367631430635,2351.044720586,0.0406897336415628,13297.9843314656
"Vumbi",220988.71850429,0.223439310177778,0.0017593145847498,43,30.03599031,-2.63887858,1,"Gitega",388.788675529765,0.534355279175436,43,30.03599031,-2.63887858,1,"Gitega",118086.488370982,14.4927967318944,4373.54047095786,0.0407281809620978,9000.46851782483
