"admin_name","pop_size","pfpr_u1","mortality_pp_u1","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u1","cases_pp_u1","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u1","mortality_rate_u1","incidence_u1","frac_u1","pop_size_u1"
"Busoni",218791.205835172,0.191247185111439,0.00146087183077594,5,30.25180248,-2.47173859,1,"Gitega",319.625909426103,0.498318784905887,5,30.25180248,-2.47173859,1,"Gitega",109027.767839877,11.8626189389669,4036.64676464941,0.0412182502707883,9018.19067916167
"Buye",194429.100944065,0.0525921251506786,0.000554065762160064,7,29.8634721,-2.84840217,1,"Gitega",107.726508000669,0.163029698364826,7,29.8634721,-2.84840217,1,"Gitega",31697.7176802552,4.4671312945923,1301.27501430961,0.0415371806212153,8076.03668393412
"Gashoho",175175.077974295,0.137591738381285,0.00111633381912273,12,30.20685363,-2.81184823,1,"Gitega",195.553863810167,0.439924138693403,12,30.20685363,-2.81184823,1,"Gitega",77063.7452983915,8.97998034843157,3526.4312683703,0.0419193709624704,7343.22907698414
"Gihofi",293350.813541338,0.0857238794502668,0.000749523232224991,13,30.11562611,-3.91875872,1,"Gitega",219.873249941334,0.22713433372162,13,30.11562611,-3.91875872,1,"Gitega",66630.0415804071,6.08706840589041,1826.06709996458,0.0414211553566262,12150.9296216885
"Kinyinya",335969.532434028,0.206045630387614,0.00161294655159199,22,30.41267628,-3.52205978,1,"Gitega",541.900898779438,0.588151682078168,22,30.41267628,-3.52205978,1,"Gitega",197601.045628089,13.2492413467746,4799.24143229123,0.0409108779913512,13744.8085502198
"Kiremba",294281.031087941,0.203763146198021,0.00154407515552188,23,30.02654773,-2.83495738,1,"Gitega",454.392028844252,0.551509325622497,23,30.02654773,-2.83495738,1,"Gitega",162298.732998803,12.3776383825346,4383.43955044725,0.0419261190792202,12338.0615521487
"Kirundo",256307.246344997,0.192564900954281,0.00147538575755144,24,30.06174634,-2.49096793,1,"Gitega",378.152060814637,0.55668395277816,24,30.06174634,-2.49096793,1,"Gitega",142682.131021018,12.1501244201234,4586.06328625106,0.0405161602407703,10384.5854637845
"Mukenke",165895.919547284,0.179382862384354,0.00128726992643913,29,30.2945314,-2.59545461,1,"Gitega",213.552828152184,0.62105693583302,29,30.2945314,-2.59545461,1,"Gitega",103030.811461237,10.3313575187232,4960.44778790147,0.0417516977816687,6926.43629615023
"Murore",149893.801163942,0.181826509281274,0.001408055122331,31,30.73189158,-3.13601584,1,"Gitega",211.058734534553,0.499031559323346,31,30.73189158,-3.13601584,1,"Gitega",74801.7373277456,11.3352349606896,3976.07702836308,0.0419215271931042,6283.77706157195
"Muyinga",326814.238908712,0.102149262142891,0.000929247104964258,34,30.3660234,-2.92732926,1,"Gitega",303.691185367018,0.28957455494412,34,30.3660234,-2.92732926,1,"Gitega",94637.0877813917,7.41156915713956,2305.87649445872,0.0419303101932913,13703.4224130267
"Vumbi",220988.71850429,0.21660254122772,0.00169760143047877,43,30.03599031,-2.63887858,1,"Gitega",375.150764652552,0.601934329913959,43,30.03599031,-2.63887858,1,"Gitega",133020.696191424,13.6722259570976,4798.02104142357,0.0418319135060817,9244.3809582913
